,Instrument,Company Common Name,Date,Price Close,Close Price
1848,BILI.O,,2019-12-27T00:00:00Z,18.24,18.24
1849,BILI.O,,2019-12-30T00:00:00Z,18.45,18.45
1850,BILI.O,,2019-12-31T00:00:00Z,18.62,18.62
1851,BILI.O,,2020-01-02T00:00:00Z,20.95,20.95
1852,BILI.O,,2020-01-03T00:00:00Z,22.08,22.08
1853,BILI.O,,2020-01-06T00:00:00Z,23.21,23.21
1854,BILI.O,,2020-01-07T00:00:00Z,23.13,23.13
1855,BILI.O,,2020-01-08T00:00:00Z,23.84,23.84
1856,BILI.O,,2020-01-09T00:00:00Z,23.16,23.16
1857,BILI.O,,2020-01-10T00:00:00Z,21.55,21.55
1858,BILI.O,,2020-01-13T00:00:00Z,21.99,21.99
1859,BILI.O,,2020-01-14T00:00:00Z,22.87,22.87
1860,BILI.O,,2020-01-15T00:00:00Z,23.03,23.03
1861,BILI.O,,2020-01-16T00:00:00Z,22.97,22.97
1862,BILI.O,,2020-01-17T00:00:00Z,22.8,22.8
1863,BILI.O,,2020-01-21T00:00:00Z,22.61,22.61
1864,BILI.O,,2020-01-22T00:00:00Z,22.53,22.53
1865,BILI.O,,2020-01-23T00:00:00Z,22.51,22.51
1866,BILI.O,,2020-01-24T00:00:00Z,21.82,21.82
1867,BILI.O,,2020-01-27T00:00:00Z,22.3,22.3
1868,BILI.O,,2020-01-28T00:00:00Z,22.41,22.41
1869,BILI.O,,2020-01-29T00:00:00Z,22.38,22.38
1870,BILI.O,,2020-01-30T00:00:00Z,21.26,21.26
1871,BILI.O,,2020-01-31T00:00:00Z,21.55,21.55
1872,BILI.O,,2020-02-03T00:00:00Z,23.04,23.04
1873,BILI.O,,2020-02-04T00:00:00Z,23.58,23.58
1874,BILI.O,,2020-02-05T00:00:00Z,23.26,23.26
1875,BILI.O,,2020-02-06T00:00:00Z,26.34,26.34
1876,BILI.O,,2020-02-07T00:00:00Z,24.99,24.99
1877,BILI.O,,2020-02-10T00:00:00Z,25.46,25.46
1878,BILI.O,,2020-02-11T00:00:00Z,26.55,26.55
1879,BILI.O,,2020-02-12T00:00:00Z,27.53,27.53
1880,BILI.O,,2020-02-13T00:00:00Z,27.76,27.76
1881,BILI.O,,2020-02-14T00:00:00Z,28.69,28.69
1882,BILI.O,,2020-02-18T00:00:00Z,27.13,27.13
1883,BILI.O,,2020-02-19T00:00:00Z,27.72,27.72
1884,BILI.O,,2020-02-20T00:00:00Z,27.94,27.94
1885,BILI.O,,2020-02-21T00:00:00Z,26.88,26.88
1886,BILI.O,,2020-02-24T00:00:00Z,26.92,26.92
1887,BILI.O,,2020-02-25T00:00:00Z,26.72,26.72
1888,BILI.O,,2020-02-26T00:00:00Z,27.57,27.57
1889,BILI.O,,2020-02-27T00:00:00Z,26.63,26.63
1890,BILI.O,,2020-02-28T00:00:00Z,25.68,25.68
1891,BILI.O,,2020-03-02T00:00:00Z,27.23,27.23
1892,BILI.O,,2020-03-03T00:00:00Z,26.24,26.24
1893,BILI.O,,2020-03-04T00:00:00Z,27.55,27.55
1894,BILI.O,,2020-03-05T00:00:00Z,28.11,28.11
1895,BILI.O,,2020-03-06T00:00:00Z,26.68,26.68
1896,BILI.O,,2020-03-09T00:00:00Z,25.12,25.12
1897,BILI.O,,2020-03-10T00:00:00Z,26.0,26.0
1898,BILI.O,,2020-03-11T00:00:00Z,25.67,25.67
1899,BILI.O,,2020-03-12T00:00:00Z,23.8,23.8
1900,BILI.O,,2020-03-13T00:00:00Z,23.37,23.37
1901,BILI.O,,2020-03-16T00:00:00Z,22.16,22.16
1902,BILI.O,,2020-03-17T00:00:00Z,24.35,24.35
1903,BILI.O,,2020-03-18T00:00:00Z,21.01,21.01
1904,BILI.O,,2020-03-19T00:00:00Z,20.84,20.84
1905,BILI.O,,2020-03-20T00:00:00Z,20.19,20.19
1906,BILI.O,,2020-03-23T00:00:00Z,20.26,20.26
1907,BILI.O,,2020-03-24T00:00:00Z,22.2,22.2
1908,BILI.O,,2020-03-25T00:00:00Z,22.87,22.87
1909,BILI.O,,2020-03-26T00:00:00Z,23.04,23.04
1910,BILI.O,,2020-03-27T00:00:00Z,22.11,22.11
1911,BILI.O,,2020-03-30T00:00:00Z,22.96,22.96
1912,BILI.O,,2020-03-31T00:00:00Z,23.42,23.42
1913,BILI.O,,2020-04-01T00:00:00Z,24.06,24.06
1914,BILI.O,,2020-04-02T00:00:00Z,24.42,24.42
1915,BILI.O,,2020-04-03T00:00:00Z,24.11,24.11
1916,BILI.O,,2020-04-06T00:00:00Z,25.56,25.56
1917,BILI.O,,2020-04-07T00:00:00Z,26.49,26.49
1918,BILI.O,,2020-04-08T00:00:00Z,26.2,26.2
1919,BILI.O,,2020-04-09T00:00:00Z,26.83,26.83
1920,BILI.O,,2020-04-13T00:00:00Z,26.21,26.21
1921,BILI.O,,2020-04-14T00:00:00Z,27.48,27.48
1922,BILI.O,,2020-04-15T00:00:00Z,28.1,28.1
1923,BILI.O,,2020-04-16T00:00:00Z,28.78,28.78
1924,BILI.O,,2020-04-17T00:00:00Z,29.0,29.0
1925,BILI.O,,2020-04-20T00:00:00Z,29.68,29.68
1926,BILI.O,,2020-04-21T00:00:00Z,28.57,28.57
1927,BILI.O,,2020-04-22T00:00:00Z,30.2,30.2
1928,BILI.O,,2020-04-23T00:00:00Z,28.01,28.01
1929,BILI.O,,2020-04-24T00:00:00Z,27.74,27.74
1930,BILI.O,,2020-04-27T00:00:00Z,27.71,27.71
1931,BILI.O,,2020-04-28T00:00:00Z,26.96,26.96
1932,BILI.O,,2020-04-29T00:00:00Z,27.76,27.76
1933,BILI.O,,2020-04-30T00:00:00Z,27.39,27.39
1934,BILI.O,,2020-05-01T00:00:00Z,25.14,25.14
1935,BILI.O,,2020-05-04T00:00:00Z,26.53,26.53
1936,BILI.O,,2020-05-05T00:00:00Z,27.51,27.51
1937,BILI.O,,2020-05-06T00:00:00Z,27.98,27.98
1938,BILI.O,,2020-05-07T00:00:00Z,28.65,28.65
1939,BILI.O,,2020-05-08T00:00:00Z,29.0,29.0
1940,BILI.O,,2020-05-11T00:00:00Z,28.68,28.68
1941,BILI.O,,2020-05-12T00:00:00Z,29.24,29.24
1942,BILI.O,,2020-05-13T00:00:00Z,30.68,30.68
1943,BILI.O,,2020-05-14T00:00:00Z,31.03,31.03
1944,BILI.O,,2020-05-15T00:00:00Z,30.88,30.88
1945,BILI.O,,2020-05-18T00:00:00Z,33.66,33.66
1946,BILI.O,,2020-05-19T00:00:00Z,35.22,35.22
1947,BILI.O,,2020-05-20T00:00:00Z,32.7,32.7
1948,BILI.O,,2020-05-21T00:00:00Z,33.93,33.93
1949,BILI.O,,2020-05-22T00:00:00Z,33.04,33.04
1950,BILI.O,,2020-05-26T00:00:00Z,33.13,33.13
1951,BILI.O,,2020-05-27T00:00:00Z,32.3,32.3
1952,BILI.O,,2020-05-28T00:00:00Z,30.74,30.74
1953,BILI.O,,2020-05-29T00:00:00Z,32.43,32.43
1954,BILI.O,,2020-06-01T00:00:00Z,33.06,33.06
1955,BILI.O,,2020-06-02T00:00:00Z,34.19,34.19
1956,BILI.O,,2020-06-03T00:00:00Z,34.15,34.15
1957,BILI.O,,2020-06-04T00:00:00Z,33.56,33.56
1958,BILI.O,,2020-06-05T00:00:00Z,34.5,34.5
1959,BILI.O,,2020-06-08T00:00:00Z,34.96,34.96
1960,BILI.O,,2020-06-09T00:00:00Z,33.87,33.87
1961,BILI.O,,2020-06-10T00:00:00Z,35.48,35.48
1962,BILI.O,,2020-06-11T00:00:00Z,33.9,33.9
1963,BILI.O,,2020-06-12T00:00:00Z,35.87,35.87
1964,BILI.O,,2020-06-15T00:00:00Z,38.21,38.21
1965,BILI.O,,2020-06-16T00:00:00Z,39.34,39.34
1966,BILI.O,,2020-06-17T00:00:00Z,41.11,41.11
1967,BILI.O,,2020-06-18T00:00:00Z,42.61,42.61
1968,BILI.O,,2020-06-19T00:00:00Z,44.72,44.72
1969,BILI.O,,2020-06-22T00:00:00Z,42.89,42.89
1970,BILI.O,,2020-06-23T00:00:00Z,44.64,44.64
1971,BILI.O,,2020-06-24T00:00:00Z,44.03,44.03
1972,BILI.O,,2020-06-25T00:00:00Z,44.57,44.57
1973,BILI.O,,2020-06-26T00:00:00Z,44.52,44.52
1974,BILI.O,,2020-06-29T00:00:00Z,45.5,45.5
1975,BILI.O,,2020-06-30T00:00:00Z,46.32,46.32
1976,BILI.O,,2020-07-01T00:00:00Z,47.15,47.15
1977,BILI.O,,2020-07-02T00:00:00Z,48.18,48.18
1978,BILI.O,,2020-07-06T00:00:00Z,44.14,44.14
1979,BILI.O,,2020-07-07T00:00:00Z,46.23,46.23
1980,BILI.O,,2020-07-08T00:00:00Z,46.67,46.67
1981,BILI.O,,2020-07-09T00:00:00Z,48.23,48.23
1982,BILI.O,,2020-07-10T00:00:00Z,47.55,47.55
1983,BILI.O,,2020-07-13T00:00:00Z,45.31,45.31
1984,BILI.O,,2020-07-14T00:00:00Z,43.98,43.98
1985,BILI.O,,2020-07-15T00:00:00Z,43.22,43.22
1986,BILI.O,,2020-07-16T00:00:00Z,42.54,42.54
1987,BILI.O,,2020-07-17T00:00:00Z,41.9,41.9
1988,BILI.O,,2020-07-20T00:00:00Z,42.38,42.38
1989,BILI.O,,2020-07-21T00:00:00Z,44.16,44.16
1990,BILI.O,,2020-07-22T00:00:00Z,42.31,42.31
1991,BILI.O,,2020-07-23T00:00:00Z,41.0,41.0
1992,BILI.O,,2020-07-24T00:00:00Z,40.1,40.1
1993,BILI.O,,2020-07-27T00:00:00Z,41.32,41.32
1994,BILI.O,,2020-07-28T00:00:00Z,40.86,40.86
1995,BILI.O,,2020-07-29T00:00:00Z,41.77,41.77
1996,BILI.O,,2020-07-30T00:00:00Z,41.3,41.3
1997,BILI.O,,2020-07-31T00:00:00Z,43.58,43.58
1998,BILI.O,,2020-08-03T00:00:00Z,46.03,46.03
1999,BILI.O,,2020-08-04T00:00:00Z,45.19,45.19
2000,BILI.O,,2020-08-05T00:00:00Z,45.52,45.52
2001,BILI.O,,2020-08-06T00:00:00Z,44.44,44.44
2002,BILI.O,,2020-08-07T00:00:00Z,41.61,41.61
2003,BILI.O,,2020-08-10T00:00:00Z,41.0,41.0
2004,BILI.O,,2020-08-11T00:00:00Z,40.34,40.34
2005,BILI.O,,2020-08-12T00:00:00Z,40.94,40.94
2006,BILI.O,,2020-08-13T00:00:00Z,41.75,41.75
2007,BILI.O,,2020-08-14T00:00:00Z,41.58,41.58
2008,BILI.O,,2020-08-17T00:00:00Z,43.49,43.49
2009,BILI.O,,2020-08-18T00:00:00Z,45.31,45.31
2010,BILI.O,,2020-08-19T00:00:00Z,45.27,45.27
2011,BILI.O,,2020-08-20T00:00:00Z,45.07,45.07
2012,BILI.O,,2020-08-21T00:00:00Z,44.99,44.99
2013,BILI.O,,2020-08-24T00:00:00Z,46.12,46.12
2014,BILI.O,,2020-08-25T00:00:00Z,47.0,47.0
2015,BILI.O,,2020-08-26T00:00:00Z,48.72,48.72
2016,BILI.O,,2020-08-27T00:00:00Z,45.14,45.14
2017,BILI.O,,2020-08-28T00:00:00Z,47.39,47.39
2018,BILI.O,,2020-08-31T00:00:00Z,47.25,47.25
2019,BILI.O,,2020-09-01T00:00:00Z,52.25,52.25
2020,BILI.O,,2020-09-02T00:00:00Z,50.88,50.88
2021,BILI.O,,2020-09-03T00:00:00Z,47.27,47.27
2022,BILI.O,,2020-09-04T00:00:00Z,47.02,47.02
2023,BILI.O,,2020-09-08T00:00:00Z,44.39,44.39
2024,BILI.O,,2020-09-09T00:00:00Z,45.1,45.1
2025,BILI.O,,2020-09-10T00:00:00Z,42.97,42.97
2026,BILI.O,,2020-09-11T00:00:00Z,43.02,43.02
2027,BILI.O,,2020-09-14T00:00:00Z,43.95,43.95
2028,BILI.O,,2020-09-15T00:00:00Z,45.39,45.39
2029,BILI.O,,2020-09-16T00:00:00Z,44.15,44.15
2030,BILI.O,,2020-09-17T00:00:00Z,44.22,44.22
2031,BILI.O,,2020-09-18T00:00:00Z,43.08,43.08
2032,BILI.O,,2020-09-21T00:00:00Z,43.09,43.09
2033,BILI.O,,2020-09-22T00:00:00Z,43.31,43.31
2034,BILI.O,,2020-09-23T00:00:00Z,41.85,41.85
2035,BILI.O,,2020-09-24T00:00:00Z,41.89,41.89
2036,BILI.O,,2020-09-25T00:00:00Z,42.2,42.2
2037,BILI.O,,2020-09-28T00:00:00Z,41.81,41.81
2038,BILI.O,,2020-09-29T00:00:00Z,40.66,40.66
2039,BILI.O,,2020-09-30T00:00:00Z,41.6,41.6
2040,BILI.O,,2020-10-01T00:00:00Z,42.51,42.51
2041,BILI.O,,2020-10-02T00:00:00Z,41.8,41.8
2042,BILI.O,,2020-10-05T00:00:00Z,45.1,45.1
2043,BILI.O,,2020-10-06T00:00:00Z,48.17,48.17
2044,BILI.O,,2020-10-07T00:00:00Z,47.67,47.67
2045,BILI.O,,2020-10-08T00:00:00Z,46.6,46.6
2046,BILI.O,,2020-10-09T00:00:00Z,48.42,48.42
2047,BILI.O,,2020-10-12T00:00:00Z,47.88,47.88
2048,BILI.O,,2020-10-13T00:00:00Z,47.66,47.66
2049,BILI.O,,2020-10-14T00:00:00Z,43.69,43.69
2050,BILI.O,,2020-10-15T00:00:00Z,43.76,43.76
2051,BILI.O,,2020-10-16T00:00:00Z,43.82,43.82
2052,BILI.O,,2020-10-19T00:00:00Z,44.0,44.0
