month,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,SHARE_GPR,N10,SHARE_GPRH,N3H,GPRH_NOEW,GPR_NOEW,GPRH_AND,GPR_AND,GPRH_BASIC,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF,var_name,var_label
1985-01-01,102.17337799072266,107.57417297363281,89.64749145507812,87.15320587158203,101.08314514160156,75.144287109375,3.0645718574523926,11584.0,3.143986940383911,10369,58.942325592041016,39.9443473815918,75.83936309814453,45.16582489013672,89.59374237060547,67.72432708740234,0.31825634837150574,0.06750892102718353,0.8101070523262024,0.9837014079093933,0.09644131362438202,0.26039156317710876,0.7908188104629517,0.617224395275116,0.09495856612920761,0.06042817607522011,0.16401933133602142,0.05179557949304581,0.40573203563690186,0.11222375929355621,0.025897789746522903,0.28487569093704224,0.034530386328697205,0.26761049032211304,0.017265193164348602,0.07769337296485901,0.07769337296485901,0.09495856612920761,0.37120166420936584,0.5006905794143677,0.008632596582174301,0.06042817607522011,0.008632596582174301,0.17265193164348602,0.36256906390190125,0.07769337296485901,0.12948894500732422,0.10359115898609161,0.06906077265739441,0.008632596582174301,0.11222375929355621,0.07769337296485901,0.043162982910871506,0.034530386328697205,0.09495856612920761,0.06042817607522011,1.4071133136749268,0.05179557949304581,0.07769337296485901,0.25034528970718384,0.008632596582174301,0.05179557949304581,0.025897789746522903,0.008632596582174301,2.5725138187408447,0.008632596582174301,0.36256906390190125,0.16401933133602142,0.05786478891968727,0.028932394459843636,0.21217089891433716,0.04822065681219101,0.13501784205436707,0.10608544945716858,0.028932394459843636,0.19288262724876404,0.04822065681219101,0.3568328619003296,0.009644131176173687,0.09644131362438202,0.06750892102718353,0.09644131362438202,0.33754459023475647,0.3761211335659027,0.009644131176173687,0.0771530494093895,0.009644131176173687,0.18323850631713867,0.3471887409687042,0.11572957783937454,0.13501784205436707,0.10608544945716858,0.06750892102718353,0.0,0.14466197788715363,0.0771530494093895,0.04822065681219101,0.08679718524217606,0.0771530494093895,0.08679718524217606,1.3598225116729736,0.04822065681219101,0.05786478891968727,0.26039156317710876,0.0,0.028932394459843636,0.03857652470469475,0.009644131176173687,2.941460132598877,0.0,0.4050535261631012,0.22181501984596252,,
1985-02-01,117.10202026367188,126.4427261352539,96.60166931152344,99.5522689819336,127.21312713623047,75.10356903076172,3.5123393535614014,10819.0,3.5912740230560303,9718,61.70420455932617,41.48124694824219,81.72735595703125,47.01603698730469,97.26679992675781,80.75315856933594,0.39102697372436523,0.06174109876155853,0.936406672000885,1.1627906560897827,0.24696439504623413,0.33957603573799133,0.5968306064605713,0.7408931851387024,0.02772899530827999,0.35123392939567566,0.17561696469783783,0.01848599687218666,0.45290693640708923,0.05545799061655998,0.06470099091529846,0.17561696469783783,0.05545799061655998,0.49912190437316895,0.03697199374437332,0.11091598123311996,0.092429980635643,0.05545799061655998,0.5730658769607544,0.545336902141571,0.0462149903178215,0.00924299843609333,0.05545799061655998,0.11091598123311996,0.6285238862037659,0.17561696469783783,0.24956095218658447,0.12015897780656815,0.092429980635643,0.0462149903178215,0.092429980635643,0.05545799061655998,0.06470099091529846,0.092429980635643,0.17561696469783783,0.10167298465967178,1.3679637908935547,0.12015897780656815,0.10167298465967178,0.15713097155094147,0.02772899530827999,0.01848599687218666,0.00924299843609333,0.00924299843609333,2.856086492538452,0.0462149903178215,0.30501896142959595,0.08318698406219482,0.020580366253852844,0.26754477620124817,0.24696439504623413,0.030870549380779266,0.07203128188848495,0.010290183126926422,0.05145091563463211,0.20580366253852844,0.0926116481423378,0.5247993469238281,0.04116073250770569,0.11319201439619064,0.16464293003082275,0.020580366253852844,0.6071208119392395,0.5453796982765198,0.030870549380779266,0.010290183126926422,0.05145091563463211,0.17493312060832977,0.6071208119392395,0.21609385311603546,0.21609385311603546,0.17493312060832977,0.1440625637769699,0.04116073250770569,0.0926116481423378,0.05145091563463211,0.10290183126926422,0.10290183126926422,0.13377238810062408,0.1440625637769699,1.5126569271087646,0.11319201439619064,0.04116073250770569,0.19551348686218262,0.04116073250770569,0.030870549380779266,0.0,0.010290183126926422,3.3443095684051514,0.07203128188848495,0.33957603573799133,0.11319201439619064,,
1985-03-01,124.77815246582031,127.07085418701172,116.98727416992188,103.82247161865234,131.8114471435547,78.71694946289062,3.7425758838653564,12291.0,3.7453184127807617,11214,64.91261291503906,44.1031608581543,83.00189208984375,49.9867057800293,92.40142059326172,78.81877899169922,0.3923666775226593,0.09809166938066483,0.9987515807151794,1.2395219802856445,0.16943107545375824,0.4280363917350769,0.7936508059501648,0.5617977380752563,0.0813603475689888,0.1220405176281929,0.17085672914981842,0.02440810389816761,0.5939305424690247,0.2034008651971817,0.08949638158082962,0.11390448361635208,0.05695224180817604,0.3254413902759552,0.05695224180817604,0.17085672914981842,0.13017655909061432,0.0406801737844944,0.3579855263233185,0.6346107125282288,0.02440810389816761,0.01627206988632679,0.01627206988632679,0.2522170841693878,0.5613864064216614,0.18712879717350006,0.19526483118534088,0.05695224180817604,0.11390448361635208,0.008136034943163395,0.07322431355714798,0.01627206988632679,0.07322431355714798,0.02440810389816761,0.06508827954530716,0.07322431355714798,1.5051664113998413,0.05695224180817604,0.01627206988632679,0.14644862711429596,0.0406801737844944,0.23594500124454498,0.0,0.03254413977265358,2.945244550704956,0.0406801737844944,0.2847612202167511,0.14644862711429596,0.04458712413907051,0.05350454896688461,0.10700909793376923,0.017834849655628204,0.12484394758939743,0.10700909793376923,0.08025681972503662,0.13376137614250183,0.05350454896688461,0.3031924366950989,0.008917424827814102,0.16051363945007324,0.11592651903629303,0.03566969931125641,0.3210272789001465,0.5707151889801025,0.008917424827814102,0.026752274483442307,0.0,0.25860530138015747,0.6063848733901978,0.16051363945007324,0.16943107545375824,0.05350454896688461,0.11592651903629303,0.017834849655628204,0.08025681972503662,0.017834849655628204,0.05350454896688461,0.026752274483442307,0.08917424827814102,0.017834849655628204,1.5248795747756958,0.10700909793376923,0.008917424827814102,0.17834849655628204,0.017834849655628204,0.08025681972503662,0.0,0.04458712413907051,3.433208465576172,0.03566969931125641,0.3121098577976227,0.13376137614250183,,
1985-04-01,87.92900085449219,94.64019775390625,73.75779724121094,74.30415344238281,91.29563903808594,56.713565826416016,2.6373283863067627,12816.0,2.680467128753662,11304,61.8454704284668,39.99007034301758,68.94153594970703,45.0976676940918,91.37838745117188,73.73504638671875,0.2830856442451477,0.06192498281598091,0.964260458946228,0.5042462944984436,0.18577495217323303,0.38039630651474,0.41578203439712524,0.46886056661605835,0.031210986897349358,0.07022471725940704,0.07802746444940567,0.031210986897349358,0.3433208465576172,0.02340823970735073,0.04681647941470146,0.19506865739822388,0.1404494345188141,0.3433208465576172,0.0,0.12484394758939743,0.10143570601940155,0.007802746724337339,0.21067415177822113,0.2574906349182129,0.015605493448674679,0.04681647941470146,0.031210986897349358,0.16385768353939056,0.42134830355644226,0.1170412003993988,0.13264669477939606,0.07022471725940704,0.16385768353939056,0.0,0.05461922660470009,0.04681647941470146,0.07802746444940567,0.04681647941470146,0.1170412003993988,0.007802746724337339,0.9051185846328735,0.10143570601940155,0.031210986897349358,0.05461922660470009,0.0,0.1170412003993988,0.02340823970735073,0.031210986897349358,1.9975031614303589,0.12484394758939743,0.18726591765880585,0.1404494345188141,0.03538570553064346,0.04423213005065918,0.06192498281598091,0.03538570553064346,0.07961783558130264,0.008846426382660866,0.03538570553064346,0.20346780121326447,0.08846426010131836,0.41578203439712524,0.0,0.12384996563196182,0.08846426010131836,0.008846426382660866,0.2300070822238922,0.24769993126392365,0.008846426382660866,0.04423213005065918,0.01769285276532173,0.15923567116260529,0.3892427384853363,0.14154282212257385,0.1680820882320404,0.06192498281598091,0.14154282212257385,0.0,0.07077141106128693,0.01769285276532173,0.026539277285337448,0.026539277285337448,0.09731068462133408,0.008846426382660866,0.9819532632827759,0.10615710914134979,0.03538570553064346,0.053078554570674896,0.01769285276532173,0.07961783558130264,0.01769285276532173,0.01769285276532173,2.397381544113159,0.10615710914134979,0.21231421828269958,0.08846426010131836,,
1985-05-01,103.26284790039062,111.15978240966797,92.27672576904297,84.36409759521484,101.91083526611328,73.03491973876953,3.0972492694854736,13851.0,3.04337215423584,12289,75.30377960205078,46.691978454589844,68.4608154296875,44.09930419921875,108.37168884277344,90.75249481201172,0.31735697388648987,0.07323622703552246,1.0822687149047852,0.5533403754234314,0.21970868110656738,0.309219628572464,0.5370656847953796,0.7242249250411987,0.07219695299863815,0.04331817105412483,0.10107573121786118,0.07219695299863815,0.42596203088760376,0.05775756388902664,0.05053786560893059,0.1299545168876648,0.08663634210824966,0.5270377397537231,0.03609847649931908,0.04331817105412483,0.1299545168876648,0.07941664755344391,0.4837195873260498,0.34654536843299866,0.00721969548612833,0.00721969548612833,0.00721969548612833,0.24546964466571808,0.41152262687683105,0.18771207332611084,0.16605299711227417,0.07941664755344391,0.16605299711227417,0.00721969548612833,0.03609847649931908,0.05053786560893059,0.04331817105412483,0.02887878194451332,0.1299545168876648,0.05775756388902664,1.1623709201812744,0.09385603666305542,0.07941664755344391,0.0649772584438324,0.021659085527062416,0.021659085527062416,0.01443939097225666,0.01443939097225666,2.389719247817993,0.10829543322324753,0.17327268421649933,0.15883329510688782,0.08137358725070953,0.032549433410167694,0.1220603808760643,0.09764830023050308,0.11392302066087723,0.07323622703552246,0.06509886682033539,0.13833509385585785,0.07323622703552246,0.48010414838790894,0.016274716705083847,0.056961510330438614,0.1790218949317932,0.04068679362535477,0.4312800168991089,0.29294490814208984,0.008137358352541924,0.0,0.016274716705083847,0.26039546728134155,0.43941736221313477,0.1790218949317932,0.2115713208913803,0.0895109474658966,0.16274717450141907,0.02441207505762577,0.06509886682033539,0.032549433410167694,0.056961510330438614,0.04068679362535477,0.11392302066087723,0.056961510330438614,1.1799169778823853,0.10578566044569016,0.06509886682033539,0.04882415011525154,0.02441207505762577,0.032549433410167694,0.008137358352541924,0.0,2.75042724609375,0.0895109474658966,0.19529660046100616,0.19529660046100616,,
1985-06-01,148.78282165527344,134.65670776367188,174.1437530517578,133.50326538085938,156.58505249023438,130.3762969970703,4.462568283081055,12997.0,4.816030979156494,11877,100.24703979492188,59.20018768310547,88.34632110595703,52.5393180847168,95.72156524658203,77.96695709228516,0.19365160167217255,0.10103561729192734,0.959838330745697,0.6651511192321777,1.2545255422592163,0.24416939914226532,0.7240885496139526,1.8354803323745728,0.023082248866558075,0.030776333063840866,0.0923289954662323,0.03847041726112366,0.5001153945922852,0.23082250356674194,0.03847041726112366,0.11541125178337097,0.06155266612768173,0.40778639912605286,0.023082248866558075,0.20004616677761078,0.1769639104604721,0.14618758857250214,0.6770793199539185,0.5924444198608398,0.0076940832659602165,0.023082248866558075,0.0076940832659602165,0.5231976509094238,1.3849350214004517,0.5693621635437012,0.23082250356674194,0.11541125178337097,0.1769639104604721,0.015388166531920433,0.06155266612768173,0.04616449773311615,0.030776333063840866,0.03847041726112366,0.10002308338880539,0.06155266612768173,1.2387473583221436,0.0923289954662323,0.06924674659967422,0.023082248866558075,0.04616449773311615,0.06924674659967422,0.015388166531920433,0.0076940832659602165,3.8085711002349854,0.04616449773311615,0.13079941272735596,0.2615988254547119,0.025258904322981834,0.008419634774327278,0.05051780864596367,0.04209817200899124,0.2694283127784729,0.37046390771865845,0.07577671110630035,0.10103561729192734,0.05051780864596367,0.43782100081443787,0.0,0.1768123209476471,0.16839268803596497,0.13471415638923645,0.7830260396003723,0.5304369926452637,0.0,0.008419634774327278,0.008419634774327278,0.5641155242919922,1.4565967321395874,0.4799191653728485,0.18523195385932922,0.09261597692966461,0.14313378930091858,0.008419634774327278,0.0589374415576458,0.016839269548654556,0.016839269548654556,0.0589374415576458,0.10945525020360947,0.05051780864596367,1.431337833404541,0.10103561729192734,0.05051780864596367,0.008419634774327278,0.09261597692966461,0.0589374415576458,0.008419634774327278,0.04209817200899124,4.52134370803833,0.03367853909730911,0.14313378930091858,0.27784794569015503,,
1985-07-01,133.90542602539062,126.30107879638672,149.5423583984375,114.45590209960938,128.53880310058594,115.16727447509766,4.016337871551514,11752.0,4.12891149520874,10705,89.1393814086914,55.07017517089844,84.01595306396484,50.664119720458984,97.40177917480469,85.21527862548828,0.24287715554237366,0.06539000570774078,0.8313872218132019,0.6632415056228638,0.9154600501060486,0.38299858570098877,0.5418028831481934,1.6160672903060913,0.02552757039666176,0.15316541492938995,0.07658270746469498,0.05956432968378067,0.5190606117248535,0.05956432968378067,0.02552757039666176,0.15316541492938995,0.017018379643559456,0.47651463747024536,0.06807351857423782,0.10211028158664703,0.18720218539237976,0.05105514079332352,0.510551393032074,0.748808741569519,0.008509189821779728,0.02552757039666176,0.02552757039666176,0.5871341228485107,0.9275016784667969,0.3233492076396942,0.3233492076396942,0.21272975206375122,0.05105514079332352,0.042545948177576065,0.05956432968378067,0.02552757039666176,0.03403675928711891,0.11061947047710419,0.05956432968378067,0.07658270746469498,1.0806671380996704,0.1276378482580185,0.06807351857423782,0.06807351857423782,0.02552757039666176,0.1276378482580185,0.017018379643559456,0.008509189821779728,3.114363431930542,0.02552757039666176,0.18720218539237976,0.39142274856567383,0.009341428987681866,0.13078001141548157,0.07473143190145493,0.03736571595072746,0.10275571793317795,0.08407286554574966,0.01868285797536373,0.1868285834789276,0.01868285797536373,0.5137786269187927,0.05604857578873634,0.13078001141548157,0.19617001712322235,0.05604857578873634,0.5885100364685059,0.6352171897888184,0.009341428987681866,0.02802428789436817,0.01868285797536373,0.5231200456619263,0.99953293800354,0.3456328809261322,0.24287715554237366,0.19617001712322235,0.05604857578873634,0.0467071458697319,0.07473143190145493,0.02802428789436817,0.03736571595072746,0.0934142917394638,0.0934142917394638,0.06539000570774078,1.1583372354507446,0.0934142917394638,0.07473143190145493,0.07473143190145493,0.03736571595072746,0.12143857777118683,0.01868285797536373,0.009341428987681866,3.801961660385132,0.02802428789436817,0.2055114358663559,0.3736571669578552,,
1985-08-01,82.78410339355469,75.26383972167969,84.87953186035156,65.6230239868164,69.08908081054688,61.5634765625,2.483013153076172,11921.0,2.3673017024993896,10814,63.714725494384766,41.96369171142578,61.17937469482422,38.847408294677734,87.1084213256836,73.7867431640625,0.06473090499639511,0.07397817820310593,0.721287190914154,0.3976326882839203,0.09247271716594696,0.21268725395202637,0.5733308792114258,0.6473090648651123,0.050331346690654755,0.12582837045192719,0.06710846722126007,0.05871990695595741,0.41942790150642395,0.10066269338130951,0.025165673345327377,0.13421693444252014,0.033554233610630035,0.16777116060256958,0.008388558402657509,0.05871990695595741,0.11743981391191483,0.033554233610630035,0.4110393524169922,0.41942790150642395,0.025165673345327377,0.016777116805315018,0.008388558402657509,0.4278164505958557,0.29359951615333557,0.033554233610630035,0.16777116060256958,0.050331346690654755,0.050331346690654755,0.016777116805315018,0.050331346690654755,0.025165673345327377,0.050331346690654755,0.05871990695595741,0.033554233610630035,0.05871990695595741,0.7298045754432678,0.033554233610630035,0.050331346690654755,0.06710846722126007,0.033554233610630035,0.041942790150642395,0.033554233610630035,0.016777116805315018,1.8287056684494019,0.016777116805315018,0.12582837045192719,0.4110393524169922,0.027741815894842148,0.03698908910155296,0.03698908910155296,0.04623635858297348,0.07397817820310593,0.07397817820310593,0.04623635858297348,0.16645090281963348,0.03698908910155296,0.12946180999279022,0.0,0.08322545140981674,0.1202145367860794,0.01849454455077648,0.33290180563926697,0.25892361998558044,0.027741815894842148,0.00924727227538824,0.00924727227538824,0.2959127128124237,0.3421490788459778,0.04623635858297348,0.14795635640621185,0.03698908910155296,0.055483631789684296,0.00924727227538824,0.03698908910155296,0.00924727227538824,0.04623635858297348,0.07397817820310593,0.03698908910155296,0.04623635858297348,0.721287190914154,0.03698908910155296,0.03698908910155296,0.07397817820310593,0.027741815894842148,0.055483631789684296,0.01849454455077648,0.00924727227538824,2.182356119155884,0.00924727227538824,0.13870908319950104,0.44386905431747437,,
1985-09-01,102.43449401855469,101.56950378417969,92.48631286621094,84.28641510009766,103.19536590576172,65.11878204345703,3.072403907775879,12596.0,3.04056978225708,11511,72.00341796875,42.96523666381836,70.22439575195312,42.96359634399414,90.58170318603516,79.50538635253906,0.23455825448036194,0.026062028482556343,1.025106430053711,0.860046923160553,0.12162279337644577,0.25193291902542114,0.5646772384643555,0.5994266271591187,0.0396951399743557,0.14290250837802887,0.04763416945934296,0.0793902799487114,0.3096221089363098,0.02381708472967148,0.007939028553664684,0.11114639788866043,0.03175611421465874,0.28580501675605774,0.07145125418901443,0.08732931315898895,0.11908542364835739,0.01587805710732937,0.4684026539325714,0.5636709928512573,0.03175611421465874,0.02381708472967148,0.01587805710732937,0.32550016045570374,0.28580501675605774,0.15084153413772583,0.2540489137172699,0.0793902799487114,0.16671960055828094,0.01587805710732937,0.10320736467838287,0.055573198944330215,0.055573198944330215,0.02381708472967148,0.055573198944330215,0.09526833891868591,0.8891711831092834,0.09526833891868591,0.04763416945934296,0.055573198944330215,0.0,0.0396951399743557,0.0396951399743557,0.0,2.4928548336029053,0.01587805710732937,0.1349634826183319,0.6113051772117615,0.026062028482556343,0.09556076675653458,0.04343671351671219,0.06949874013662338,0.10424811393022537,0.017374685034155846,0.008687342517077923,0.14768482744693756,0.04343671351671219,0.3040570020675659,0.08687342703342438,0.07818607985973358,0.10424811393022537,0.026062028482556343,0.4517418146133423,0.4430544674396515,0.026062028482556343,0.017374685034155846,0.017374685034155846,0.2953696548938751,0.2953696548938751,0.15637215971946716,0.23455825448036194,0.10424811393022537,0.15637215971946716,0.017374685034155846,0.08687342703342438,0.052124056965112686,0.060811396688222885,0.026062028482556343,0.07818607985973358,0.08687342703342438,1.1641038656234741,0.08687342703342438,0.04343671351671219,0.08687342703342438,0.008687342517077923,0.04343671351671219,0.04343671351671219,0.0,2.8755104541778564,0.017374685034155846,0.14768482744693756,0.5994266271591187,,
1985-10-01,105.99191284179688,91.34220886230469,118.73129272460938,93.57068634033203,101.9737319946289,90.31834411621094,3.1791045665740967,13400.0,3.375492811203003,12176,86.06529998779297,49.08686828613281,74.18814086914062,43.43147277832031,95.7719497680664,82.49687194824219,0.2463863343000412,0.04927726835012436,0.7391589879989624,0.8952036499977112,0.2710249722003937,0.22174769639968872,0.3613666296005249,1.3797634840011597,0.05970149114727974,0.13432836532592773,0.14179104566574097,0.06716418266296387,0.26119402050971985,0.1268656700849533,0.03731343150138855,0.11940298229455948,0.0,0.35820895433425903,0.02985074557363987,0.7164179086685181,0.08208955079317093,0.03731343150138855,0.5373134613037109,0.6865671873092651,0.014925372786819935,0.02238805964589119,0.0,0.16417910158634186,1.1567164659500122,0.7313432693481445,0.18656715750694275,0.08208955079317093,0.06716418266296387,0.007462686393409967,0.13432836532592773,0.0746268630027771,0.03731343150138855,0.14179104566574097,0.11194030195474625,0.0746268630027771,1.2388060092926025,0.10447761416435242,0.03731343150138855,0.03731343150138855,0.6791045069694519,0.06716418266296387,0.02985074557363987,0.014925372786819935,2.8208954334259033,0.014925372786819935,0.14179104566574097,0.3283582031726837,0.05749014392495155,0.08212877810001373,0.10676740854978561,0.041064389050006866,0.032851509749889374,0.09034165740013123,0.02463863417506218,0.15604467689990997,0.0,0.3777923882007599,0.02463863417506218,0.7637976408004761,0.09855453670024872,0.032851509749889374,0.6898817420005798,0.6241787075996399,0.008212877437472343,0.02463863417506218,0.0,0.18068331480026245,1.2483574151992798,0.8212877511978149,0.15604467689990997,0.06570301949977875,0.07391589879989624,0.008212877437472343,0.1231931671500206,0.04927726835012436,0.016425754874944687,0.10676740854978561,0.09034165740013123,0.09034165740013123,1.3961892127990723,0.09855453670024872,0.06570301949977875,0.041064389050006866,0.7063074707984924,0.05749014392495155,0.02463863417506218,0.032851509749889374,3.227660894393921,0.016425754874944687,0.15604467689990997,0.2710249722003937,,
