Date,Instrument,Close Price
2016-10-19,.CESIUSD,-23.6
2016-10-20,.CESIUSD,-23.8
2016-10-21,.CESIUSD,-23.0
2016-10-24,.CESIUSD,-14.7
2016-10-25,.CESIUSD,-13.1
2016-10-26,.CESIUSD,-10.9
2016-10-27,.CESIUSD,-12.6
2016-10-28,.CESIUSD,-9.1
2016-10-31,.CESIUSD,-8.1
2016-11-01,.CESIUSD,-8.3
2016-11-02,.CESIUSD,-10.0
2016-11-03,.CESIUSD,-13.1
2016-11-04,.CESIUSD,-12.9
2016-11-07,.CESIUSD,-11.9
2016-11-08,.CESIUSD,-9.8
2016-11-09,.CESIUSD,-9.0
2016-11-10,.CESIUSD,-7.9
2016-11-11,.CESIUSD,-6.3
2016-11-14,.CESIUSD,-6.3
2016-11-15,.CESIUSD,-2.2
2016-11-16,.CESIUSD,-4.4
2016-11-17,.CESIUSD,8.3
2016-11-18,.CESIUSD,7.9
2016-11-21,.CESIUSD,5.6
2016-11-22,.CESIUSD,5.8
2016-11-23,.CESIUSD,8.5
2016-11-24,.CESIUSD,8.9
2016-11-25,.CESIUSD,9.3
2016-11-28,.CESIUSD,11.6
2016-11-29,.CESIUSD,16.8
2016-11-30,.CESIUSD,17.8
2016-12-01,.CESIUSD,18.2
2016-12-02,.CESIUSD,24.7
2016-12-05,.CESIUSD,28.7
2016-12-06,.CESIUSD,30.1
2016-12-07,.CESIUSD,30.1
2016-12-08,.CESIUSD,29.5
2016-12-09,.CESIUSD,30.2
2016-12-12,.CESIUSD,29.7
2016-12-13,.CESIUSD,32.6
2016-12-14,.CESIUSD,27.5
2016-12-15,.CESIUSD,37.0
2016-12-16,.CESIUSD,22.9
2016-12-19,.CESIUSD,23.2
2016-12-20,.CESIUSD,23.3
2016-12-21,.CESIUSD,22.8
2016-12-22,.CESIUSD,21.0
2016-12-23,.CESIUSD,25.6
2016-12-26,.CESIUSD,25.6
2016-12-27,.CESIUSD,24.5
2016-12-28,.CESIUSD,24.3
2016-12-29,.CESIUSD,23.9
2016-12-30,.CESIUSD,23.3
2017-01-02,.CESIUSD,23.3
2017-01-03,.CESIUSD,24.7
2017-01-04,.CESIUSD,25.5
2017-01-05,.CESIUSD,28.9
2017-01-06,.CESIUSD,27.0
2017-01-09,.CESIUSD,28.5
2017-01-10,.CESIUSD,39.3
2017-01-11,.CESIUSD,39.8
2017-01-12,.CESIUSD,41.5
2017-01-13,.CESIUSD,38.0
2017-01-16,.CESIUSD,41.2
2017-01-17,.CESIUSD,40.7
2017-01-18,.CESIUSD,39.5
2017-01-19,.CESIUSD,45.2
2017-01-20,.CESIUSD,44.6
2017-01-23,.CESIUSD,43.2
2017-01-24,.CESIUSD,44.4
2017-01-25,.CESIUSD,43.5
2017-01-26,.CESIUSD,35.8
2017-01-27,.CESIUSD,32.2
2017-01-30,.CESIUSD,31.6
2017-01-31,.CESIUSD,31.8
2017-02-01,.CESIUSD,39.4
2017-02-02,.CESIUSD,39.4
2017-02-03,.CESIUSD,45.3
2017-02-06,.CESIUSD,42.8
2017-02-07,.CESIUSD,41.9
2017-02-08,.CESIUSD,40.9
2017-02-09,.CESIUSD,42.4
2017-02-10,.CESIUSD,40.8
2017-02-13,.CESIUSD,37.0
2017-02-14,.CESIUSD,36.1
2017-02-15,.CESIUSD,44.6
2017-02-16,.CESIUSD,53.6
2017-02-17,.CESIUSD,53.1
2017-02-20,.CESIUSD,51.2
2017-02-21,.CESIUSD,47.8
2017-02-22,.CESIUSD,47.4
2017-02-23,.CESIUSD,45.7
2017-02-24,.CESIUSD,44.9
2017-02-27,.CESIUSD,37.1
2017-02-28,.CESIUSD,34.7
2017-03-01,.CESIUSD,32.6
2017-03-02,.CESIUSD,35.4
2017-03-03,.CESIUSD,36.8
2017-03-06,.CESIUSD,38.2
2017-03-07,.CESIUSD,38.0
2017-03-08,.CESIUSD,45.8
2017-03-09,.CESIUSD,44.8
2017-03-10,.CESIUSD,48.0
2017-03-13,.CESIUSD,47.5
2017-03-14,.CESIUSD,46.4
2017-03-15,.CESIUSD,57.9
2017-03-16,.CESIUSD,57.6
2017-03-17,.CESIUSD,56.1
2017-03-20,.CESIUSD,55.9
2017-03-21,.CESIUSD,55.2
2017-03-22,.CESIUSD,54.4
2017-03-23,.CESIUSD,55.7
2017-03-24,.CESIUSD,54.1
2017-03-27,.CESIUSD,52.5
2017-03-28,.CESIUSD,53.1
2017-03-29,.CESIUSD,52.5
2017-03-30,.CESIUSD,51.6
2017-03-31,.CESIUSD,48.0
2017-04-03,.CESIUSD,44.5
2017-04-04,.CESIUSD,43.7
2017-04-05,.CESIUSD,45.7
2017-04-06,.CESIUSD,47.3
2017-04-07,.CESIUSD,38.8
2017-04-10,.CESIUSD,35.6
2017-04-11,.CESIUSD,36.4
2017-04-12,.CESIUSD,36.7
2017-04-13,.CESIUSD,38.2
2017-04-14,.CESIUSD,38.2
2017-04-17,.CESIUSD,10.5
2017-04-18,.CESIUSD,6.6
2017-04-19,.CESIUSD,6.4
2017-04-20,.CESIUSD,6.3
2017-04-21,.CESIUSD,2.8
2017-04-24,.CESIUSD,0.8
2017-04-25,.CESIUSD,7.3
2017-04-26,.CESIUSD,7.1
2017-04-27,.CESIUSD,4.1
2017-04-28,.CESIUSD,-4.8
2017-05-01,.CESIUSD,-20.6
2017-05-02,.CESIUSD,-21.5
2017-05-03,.CESIUSD,-19.5
2017-05-04,.CESIUSD,-20.1
2017-05-05,.CESIUSD,-18.2
2017-05-08,.CESIUSD,-19.7
2017-05-09,.CESIUSD,-19.5
2017-05-10,.CESIUSD,-20.0
2017-05-11,.CESIUSD,-19.2
2017-05-12,.CESIUSD,-29.5
2017-05-15,.CESIUSD,-32.0
2017-05-16,.CESIUSD,-37.6
2017-05-17,.CESIUSD,-37.5
2017-05-18,.CESIUSD,-33.6
2017-05-19,.CESIUSD,-33.4
2017-05-22,.CESIUSD,-30.7
2017-05-23,.CESIUSD,-38.9
2017-05-24,.CESIUSD,-38.8
2017-05-25,.CESIUSD,-38.1
2017-05-26,.CESIUSD,-36.2
2017-05-29,.CESIUSD,-36.2
2017-05-30,.CESIUSD,-37.5
2017-05-31,.CESIUSD,-38.2
2017-06-01,.CESIUSD,-36.1
2017-06-02,.CESIUSD,-40.9
2017-06-05,.CESIUSD,-44.7
2017-06-06,.CESIUSD,-41.8
2017-06-07,.CESIUSD,-42.4
2017-06-08,.CESIUSD,-43.2
2017-06-09,.CESIUSD,-43.4
2017-06-12,.CESIUSD,-45.3
2017-06-13,.CESIUSD,-45.1
2017-06-14,.CESIUSD,-57.3
2017-06-15,.CESIUSD,-61.7
2017-06-16,.CESIUSD,-78.6
2017-06-19,.CESIUSD,-77.5
2017-06-20,.CESIUSD,-77.2
2017-06-21,.CESIUSD,-76.5
2017-06-22,.CESIUSD,-76.1
2017-06-23,.CESIUSD,-74.6
2017-06-26,.CESIUSD,-78.5
2017-06-27,.CESIUSD,-77.5
2017-06-28,.CESIUSD,-76.4
2017-06-29,.CESIUSD,-73.6
2017-06-30,.CESIUSD,-72.6
2017-07-03,.CESIUSD,-63.3
2017-07-04,.CESIUSD,-62.2
2017-07-05,.CESIUSD,-63.1
2017-07-06,.CESIUSD,-63.4
2017-07-07,.CESIUSD,-58.5
2017-07-10,.CESIUSD,-55.5
2017-07-11,.CESIUSD,-58.4
2017-07-12,.CESIUSD,-56.6
2017-07-13,.CESIUSD,-54.7
2017-07-14,.CESIUSD,-68.1
2017-07-17,.CESIUSD,-61.9
2017-07-18,.CESIUSD,-65.2
2017-07-19,.CESIUSD,-56.2
2017-07-20,.CESIUSD,-53.2
2017-07-21,.CESIUSD,-52.6
2017-07-24,.CESIUSD,-47.4
2017-07-25,.CESIUSD,-45.5
2017-07-26,.CESIUSD,-44.4
2017-07-27,.CESIUSD,-43.8
2017-07-28,.CESIUSD,-44.5
2017-07-31,.CESIUSD,-43.1
2017-08-01,.CESIUSD,-44.8
2017-08-02,.CESIUSD,-45.6
2017-08-03,.CESIUSD,-44.1
2017-08-04,.CESIUSD,-40.8
2017-08-07,.CESIUSD,-39.1
2017-08-08,.CESIUSD,-31.4
2017-08-09,.CESIUSD,-29.7
2017-08-10,.CESIUSD,-30.0
2017-08-11,.CESIUSD,-36.6
2017-08-14,.CESIUSD,-35.4
2017-08-15,.CESIUSD,-25.8
2017-08-16,.CESIUSD,-32.7
2017-08-17,.CESIUSD,-31.5
2017-08-18,.CESIUSD,-29.4
2017-08-21,.CESIUSD,-27.6
2017-08-22,.CESIUSD,-27.4
2017-08-23,.CESIUSD,-37.2
2017-08-24,.CESIUSD,-36.2
2017-08-25,.CESIUSD,-32.3
2017-08-28,.CESIUSD,-30.9
2017-08-29,.CESIUSD,-30.2
2017-08-30,.CESIUSD,-21.2
2017-08-31,.CESIUSD,-23.1
2017-09-01,.CESIUSD,-18.2
2017-09-04,.CESIUSD,-16.4
2017-09-05,.CESIUSD,-19.3
2017-09-06,.CESIUSD,-18.8
2017-09-07,.CESIUSD,-25.3
2017-09-08,.CESIUSD,-23.8
2017-09-11,.CESIUSD,-16.1
2017-09-12,.CESIUSD,-11.2
2017-09-13,.CESIUSD,-8.5
2017-09-14,.CESIUSD,-5.6
2017-09-15,.CESIUSD,-19.0
2017-09-18,.CESIUSD,-22.6
2017-09-19,.CESIUSD,-17.5
2017-09-20,.CESIUSD,-17.4
2017-09-21,.CESIUSD,-9.3
2017-09-22,.CESIUSD,-8.8
2017-09-25,.CESIUSD,-8.7
2017-09-26,.CESIUSD,-13.1
2017-09-27,.CESIUSD,-9.3
