Date,Oil Vol
2021-10,37.38
2021-10,37.27
2021-10,37.2
2021-10,41.02
2021-10,46.15
2021-10,38.0
2021-10,38.51
2021-10,37.1
2021-10,36.05
2021-10,36.98
2021-10,34.05
2021-10,35.02
2021-10,35.14
2021-10,35.16
2021-10,36.55
2021-10,36.87
2021-10,36.07
2021-10,35.5
2021-10,37.63
2021-10,37.23
2021-10,37.92
2021-11,36.74
2021-11,35.56
2021-11,39.44
2021-11,38.56
2021-11,37.84
2021-11,37.71
2021-11,36.33
2021-11,37.09
2021-11,36.2
2021-11,36.1
2021-11,36.42
2021-11,34.69
2021-11,33.75
2021-11,37.68
2021-11,37.13
2021-11,36.61
2021-11,35.1
2021-11,34.79
2021-11,34.79
2021-11,65.72
2021-11,63.34
2021-11,75.23
2021-12,78.18
2021-12,57.27
2021-12,64.55
2021-12,56.21
2021-12,48.15
2021-12,45.22
2021-12,47.43
2021-12,46.23
2021-12,45.88
2021-12,54.76
2021-12,56.53
2021-12,49.97
2021-12,48.31
2021-12,60.24
2021-12,52.31
2021-12,46.0
2021-12,43.71
2021-12,43.71
2021-12,43.58
2021-12,41.23
2021-12,40.24
2021-12,40.2
2021-12,42.62
2022-01,37.57
2022-01,39.48
2022-01,44.49
2022-01,36.86
2022-01,37.0
2022-01,37.65
2022-01,34.31
2022-01,34.39
2022-01,37.11
2022-01,41.18
2022-01,41.18
2022-01,42.28
2022-01,42.75
2022-01,41.15
2022-01,42.57
2022-01,47.84
2022-01,47.63
2022-01,45.67
2022-01,46.9
2022-01,47.74
2022-01,42.35
2022-02,41.31
2022-02,41.86
2022-02,42.15
2022-02,43.88
2022-02,43.34
2022-02,41.26
2022-02,39.4
2022-02,43.81
2022-02,47.44
2022-02,48.83
2022-02,48.36
2022-02,49.38
2022-02,53.14
2022-02,52.01
2022-02,52.01
2022-02,50.11
2022-02,50.51
2022-02,49.04
2022-02,49.5
2022-02,52.5
2022-03,61.43
2022-03,61.53
2022-03,64.37
2022-03,77.29
2022-03,78.91
2022-03,75.82
2022-03,73.25
2022-03,67.34
2022-03,68.01
2022-03,65.42
2022-03,63.62
2022-03,59.35
2022-03,67.78
2022-03,69.09
2022-03,70.78
2022-03,69.56
2022-03,72.59
2022-03,69.14
2022-03,68.91
2022-03,67.04
2022-03,62.46
2022-03,61.04
2022-03,57.66
2022-04,54.36
2022-04,54.31
2022-04,53.8
2022-04,53.15
2022-04,54.23
2022-04,53.14
2022-04,54.81
2022-04,55.25
2022-04,51.2
2022-04,53.38
2022-04,53.38
2022-04,50.94
2022-04,50.34
2022-04,52.23
2022-04,49.86
2022-04,51.15
2022-04,52.86
2022-04,53.57
2022-04,53.38
2022-04,51.94
2022-04,53.1
2022-05,54.15
2022-05,54.04
2022-05,53.15
2022-05,54.72
2022-05,54.82
2022-05,57.9
2022-05,56.06
2022-05,53.43
2022-05,52.71
2022-05,51.22
2022-05,51.89
2022-05,50.34
2022-05,51.89
2022-05,51.16
2022-05,50.72
2022-05,48.63
2022-05,47.04
2022-05,46.76
2022-05,46.03
2022-05,47.92
2022-05,47.92
2022-05,49.82
2022-06,49.14
2022-06,47.8
2022-06,46.23
2022-06,47.9
2022-06,45.88
2022-06,44.37
2022-06,43.87
2022-06,42.92
2022-06,47.56
2022-06,46.63
2022-06,47.04
2022-06,46.27
2022-06,49.19
2022-06,49.19
2022-06,46.56
2022-06,48.99
2022-06,48.58
2022-06,46.99
2022-06,46.99
2022-06,46.59
2022-06,48.57
2022-06,48.9
2022-07,49.4
2022-07,49.4
2022-07,52.61
2022-07,54.67
2022-07,52.87
2022-07,52.1
2022-07,53.1
2022-07,54.4
2022-07,51.76
2022-07,53.03
2022-07,51.77
2022-07,49.66
2022-07,48.77
2022-07,47.54
2022-07,51.1
2022-07,47.84
2022-07,47.96
2022-07,47.81
2022-07,48.99
2022-07,47.17
2022-07,46.19
2022-08,49.97
2022-08,52.77
2022-08,50.12
2022-08,55.14
2022-08,48.76
2022-08,46.4
2022-08,46.23
2022-08,46.56
2022-08,45.37
2022-08,44.0
2022-08,46.63
2022-08,50.25
2022-08,51.55
2022-08,47.41
2022-08,50.34
2022-08,50.64
2022-08,47.35
2022-08,48.33
2022-08,48.78
2022-08,47.08
2022-08,47.73
2022-08,49.74
2022-08,52.11
2022-09,53.9
2022-09,53.9
2022-09,53.9
2022-09,50.0
2022-09,53.32
2022-09,51.29
2022-09,48.84
2022-09,44.15
2022-09,44.81
2022-09,45.62
2022-09,46.63
2022-09,47.44
2022-09,46.75
2022-09,48.23
2022-09,48.65
2022-09,47.1
2022-09,50.82
2022-09,56.68
2022-09,55.89
2022-09,55.02
2022-09,54.41
2022-09,55.69
2022-10,56.24
2022-10,59.51
2022-10,54.2
2022-10,53.39
2022-10,53.64
2022-10,51.42
2022-10,51.92
2022-10,51.52
2022-10,50.52
2022-10,50.3
2022-10,50.27
2022-10,49.12
2022-10,47.78
2022-10,47.98
2022-10,47.19
2022-10,47.78
2022-10,47.3
2022-10,48.58
2022-10,49.02
2022-10,47.81
2022-10,47.41
2022-11,47.04
2022-11,47.75
2022-11,46.47
2022-11,47.5
2022-11,45.11
2022-11,45.04
2022-11,45.38
2022-11,43.48
2022-11,42.06
2022-11,44.42
2022-11,46.72
2022-11,45.12
2022-11,45.34
2022-11,45.93
2022-11,47.11
2022-11,46.3
2022-11,51.56
2022-11,51.56
2022-11,50.16
2022-11,50.53
2022-11,47.91
2022-11,46.15
2022-12,45.61
2022-12,45.76
2022-12,45.41
2022-12,46.36
2022-12,47.91
2022-12,47.17
2022-12,46.93
2022-12,44.99
2022-12,43.37
2022-12,41.82
2022-12,43.7
2022-12,42.29
2022-12,42.47
2022-12,41.79
2022-12,41.18
2022-12,41.8
2022-12,41.21
2022-12,41.21
2022-12,43.5
2022-12,43.95
2022-12,42.6
2022-12,41.26
2022-12,41.26
2023-01,44.14
2023-01,45.83
2023-01,43.93
2023-01,42.94
2023-01,42.75
2023-01,41.6
2023-01,41.19
2023-01,39.28
2023-01,38.19
2023-01,38.19
2023-01,40.1
2023-01,39.25
2023-01,39.02
2023-01,37.81
2023-01,37.3
2023-01,38.26
2023-01,38.54
2023-01,38.12
2023-01,38.6
2023-01,40.18
2023-01,38.55
2023-02,37.99
2023-02,38.49
2023-02,39.48
2023-02,38.92
2023-02,37.31
2023-02,37.02
2023-02,35.75
2023-02,35.89
2023-02,37.77
2023-02,36.67
2023-02,35.7
2023-02,35.03
2023-02,36.04
2023-02,36.04
2023-02,37.05
2023-02,38.36
2023-02,36.69
2023-02,37.25
2023-02,37.55
2023-02,35.42
2023-03,36.63
2023-03,35.61
2023-03,35.2
2023-03,33.03
2023-03,33.76
2023-03,33.39
2023-03,34.86
2023-03,36.76
2023-03,38.13
2023-03,47.41
2023-03,49.78
2023-03,48.65
2023-03,51.48
2023-03,51.14
2023-03,48.12
2023-03,46.97
2023-03,46.9
2023-03,48.36
2023-03,45.41
2023-03,44.31
2023-03,43.33
2023-03,42.02
2023-03,40.34
2023-04,39.49
2023-04,39.42
2023-04,39.14
2023-04,34.76
2023-04,34.76
2023-04,34.31
2023-04,34.23
2023-04,33.74
2023-04,32.78
2023-04,32.51
2023-04,32.93
2023-04,33.69
2023-04,34.44
2023-04,36.41
2023-04,35.17
2023-04,34.28
2023-04,36.64
2023-04,39.25
2023-04,37.76
2023-04,35.63
2023-05,35.94
2023-05,39.48
2023-05,43.23
2023-05,43.75
2023-05,37.35
2023-05,35.54
2023-05,35.13
2023-05,34.13
2023-05,35.74
2023-05,37.32
2023-05,35.16
2023-05,35.98
2023-05,36.44
2023-05,36.02
2023-05,35.85
2023-05,35.52
2023-05,35.11
2023-05,35.86
2023-05,36.74
2023-05,35.95
2023-05,35.95
2023-05,39.68
2023-05,40.68
2023-06,40.5
2023-06,39.6
2023-06,37.45
2023-06,36.07
2023-06,34.13
2023-06,35.18
2023-06,33.7
2023-06,36.35
2023-06,32.38
2023-06,33.66
2023-06,33.07
2023-06,32.99
2023-06,32.99
2023-06,34.75
2023-06,33.26
2023-06,34.93
2023-06,35.36
2023-06,36.67
2023-06,39.3
2023-06,36.86
2023-06,35.42
2023-06,33.28
2023-07,33.88
2023-07,33.88
2023-07,33.91
2023-07,35.13
2023-07,34.55
2023-07,38.35
2023-07,32.43
2023-07,32.69
2023-07,30.04
2023-07,30.0
2023-07,31.34
2023-07,30.66
2023-07,31.06
2023-07,30.15
2023-07,29.65
2023-07,30.11
2023-07,30.63
2023-07,29.97
2023-07,29.12
2023-07,29.41
2023-07,28.48
2023-08,28.35
2023-08,28.74
2023-08,28.54
2023-08,28.06
2023-08,27.73
2023-08,27.14
2023-08,28.56
2023-08,27.27
2023-08,28.04
2023-08,27.55
2023-08,28.3
2023-08,28.54
2023-08,29.3
2023-08,28.43
2023-08,28.9
2023-08,28.56
2023-08,28.47
2023-08,28.88
2023-08,28.81
2023-08,28.66
2023-08,27.63
2023-08,26.63
2023-08,26.56
2023-09,27.48
2023-09,27.48
2023-09,28.65
2023-09,28.33
2023-09,27.59
2023-09,27.16
2023-09,24.37
2023-09,24.23
2023-09,25.06
2023-09,26.56
2023-09,27.16
2023-09,27.91
2023-09,30.32
2023-09,30.38
2023-09,31.35
2023-09,30.61
2023-09,30.96
2023-09,31.3
2023-09,32.48
2023-09,31.62
2023-09,32.24
2023-10,32.0
2023-10,33.25
2023-10,35.35
2023-10,36.59
2023-10,35.68
2023-10,39.85
2023-10,39.54
2023-10,38.94
2023-10,38.52
2023-10,44.24
2023-10,40.7
2023-10,41.37
2023-10,44.4
2023-10,45.7
2023-10,43.79
2023-10,41.74
2023-10,41.08
2023-10,44.91
2023-10,43.93
2023-10,46.64
2023-10,44.01
2023-10,41.99
2023-11,40.52
2023-11,39.79
2023-11,38.53
2023-11,36.31
2023-11,38.72
2023-11,40.44
2023-11,41.23
2023-11,39.29
2023-11,39.4
2023-11,38.29
2023-11,39.51
2023-11,42.53
2023-11,40.43
2023-11,39.0
2023-11,38.52
2023-11,42.76
2023-11,42.76
2023-11,43.38
2023-11,43.9
2023-11,43.14
2023-11,42.9
2023-11,39.4
2023-12,35.7
2023-12,38.08
2023-12,36.36
2023-12,39.72
2023-12,37.82
2023-12,36.24
2023-12,35.3
2023-12,36.38
2023-12,36.6
2023-12,33.98
2023-12,35.13
2023-12,37.09
2023-12,35.04
2023-12,34.98
2023-12,35.44
2023-12,33.32
2023-12,33.32
2023-12,34.53
2023-12,35.41
2023-12,36.45
2023-12,36.22
2023-12,36.22
2024-01,39.05
2024-01,38.22
2024-01,37.58
2024-01,36.07
2024-01,36.79
2024-01,36.09
2024-01,36.35
2024-01,36.78
2024-01,40.64
2024-01,40.64
2024-01,38.34
2024-01,37.06
2024-01,35.98
2024-01,35.79
2024-01,35.71
2024-01,34.99
2024-01,33.99
2024-01,35.1
2024-01,34.78
2024-01,36.32
2024-01,36.19
2024-01,37.25
2024-02,35.38
2024-02,34.85
2024-02,34.43
2024-02,33.01
2024-02,31.21
2024-02,31.64
2024-02,32.44
2024-02,32.69
2024-02,32.37
2024-02,32.76
2024-02,32.02
2024-02,30.84
2024-02,30.84
2024-02,31.81
2024-02,31.05
2024-02,30.55
2024-02,31.31
2024-02,31.71
2024-02,31.35
2024-02,31.21
2024-02,31.5
2024-03,31.08
2024-03,30.47
2024-03,30.19
2024-03,29.57
2024-03,29.57
2024-03,29.64
2024-03,29.11
2024-03,29.36
2024-03,29.52
2024-03,31.51
2024-03,29.77
2024-03,29.81
2024-03,29.22
2024-03,28.82
2024-03,27.53
2024-03,26.92
2024-03,27.49
2024-03,27.25
2024-03,26.6
2024-03,26.27
2024-03,26.27
2024-04,27.65
2024-04,29.04
2024-04,29.08
2024-04,32.17
2024-04,32.36
2024-04,30.57
2024-04,28.96
2024-04,30.08
2024-04,31.27
2024-04,32.19
2024-04,35.59
2024-04,33.61
2024-04,33.0
2024-04,31.4
2024-04,31.86
2024-04,29.7
2024-04,28.86
2024-04,29.04
2024-04,28.34
2024-04,27.81
2024-04,27.84
2024-04,27.87
2024-05,28.7
2024-05,27.65
2024-05,28.09
2024-05,28.58
2024-05,27.83
2024-05,27.91
2024-05,27.95
2024-05,27.88
2024-05,28.04
2024-05,28.01
2024-05,28.07
2024-05,27.08
2024-05,28.06
2024-05,27.89
2024-05,27.38
2024-05,27.71
2024-05,28.66
2024-05,27.56
2024-05,27.56
2024-05,27.53
2024-05,26.77
2024-05,29.24
2024-05,30.34
2024-06,30.84
2024-06,30.59
2024-06,29.18
2024-06,27.71
2024-06,26.42
2024-06,25.69
2024-06,25.54
2024-06,24.8
2024-06,24.45
2024-06,24.71
2024-06,24.17
2024-06,23.73
2024-06,23.73
2024-06,24.23
2024-06,24.74
2024-06,25.42
2024-06,25.75
2024-06,26.24
2024-06,26.28
2024-06,26.54
2024-07,27.29
2024-07,25.82
2024-07,24.62
2024-07,24.62
2024-07,23.78
2024-07,23.81
2024-07,24.19
2024-07,24.01
2024-07,24.01
2024-07,24.12
2024-07,23.83
2024-07,24.41
2024-07,25.28
2024-07,25.68
2024-07,26.83
2024-07,26.83
2024-07,26.74
2024-07,26.85
2024-07,26.49
2024-07,29.77
2024-07,30.82
2024-07,31.49
2024-07,33.69
2024-08,33.42
2024-08,38.83
2024-08,43.63
2024-08,40.42
2024-08,38.01
2024-08,34.77
2024-08,33.37
2024-08,35.17
2024-08,33.26
2024-08,31.51
2024-08,31.14
2024-08,31.0
2024-08,32.03
2024-08,32.05
2024-08,32.7
2024-08,31.73
2024-08,30.54
2024-08,30.99
2024-08,31.25
2024-08,32.12
2024-08,31.81
2024-08,33.36
2024-08,33.36
2024-09,35.36
2024-09,37.95
2024-09,36.61
2024-09,37.58
2024-09,37.0
2024-09,40.23
2024-09,37.76
2024-09,36.07
2024-09,35.22
2024-09,34.71
2024-09,35.29
2024-09,36.19
2024-09,33.72
2024-09,32.22
2024-09,34.39
2024-09,33.76
2024-09,34.4
2024-09,39.76
2024-09,39.62
2024-09,39.86
2024-10,42.87
2024-10,46.52
2024-10,54.5
2024-10,46.37
2024-10,48.32
2024-10,52.35
2024-10,48.8
2024-10,52.36
2024-10,52.68
2024-10,51.62
2024-10,48.64
2024-10,47.84
2024-10,46.88
2024-10,47.22
2024-10,46.82
2024-10,47.69
2024-10,47.78
2024-10,46.66
2024-10,48.97
2024-10,42.96
2024-10,42.47
2024-10,41.13
2024-10,48.79
2024-11,44.14
2024-11,45.75
2024-11,45.61
2024-11,44.74
2024-11,42.55
2024-11,38.76
2024-11,37.74
2024-11,34.32
2024-11,37.12
2024-11,30.9
2024-11,35.07
2024-11,36.89
2024-11,37.28
2024-11,36.74
2024-11,36.91
2024-11,35.74
2024-11,37.44
2024-11,38.74
2024-11,37.0
2024-11,37.0
2024-11,34.95
2024-12,34.71
2024-12,34.55
2024-12,33.82
2024-12,29.45
2024-12,30.98
2024-12,27.7
2024-12,28.61
2024-12,31.99
2024-12,33.64
2024-12,34.92
2024-12,33.41
2024-12,30.71
2024-12,32.6
2024-12,30.5
2024-12,29.27
2024-12,30.16
2024-12,30.35
2024-12,30.35
2024-12,30.01
2024-12,30.21
2024-12,30.77
2024-12,30.02
2024-12,30.02
2025-01,29.54
2025-01,29.98
2025-01,29.31
2025-01,31.09
2025-01,31.56
2025-01,31.56
2025-01,33.91
2025-01,33.98
2025-01,33.51
2025-01,32.93
2025-01,33.13
2025-01,33.52
2025-01,33.52
2025-01,35.1
2025-01,34.68
2025-01,34.18
2025-01,29.98
2025-01,35.98
2025-01,31.95
2025-01,33.02
2025-01,31.05
2025-01,29.96
2025-02,35.3
2025-02,33.62
2025-02,34.25
2025-02,36.25
2025-02,29.66
2025-02,32.09
2025-02,29.76
2025-02,31.79
2025-02,31.47
2025-02,28.46
2025-02,28.46
2025-02,27.47
2025-02,28.36
2025-02,29.3
2025-02,35.79
2025-02,31.3
2025-02,32.77
2025-02,33.36
2025-02,31.72
2025-02,29.97
2025-03,38.52
2025-03,37.52
2025-03,35.04
2025-03,37.14
2025-03,29.75
2025-03,34.82
2025-03,31.83
2025-03,31.09
2025-03,32.8
2025-03,33.52
2025-03,30.9
2025-03,36.12
2025-03,33.87
2025-03,29.72
2025-03,28.43
2025-03,29.67
2025-03,28.27
2025-03,28.84
2025-03,28.49
2025-03,28.7
2025-03,30.88
2025-04,30.57
2025-04,29.98
2025-04,35.45
2025-04,44.72
2025-04,52.81
2025-04,55.26
2025-04,42.9
2025-04,49.0
2025-04,50.88
2025-04,47.76
2025-04,42.31
2025-04,43.56
2025-04,41.27
2025-04,41.27
2025-04,41.21
2025-04,43.15
2025-04,43.56
2025-04,44.37
2025-04,43.53
2025-04,43.55
2025-04,48.41
2025-04,54.46
2025-05,51.96
2025-05,50.59
2025-05,42.58
2025-05,42.14
2025-05,42.66
2025-05,40.6
2025-05,39.82
