"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"beta91",0.997455,4.5e-05,22060.861182,0,"SmallCap TermSpread",0.00784003104229947
"m91",12.032047,0.014918,806.550553,0,"SmallCap TermSpread",59439.32295
"theta91",3.81924,0.363618,10.50345,0,"SmallCap TermSpread",59477.255857
"w291",1.125395,0.063982,17.589123,0,"SmallCap TermSpread",-29713.6614751701
"alpha92",0.031187,0.010875,2.867737,0.004134,"SmallCap EquityVol",123.609694694019
"gamma92",0.287748,0.101324,2.839889,0.004513,"SmallCap EquityVol",0.373615452548409
"beta92",0.00104,0.346163,0.003004,0.997603,"SmallCap EquityVol",0.461824920224766
"m92",13.081661,0.028469,459.500204,0,"SmallCap EquityVol",59068.920458
"theta92",-4.990613,0.198446,-25.148425,0,"SmallCap EquityVol",59106.853365
"w292",1.537308,0.06521,23.57489,0,"SmallCap EquityVol",-29528.460229192
"alpha93",0.000242,8e-06,32.25503,0,"SmallCap StLouis",18.3642806842828
"gamma93",0.003561,0.000165,21.610824,0,"SmallCap StLouis",0.117693672867035
"beta93",0.996977,9.9e-05,10024.17173,0,"SmallCap StLouis",0.021613596432944
"m93",12.01565,0.018378,653.792388,0,"SmallCap StLouis",59322.436829
"theta93",0.303766,0.012168,24.963732,0,"SmallCap StLouis",59360.369735
"w293",1.001,0.214492,4.666843,3e-06,"SmallCap StLouis",-29655.2184143553
"alpha94",8e-04,7.9e-05,10.146089,0,"SmallCap MOVE",37.9740351450243
"gamma94",0.025955,0.002143,12.112308,0,"SmallCap MOVE",0.411808403231139
"beta94",0.985222,0.001208,815.798074,0,"SmallCap MOVE",0.156380267773156
"m94",11.344616,0.093921,120.789263,0,"SmallCap MOVE",58951.578637
"theta94",0.026488,0.00058,45.686095,0,"SmallCap MOVE",58989.511543
"w294",1.246417,0.151017,8.253485,0,"SmallCap MOVE",-29469.7893184744
"alpha95",0.002177,0.000359,6.070462,0,"SmallCap CFNAI",26.8714924204588
"gamma95",0.05521,0.009548,5.782271,0,"SmallCap CFNAI",0.142817159458517
"beta95",0.967062,0.005237,184.649392,0,"SmallCap CFNAI",0.0383771021790101
"m95",13.241883,0.198698,66.643369,0,"SmallCap CFNAI",59410.424811
"theta95",-0.600453,0.018443,-32.557022,0,"SmallCap CFNAI",59448.357717
"w295",1.056483,0.132071,7.999373,0,"SmallCap CFNAI",-29699.2124055026
"alpha96",0.08785,0.010092,8.704792,0,"SP100 GPR",9.81905719478051
"gamma96",0.902306,0.105013,8.592337,0,"SP100 GPR",0.186345813536009
"beta96",0.001168,0.11081,0.010544,0.991587,"SP100 GPR",0.0182974020111798
"m96",12.966123,0.016798,771.895033,0,"SP100 GPR",63302.620627
"theta96",0.109465,0.008999,12.16351,0,"SP100 GPR",63340.553534
"w296",1.245787,0.050073,24.879389,0,"SP100 GPR",-31645.3103136987
"alpha97",0.092294,0.008751,10.54639,0,"SP100 GEPU",0.172981954059928
"gamma97",0.668958,0.155562,4.300253,1.7e-05,"SP100 GEPU",0.174516287446549
"beta97",0.001568,0.0912,0.017189,0.986286,"SP100 GEPU",0.000301881684177881
"m97",12.582396,0.080906,155.518772,0,"SP100 GEPU",63347.050444
"theta97",0.011619,0.005977,1.944053,0.051889,"SP100 GEPU",63384.983351
"w297",1.743678,0.188492,9.250671,0,"SP100 GEPU",-31667.5252222109
"alpha98",0.095873,0.013945,6.874855,0,"SP100 NewOrders",1.43911593647152
"gamma98",0.72949,0.090519,8.058931,0,"SP100 NewOrders",0.186884865167677
"beta98",0.001413,0.14285,0.009891,0.992108,"SP100 NewOrders",0.00268948987748134
"m98",12.602554,0.098079,128.494385,0,"SP100 NewOrders",63326.124746
"theta98",-0.102232,0.012825,-7.971411,0,"SP100 NewOrders",63364.057652
"w298",1.759739,0.199449,8.822988,0,"SP100 NewOrders",-31657.0623728011
"alpha99",0.092612,0.074514,1.24288,0.213912,"SP100 UMich",2.46048178754433
"gamma99",0.554237,0.535548,1.034897,0.300717,"SP100 UMich",0.189539833469916
"beta99",0.001157,0.803352,0.00144,0.998851,"SP100 UMich",0.00466359308266913
"m99",12.458184,0.244545,50.944326,0,"SP100 UMich",63327.395115
"theta99",-0.144575,0.028928,-4.997832,1e-06,"SP100 UMich",63365.328022
"w299",1.001,0.28969,3.455422,0.000549,"SP100 UMich",-31657.6975575614
"alpha100",0.100551,0.006097,16.491911,0,"SP100 Unemployment",17.6529215066411
"gamma100",0.901373,0.106692,8.448382,0,"SP100 Unemployment",0.264219896668162
"beta100",0.002473,0.053886,0.045894,0.963395,"SP100 Unemployment",0.0466425309637587
"m100",12.661384,0.094393,134.134607,0,"SP100 Unemployment",63204.918405
"theta100",2.556618,0.181084,14.1184,0,"SP100 Unemployment",63242.851311
"w2100",1.001,0.140109,7.144416,0,"SP100 Unemployment",-31596.4592023722
"alpha101",0.092689,0.009487,9.770589,0,"SP100 CitiSuprise",2.01247418005623
"gamma101",0.726169,0.14214,5.108845,0,"SP100 CitiSuprise",0.177481319485213
"beta101",0.038991,0.086887,0.448752,0.653611,"SP100 CitiSuprise",0.00357176572906302
"m101",12.635562,0.075652,167.022023,0,"SP100 CitiSuprise",63340.363164
"theta101",-0.004616,0.001204,-3.834856,0.000126,"SP100 CitiSuprise",63378.29607
"w2101",1.665926,0.302693,5.503676,0,"SP100 CitiSuprise",-31664.1815819264
"alpha102",0.006621,0.001213,5.458991,0,"SP100 VIX",27.403777333116
"gamma102",0.116809,0.022114,5.282092,0,"SP100 VIX",0.367828266470029
"beta102",0.932197,0.012354,75.459724,0,"SP100 VIX",0.100798839111707
"m102",12.897451,0.283119,45.554905,0,"SP100 VIX",62902.501
"theta102",0.100532,0.002273,44.232977,0,"SP100 VIX",62940.433906
"w2102",1.001002,0.061191,16.358616,0,"SP100 VIX",-31445.2504998644
"alpha103",0.010926,0.003527,3.097994,0.001948,"SP100 VXN",26.6725977841525
"gamma103",0.213121,0.068582,3.107517,0.001887,"SP100 VXN",0.395919817748382
"beta103",0.877136,0.039542,22.182671,0,"SP100 VXN",0.105602100535775
"m103",12.545098,0.14762,84.982205,0,"SP100 VXN",62888.534322
"theta103",0.105547,0.002519,41.898491,0,"SP100 VXN",62926.467229
"w2103",1.001,0.089708,11.158372,0,"SP100 VXN",-31438.2671611944
"alpha104",0.092899,0.016038,5.792462,0,"SP100 RecessionSpread",0.707124786066071
"gamma104",0.676729,0.097313,6.95414,0,"SP100 RecessionSpread",0.175371134656868
"beta104",0.001328,0.167493,0.007927,0.993675,"SP100 RecessionSpread",0.00124009276076402
"m104",12.584395,0.147067,85.569118,0,"SP100 RecessionSpread",63342.526774
"theta104",1.438937,0.135075,10.652843,0,"SP100 RecessionSpread",63380.45968
"w2104",3.605314,0.178015,20.252894,0,"SP100 RecessionSpread",-31665.2633868422
"alpha105",0.00493,0.000705,6.989026,0,"SP100 DefaultSpread",21.4705494134088
"gamma105",0.071845,0.010177,7.059754,0,"SP100 DefaultSpread",0.28841951875875
"beta105",0.955614,0.006235,153.254792,0,"SP100 DefaultSpread",0.0619252552930133
"m105",12.993692,0.093705,138.666046,0,"SP100 DefaultSpread",63028.227169
"theta105",0.2137,0.004827,44.267965,0,"SP100 DefaultSpread",63066.160076
"w2105",1.480979,0.097933,15.12243,0,"SP100 DefaultSpread",-31508.1135847227
"alpha106",0.089202,0.006318,14.118544,0,"SP100 BKK",1.40407718084147
"gamma106",0.703857,0.035383,19.892399,0,"SP100 BKK",0.176648634054925
"beta106",0.001437,0.06925,0.020755,0.983441,"SP100 BKK",0.00248028316103336
"m106",12.646974,0.042952,294.447216,0,"SP100 BKK",63336.481696
"theta106",0.116602,0.02117,5.507865,0,"SP100 BKK",63374.414603
"w2106",1.295914,0.113588,11.408913,0,"SP100 BKK",-31662.240848094
"alpha107",0.000352,8e-06,44.219671,0,"SP100 TermSpread",7.57173386760447
"gamma107",0.002366,6.3e-05,37.39923,0,"SP100 TermSpread",0.217593514390907
"beta107",0.997466,4.8e-05,20632.892184,0,"SP100 TermSpread",0.0164756018228471
"m107",12.660903,0.009593,1319.847227,0,"SP100 TermSpread",63164.802874
"theta107",5.453023,0.161208,33.826091,0,"SP100 TermSpread",63202.73578
"w2107",1.264318,0.06347,19.920084,0,"SP100 TermSpread",-31576.4014368275
"alpha108",0.002144,0.000224,9.574442,0,"SP100 EquityVol",158.45243864126
"gamma108",-0.016001,0.015819,-1.011476,0.311789,"SP100 EquityVol",0.652371772721419
"beta108",0.932694,0.005186,179.85443,0,"SP100 EquityVol",1.03369898288431
"m108",14.377304,0.171464,83.850245,0,"SP100 EquityVol",62585.096661
"theta108",-7.509939,0.24811,-30.268547,0,"SP100 EquityVol",62623.029568
"w2108",1.396367,0.061745,22.615179,0,"SP100 EquityVol",-31286.5483307261
"alpha109",0.006778,0.001507,4.497426,7e-06,"SP100 StLouis",15.4699107505161
"gamma109",0.101536,0.022783,4.456714,8e-06,"SP100 StLouis",0.273704512777132
"beta109",0.936893,0.014037,66.745255,0,"SP100 StLouis",0.0423418438467572
"m109",14.115263,0.138204,102.133785,0,"SP100 StLouis",63081.079566
"theta109",0.425168,0.008384,50.709252,0,"SP100 StLouis",63119.012472
"w2109",1.001,0.085569,11.698209,0,"SP100 StLouis",-31534.5397828997
"alpha110",0.004733,0.001016,4.659356,3e-06,"SP100 MOVE",35.5877344941208
"gamma110",0.100907,0.020483,4.926356,1e-06,"SP100 MOVE",0.467105907878985
"beta110",0.939306,0.012314,76.277361,0,"SP100 MOVE",0.166232410302326
"m110",11.854835,0.320015,37.044625,0,"SP100 MOVE",62691.4154
"theta110",0.027408,0.000845,32.441716,0,"SP100 MOVE",62729.348306
"w2110",1.001,0.170993,5.854041,0,"SP100 MOVE",-31339.7077000172
"alpha111",0.013897,0.013844,1.003837,0.315457,"SP100 CFNAI",16.7755904333528
"gamma111",0.215445,0.21802,0.988189,0.32306,"SP100 CFNAI",0.270395821866859
"beta111",0.865193,0.13551,6.384711,0,"SP100 CFNAI",0.0453604956252823
"m111",13.901095,0.17699,78.541602,0,"SP100 CFNAI",63079.489817
"theta111",-0.653143,0.015066,-43.350771,0,"SP100 CFNAI",63117.422723
"w2111",1.001,0.115845,8.640857,0,"SP100 CFNAI",-31533.7449083282
"alpha112",0.022586,0.006802,3.320784,0.000898,"Utilities GPR",31.5869680580354
"gamma112",1.201266,0.284555,4.221558,2.4e-05,"Utilities GPR",0.0572356908963133
"beta112",0.001165,0.293428,0.003969,0.996833,"Utilities GPR",0.0180790194012144
"m112",9.274918,0.091564,101.294584,0,"Utilities GPR",46554.598799
"theta112",0.11033,0.008554,12.898113,0,"Utilities GPR",46592.531705
"w2112",1.031927,0.052491,19.659075,0,"Utilities GPR",-23271.2993994979
"alpha113",0.017711,0.002754,6.432146,0,"Utilities GEPU",0.522515925206111
"gamma113",0.915113,0.080392,11.383137,0,"Utilities GEPU",0.0269361920169977
"beta113",0.217488,0.117438,1.85194,0.064034,"Utilities GEPU",0.00014074589293291
"m113",9.08464,0.098167,92.54235,0,"Utilities GEPU",46616.51217
"theta113",0.001478,0.001202,1.22962,0.218839,"Utilities GEPU",46654.445076
"w2113",29.281821,0.09545,306.776178,0,"Utilities GEPU",-23302.2560849217
"alpha114",0.01692,0.007801,2.169075,0.030077,"Utilities NewOrders",8.6743636398122
"gamma114",0.865036,0.292066,2.961784,0.003059,"Utilities NewOrders",0.0400333650361031
"beta114",0.370708,0.291638,1.271124,0.203685,"Utilities NewOrders",0.00347263966048502
"m114",9.322272,0.305202,30.544568,0,"Utilities NewOrders",46591.141926
"theta114",-0.121245,0.017186,-7.054734,0,"Utilities NewOrders",46629.074832
"w2114",1.424792,0.119514,11.921512,0,"Utilities NewOrders",-23289.5709629168
"alpha115",0.020934,0.004037,5.185483,0,"Utilities UMich",12.6955543575168
"gamma115",0.842188,0.077292,10.896126,0,"Utilities UMich",0.0380908817650651
"beta115",0.001196,0.183217,0.006526,0.994793,"Utilities UMich",0.00483584859974128
"m115",8.745571,0.158856,55.053481,0,"Utilities UMich",46593.496816
"theta115",-0.147221,0.025353,-5.806831,0,"Utilities UMich",46631.429723
"w2115",1.001,0.240225,4.166927,3.1e-05,"Utilities UMich",-23290.7484081616
"alpha116",0.029725,0.095494,0.311279,0.755588,"Utilities Unemployment",42.0676141534844
"gamma116",1.264878,2.582907,0.489711,0.624338,"Utilities Unemployment",0.118683393759661
"beta116",0.108228,2.911934,0.037167,0.970352,"Utilities Unemployment",0.0499272721510747
"m116",9.209098,3.313949,2.778889,0.005455,"Utilities Unemployment",46484.481475
"theta116",2.64511,0.642636,4.116035,3.9e-05,"Utilities Unemployment",46522.414381
"w2116",1.001,0.134741,7.429056,0,"Utilities Unemployment",-23236.2407373065
"alpha117",1e-04,4e-06,28.120271,0,"Utilities CitiSuprise",6.48320616372434
"gamma117",0.002122,6.9e-05,30.614216,0,"Utilities CitiSuprise",0.063541810847086
"beta117",0.997839,5.4e-05,18473.405219,0,"Utilities CitiSuprise",0.00411954659738034
"m117",8.487835,0.021582,393.292113,0,"Utilities CitiSuprise",46490.173551
"theta117",-0.00505,0.000573,-8.819609,0,"Utilities CitiSuprise",46528.106457
"w2117",1.50634,0.220124,6.843136,0,"Utilities CitiSuprise",-23239.0867755118
"alpha118",0.001459,0.000233,6.269162,0,"Utilities VIX",50.7259004364909
"gamma118",0.096314,0.013419,7.177312,0,"Utilities VIX",0.314012892027173
"beta118",0.948924,0.006838,138.762535,0,"Utilities VIX",0.159285866967449
"m118",8.686196,0.210975,41.171668,0,"Utilities VIX",45980.253309
"theta118",0.126376,0.002873,43.982625,0,"Utilities VIX",46018.186215
"w2118",1.001,0.06015,16.641868,0,"Utilities VIX",-22984.1266545053
"alpha119",0.001464,0.00031,4.718855,2e-06,"Utilities VXN",41.4852135008108
"gamma119",0.122743,0.022611,5.42835,0,"Utilities VXN",0.351143636951616
"beta119",0.934648,0.011387,82.078632,0,"Utilities VXN",0.14567268748389
"m119",8.291727,0.300113,27.628648,0,"Utilities VXN",45965.874013
"theta119",0.123965,0.002492,49.73572,0,"Utilities VXN",46003.80692
"w2119",1.001,0.078406,12.766947,0,"Utilities VXN",-22976.9370066572
"alpha120",0.023905,0.014032,1.703539,0.088467,"Utilities RecessionSpread",1.56973519140618
"gamma120",0.982424,0.05391,18.223291,0,"Utilities RecessionSpread",0.0289376760498418
"beta120",0.005012,0.398518,0.012577,0.989965,"Utilities RecessionSpread",0.000454244884529485
"m120",8.858437,0.405799,21.829626,0,"Utilities RecessionSpread",46614.978748
"theta120",0.696249,2.103018,0.331071,0.740591,"Utilities RecessionSpread",46652.911654
"w2120",6.403926,24.933919,0.256836,0.797305,"Utilities RecessionSpread",-23301.4893739955
"alpha121",0.001831,0.000267,6.860869,0,"Utilities DefaultSpread",57.5868295732314
"gamma121",0.084018,0.011787,7.128136,0,"Utilities DefaultSpread",0.183850367304958
"beta121",0.954055,0.006213,153.560528,0,"Utilities DefaultSpread",0.105873597689666
"m121",8.958445,0.150749,59.4264,0,"Utilities DefaultSpread",46197.536711
"theta121",0.283832,0.006787,41.819908,0,"Utilities DefaultSpread",46235.469617
"w2121",1.001,0.074219,13.487163,0,"Utilities DefaultSpread",-23092.7683554681
"alpha122",0.015446,0.002869,5.383976,0,"Utilities BKK",6.133834411312
"gamma122",0.881574,0.267714,3.292971,0.000991,"Utilities BKK",0.0335237886509773
"beta122",0.307235,0.119707,2.566557,0.010271,"Utilities BKK",0.00205629368424915
"m122",9.252924,0.353002,26.212082,0,"Utilities BKK",46604.666177
"theta122",0.107649,0.029966,3.592325,0.000328,"Utilities BKK",46642.599083
"w2122",1.001,0.586267,1.707413,0.087745,"Utilities BKK",-23296.3330883482
"alpha123",0.029478,0.028096,1.049202,0.294085,"Utilities TermSpread",53.3489756910754
"gamma123",1.469982,0.942361,1.559893,0.118785,"Utilities TermSpread",0.107022216355942
"beta123",0.110966,0.904796,0.122642,0.90239,"Utilities TermSpread",0.0570952561877815
"m123",9.877205,2.209913,4.469499,8e-06,"Utilities TermSpread",46501.415922
"theta123",10.366453,2.441434,4.246051,2.2e-05,"Utilities TermSpread",46539.348828
"w2123",1.001,0.101867,9.826551,0,"Utilities TermSpread",-23244.7079607531
"alpha124",0.025747,0.005516,4.667307,3e-06,"Utilities EquityVol",412.415674005341
"gamma124",0.96264,0.122305,7.870833,0,"Utilities EquityVol",0.328901191452418
"beta124",0.068832,0.187633,0.366841,0.713738,"Utilities EquityVol",1.35644006554009
"m124",11.147546,0.446745,24.952799,0,"Utilities EquityVol",46059.744748
"theta124",-8.704149,0.545198,-15.965125,0,"Utilities EquityVol",46097.677655
"w2124",1.017663,0.069738,14.59261,0,"Utilities EquityVol",-23023.8723741112
"alpha125",0.003139,0.000961,3.266682,0.001088,"Utilities StLouis",41.6744821473741
"gamma125",0.156315,0.048232,3.240921,0.001191,"Utilities StLouis",0.146075629271685
"beta125",0.914257,0.025331,36.092557,0,"Utilities StLouis",0.0608762620424927
"m125",10.560125,0.315274,33.495106,0,"Utilities StLouis",46291.865408
"theta125",0.509799,0.014588,34.947523,0,"Utilities StLouis",46329.798315
"w2125",1.001,0.112757,8.877526,0,"Utilities StLouis",-23139.9327041607
"alpha126",0.000679,6.6e-05,10.291422,0,"Utilities MOVE",48.2374200186876
"gamma126",0.047415,0.003794,12.499,0,"Utilities MOVE",0.365981717516233
"beta126",0.972748,0.002018,482.085714,0,"Utilities MOVE",0.176540138269912
"m126",7.575071,0.080291,94.345326,0,"Utilities MOVE",45891.993022
"theta126",0.028245,0.000524,53.860728,0,"Utilities MOVE",45929.925929
"w2126",1.001,0.117957,8.48617,0,"Utilities MOVE",-22939.9965111842
"alpha127",0.004574,0.001259,3.634107,0.000279,"Utilities CFNAI",42.5714253922607
"gamma127",0.232214,0.06244,3.718975,2e-04,"Utilities CFNAI",0.138815045218515
"beta127",0.872292,0.034272,25.451782,0,"Utilities CFNAI",0.0590955434084333
"m127",10.371501,0.155719,66.603761,0,"Utilities CFNAI",46314.545995
"theta127",-0.745498,0.021024,-35.459778,0,"Utilities CFNAI",46352.478902
"w2127",1.001,0.096678,10.353997,0,"Utilities CFNAI",-23151.2729976226
"alpha128",0.139752,0.011426,12.231614,0,"VentureComp GPR",3.01403747074834
"gamma128",1.608278,0.14087,11.416766,0,"VentureComp GPR",0.389292748356452
"beta128",0.00145,0.078436,0.018483,0.985253,"VentureComp GPR",0.0117334293063695
"m128",14.615747,0.368592,39.652928,0,"VentureComp GPR",63719.840838
"theta128",-0.07223,0.006636,-10.885009,0,"VentureComp GPR",63757.773744
"w2128",1.795623,0.14809,12.125219,0,"VentureComp GPR",-31853.9204189308
"alpha129",0.114568,0.030231,3.789706,0.000151,"VentureComp GEPU",8.54917224790276
"gamma129",1.442251,0.377623,3.819292,0.000134,"VentureComp GEPU",0.409065144493644
"beta129",0.144456,0.222139,0.650294,0.515502,"VentureComp GEPU",0.034971683808894
"m129",15.757053,0.475305,33.15143,0,"VentureComp GEPU",63665.268858
"theta129",0.143219,0.006683,21.430258,0,"VentureComp GEPU",63703.201764
"w2129",1.133609,0.034796,32.579138,0,"VentureComp GEPU",-31826.6344288442
"alpha130",0.082223,0.070047,1.173819,0.240468,"VentureComp NewOrders",3.13605102211749
"gamma130",0.966373,0.837133,1.154384,0.248343,"VentureComp NewOrders",0.394335062931608
"beta130",0.421201,0.48969,0.860139,0.389712,"VentureComp NewOrders",0.0123665487716343
"m130",15.584731,0.766653,20.328277,0,"VentureComp NewOrders",63725.631936
"theta130",-0.180928,0.052083,-3.473811,0.000513,"VentureComp NewOrders",63763.564842
"w2130",3.343966,1.814824,1.842584,0.06539,"VentureComp NewOrders",-31856.8159679469
"alpha131",0.065364,0.012491,5.233025,0,"VentureComp UMich",0.804079245502091
"gamma131",0.780495,0.150985,5.169354,0,"VentureComp UMich",0.387290755436681
"beta131",0.52996,0.088944,5.958343,0,"VentureComp UMich",0.00311412458421461
"m131",15.3515,0.309205,49.648305,0,"VentureComp UMich",63754.487736
"theta131",-0.078892,0.012314,-6.406568,0,"VentureComp UMich",63792.420643
"w2131",3.416449,0.503596,6.784108,0,"VentureComp UMich",-31871.2438681293
"alpha132",0.053186,0.008589,6.192444,0,"VentureComp Unemployment",1.14767994270149
"gamma132",0.633726,0.103822,6.103952,0,"VentureComp Unemployment",0.395126704350557
"beta132",0.620181,0.060332,10.279492,0,"VentureComp Unemployment",0.00453478993408875
"m132",15.514508,0.217265,71.408154,0,"VentureComp Unemployment",63741.319971
"theta132",0.51881,0.047424,10.939715,0,"VentureComp Unemployment",63779.252877
"w2132",3.2851,0.325721,10.085619,0,"VentureComp Unemployment",-31864.6599855057
"alpha133",0.071922,0.012327,5.834372,0,"VentureComp CitiSuprise",5.0009106902952
"gamma133",0.871399,0.140659,6.195102,0,"VentureComp CitiSuprise",0.401329725971045
"beta133",0.480109,0.086095,5.576513,0,"VentureComp CitiSuprise",0.0200701411694184
"m133",15.646724,0.170925,91.541266,0,"VentureComp CitiSuprise",63706.937985
"theta133",-0.011555,0.000729,-15.850348,0,"VentureComp CitiSuprise",63744.870891
"w2133",1.001,0.120319,8.319572,0,"VentureComp CitiSuprise",-31847.4689924759
"alpha134",0.131766,0.046889,2.810205,0.004951,"VentureComp VIX",9.15639097722128
"gamma134",1.586745,0.509092,3.116813,0.001828,"VentureComp VIX",0.371485126071849
"beta134",0.001383,0.357665,0.003868,0.996914,"VentureComp VIX",0.0340146305653619
"m134",15.605169,0.420788,37.085562,0,"VentureComp VIX",63696.54545
"theta134",-0.0584,0.00967,-6.039297,0,"VentureComp VIX",63734.478356
"w2134",1.001,0.454306,2.203359,0.027569,"VentureComp VIX",-31842.2727248051
"alpha135",0.087731,0.027625,3.175833,0.001494,"VentureComp VXN",0.398083140042895
"gamma135",1.033865,0.301759,3.426128,0.000612,"VentureComp VXN",0.390954978633081
"beta135",0.379722,0.194362,1.953682,0.050739,"VentureComp VXN",0.0015563258550966
"m135",15.320112,0.765447,20.014585,0,"VentureComp VXN",63759.717681
"theta135",0.009737,0.000429,22.712422,0,"VentureComp VXN",63797.650587
"w2135",48.185803,36.115482,1.334215,0.182134,"VentureComp VXN",-31873.8588403614
"alpha136",0.095697,0.028834,3.318919,0.000904,"VentureComp RecessionSpread",0.49209080004422
"gamma136",1.139089,0.31217,3.64894,0.000263,"VentureComp RecessionSpread",0.382228861200776
"beta136",0.316015,0.205332,1.539044,0.123794,"VentureComp RecessionSpread",0.00188091306108281
"m136",15.431816,0.867683,17.785085,0,"VentureComp RecessionSpread",63758.297894
"theta136",-2.350912,0.288859,-8.138616,0,"VentureComp RecessionSpread",63796.2308
"w2136",1.001,0.188884,5.299557,0,"VentureComp RecessionSpread",-31873.1489470316
"alpha137",0.120185,0.052096,2.306995,0.021055,"VentureComp DefaultSpread",63.4567354033678
"gamma137",1.574784,0.762674,2.06482,0.03894,"VentureComp DefaultSpread",0.380850915520516
"beta137",0.001072,0.432172,0.002481,0.99802,"VentureComp DefaultSpread",0.241675557743158
"m137",16.338282,0.474952,34.399889,0,"VentureComp DefaultSpread",63551.785215
"theta137",-0.428829,0.016459,-26.054772,0,"VentureComp DefaultSpread",63589.718122
"w2137",1.001,0.074976,13.35091,0,"VentureComp DefaultSpread",-31769.892607601
"alpha138",0.083571,0.056992,1.466361,0.14255,"VentureComp BKK",6.33520530044289
"gamma138",0.953504,0.690061,1.381767,0.167043,"VentureComp BKK",0.405224158251128
"beta138",0.429624,0.389385,1.10334,0.26988,"VentureComp BKK",0.0256717823522006
"m138",15.841045,1.96459,8.063282,0,"VentureComp BKK",63689.474819
"theta138",0.380359,0.026658,14.26802,0,"VentureComp BKK",63727.407725
"w2138",1.001,0.282899,3.538368,0.000403,"VentureComp BKK",-31838.7374093029
"alpha139",0.106946,0.012356,8.655653,0,"VentureComp TermSpread",0.808380383978865
"gamma139",1.274697,0.141657,8.998504,0,"VentureComp TermSpread",0.38103721202273
"beta139",0.231374,0.084765,2.729599,0.006341,"VentureComp TermSpread",0.00308023007765171
"m139",15.304728,0.280677,54.527817,0,"VentureComp TermSpread",63753.831267
"theta139",-2.407808,0.188643,-12.763864,0,"VentureComp TermSpread",63791.764173
"w2139",1.001,0.077316,12.946829,0,"VentureComp TermSpread",-31870.9156333268
"alpha140",0.0642,0.012647,5.076124,0,"VentureComp EquityVol",3.59020413259339
"gamma140",0.757991,0.146818,5.162786,0,"VentureComp EquityVol",0.40838777929712
"beta140",0.547155,0.086853,6.299813,0,"VentureComp EquityVol",0.0146619549293316
"m140",15.32094,0.147346,103.979612,0,"VentureComp EquityVol",63676.55611
"theta140",0.841659,0.032215,26.126224,0,"VentureComp EquityVol",63714.489016
"w2140",2.853858,0.099346,28.726394,0,"VentureComp EquityVol",-31832.2780550275
"alpha141",0.127156,0.018418,6.903983,0,"VentureComp StLouis",32.2521449261798
"gamma141",1.565564,0.136416,11.476362,0,"VentureComp StLouis",0.381756730065259
"beta141",0.001053,0.144077,0.007308,0.994169,"VentureComp StLouis",0.123124733846092
"m141",14.225714,0.505285,28.153858,0,"VentureComp StLouis",63638.628936
"theta141",-0.725016,0.032059,-22.61527,0,"VentureComp StLouis",63676.561842
"w2141",1.001,0.070737,14.151057,0,"VentureComp StLouis",-31813.3144678522
"alpha142",0.057231,0.1405,0.40734,0.683759,"VentureComp MOVE",105.523395345129
"gamma142",0.168659,0.389112,0.433446,0.664691,"VentureComp MOVE",1.11155162968208
"beta142",0.857439,0.33561,2.554868,0.010623,"VentureComp MOVE",1.17294702065465
"m142",5.332285,1.268754,4.202774,2.6e-05,"VentureComp MOVE",64789.171835
"theta142",0.072803,0.00936,7.777833,0,"VentureComp MOVE",64827.104741
"w2142",1.001974,1.512473,0.662474,0.507668,"VentureComp MOVE",-32388.5859173692
"alpha143",0.136868,0.010888,12.570448,0,"VentureComp CFNAI",3.29348144976837
"gamma143",1.606323,0.101737,15.788916,0,"VentureComp CFNAI",0.373689087136567
"beta143",0.001241,0.071117,0.017447,0.98608,"VentureComp CFNAI",0.0123073807646516
"m143",14.776608,0.175488,84.202815,0,"VentureComp CFNAI",63737.192093
"theta143",0.340214,0.029505,11.530648,0,"VentureComp CFNAI",63775.124999
"w2143",1.001,0.101519,9.860235,0,"VentureComp CFNAI",-31862.5960463286
"alpha144",0.000169,9e-06,19.655667,0,"Financial GPR",6.37359296690708
"gamma144",-0.043412,0.01474,-2.945236,0.003227,"Financial GPR",0.214655002750408
"beta144",0.997677,0.00014,7139.059928,0,"Financial GPR",0.0136812361584142
"m144",7.414925,0.239555,30.952889,0,"Financial GPR",52786.352122
"theta144",0.095559,0.007525,12.69919,0,"Financial GPR",52824.285028
"w2144",1.001,0.047979,20.863361,0,"Financial GPR",-26387.1760607831
"alpha145",0.000184,8e-06,21.724594,0,"Financial GEPU",1.50359170937446
"gamma145",-0.056263,0.01069,-5.263098,0,"Financial GEPU",0.185929750729731
"beta145",0.997625,0.00012,8284.784219,0,"Financial GEPU",0.00279562431723283
"m145",6.992805,0.112142,62.356732,0,"Financial GEPU",52851.559279
"theta145",-0.040254,0.006874,-5.856251,0,"Financial GEPU",52889.492185
"w2145",1.001,0.104507,9.578263,0,"Financial GEPU",-26419.7796392995
"alpha146",0.000182,7e-06,26.667028,0,"Financial NewOrders",1.31125692074105
"gamma146",-0.03791,0.011586,-3.272044,0.001068,"Financial NewOrders",0.197742836971463
"beta146",0.997874,0.000121,8259.261537,0,"Financial NewOrders",0.00259291663505799
"m146",7.241713,0.214422,33.773204,0,"Financial NewOrders",52840.327665
"theta146",-0.087715,0.012135,-7.227958,0,"Financial NewOrders",52878.260571
"w2146",2.815215,0.304118,9.256968,0,"Financial NewOrders",-26414.1638324786
