"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"alpha144",0.078718,0.011387,6.912683,0,"Consumer RecessionSpread",4.65813557179015
"gamma144",0.799675,0.178226,4.486871,7e-06,"Consumer RecessionSpread",0.109451573977521
"beta144",0.001565,0.145461,0.010759,0.991415,"Consumer RecessionSpread",0.00509840270133111
"m144",12.159522,0.118899,102.267428,0,"Consumer RecessionSpread",61039.599428
"theta144",3.401861,0.113603,29.945252,0,"Consumer RecessionSpread",61077.532334
"w2144",1.580551,0.100823,15.676432,0,"Consumer RecessionSpread",-30513.7997139317
"alpha145",0.08208,0.028136,2.917202,0.003532,"Consumer CitiSurprise",0.371512230058716
"gamma145",0.607521,0.112796,5.386016,0,"Consumer CitiSurprise",0.10405401841579
"beta145",0.001241,0.320006,0.003879,0.996905,"Consumer CitiSurprise",0.000386573404282209
"m145",12.143065,0.208327,58.288437,0,"Consumer CitiSurprise",61065.906351
"theta145",0.001648,0.001047,1.574126,0.115458,"Consumer CitiSurprise",61103.839258
"w2145",1.001,0.817462,1.224522,0.220755,"Consumer CitiSurprise",-30526.9531756389
"alpha146",0.001282,0.000111,11.554692,0,"Consumer MOVE",29.4924735716571
"gamma146",0.023307,0.00204,11.423131,0,"Consumer MOVE",0.420662482183959
"beta146",0.986064,0.001119,881.21421,0,"Consumer MOVE",0.124063771383981
"m146",11.870923,0.12421,95.571549,0,"Consumer MOVE",60499.934022
"theta146",0.021327,0.00051,41.842399,0,"Consumer MOVE",60537.866928
"w2146",1.591394,0.269905,5.896118,0,"Consumer MOVE",-30243.9670109874
"alpha147",0.01065,0.004175,2.55102,0.010741,"Materials HousingStart",35.0276769917274
"gamma147",0.311474,0.122555,2.541498,0.011038,"Materials HousingStart",0.194515825760156
"beta147",0.813993,0.071605,11.367848,0,"Materials HousingStart",0.0681343751450587
"m147",10.770681,0.367846,29.280388,0,"Materials HousingStart",50313.944405
"theta147",-0.104924,0.004718,-22.237877,0,"Materials HousingStart",50351.877311
"w2147",1.001,0.089196,11.222445,0,"Materials HousingStart",-25150.9722023141
"alpha148",0.002253,0.000508,4.432902,9e-06,"Materials IndProd",16.0676979306195
"gamma148",0.0667,0.01613,4.135121,3.5e-05,"Materials IndProd",0.159189852852296
"beta148",0.961263,0.008321,115.528844,0,"Materials IndProd",0.0255781446925046
"m148",11.171739,0.330787,33.773181,0,"Materials IndProd",50459.796341
"theta148",-0.269407,0.0218,-12.358201,0,"Materials IndProd",50497.729247
"w2148",1.001,0.152811,6.550591,0,"Materials IndProd",-25223.8981705039
"alpha149",0.001358,0.000217,6.260445,0,"Materials CoreInflation",18.9192125798112
"gamma149",0.0376,0.007146,5.261654,0,"Materials CoreInflation",0.145571902538717
"beta149",0.977259,0.003637,268.710277,0,"Materials CoreInflation",0.0275410576977753
"m149",10.852341,0.222981,48.669461,0,"Materials CoreInflation",50541.18711
"theta149",-0.029092,0.004123,-7.055626,0,"Materials CoreInflation",50579.120017
"w2149",4.338682,0.764106,5.678116,0,"Materials CoreInflation",-25264.5935550491
"alpha150",0.000232,8e-06,30.447957,0,"Materials PPI",3.72187812348494
"gamma150",0.003687,0.000127,28.945558,0,"Materials PPI",0.138616160724267
"beta150",0.996924,7.1e-05,13954.689597,0,"Materials PPI",0.0051591245616112
"m150",9.594032,0.01849,518.864861,0,"Materials PPI",50452.298264
"theta150",-0.061216,0.007449,-8.218179,0,"Materials PPI",50490.23117
"w2150",4.200925,0.174173,24.119212,0,"Materials PPI",-25220.1491317982
"alpha151",0.002539,0.000878,2.890225,0.00385,"Materials GDP",38.6816766884364
"gamma151",0.067743,0.02454,2.760469,0.005772,"Materials GDP",0.203185115153655
"beta151",0.961477,0.012448,77.23802,0,"Materials GDP",0.0785954093227641
"m151",12.051046,0.770004,15.650631,0,"Materials GDP",50548.783361
"theta151",-0.649865,0.16724,-3.885817,0.000102,"Materials GDP",50586.716268
"w2151",1.58419,0.245776,6.445655,0,"Materials GDP",-25268.3916806571
"alpha152",0.000229,8e-06,28.562138,0,"Materials UMich",4.59080032353048
"gamma152",0.003598,0.000114,31.462008,0,"Materials UMich",0.133211665446894
"beta152",0.996972,6.6e-05,15135.063944,0,"Materials UMich",0.00611548156831635
"m152",9.569882,0.022345,428.279931,0,"Materials UMich",50461.367042
"theta152",0.171491,0.02595,6.608539,0,"Materials UMich",50499.299948
"w2152",1.514963,0.104105,14.552292,0,"Materials UMich",-25224.6835207812
"alpha153",0.001897,0.000138,13.749203,0,"Materials StLouisStress",35.1514168597331
"gamma153",0.054855,0.003642,15.063399,0,"Materials StLouisStress",0.223614433186297
"beta153",0.969676,0.001884,514.681213,0,"Materials StLouisStress",0.0786036415678446
"m153",11.628191,0.206031,56.438962,0,"Materials StLouisStress",50142.434214
"theta153",0.579442,0.015258,37.976749,0,"Materials StLouisStress",50180.367121
"w2153",1.001,0.056944,17.578594,0,"Materials StLouisStress",-25065.2171072364
"alpha154",0.000194,1.4e-05,14.328346,0,"Materials GEPU",3.76296816894278
"gamma154",0.003018,0.000248,12.159744,0,"Materials GEPU",0.106798606374972
"beta154",0.997297,0.000135,7401.235494,0,"Materials GEPU",0.00401879756276471
"m154",9.502103,0.115004,82.623806,0,"Materials GEPU",50467.091543
"theta154",-0.048485,0.044649,-1.085893,0.277527,"Materials GEPU",50505.02445
"w2154",1.001,1.323779,0.756168,0.449548,"Materials GEPU",-25227.5457717246
"alpha155",0.041034,0.178941,0.229316,0.818623,"Materials GPR",29.2646018055129
"gamma155",0.831174,3.446921,0.241135,0.80945,"Materials GPR",0.11335751860269
"beta155",0.00132,4.358662,0.000303,0.999758,"Materials GPR",0.0331736264356874
"m155",9.828819,6.490914,1.514243,0.129964,"Materials GPR",50581.960471
"theta155",0.14143,0.022387,6.317472,0,"Materials GPR",50619.893378
"w2155",1.001,0.257396,3.888955,0.000101,"Materials GPR",-25284.9802356949
"alpha156",0.000171,6e-06,29.701389,0,"Materials BKK",7.16235319159504
"gamma156",0.003115,0.000106,29.422443,0,"Materials BKK",0.142374026811545
"beta156",0.997271,6.4e-05,15680.016059,0,"Materials BKK",0.0101973306533391
"m156",9.682881,0.023058,419.931681,0,"Materials BKK",50410.577911
"theta156",0.237842,0.023939,9.935199,0,"Materials BKK",50448.510817
"w2156",1.001,0.335959,2.979531,0.002887,"Materials BKK",-25199.2889554022
"alpha157",0.00985,0.022227,0.443126,0.657675,"Materials Unemployment",37.9810806572256
"gamma157",0.297654,0.676854,0.439761,0.66011,"Materials Unemployment",0.21540085092499
"beta157",0.832351,0.379748,2.191854,0.02839,"Materials Unemployment",0.0818115709261706
"m157",11.492596,0.306476,37.499142,0,"Materials Unemployment",50398.888799
"theta157",3.924073,0.266433,14.728159,0,"Materials Unemployment",50436.821705
"w2157",1.001,0.363453,2.75414,0.005885,"Materials Unemployment",-25193.444399482
"alpha158",0.002265,0.000176,12.860912,0,"Materials CFNAI",34.9857493378287
"gamma158",0.066558,0.004823,13.799684,0,"Materials CFNAI",0.231914052777891
"beta158",0.963412,0.002524,381.697827,0,"Materials CFNAI",0.0811368691840729
"m158",11.588322,0.155644,74.453989,0,"Materials CFNAI",50161.301968
"theta158",-0.900249,0.022977,-39.18032,0,"Materials CFNAI",50199.234874
"w2158",1.001,0.121489,8.239443,0,"Materials CFNAI",-25074.6509839679
"alpha159",0.001759,0.000192,9.166897,0,"Materials VIX",50.2962736588475
"gamma159",0.06004,0.006669,9.002294,0,"Materials VIX",0.273470942830313
"beta159",0.967221,0.002589,373.577238,0,"Materials VIX",0.137545693783365
"m159",9.469382,0.798752,11.855221,0,"Materials VIX",49957.349287
"theta159",0.11897,0.013487,8.820926,0,"Materials VIX",49995.282193
"w2159",1.23557,0.063359,19.501093,0,"Materials VIX",-24972.6746435204
"alpha160",0.001813,0.000162,11.162208,0,"Materials VXN",43.9274195230058
"gamma160",0.072089,0.005365,13.436693,0,"Materials VXN",0.340306649353973
"beta160",0.961143,0.002734,351.61215,0,"Materials VXN",0.149487929526404
"m160",9.310725,0.216039,43.097406,0,"Materials VXN",49956.412483
"theta160",0.126678,0.003125,40.542597,0,"Materials VXN",49994.345389
"w2160",1.001,0.083728,11.955403,0,"Materials VXN",-24972.2062412524
"alpha161",0.000198,5e-06,36.66476,0,"Materials TermSpread",2.91417311442487
"gamma161",0.003226,8.3e-05,39.065858,0,"Materials TermSpread",0.103721444880358
"beta161",0.997189,5.6e-05,17740.147163,0,"Materials TermSpread",0.00302262246059641
"m161",9.593725,0.017175,558.600864,0,"Materials TermSpread",50457.349614
"theta161",0.954009,0.096796,9.855866,0,"Materials TermSpread",50495.28252
"w2161",44.657071,4.3e-05,1042276.981664,0,"Materials TermSpread",-25222.6748067665
"alpha162",0.001463,0.000111,13.139934,0,"Materials NewOrders",12.770188509886
"gamma162",0.039434,0.002857,13.800134,0,"Materials NewOrders",0.151374176707782
"beta162",0.975991,0.00154,633.910533,0,"Materials NewOrders",0.0193307677208716
"m162",10.766208,0.076821,140.147339,0,"Materials NewOrders",50477.73344
"theta162",-0.099745,0.007438,-13.40987,0,"Materials NewOrders",50515.666346
"w2162",1.001001,0.094354,10.609019,0,"Materials NewOrders",-25232.8667199256
"alpha163",0.001792,0.000121,14.760394,0,"Materials DefaultSpread",47.3162542543633
"gamma163",0.050999,0.003118,16.35727,0,"Materials DefaultSpread",0.234820737563795
"beta163",0.971708,0.001693,573.855917,0,"Materials DefaultSpread",0.111108377227656
"m163",9.937689,0.495673,20.048869,0,"Materials DefaultSpread",50038.19849
"theta163",0.261789,0.015846,16.520423,0,"Materials DefaultSpread",50076.131397
"w2163",1.167208,0.071038,16.430698,0,"Materials DefaultSpread",-25013.0992450464
"alpha164",0.025387,0.002106,12.052065,0,"Materials EquityVolMeasure",215.116744057435
"gamma164",0.096576,1.093968,0.08828,0.929654,"Materials EquityVolMeasure",0.464066019484055
"beta164",0.001004,0.034773,0.028865,0.976972,"Materials EquityVolMeasure",0.998283711391041
"m164",11.410565,0.689087,16.558967,0,"Materials EquityVolMeasure",49650.371992
"theta164",-4.863615,0.325582,-14.938197,0,"Materials EquityVolMeasure",49688.304898
"w2164",1.023112,0.076202,13.42634,0,"Materials EquityVolMeasure",-24819.1859959064
"alpha165",0.000184,6e-06,31.086992,0,"Materials RecessionSpread",11.7564486475096
"gamma165",0.003443,9.8e-05,34.990969,0,"Materials RecessionSpread",0.114637964923001
"beta165",0.997094,6.5e-05,15352.419026,0,"Materials RecessionSpread",0.0134773534767227
"m165",9.398387,0.035511,264.661333,0,"Materials RecessionSpread",50382.158076
"theta165",5.769393,0.588034,9.811329,0,"Materials RecessionSpread",50420.090982
"w2165",1.198766,0.100919,11.878538,0,"Materials RecessionSpread",-25185.0790379964
"alpha166",0.000195,5e-06,36.482827,0,"Materials CitiSurprise",6.96990685658812
"gamma166",0.003106,8e-05,38.768721,0,"Materials CitiSurprise",0.131287763363816
"beta166",0.997252,5.6e-05,17672.821161,0,"Materials CitiSurprise",0.00915063482055583
"m166",9.572338,0.018579,515.219682,0,"Materials CitiSurprise",50445.801027
"theta166",-0.006282,0.001139,-5.513391,0,"Materials CitiSurprise",50483.733933
"w2166",3.62565,1.28794,2.815076,0.004877,"Materials CitiSurprise",-25216.9005135203
"alpha167",0.000991,7.1e-05,13.927188,0,"Materials MOVE",45.7247033273853
"gamma167",0.043823,0.002185,20.056106,0,"Materials MOVE",0.430489798142524
"beta167",0.976098,0.001111,878.266214,0,"Materials MOVE",0.196840183055329
"m167",9.081096,0.148989,60.951283,0,"Materials MOVE",49771.958148
"theta167",0.027039,0.000548,49.30158,0,"Materials MOVE",49809.891055
"w2167",1.001,0.132997,7.526482,0,"Materials MOVE",-24879.9790741336
