Date,Instrument,Close Price
2005-01-03,.5SP15,181.2071
2005-01-04,.5SP15,177.1135
2005-01-05,.5SP15,175.7111
2005-01-06,.5SP15,176.6869
2005-01-07,.5SP15,177.1457
2005-01-10,.5SP15,177.8526
2005-01-11,.5SP15,175.9841
2005-01-12,.5SP15,177.0364
2005-01-13,.5SP15,176.4156
2005-01-14,.5SP15,178.1684
2005-01-14,.5SP15,178.1684
2005-01-18,.5SP15,178.9001
2005-01-19,.5SP15,177.5843
2005-01-20,.5SP15,176.5516
2005-01-21,.5SP15,175.7434
2005-01-24,.5SP15,173.5499
2005-01-25,.5SP15,174.1683
2005-01-26,.5SP15,174.7833
2005-01-27,.5SP15,175.4266
2005-01-28,.5SP15,175.5745
2005-01-31,.5SP15,177.462
2005-02-01,.5SP15,178.8533
2005-02-02,.5SP15,180.5074
2005-02-03,.5SP15,179.4047
2005-02-04,.5SP15,181.673
2005-02-07,.5SP15,181.6671
2005-02-08,.5SP15,181.366
2005-02-09,.5SP15,178.9611
2005-02-10,.5SP15,181.3155
2005-02-11,.5SP15,182.8652
2005-02-14,.5SP15,183.2332
2005-02-15,.5SP15,184.1843
2005-02-16,.5SP15,186.2846
2005-02-17,.5SP15,185.8574
2005-02-18,.5SP15,187.7187
2005-02-18,.5SP15,187.7187
2005-02-22,.5SP15,185.0282
2005-02-23,.5SP15,187.5819
2005-02-24,.5SP15,190.0517
2005-02-25,.5SP15,192.628
2005-02-28,.5SP15,190.9146
2005-03-01,.5SP15,191.0803
2005-03-02,.5SP15,190.5844
2005-03-03,.5SP15,190.6087
2005-03-04,.5SP15,196.0199
2005-03-07,.5SP15,194.3786
2005-03-08,.5SP15,193.9559
2005-03-09,.5SP15,194.0716
2005-03-10,.5SP15,192.0191
2005-03-11,.5SP15,192.6524
2005-03-14,.5SP15,192.7186
2005-03-15,.5SP15,191.8186
2005-03-16,.5SP15,188.1511
2005-03-17,.5SP15,189.9623
2005-03-18,.5SP15,190.3836
2005-03-21,.5SP15,188.8704
2005-03-22,.5SP15,188.188
2005-03-23,.5SP15,186.4244
2005-03-24,.5SP15,186.2853
2005-03-24,.5SP15,186.2853
2005-03-28,.5SP15,185.3255
2005-03-29,.5SP15,181.2451
2005-03-30,.5SP15,183.776
2005-03-31,.5SP15,185.5007
2005-04-01,.5SP15,184.8737
2005-04-04,.5SP15,183.8535
2005-04-05,.5SP15,184.3369
2005-04-06,.5SP15,185.3109
2005-04-07,.5SP15,187.0811
2005-04-08,.5SP15,184.5129
2005-04-11,.5SP15,183.8686
2005-04-12,.5SP15,183.8568
2005-04-13,.5SP15,178.9047
2005-04-14,.5SP15,173.9474
2005-04-15,.5SP15,169.6047
2005-04-18,.5SP15,172.1531
2005-04-19,.5SP15,174.528
2005-04-20,.5SP15,171.2701
2005-04-21,.5SP15,174.3523
2005-04-22,.5SP15,172.6439
2005-04-25,.5SP15,174.2929
2005-04-26,.5SP15,170.9942
2005-04-27,.5SP15,169.7151
2005-04-28,.5SP15,168.063
2005-04-29,.5SP15,172.4441
2005-05-02,.5SP15,173.559
2005-05-03,.5SP15,174.5277
2005-05-04,.5SP15,177.1889
2005-05-05,.5SP15,176.3329
2005-05-06,.5SP15,176.6465
2005-05-09,.5SP15,176.6032
2005-05-10,.5SP15,173.8955
2005-05-11,.5SP15,173.8905
2005-05-12,.5SP15,168.995
2005-05-13,.5SP15,165.7845
2005-05-16,.5SP15,166.3886
2005-05-17,.5SP15,168.7973
2005-05-18,.5SP15,172.7743
2005-05-19,.5SP15,172.14
2005-05-20,.5SP15,170.7951
2005-05-23,.5SP15,172.3414
2005-05-24,.5SP15,171.9063
2005-05-25,.5SP15,169.9775
2005-05-26,.5SP15,171.1825
2005-05-27,.5SP15,171.7682
2005-05-27,.5SP15,171.7682
2005-05-31,.5SP15,170.3972
2005-06-01,.5SP15,173.0231
2005-06-02,.5SP15,172.5582
2005-06-03,.5SP15,171.686
2005-06-06,.5SP15,171.7052
2005-06-07,.5SP15,172.4056
2005-06-08,.5SP15,171.5944
2005-06-09,.5SP15,170.9084
2005-06-10,.5SP15,172.197
2005-06-13,.5SP15,173.3191
2005-06-14,.5SP15,173.8462
2005-06-15,.5SP15,175.2924
2005-06-16,.5SP15,177.5315
2005-06-17,.5SP15,177.4066
2005-06-20,.5SP15,175.3557
2005-06-21,.5SP15,174.5185
2005-06-22,.5SP15,174.2842
2005-06-23,.5SP15,170.4188
2005-06-24,.5SP15,168.4136
2005-06-27,.5SP15,167.8464
2005-06-28,.5SP15,170.1898
2005-06-29,.5SP15,169.6598
2005-06-30,.5SP15,167.0095
2005-07-01,.5SP15,166.9281
2005-07-01,.5SP15,166.9281
2005-07-05,.5SP15,167.2049
2005-07-06,.5SP15,166.5029
2005-07-07,.5SP15,166.848
2005-07-08,.5SP15,170.0304
2005-07-11,.5SP15,172.4656
2005-07-12,.5SP15,172.0033
2005-07-13,.5SP15,171.5433
2005-07-14,.5SP15,171.7922
2005-07-15,.5SP15,171.3661
2005-07-18,.5SP15,170.9238
2005-07-19,.5SP15,173.8306
2005-07-20,.5SP15,176.6268
2005-07-21,.5SP15,175.7916
2005-07-22,.5SP15,176.9087
2005-07-25,.5SP15,175.4796
2005-07-26,.5SP15,172.8385
2005-07-27,.5SP15,174.5355
2005-07-28,.5SP15,176.6145
2005-07-29,.5SP15,175.9138
2005-08-01,.5SP15,175.3145
2005-08-02,.5SP15,177.5849
2005-08-03,.5SP15,178.3355
2005-08-04,.5SP15,176.5215
2005-08-05,.5SP15,175.5441
2005-08-08,.5SP15,175.5994
2005-08-09,.5SP15,176.4556
2005-08-10,.5SP15,176.997
2005-08-11,.5SP15,178.5831
2005-08-12,.5SP15,177.0197
2005-08-15,.5SP15,176.9387
2005-08-16,.5SP15,173.8661
2005-08-17,.5SP15,173.1962
2005-08-18,.5SP15,172.044
2005-08-19,.5SP15,172.3368
2005-08-22,.5SP15,172.313
2005-08-23,.5SP15,169.5453
2005-08-24,.5SP15,167.9352
2005-08-25,.5SP15,167.971
2005-08-26,.5SP15,166.9658
2005-08-29,.5SP15,167.9557
2005-08-30,.5SP15,166.6336
2005-08-31,.5SP15,168.2625
2005-09-01,.5SP15,168.8478
2005-09-02,.5SP15,168.2999
2005-09-02,.5SP15,168.2999
2005-09-06,.5SP15,169.5222
2005-09-07,.5SP15,170.6112
2005-09-08,.5SP15,169.8502
2005-09-09,.5SP15,171.5876
2005-09-12,.5SP15,172.1076
2005-09-13,.5SP15,170.1524
2005-09-14,.5SP15,170.7119
2005-09-15,.5SP15,170.4165
2005-09-16,.5SP15,171.8111
2005-09-19,.5SP15,170.3229
2005-09-20,.5SP15,167.8513
2005-09-21,.5SP15,166.0338
2005-09-22,.5SP15,166.7539
2005-09-23,.5SP15,167.0422
2005-09-26,.5SP15,166.8931
2005-09-27,.5SP15,166.872
2005-09-28,.5SP15,167.083
2005-09-29,.5SP15,168.1194
2005-09-30,.5SP15,169.2491
2005-10-03,.5SP15,168.5976
2005-10-04,.5SP15,166.9987
2005-10-05,.5SP15,163.1407
2005-10-06,.5SP15,162.2083
2005-10-07,.5SP15,163.9466
2005-10-10,.5SP15,162.9881
2005-10-11,.5SP15,163.1684
2005-10-12,.5SP15,161.8849
2005-10-13,.5SP15,161.5876
2005-10-14,.5SP15,162.2367
2005-10-17,.5SP15,163.2477
2005-10-18,.5SP15,161.5078
2005-10-19,.5SP15,163.1289
2005-10-20,.5SP15,161.6999
2005-10-21,.5SP15,163.274
2005-10-24,.5SP15,166.9397
2005-10-25,.5SP15,166.8909
2005-10-26,.5SP15,168.1587
2005-10-27,.5SP15,166.8805
2005-10-28,.5SP15,169.6422
2005-10-31,.5SP15,170.0716
2005-11-01,.5SP15,170.418
2005-11-02,.5SP15,172.3856
2005-11-03,.5SP15,171.6734
2005-11-04,.5SP15,171.6067
2005-11-07,.5SP15,172.3198
2005-11-08,.5SP15,171.3208
2005-11-09,.5SP15,171.3124
2005-11-10,.5SP15,173.4777
2005-11-11,.5SP15,175.7663
2005-11-14,.5SP15,177.3793
2005-11-15,.5SP15,177.2457
2005-11-16,.5SP15,177.4076
