Date,.DJI,.IXIC,.INX,.NDX,.SPX,.SPSUPX,.GSPTSE
2006-06-02,11247.87353,2219.41,1288.22,1612.9,1288.22,292.72,11898.69
2006-06-05,11048.72387,2169.62,1265.29,1577.5,1265.29,287.23,11699.49
2006-06-06,11002.13822,2162.78,1263.85,1575.39,1263.85,286.73,11666.14
2006-06-07,10930.89899,2151.8,1256.15,1565.22,1256.15,284.94,11475.42
2006-06-08,10938.82335,2145.32,1257.93,1561.55,1257.93,285.17,11415.52
2006-06-12,10792.58283,2091.32,1236.4,1520.31,1236.4,279.98,11197.58
2006-06-14,10816.91623,2086.0,1230.04,1530.26,1230.04,278.36,10960.68
2006-06-16,11014.54505,2129.95,1251.54,1562.84,1251.54,283.52,11207.95
2006-06-19,10942.10516,2110.42,1240.14,1548.94,1240.14,280.69,11007.58
2006-06-20,10974.84319,2107.06,1240.12,1548.32,1240.12,280.55,10995.48
2006-06-21,11079.46079,2141.2,1252.2,1573.56,1252.2,283.57,11112.83
2006-06-22,11019.10756,2122.98,1245.6,1554.49,1245.6,282.09,11130.21
2006-06-23,10989.09103,2121.47,1244.5,1551.05,1244.5,282.12,11249.02
2006-06-26,11045.28197,2133.67,1250.56,1556.17,1250.56,283.58,11372.2
2006-06-28,10973.56248,2111.84,1246.0,1538.25,1246.0,282.33,11332.32
2006-06-29,11190.8021,2174.38,1272.87,1585.56,1272.87,288.74,11520.91
2006-06-30,11150.21976,2172.09,1270.2,1575.23,1270.2,288.43,11612.87
2006-07-05,11151.82064,2153.34,1270.91,1553.95,1270.91,288.31,11626.44
2006-07-06,11225.3011,2155.09,1274.08,1551.55,1274.08,289.04,11602.01
2006-07-07,11090.66696,2130.06,1265.48,1533.71,1265.48,286.93,11631.91
2006-07-10,11103.55406,2116.93,1267.34,1520.9,1267.34,287.27,11654.73
2006-07-11,11134.77125,2128.86,1272.52,1533.06,1272.52,288.46,11792.98
2006-07-12,11013.1843,2090.24,1258.6,1501.46,1258.6,285.21,11771.07
2006-07-13,10846.2924,2054.11,1242.29,1478.16,1242.29,281.33,11601.94
2006-07-14,10739.35352,2037.35,1236.2,1462.17,1236.2,279.85,11630.01
2006-07-17,10747.35793,2037.72,1234.49,1468.5,1234.49,279.25,11480.62
2006-07-18,10799.22649,2043.22,1236.86,1472.34,1236.86,279.78,11471.69
2006-07-20,10928.09745,2039.42,1249.13,1466.89,1249.13,282.25,11465.5
2006-07-24,11051.04515,2061.84,1260.91,1482.34,1260.91,284.85,11625.16
2006-07-25,11103.71415,2073.9,1268.88,1489.52,1268.88,286.83,11754.6
2006-07-26,11102.51349,2070.46,1268.4,1487.88,1268.4,286.65,11879.55
2006-07-27,11100.43234,2054.47,1263.2,1478.53,1263.2,285.24,11758.91
2006-07-28,11219.69801,2094.14,1278.55,1510.3,1278.55,288.88,11823.68
2006-07-31,11185.67928,2091.47,1276.66,1509.43,1276.66,288.59,11830.96
2006-08-01,11125.72627,2061.99,1270.92,1484.94,1270.92,287.11,11907.65
2006-08-03,11242.59062,2092.34,1280.27,1510.6,1280.27,289.5,11936.66
2006-08-04,11240.34939,2085.05,1279.36,1503.84,1279.36,289.17,11936.68
2006-08-08,11173.59263,2060.85,1271.48,1484.8,1271.48,287.07,11998.18
2006-08-09,11076.17899,2060.28,1265.95,1485.64,1265.95,285.7,12008.15
2006-08-11,11088.02551,2057.71,1266.74,1486.74,1266.74,285.77,11944.9
2006-08-15,11230.26383,2115.01,1285.58,1534.43,1285.58,290.22,11977.15
2006-08-16,11327.11716,2149.54,1295.43,1570.06,1295.43,292.67,12030.25
2006-08-18,11381.46709,2163.95,1302.3,1576.46,1302.3,294.12,12044.83
2006-08-22,11339.84417,2150.02,1298.82,1563.43,1298.82,293.17,12201.15
2006-08-23,11297.90108,2134.66,1292.99,1550.41,1292.99,291.62,12195.08
2006-08-24,11304.46469,2137.11,1296.06,1555.19,1296.06,292.15,12132.3
2006-08-25,11284.05345,2140.29,1295.09,1557.7,1295.09,291.95,12119.83
2006-08-28,11352.01087,2160.7,1301.78,1570.29,1301.78,293.57,12167.35
2006-08-29,11369.94074,2172.3,1304.28,1573.65,1304.28,294.3,12060.48
2006-08-30,11382.90788,2185.73,1304.27,1581.95,1304.27,294.39,12068.36
2006-08-31,11381.14691,2183.75,1303.82,1579.73,1303.82,294.41,12073.75
2006-09-01,11464.15262,2193.16,1311.01,1589.47,1311.01,295.98,12145.1
2006-09-05,11469.27544,2205.7,1313.25,1603.69,1313.25,296.62,12198.63
2006-09-06,11406.20071,2167.84,1300.26,1572.2,1300.26,293.39,11999.74
2006-09-07,11331.43954,2155.29,1294.02,1564.84,1294.02,291.94,11895.04
2006-09-08,11392.11295,2165.79,1298.92,1574.71,1298.92,292.95,11869.59
2006-09-11,11396.83555,2173.25,1299.54,1583.78,1299.54,293.02,11656.57
2006-09-12,11498.09131,2215.82,1313.11,1615.75,1313.11,296.36,11678.91
2006-09-13,11543.31621,2227.67,1318.07,1623.99,1318.07,297.66,11777.2
2006-09-14,11527.38744,2228.73,1316.28,1625.98,1316.28,297.08,11648.74
2006-09-15,11560.76582,2235.59,1319.87,1632.44,1319.87,297.81,11656.04
2006-09-18,11555.00265,2235.75,1321.18,1632.17,1321.18,298.07,11763.55
2006-09-19,11540.91489,2222.37,1318.31,1621.07,1318.31,297.37,11701.71
2006-09-20,11613.19469,2252.89,1325.18,1645.35,1325.18,298.99,11635.39
2006-09-21,11533.23066,2237.75,1318.03,1634.87,1318.03,297.31,11627.74
2006-09-25,11575.81411,2249.07,1326.37,1650.37,1326.37,299.02,11582.72
2006-09-26,11669.38563,2261.34,1336.34,1659.2,1336.34,301.26,11642.4
2006-09-27,11689.23656,2263.39,1336.59,1655.67,1336.59,301.41,11751.58
2006-09-28,11718.45265,2270.02,1339.15,1661.59,1339.15,301.92,11817.44
2006-09-29,11679.07096,2258.43,1335.85,1654.13,1335.85,301.0,11761.27
2006-10-02,11670.34616,2237.6,1331.32,1632.81,1331.32,299.85,11787.39
2006-10-03,11727.33754,2243.65,1334.11,1640.29,1334.11,300.34,11526.13
2006-10-04,11850.60542,2290.95,1350.22,1681.14,1350.22,304.14,11618.12
2006-10-05,11866.69428,2306.34,1353.22,1689.43,1353.22,305.15,11750.0
2006-10-06,11850.2052,2299.99,1349.58,1684.88,1349.58,304.22,11690.89
2006-10-10,11867.17454,2315.43,1353.42,1693.29,1353.42,305.31,11755.15
2006-10-11,11852.12625,2308.27,1349.95,1691.28,1349.95,304.52,11619.14
2006-10-12,11947.69888,2346.18,1362.83,1718.54,1362.83,307.67,11719.09
2006-10-13,11960.50593,2357.29,1365.62,1727.21,1365.62,308.41,11908.57
2006-10-16,11980.597,2363.84,1369.05,1727.61,1369.05,309.41,12061.54
2006-10-18,11992.68365,2337.15,1365.96,1700.75,1365.96,308.4,11966.0
2006-10-19,12011.73414,2340.94,1366.96,1706.37,1366.96,308.76,12060.62
2006-10-20,12002.36898,2342.3,1368.6,1709.58,1368.6,308.83,12035.57
2006-10-23,12116.91206,2355.56,1377.02,1725.93,1377.02,310.66,12119.15
2006-10-24,12127.87809,2344.84,1377.38,1713.88,1377.38,310.72,12195.54
2006-10-25,12134.68184,2356.59,1382.22,1726.76,1382.22,311.97,12341.65
2006-10-26,12163.6578,2379.1,1389.08,1744.07,1389.08,313.66,12335.68
2006-10-27,12090.25738,2350.62,1377.34,1717.61,1377.34,310.88,12268.86
2006-10-30,12086.49531,2363.77,1377.93,1727.8,1377.93,311.09,12274.4
2006-10-31,12080.73213,2366.71,1377.94,1732.54,1377.94,310.91,12344.59
2006-11-02,12018.53789,2334.02,1367.34,1710.17,1367.34,308.26,12130.73
2006-11-03,11986.03999,2330.79,1364.3,1703.98,1364.3,307.73,12239.04
2006-11-06,12105.5458,2365.95,1379.78,1732.26,1379.78,311.24,12333.28
2006-11-07,12156.77401,2375.88,1382.84,1741.53,1382.84,311.94,12310.21
2006-11-08,12176.54489,2384.94,1385.72,1749.75,1385.72,312.74,12378.2
2006-11-09,12103.30456,2376.01,1378.33,1740.14,1378.33,311.02,12410.23
2006-11-10,12108.42738,2389.72,1380.9,1751.11,1380.9,311.78,12340.47
2006-11-13,12131.8803,2406.38,1384.42,1768.0,1384.42,312.57,12309.4
2006-11-14,12218.00772,2430.66,1393.22,1787.23,1393.22,314.77,12279.59
2006-11-15,12251.70628,2442.75,1396.57,1793.82,1396.57,315.69,12425.37
2006-11-17,12342.55631,2445.86,1401.2,1800.67,1401.2,316.5,12372.87
2006-11-20,12316.53991,2452.72,1400.5,1803.81,1400.5,316.43,12416.63
2006-11-21,12321.58698,2454.84,1402.81,1808.88,1402.81,316.99,12602.3
2006-11-24,12280.16894,2460.26,1400.95,1815.53,1400.95,316.72,12631.08
2006-11-27,12121.70688,2405.92,1381.9,1775.17,1381.9,312.13,12542.45
2006-11-28,12136.44753,2412.61,1386.72,1780.34,1386.72,313.19,12530.87
2006-11-29,12226.73406,2432.23,1399.48,1792.77,1399.48,316.19,12668.16
2006-11-30,12221.92732,2431.77,1400.63,1791.25,1400.63,316.52,12752.38
2006-12-01,12194.12836,2413.21,1396.71,1775.12,1396.71,315.68,12754.75
2006-12-04,12283.8541,2448.39,1409.12,1799.93,1409.12,318.63,12848.67
2006-12-07,12278.40647,2427.69,1407.29,1777.46,1407.29,318.17,12915.72
2006-12-08,12307.48722,2437.36,1409.84,1786.21,1409.84,318.67,12899.58
2006-12-11,12328.47663,2442.86,1413.04,1791.74,1413.04,319.27,12878.18
2006-12-12,12315.57856,2431.6,1411.56,1781.97,1411.56,318.78,12858.48
2006-12-13,12317.50125,2432.41,1413.21,1783.44,1413.21,319.14,12910.32
2006-12-14,12416.76035,2453.85,1425.49,1803.41,1425.49,321.86,13021.77
2006-12-15,12445.52065,2457.2,1427.09,1808.56,1427.09,322.07,12866.27
2006-12-18,12441.2747,2435.57,1422.48,1790.99,1422.48,320.74,12785.2
2006-12-19,12471.3168,2429.55,1425.55,1785.12,1425.55,321.39,12781.54
2006-12-20,12463.86636,2427.61,1423.53,1777.92,1423.53,321.05,12782.99
2006-12-21,12421.24664,2415.85,1418.3,1766.28,1418.3,319.85,12737.21
2006-12-22,12343.21729,2401.18,1410.76,1748.61,1410.76,318.2,12718.17
2006-12-27,12510.57181,2431.22,1426.84,1763.41,1426.84,322.01,12852.59
2006-12-28,12501.51913,2425.57,1424.73,1758.94,1424.73,321.45,12909.54
2007-01-03,12474.5213,2423.16,1416.6,1759.37,1416.6,319.59,12701.44
2007-01-04,12480.68994,2453.43,1418.34,1792.91,1418.34,320.01,12553.6
2007-01-05,12398.01408,2434.25,1409.71,1785.3,1409.71,317.83,12477.97
2007-01-08,12423.48978,2438.2,1412.84,1787.14,1412.84,318.5,12553.09
2007-01-09,12416.60013,2443.83,1412.11,1795.63,1412.11,318.45,12467.99
2007-01-10,12442.15594,2459.33,1414.85,1816.15,1414.85,319.08,12457.55
2007-01-11,12514.97799,2484.85,1423.82,1834.86,1423.82,321.27,12519.9
2007-01-12,12556.07558,2502.82,1430.73,1844.81,1430.73,322.92,12678.81
2007-01-16,12582.59274,2497.78,1431.9,1842.44,1431.9,323.08,12720.32
2007-01-17,12577.14511,2479.42,1430.62,1827.68,1430.62,322.8,12730.41
2007-01-18,12567.9322,2443.21,1426.37,1793.68,1426.37,321.57,12640.68
2007-01-19,12565.52883,2451.31,1430.5,1796.81,1430.5,322.66,12718.99
2007-01-22,12477.165,2431.07,1422.95,1779.02,1422.95,320.92,12705.77
2007-01-23,12533.80437,2431.41,1427.99,1773.4,1427.99,322.24,12910.87
2007-01-24,12621.76764,2466.28,1440.13,1802.63,1440.13,325.03,13010.73
2007-01-25,12502.56059,2434.24,1423.9,1777.75,1423.9,321.37,12927.28
2007-01-26,12487.01881,2435.49,1422.18,1772.97,1422.18,321.14,12979.26
2007-01-29,12490.78409,2441.09,1420.62,1775.08,1420.62,320.99,12945.96
2007-01-30,12523.30967,2448.64,1428.82,1777.76,1428.82,322.85,13014.6
2007-01-31,12621.68753,2463.93,1438.24,1792.28,1438.24,324.97,13034.12
2007-02-01,12673.68039,2468.38,1445.94,1791.45,1445.94,326.89,13144.74
2007-02-02,12653.4921,2475.88,1448.39,1798.13,1448.39,327.48,13111.57
2007-02-05,12661.74366,2470.6,1446.99,1795.39,1446.99,327.14,13166.69
2007-02-06,12666.31006,2471.49,1448.0,1793.06,1448.0,327.54,13183.33
2007-02-07,12666.87085,2490.5,1450.02,1810.95,1450.02,328.12,13142.25
2007-02-08,12637.62987,2488.67,1448.31,1810.54,1448.31,327.78,13184.3
2007-02-09,12580.83027,2459.82,1438.06,1785.53,1438.06,325.42,13083.95
2007-02-12,12552.55064,2450.38,1433.37,1778.42,1433.37,324.35,13040.54
2007-02-13,12654.85401,2459.88,1444.26,1783.82,1444.26,326.87,13171.76
2007-02-14,12741.85593,2488.38,1455.3,1814.98,1455.3,329.29,13204.46
2007-02-15,12765.00837,2497.1,1456.81,1823.41,1456.81,329.68,13288.16
2007-02-16,12767.57196,2496.31,1455.54,1821.49,1455.54,329.5,13311.95
2007-02-20,12786.63868,2513.04,1459.68,1833.71,1459.68,330.63,13319.65
2007-02-21,12738.4111,2518.42,1457.63,1839.13,1457.63,330.32,13330.28
2007-02-22,12686.01768,2524.94,1456.38,1846.34,1456.38,330.11,13317.98
2007-02-23,12647.48368,2515.1,1451.19,1839.77,1451.19,329.04,13343.53
2007-02-26,12632.26235,2504.52,1449.37,1830.59,1449.37,328.52,13404.46
2007-02-27,12216.23935,2407.86,1399.04,1755.99,1399.04,317.21,13040.11
2007-02-28,12268.63277,2416.15,1406.82,1761.65,1406.82,318.79,13045.02
2007-03-01,12234.34472,2404.21,1403.17,1753.45,1403.17,317.97,12981.13
2007-03-02,12114.09621,2368.0,1387.17,1726.03,1387.17,314.16,12863.27
2007-03-05,12050.40696,2340.68,1374.12,1712.94,1374.12,310.89,12711.25
2007-03-06,12207.58722,2385.14,1395.41,1743.1,1395.41,315.78,12868.19
2007-03-07,12192.44601,2374.64,1391.97,1736.1,1391.97,315.14,12989.61
2007-03-08,12260.70166,2387.73,1401.89,1746.43,1401.89,317.4,13050.97
2007-03-09,12276.32355,2387.55,1402.85,1744.74,1402.85,317.73,13057.37
2007-03-13,12075.96277,2350.57,1377.95,1722.48,1377.95,312.12,12809.6
2007-03-15,12159.68009,2378.7,1392.28,1744.87,1392.28,315.47,12874.32
2007-03-16,12110.41105,2372.66,1386.95,1742.23,1386.95,314.22,12829.68
2007-03-19,12226.17327,2394.41,1402.06,1758.23,1402.06,317.62,13011.74
2007-03-20,12288.10005,2408.21,1410.94,1767.25,1410.94,319.71,12977.41
2007-03-21,12447.52346,2455.92,1435.04,1806.35,1435.04,325.08,13155.55
2007-03-22,12461.14255,2451.74,1434.54,1799.75,1434.54,325.07,13139.64
2007-03-23,12481.01039,2448.93,1436.11,1794.04,1436.11,325.5,13237.66
2007-03-26,12469.07366,2455.63,1437.5,1802.95,1437.5,325.74,13302.88
2007-03-27,12397.29307,2437.43,1428.61,1789.93,1428.61,323.75,13218.76
2007-03-28,12300.35723,2417.1,1417.23,1770.54,1417.23,321.31,13197.15
2007-03-29,12348.74504,2417.88,1422.53,1771.72,1422.53,322.41,13258.02
2007-03-30,12354.3529,2421.64,1420.86,1772.36,1420.86,322.11,13165.5
2007-04-02,12382.30448,2422.26,1424.55,1773.33,1424.55,323.02,13265.8
2007-04-03,12510.29976,2450.33,1437.77,1796.31,1437.77,325.96,13361.23
2007-04-04,12530.0476,2458.69,1439.37,1801.74,1439.37,326.29,13448.31
2007-04-05,12560.1976,2471.34,1443.76,1812.94,1443.76,327.27,13425.02
2007-04-09,12569.13696,2469.18,1444.61,1808.19,1444.61,327.45,13482.33
2007-04-11,12484.61944,2459.31,1438.87,1798.09,1438.87,326.19,13400.99
2007-04-12,12552.96486,2480.32,1447.8,1813.49,1447.8,328.24,13499.65
2007-04-13,12612.12712,2491.94,1452.85,1816.85,1452.85,329.37,13578.62
2007-04-16,12720.45583,2518.33,1468.47,1833.96,1468.47,332.94,13659.98
2007-04-17,12773.03548,2516.95,1471.48,1834.91,1471.48,333.47,13657.95
2007-04-18,12803.83561,2510.5,1472.5,1832.39,1472.5,333.58,13711.96
2007-04-19,12808.63036,2505.35,1470.73,1832.47,1470.73,333.07,13574.7
2007-04-20,12961.9809,2526.39,1484.35,1845.89,1484.35,336.19,13664.71
2007-04-23,12919.39707,2523.67,1480.93,1850.18,1480.93,335.53,13628.97
2007-04-24,12953.93548,2524.54,1480.41,1858.87,1480.41,335.4,13590.33
2007-04-25,13089.89492,2547.89,1495.42,1881.33,1495.42,338.7,13672.85
2007-04-26,13105.49815,2554.46,1494.25,1889.57,1494.25,338.56,13597.52
2007-04-27,13120.93885,2557.21,1494.07,1891.06,1494.07,338.37,13632.01
2007-04-30,13062.91432,2525.09,1482.37,1867.75,1482.37,335.42,13416.68
2007-05-01,13136.13575,2531.53,1486.3,1873.43,1486.3,336.34,13406.33
2007-05-02,13211.87645,2557.84,1495.92,1889.73,1495.92,338.77,13578.74
2007-05-03,13241.37632,2565.46,1502.39,1895.64,1502.39,340.14,13687.0
2007-05-04,13264.61864,2572.15,1505.62,1895.7,1505.62,340.96,13769.89
2007-05-07,13312.97241,2570.95,1509.48,1895.96,1509.48,341.74,13865.51
2007-05-08,13309.0716,2571.75,1507.72,1899.83,1507.72,341.38,13915.36
2007-05-09,13362.87026,2576.34,1512.58,1905.65,1512.58,342.6,13895.16
2007-05-10,13215.12713,2533.74,1491.47,1875.2,1491.47,337.77,13853.13
2007-05-11,13326.21891,2562.22,1505.85,1898.79,1505.85,341.03,14003.82
2007-05-14,13346.77942,2546.44,1503.15,1888.08,1503.15,340.29,13903.28
2007-05-15,13383.8371,2525.29,1501.19,1871.79,1501.19,339.68,13934.64
2007-05-16,13487.5336,2547.42,1514.14,1891.57,1514.14,342.51,14025.03
2007-05-17,13476.72511,2539.38,1512.75,1884.68,1512.75,342.2,14100.71
2007-05-22,13539.95072,2588.02,1524.12,1916.45,1524.12,345.26,14112.19
2007-05-23,13525.64775,2577.05,1522.28,1904.41,1522.28,344.73,14142.51
2007-05-24,13441.13023,2537.92,1507.51,1874.6,1507.51,341.16,13946.27
2007-05-25,13507.28144,2557.19,1515.73,1889.25,1515.73,343.08,14024.07
2007-05-29,13521.34061,2572.06,1518.11,1899.79,1518.11,343.83,13962.72
2007-05-30,13633.08252,2592.59,1530.23,1918.08,1530.23,346.64,14081.71
2007-05-31,13627.63765,2604.52,1530.62,1928.19,1530.62,346.94,14056.78
2007-06-01,13668.10854,2613.92,1536.34,1928.26,1536.34,348.35,14119.37
2007-06-04,13676.31649,2618.29,1539.18,1933.73,1539.18,349.07,14146.74
2007-06-05,13595.45597,2611.23,1530.95,1932.35,1530.95,347.14,14141.69
2007-06-06,13465.67282,2587.18,1517.38,1914.85,1517.38,343.94,13941.59
2007-06-07,13266.73158,2541.38,1490.72,1882.17,1490.72,337.78,13703.88
2007-06-08,13424.38926,2573.54,1507.67,1906.26,1507.67,341.6,13798.5
2007-06-12,13295.01244,2549.77,1493.0,1890.67,1493.0,338.2,13724.33
2007-06-13,13482.35258,2582.31,1515.67,1913.87,1515.67,343.2,13859.52
2007-06-14,13553.72433,2599.41,1522.97,1924.54,1522.97,344.96,14001.99
2007-06-15,13639.48425,2626.71,1532.91,1942.41,1532.91,347.27,14137.41
2007-06-18,13612.98403,2626.6,1531.05,1944.37,1531.05,346.81,14176.42
2007-06-19,13635.4198,2626.76,1533.7,1941.75,1533.7,347.35,14119.49
2007-06-20,13489.42472,2599.96,1512.84,1922.12,1512.84,342.73,13978.16
2007-06-21,13545.8393,2616.96,1522.19,1941.32,1522.19,344.83,14095.73
2007-06-22,13360.25647,2588.96,1502.56,1921.94,1502.56,340.51,13986.03
2007-06-25,13352.04628,2577.08,1497.74,1912.9,1497.74,339.27,13841.86
2007-06-26,13337.65813,2574.16,1492.89,1908.64,1492.89,338.15,13663.88
2007-06-27,13427.72636,2605.35,1506.34,1933.06,1506.34,341.32,13741.92
2007-06-28,13422.27999,2608.37,1505.71,1931.67,1505.71,341.23,13715.67
2007-06-29,13408.62344,2603.23,1503.35,1934.1,1503.35,340.63,13906.57
2007-07-03,13577.29815,2644.95,1524.87,1965.2,1524.87,345.58,14064.74
2007-07-05,13565.8364,2656.65,1525.4,1981.06,1525.4,345.73,14079.41
2007-07-06,13611.6834,2666.51,1530.44,1988.31,1530.44,346.91,14118.7
2007-07-09,13649.97053,2670.02,1531.85,1989.2,1531.85,347.26,14177.52
2007-07-10,13501.69936,2639.16,1510.12,1971.89,1510.12,342.27,14131.93
2007-07-11,13577.86717,2651.79,1518.76,1984.08,1518.76,344.21,14166.09
2007-07-12,13861.72842,2701.73,1547.7,2021.03,1547.7,350.67,14356.0
2007-07-13,13907.25027,2707.0,1552.5,2032.16,1552.5,351.76,14496.5
2007-07-16,13950.98376,2697.33,1549.52,2028.02,1549.52,350.9,14338.25
2007-07-17,13971.54988,2712.29,1549.37,2041.78,1549.37,350.95,14382.01
2007-07-19,14000.40749,2720.04,1553.08,2052.99,1553.08,351.81,14625.76
2007-07-20,13851.07956,2687.6,1534.1,2035.88,1534.1,347.49,14582.87
2007-07-23,13943.42388,2690.58,1541.57,2036.33,1541.57,348.92,14468.33
2007-07-25,13785.07288,2648.17,1518.09,2011.14,1518.09,343.24,14105.32
2007-07-26,13473.57336,2599.34,1482.66,1986.6,1482.66,335.24,13844.6
2007-07-27,13265.47348,2561.56,1458.95,1956.19,1458.95,329.96,13748.53
2007-07-30,13358.30554,2582.57,1473.91,1973.93,1473.91,333.29,13864.72
2007-07-31,13211.9853,2545.57,1455.27,1932.06,1455.27,329.16,13868.63
2007-08-01,13362.36999,2553.16,1465.81,1945.08,1465.81,331.36,13654.74
2007-08-02,13463.33095,2575.98,1472.2,1966.6,1472.2,332.97,13813.62
2007-08-03,13181.90837,2511.25,1433.06,1918.56,1433.06,323.94,13565.24
2007-08-07,13504.30061,2561.6,1476.71,1961.64,1476.71,333.46,13560.57
2007-08-08,13657.85557,2612.98,1497.49,1987.34,1497.49,338.14,13758.19
2007-08-09,13270.67598,2556.49,1453.09,1936.76,1453.09,328.5,13478.01
2007-08-10,13239.54228,2544.89,1453.64,1925.14,1453.64,328.78,13466.28
2007-08-13,13236.53459,2542.24,1452.92,1934.41,1452.92,328.58,13427.45
2007-08-14,13028.92244,2499.12,1426.54,1901.32,1426.54,322.6,13242.62
2007-08-15,12861.46706,2458.83,1406.7,1864.92,1406.7,317.93,13048.76
2007-08-20,13121.34805,2508.59,1445.55,1893.05,1445.55,326.9,13110.34
2007-08-21,13090.86467,2521.3,1447.12,1910.99,1447.12,327.29,13238.71
2007-08-22,13236.12814,2552.8,1464.07,1936.77,1464.07,331.19,13463.14
2007-08-23,13235.88428,2541.7,1462.5,1931.88,1462.5,330.61,13451.11
2007-08-24,13378.87166,2576.69,1479.37,1961.38,1479.37,334.53,13520.33
2007-08-27,13322.13192,2561.25,1466.79,1947.49,1466.79,331.61,13487.43
2007-08-28,13041.84739,2500.64,1432.36,1899.24,1432.36,323.77,13264.87
2007-08-29,13289.29116,2563.16,1463.76,1954.85,1463.76,330.92,13490.12
2007-08-30,13238.72939,2565.3,1457.64,1963.75,1457.64,329.53,13444.63
2007-08-31,13357.73651,2596.36,1473.99,1988.73,1473.99,333.33,13660.48
2007-09-04,13448.8615,2630.24,1489.42,2020.51,1489.42,336.8,13755.23
2007-09-05,13305.46767,2605.95,1472.29,1994.38,1472.29,333.02,13683.28
2007-09-06,13363.34546,2614.32,1478.55,1998.67,1478.55,334.42,13795.69
2007-09-07,13113.38173,2565.7,1453.55,1958.35,1453.55,328.7,13651.21
2007-09-10,13127.85117,2559.11,1451.7,1960.2,1451.7,328.05,13625.49
2007-09-11,13308.39408,2597.47,1471.49,1988.98,1471.49,332.53,13704.28
2007-09-12,13291.64854,2592.07,1471.56,1988.96,1471.56,332.45,13756.72
2007-09-13,13424.88124,2601.06,1483.95,1998.63,1483.95,335.03,13843.2
2007-09-14,13442.52096,2602.18,1484.25,2000.82,1484.25,335.25,13846.41
2007-09-17,13403.42094,2581.66,1476.65,1983.08,1476.65,333.42,13809.86
2007-09-18,13739.38845,2651.66,1519.78,2035.37,1519.78,343.27,14005.4
2007-09-19,13815.55626,2666.48,1529.03,2041.36,1529.03,345.43,13939.78
2007-09-21,13820.18973,2671.22,1525.75,2049.48,1525.75,344.55,13940.07
2007-09-24,13759.06039,2667.95,1517.73,2057.25,1517.73,342.65,13958.28
2007-09-25,13778.65105,2683.45,1517.21,2076.83,1517.21,342.46,13997.62
2007-09-26,13878.1488,2699.03,1525.42,2088.38,1525.42,344.39,14034.97
2007-09-27,13912.9405,2709.59,1531.38,2096.39,1531.38,345.86,14129.73
2007-09-28,13895.62594,2701.5,1526.75,2091.11,1526.75,344.71,14098.89
2007-10-01,14087.54931,2740.99,1547.04,2116.97,1547.04,349.43,14200.58
2007-10-02,14047.31125,2747.11,1546.63,2115.89,1546.63,349.6,14152.73
2007-10-03,13968.05446,2729.43,1539.59,2103.01,1539.59,348.03,14020.85
2007-10-04,13974.31371,2733.57,1542.84,2105.56,1542.84,348.7,14125.11
2007-10-05,14066.00772,2780.32,1557.59,2149.67,1557.59,352.33,14233.34
2007-10-09,14164.53001,2803.91,1565.15,2171.21,1565.15,353.92,14262.19
2007-10-10,14078.68881,2811.61,1562.47,2176.98,1562.47,353.34,14276.19
2007-10-11,14015.1208,2772.2,1554.41,2140.92,1554.41,351.4,14229.44
2007-10-12,14093.07697,2805.68,1561.8,2177.99,1561.8,353.01,14295.86
2007-10-15,13984.79999,2780.05,1548.71,2158.92,1548.71,350.02,14231.28
2007-10-17,13892.53696,2792.67,1541.24,2179.14,1541.24,348.18,14219.5
2007-10-18,13888.96024,2799.31,1540.08,2187.52,1540.08,347.99,14332.03
2007-10-19,13522.02162,2725.16,1500.63,2131.08,1500.63,339.07,14001.66
2007-10-22,13566.97444,2753.93,1506.33,2157.45,1506.33,340.57,14043.6
2007-10-23,13676.22688,2799.26,1519.59,2205.18,1519.59,343.53,14087.49
2007-10-24,13675.25142,2774.76,1515.88,2188.59,1515.88,342.63,14088.51
2007-10-25,13671.91857,2750.86,1514.4,2161.52,1514.4,342.15,14124.94
2007-10-26,13806.69576,2804.19,1535.28,2194.59,1535.28,346.87,14296.43
2007-10-29,13870.26377,2817.44,1540.98,2203.42,1540.98,348.08,14427.35
2007-10-31,13930.0112,2859.12,1549.38,2238.98,1549.38,350.15,14625.0
2007-11-01,13567.86862,2794.83,1508.44,2197.07,1508.44,340.83,14372.54
2007-11-02,13595.10044,2810.38,1509.65,2213.86,1509.65,341.05,14363.88
2007-11-05,13543.40063,2795.18,1502.17,2200.48,1502.17,339.21,14273.37
2007-11-06,13660.94455,2825.18,1520.27,2223.97,1520.27,343.33,14370.56
2007-11-07,13300.02131,2748.76,1475.62,2169.43,1475.62,333.38,14118.18
2007-11-08,13266.28637,2696.0,1474.77,2106.16,1474.77,333.4,14128.59
2007-11-09,13042.74157,2627.94,1453.7,2034.3,1453.7,328.69,13869.82
2007-11-12,12987.54633,2584.13,1439.18,1982.16,1439.18,325.3,13604.96
2007-11-13,13307.09346,2673.65,1481.05,2066.08,1481.05,334.57,13705.14
2007-11-14,13231.00693,2644.32,1470.58,2038.05,1470.58,332.24,13774.54
2007-11-15,13110.04888,2618.51,1451.15,2024.03,1451.15,327.95,13524.43
2007-11-19,12958.44486,2593.38,1433.27,2021.14,1433.27,323.52,13348.24
2007-11-20,13010.14467,2596.81,1439.7,2029.94,1439.7,324.77,13459.77
2007-11-21,12799.0371,2562.15,1416.77,2006.38,1416.77,319.7,13280.58
