Date,.OEX,.5SP25,.5SP40,.5SP35,.5SP55,.5SP60,.5SP15,.TRCCRBTR,.MID,.SPCY,.SPCDNX
2004-09-01,538.6,240.1875,385.0318,341.3248,126.8553,108.097,164.0367,238.009,581.37,279.84,1533.34
2004-09-02,544.15,244.1554,389.4517,344.9158,127.446,108.8322,166.1383,236.668,586.57,283.82,1529.05
2004-09-03,541.06,243.7452,389.3707,344.5652,127.0344,109.6158,165.8816,233.624,583.81,282.42,1527.59
2004-09-07,545.0,245.7821,393.8463,346.6139,127.7313,110.6127,167.2127,231.343,588.16,285.87,1505.62
2004-09-08,543.12,244.9338,390.9336,345.9761,126.5715,110.0319,165.4216,230.791,582.54,283.25,1510.47
2004-09-09,543.89,243.5662,390.4121,344.6389,126.9728,107.5839,166.0493,234.513,586.68,286.87,1506.16
2004-09-10,546.25,245.7894,392.191,343.7551,127.2629,107.5229,164.5584,231.115,589.05,288.66,1520.82
2004-09-13,546.11,246.5269,391.4655,345.1049,126.3876,106.6186,164.2271,234.221,592.7,290.39,1513.65
2004-09-14,546.93,247.738,392.014,346.9318,126.3368,105.1506,163.9742,235.069,591.28,289.43,1517.63
2004-09-15,542.63,246.4356,390.0821,345.7824,126.2901,105.17,163.4151,233.188,588.11,288.0,1525.78
2004-09-16,543.35,247.6842,392.5278,345.4419,127.3837,106.8413,164.0498,233.148,592.17,290.81,1526.25
2004-09-17,545.8,248.0596,392.8743,346.4564,127.7874,106.6695,163.4308,236.502,592.1,290.62,1532.94
2004-09-20,541.93,246.5863,389.1417,343.0679,127.4244,105.6989,163.6017,237.499,589.42,289.59,1528.12
2004-09-21,544.74,248.0509,392.3142,344.6798,127.8861,105.9123,164.2605,241.426,594.32,293.22,1530.12
2004-09-22,536.84,245.1989,385.1792,339.9796,127.4112,105.1035,162.9269,245.352,587.12,287.55,1538.57
2004-09-23,534.2,245.38,381.505,338.0876,126.4099,104.3496,161.5473,245.408,585.29,287.65,1544.4
2004-09-24,534.37,246.4608,383.3096,338.8916,126.4495,104.9296,162.9485,243.892,588.5,287.96,1553.94
2004-09-27,531.02,244.5757,380.7854,336.9762,126.6899,105.0731,162.8774,246.71,582.76,284.36,1556.14
2004-09-28,534.19,244.5061,382.7914,339.8259,127.4603,105.378,166.4901,247.174,586.77,287.76,1583.36
2004-09-29,536.56,245.7231,383.9641,340.9529,127.0085,104.8122,167.352,248.778,589.02,291.18,1598.49
2004-09-30,534.86,246.5684,383.4848,334.296,127.409,105.7265,169.6595,249.254,593.2,291.59,1629.38
2004-10-01,543.11,249.7388,389.1946,337.6563,128.4278,107.8701,170.5756,249.85,601.79,297.52,1649.65
2004-10-05,544.48,251.2832,387.6325,337.7373,129.0847,108.4195,170.8138,251.614,602.12,298.39,1658.91
2004-10-06,547.89,252.9027,390.1874,337.1436,129.8588,109.1224,173.4508,253.664,605.9,301.0,1669.91
2004-10-07,542.28,251.0438,388.8724,329.3799,128.9358,107.5805,171.332,254.827,598.33,296.18,1677.19
2004-10-08,538.47,249.0066,387.5532,325.8123,129.4589,108.5658,170.4579,257.415,594.16,292.45,1696.15
2004-10-12,539.22,249.5173,388.8258,327.0224,130.0592,109.6078,168.5108,253.365,592.46,292.85,1675.87
2004-10-13,535.48,248.9488,385.9104,323.7749,128.4837,109.01,164.6407,252.076,587.43,289.3,1662.35
2004-10-14,529.58,246.6988,376.1806,321.3346,128.4258,109.7437,164.3634,254.333,583.0,286.76,1656.63
2004-10-15,531.8,247.8873,377.3642,321.2869,129.7467,110.5098,165.7511,254.97,585.26,288.98,1662.72
2004-10-18,535.18,250.1572,379.1185,324.8278,129.0435,111.4922,165.6081,251.973,588.14,289.51,1658.11
2004-10-19,530.99,248.4439,372.5012,318.8572,128.2864,110.3421,161.6463,253.525,583.86,287.53,1650.26
2004-10-20,530.72,247.3581,370.2458,318.9331,128.9868,110.0403,162.742,256.905,586.43,288.92,1663.17
2004-10-21,531.26,249.7034,370.4729,316.1661,129.1136,111.1928,163.7389,257.051,592.09,292.56,1657.45
2004-10-22,525.16,247.3844,368.0681,313.4555,130.0898,110.3898,162.9073,258.353,586.73,288.34,1663.23
2004-10-25,524.0,246.7655,368.0142,311.9669,132.1614,109.3456,164.4736,257.1,588.44,290.08,1663.21
2004-10-26,531.69,250.987,376.9736,317.926,133.8415,111.8857,166.247,259.516,592.52,293.92,1652.62
2004-10-27,537.78,254.9858,381.3427,326.8244,133.1618,112.3704,167.6353,254.192,601.61,298.49,1632.09
2004-10-28,539.48,256.5726,383.6988,326.7107,132.528,112.7784,165.8317,250.538,600.9,297.05,1622.91
2004-10-29,540.65,256.541,384.3298,326.8684,133.3209,112.6628,168.2743,252.07,602.22,296.84,1630.02
2004-11-01,540.5,257.2575,385.1563,323.5006,133.9443,114.8755,168.4224,247.592,602.25,298.44,1607.65
2004-11-03,546.73,259.3213,389.0163,330.7627,134.3323,113.9165,169.8561,249.414,609.61,302.78,1604.56
2004-11-04,555.62,264.724,395.5699,331.8659,137.2084,115.3242,173.8135,246.315,618.33,306.63,1621.33
2004-11-05,557.9,265.8172,394.8968,333.3509,136.4572,111.7558,174.7667,248.011,619.98,308.26,1636.67
2004-11-08,557.3,265.4217,394.1805,333.1197,137.5947,113.0454,174.6849,248.109,617.66,306.93,1627.27
2004-11-09,556.9,265.556,393.6034,332.7999,137.5123,112.9921,176.2721,245.5,619.84,308.77,1631.05
2004-11-10,555.54,265.4629,394.3105,332.2086,137.3061,113.3233,176.0315,248.569,621.31,309.82,1632.67
2004-11-11,560.18,267.9452,398.0558,333.7583,138.7857,114.3704,177.4357,246.287,627.28,312.91,1645.36
2004-11-12,566.22,270.2722,400.4718,334.732,140.5702,117.2147,179.3967,246.101,634.28,315.67,1658.95
2004-11-15,566.09,270.9823,401.3942,336.0248,139.6824,117.8228,178.3684,248.037,633.75,316.23,1654.6
2004-11-16,562.26,267.9951,397.7698,333.6009,139.5636,116.6983,177.2763,245.414,629.92,313.13,1660.08
2004-11-17,565.72,268.7383,398.7436,333.9305,138.4258,113.6318,178.6518,249.157,635.05,316.13,1680.12
2004-11-18,565.97,269.5035,397.683,332.8157,138.5556,114.0101,179.0183,247.671,634.62,315.75,1686.4
2004-11-19,559.69,266.0409,392.2931,329.0483,138.0972,112.6211,177.9704,251.1,627.23,311.64,1707.07
2004-11-23,561.29,269.6516,396.1419,328.6005,140.8496,114.3832,178.8767,251.628,634.51,317.69,1700.6
2004-11-24,562.7,271.0364,397.5444,329.3654,141.3087,116.1463,180.4887,254.892,639.95,320.21,1702.94
2004-11-26,562.65,271.1981,397.2319,331.087,141.6889,115.6655,182.3775,253.9026,640.43,320.83,1744.17
2004-11-29,560.15,269.4391,395.7212,331.1952,140.113,114.8709,182.0244,254.639,639.03,322.48,1765.56
2004-11-30,557.47,266.6551,395.0082,331.867,138.3408,114.8576,180.9629,252.762,637.27,321.98,1754.39
2004-12-01,566.21,270.9423,402.5982,337.7013,137.1828,117.4014,182.9368,246.451,645.68,326.22,1755.85
2004-12-02,566.45,271.1297,402.0199,340.8204,135.6811,116.4665,180.5837,239.951,643.07,324.83,1718.77
2004-12-03,567.08,270.1468,401.6481,339.1441,136.6725,118.9012,180.3946,239.286,644.83,324.44,1732.44
2004-12-06,566.59,269.7186,401.8802,337.5315,137.8035,119.9298,179.7222,240.48,642.96,322.72,1725.23
2004-12-07,560.94,267.7025,398.0392,334.1522,136.4386,118.1428,176.1643,236.244,633.92,315.79,1712.19
2004-12-08,563.81,269.3199,399.3467,339.391,135.8602,118.6342,176.7194,236.397,637.71,318.15,1681.3
2004-12-09,566.37,271.4442,401.2237,342.174,136.0292,119.9086,178.0427,237.355,640.5,317.7,1697.88
2004-12-10,565.5,270.8895,401.5211,341.1175,136.3511,121.1132,177.8824,233.851,641.3,318.73,1714.38
2004-12-13,570.41,272.087,404.7913,342.9474,138.541,120.6203,180.4433,236.695,645.8,321.35,1722.97
2004-12-14,572.42,273.5063,405.854,345.6835,138.9057,119.9535,180.3145,238.153,651.83,323.65,1721.79
2004-12-15,573.45,274.4913,407.6784,346.7564,139.8266,120.4051,181.9884,243.934,655.9,326.04,1723.09
2004-12-16,573.46,273.8505,405.4866,351.9231,139.7278,118.9418,180.7824,242.725,651.88,323.68,1726.97
2004-12-17,567.37,272.3011,403.36,344.9172,139.7921,120.0976,180.1412,248.728,651.66,323.77,1738.63
2004-12-20,567.8,272.3618,403.4807,340.9235,140.9751,120.1037,181.0826,247.118,648.72,321.75,1736.91
2004-12-21,573.36,274.0245,408.0952,343.9199,142.1008,121.4648,183.3114,247.159,655.5,325.87,1746.68
2004-12-22,575.34,275.7389,411.1276,346.4779,142.4705,121.9883,183.4591,243.576,657.65,327.27,1751.54
2004-12-23,576.06,275.2778,410.9627,347.4878,142.2277,120.5334,183.8612,243.901,658.41,327.41,1775.19
2004-12-29,576.53,278.955,410.7562,351.667,142.1654,121.5019,184.3224,242.212,662.97,329.29,1785.42
2004-12-31,575.29,278.9004,411.094,350.4813,141.5954,121.4046,183.1779,249.8469,663.31,328.79,1825.47
2005-01-04,566.77,274.0071,405.5828,344.2478,138.7953,118.4197,177.1135,237.749,642.02,317.16,1787.62
2005-01-05,565.21,272.85,404.7311,343.1532,137.4161,114.0027,175.7111,237.125,635.07,312.04,1765.46
2005-01-07,566.38,271.242,404.7739,345.7193,137.3118,115.0344,177.1457,240.69,634.73,310.0,1784.9
2005-01-10,568.27,272.3911,405.3963,348.3383,138.286,114.8556,177.8526,241.118,638.36,313.0,1781.05
2005-01-11,564.68,270.6525,403.2867,346.3522,137.6959,113.5135,175.9841,242.146,634.52,310.45,1772.53
2005-01-12,567.31,272.3226,402.2778,348.4539,138.1733,113.1287,177.0364,243.193,636.05,311.24,1779.64
2005-01-13,561.56,270.143,398.7077,342.7906,138.9164,113.5487,176.4156,247.163,634.86,310.44,1784.38
2005-01-14,564.44,272.6199,400.2048,344.6828,139.9272,114.6255,178.1684,246.845,640.38,314.38,1792.12
2005-01-18,569.53,274.8363,406.2372,347.0291,141.1168,115.9166,178.9001,246.68,646.26,318.16,1796.75
2005-01-19,563.89,272.295,402.2441,344.921,140.6483,116.0071,177.5843,246.596,640.41,315.27,1793.73
2005-01-21,557.32,266.1685,396.9639,340.6924,139.5336,115.5029,175.7434,247.89,633.74,312.44,1809.03
2005-01-24,556.29,263.9263,397.3725,337.9174,140.7562,114.5431,173.5499,249.315,629.91,309.73,1806.8
2005-01-25,559.87,264.6128,397.9651,340.4818,139.7085,111.976,174.1683,251.019,631.22,310.69,1804.07
2005-01-26,561.78,265.9254,399.2244,342.314,141.8715,112.106,174.7833,251.076,637.64,316.16,1799.61
2005-01-27,562.36,265.3047,397.4696,341.8546,142.5191,110.7904,175.4266,249.284,639.65,316.66,1803.96
2005-01-28,560.95,264.304,396.5339,338.9584,142.7494,111.194,175.5745,246.215,636.66,314.7,1809.49
2005-01-31,564.88,267.2353,401.5638,339.1301,144.3069,110.8169,177.462,248.077,645.97,321.11,1795.79
2005-02-01,568.19,266.8776,406.3048,342.5069,145.4533,111.7001,178.8533,245.677,650.82,323.81,1805.09
2005-02-02,570.28,268.0993,405.4582,343.9182,145.9312,112.7276,180.5074,244.436,654.08,326.02,1817.3
2005-02-03,568.21,267.5669,403.7882,342.9619,146.1655,112.563,179.4047,242.9,652.75,325.4,1813.51
2005-02-04,575.09,269.9474,408.6857,345.9395,147.9084,115.1074,181.673,242.948,661.7,329.61,1827.4
2005-02-07,575.27,270.3167,408.3378,346.5583,147.4139,115.0513,181.6671,241.871,660.35,329.43,1823.16
2005-02-08,576.34,269.6371,406.8866,347.059,147.8938,115.3529,181.366,242.354,662.4,330.69,1812.67
2005-02-09,571.97,266.8853,405.8678,342.7963,147.206,116.5304,178.9611,242.371,653.66,324.28,1823.21
2005-02-10,574.63,267.7557,407.3349,343.8998,147.3497,116.9952,181.3155,247.313,655.93,325.46,1852.15
2005-02-11,577.18,269.583,410.1757,347.2534,147.2525,117.5519,182.8652,247.536,662.66,328.51,1887.43
2005-02-15,578.86,271.173,410.713,347.3604,148.0805,117.8389,184.1843,249.804,664.18,328.8,1892.93
2005-02-16,578.24,270.7062,408.1106,346.4519,148.8298,117.5641,186.2846,250.901,667.07,330.81,1900.37
2005-02-17,573.99,269.2073,404.252,346.0512,148.38,117.4076,185.8574,250.87,662.09,327.29,1919.49
2005-02-18,575.42,268.4834,399.9485,351.5579,146.5097,116.7696,187.7187,252.548,661.35,327.26,1941.17
2005-02-22,567.25,263.4092,393.8542,346.6513,142.8477,113.9026,185.0282,260.002,650.62,320.84,1956.06
2005-02-23,570.43,264.875,397.0528,348.7857,143.8388,114.1508,187.5819,261.215,654.25,322.41,1951.4
2005-02-24,573.77,265.4311,398.111,351.5486,145.1835,114.2499,190.0517,260.274,662.39,326.27,1977.28
2005-02-25,578.57,266.6653,401.6852,354.5475,147.8354,116.907,192.628,262.094,670.32,331.49,1996.76
2005-02-28,574.41,265.8659,398.5025,348.9465,146.7288,115.8639,190.9146,265.329,666.85,330.07,1995.85
2005-03-01,577.8,268.4228,401.9603,352.0527,147.415,116.703,191.0803,263.98,672.48,332.29,1994.81
2005-03-02,577.79,268.376,400.3435,352.0284,147.3074,115.9844,190.5844,267.101,672.11,332.06,2005.39
2005-03-03,577.93,268.1785,399.4698,351.8988,147.5731,116.6409,190.6087,268.479,671.69,332.53,2025.3
2005-03-04,583.23,270.0847,404.3241,354.5669,150.0945,119.0796,196.0199,269.874,679.06,336.51,2037.77
2005-03-07,584.43,271.0225,405.288,355.7688,151.0821,119.7934,194.3786,270.246,682.42,336.39,2040.29
2005-03-08,582.21,269.0452,404.412,353.2863,150.1444,118.8351,193.9559,273.715,677.04,333.46,2018.39
2005-03-09,576.73,266.1195,399.308,351.3087,147.31,114.8811,194.0716,274.814,669.73,329.5,2009.96
2005-03-10,578.4,266.7823,401.3413,352.3817,148.5708,116.4043,192.0191,274.123,668.67,326.67,1954.69
2005-03-11,573.55,265.7565,397.1346,348.6748,147.2915,113.9964,192.6524,277.205,668.5,327.33,1988.19
2005-03-14,576.18,266.9331,400.108,350.1291,149.9629,116.1302,192.7186,276.967,673.51,328.7,1977.29
2005-03-15,571.8,267.119,397.0247,346.0545,149.1957,115.6811,191.8186,279.45,670.46,327.42,1972.18
2005-03-16,567.41,265.1397,393.6713,343.3185,147.8311,113.7145,188.1511,282.212,664.63,325.66,1964.92
2005-03-17,568.03,265.1954,392.0375,343.849,148.7273,115.278,189.9623,280.864,666.0,326.76,1967.29
2005-03-18,567.94,264.287,390.6809,344.0583,148.3446,114.9265,190.3836,280.068,663.38,325.97,2000.8
2005-03-21,564.35,262.9942,386.9238,342.0834,148.1145,114.1429,188.8704,277.164,662.18,325.26,1978.77
2005-03-22,558.07,260.8088,379.5311,341.5944,145.3817,111.6934,188.188,275.416,658.95,323.85,1973.33
2005-03-23,558.87,259.717,379.9201,345.9656,144.2806,112.003,186.4244,268.614,654.16,319.84,1939.17
2005-03-24,557.71,259.7632,378.4144,346.2362,145.9764,112.3429,186.2853,270.024,655.24,321.3,1934.98
2005-03-28,559.65,261.3761,380.8867,345.7158,146.231,111.7251,185.3255,269.558,655.66,321.46,1902.35
2005-03-29,555.9,258.9602,379.2877,344.5783,144.304,112.06,181.2451,270.698,648.29,316.17,1855.81
2005-03-30,562.89,262.3821,383.3502,349.4852,146.3736,113.7727,183.776,272.115,656.31,321.43,1844.35
2005-03-31,561.86,262.4552,382.4665,346.9179,147.8871,113.2151,185.5007,275.743,658.87,321.34,1886.46
2005-04-01,557.49,259.9837,376.9585,344.1268,148.4458,113.4713,184.8737,277.175,656.67,319.91,1904.51
2005-04-04,559.49,260.7863,379.3253,345.8559,148.7247,112.8092,183.8535,275.771,657.56,321.06,1886.28
2005-04-05,562.11,262.5188,380.0371,352.1723,149.7943,112.334,184.3369,273.807,658.25,321.41,1872.36
2005-04-06,562.76,261.3547,382.7843,352.8712,149.5279,113.1217,185.3109,273.459,659.44,321.56,1856.07
2005-04-07,566.29,262.5249,383.784,356.1695,150.4305,114.3916,187.0811,269.872,662.42,323.67,1846.25
2005-04-08,562.18,260.2027,381.0608,353.3982,149.2801,113.5342,184.5129,267.357,655.57,319.27,1848.81
2005-04-11,562.12,259.1409,381.5502,353.3544,150.8539,113.9065,183.8686,267.972,653.26,317.88,1838.55
2005-04-12,565.88,261.1213,386.2068,355.4258,152.3535,115.304,183.8568,265.355,656.53,320.74,1807.73
2005-04-13,560.32,257.3652,380.8606,357.0688,151.302,115.3538,178.9047,261.513,647.69,315.26,1773.07
2005-04-14,555.6,253.8351,376.5146,356.1765,149.7189,114.5035,173.9474,261.081,638.41,309.51,1741.49
2005-04-15,547.25,248.4223,372.3879,357.7375,147.0267,114.0594,169.6047,259.933,627.38,303.52,1728.64
2005-04-18,548.15,249.1574,375.4913,354.8803,147.8164,114.1917,172.1531,259.023,631.25,306.16,1699.68
2005-04-19,550.97,249.3585,376.6325,354.9486,149.6557,114.4228,174.528,265.905,639.2,311.27,1742.38
2005-04-20,543.6,245.6084,371.4704,350.46,148.2844,113.951,171.2701,268.069,629.1,306.01,1735.44
2005-04-22,551.4,247.6783,372.4673,354.4365,150.6584,115.4178,172.6439,269.717,634.54,308.34,1751.47
2005-04-25,555.33,249.839,377.222,354.8253,151.7305,116.9796,174.2929,269.391,642.7,312.1,1743.26
2005-04-26,550.52,247.9041,375.4035,352.5495,150.0382,116.6376,170.9942,269.425,636.11,307.59,1735.33
2005-04-27,552.86,248.3989,380.1644,355.6854,151.1007,117.6316,169.7151,263.267,636.51,307.51,1710.3
2005-04-28,546.12,244.9574,375.9479,353.208,150.062,116.3148,168.063,262.606,628.23,301.13,1685.51
2005-04-29,552.74,245.4175,381.8022,358.5663,152.2109,119.1536,172.4441,259.338,632.76,303.13,1702.62
2005-05-02,554.77,246.6873,382.8156,359.8464,152.8525,119.1159,173.559,260.108,637.49,307.12,1677.56
2005-05-03,554.41,247.5313,383.1564,360.5876,152.0762,119.1433,174.5277,255.563,635.3,306.22,1666.06
2005-05-04,560.61,252.6569,390.2604,363.6292,152.3161,120.2541,177.1889,256.773,643.85,311.51,1683.27
2005-05-05,559.03,251.4359,388.3082,363.5772,151.4334,120.9295,176.3329,257.175,645.37,311.43,1683.4
2005-05-06,558.2,251.0365,386.0617,362.5236,151.1504,119.7297,176.6465,257.764,647.25,312.35,1695.45
2005-05-09,561.32,252.7487,389.319,364.6102,152.3074,122.2944,176.6032,259.326,650.77,315.16,1697.47
2005-05-10,555.21,249.8458,383.9595,362.4034,151.2577,122.1553,173.8955,259.975,646.2,311.04,1686.02
2005-05-11,556.82,249.9331,386.0747,363.3444,151.4187,122.7969,173.8905,257.738,648.78,311.82,1668.27
2005-05-12,551.88,248.4715,382.0252,362.5891,149.9979,121.3022,168.995,252.237,639.8,307.66,1637.79
2005-05-13,550.16,248.2388,378.539,360.2858,147.5579,119.5146,165.7845,250.423,636.06,305.01,1633.14
2005-05-16,554.99,251.1233,384.9532,364.152,148.2208,120.909,166.3886,249.51,644.42,310.25,1597.81
2005-05-17,558.14,253.2778,387.6484,364.5555,150.0587,121.903,168.7973,250.733,649.94,312.14,1593.63
2005-05-18,563.51,258.1337,391.8561,364.7764,150.3064,122.8801,172.7743,249.685,660.23,318.75,1593.83
2005-05-19,566.31,260.382,392.4074,365.1346,150.8494,124.4547,172.14,248.365,663.14,319.99,1598.1
2005-05-20,565.75,259.6011,392.2907,364.1326,150.8773,125.3245,170.7951,248.17,662.93,319.22,1603.53
2005-05-24,567.68,260.7526,391.534,365.4942,150.5395,123.3946,171.9063,251.219,666.67,321.4,1606.55
2005-05-25,566.12,259.6813,389.7285,363.5245,150.4462,122.1229,169.9775,254.599,661.46,317.83,1605.51
2005-05-26,569.14,261.1665,392.6918,364.8568,150.9106,121.6435,171.1825,255.262,667.98,322.18,1621.88
2005-05-27,568.95,261.4028,393.2052,363.7944,151.6916,122.1077,171.7682,255.993,669.94,323.29,1640.18
2005-05-31,564.64,259.658,391.6749,361.4679,151.8956,122.7035,170.3972,255.959,670.05,323.06,1650.38
2005-06-01,569.45,261.4359,395.092,363.2602,153.4281,124.5306,173.0231,261.312,675.49,326.68,1664.4
2005-06-02,569.85,262.9353,394.3924,363.8135,153.2321,124.2531,172.5582,260.558,678.28,327.62,1676.81
2005-06-03,565.3,260.6013,391.6835,361.5429,153.3999,124.3866,171.686,264.685,674.58,325.28,1680.73
2005-06-06,565.56,261.037,392.6412,361.9185,153.4447,124.6593,171.7052,264.692,677.16,326.93,1677.27
2005-06-08,564.9,260.3279,392.8178,359.6034,153.9991,126.7935,171.5944,260.011,674.36,325.77,1653.82
2005-06-09,566.99,261.4555,393.8094,361.4741,154.1857,126.427,170.9084,262.644,679.65,328.43,1659.25
2005-06-13,567.13,262.1054,392.9182,362.0052,155.5009,126.8863,173.3191,263.989,681.75,329.22,1675.7
2005-06-14,567.85,264.74,393.6937,364.8847,156.0688,128.0424,173.8462,263.688,684.13,331.95,1677.52
2005-06-15,569.15,264.866,394.9848,364.0336,155.3282,127.8014,175.2924,266.188,686.19,333.59,1695.16
2005-06-16,570.42,265.6471,396.3242,365.5789,155.0674,127.8374,177.5315,268.511,692.12,336.57,1713.02
2005-06-17,572.34,266.3324,398.305,367.5373,156.7024,129.5082,177.4066,272.9086,693.27,336.04,1726.35
2005-06-20,571.94,266.3973,398.2217,367.6512,157.087,129.3199,175.3557,275.4118,691.09,335.12,1728.99
2005-06-21,571.03,266.3492,398.7402,366.4723,157.1607,127.9699,174.5185,273.0372,688.88,334.4,1712.79
2005-06-22,571.0,266.3968,399.0054,365.5697,158.5404,127.7702,174.2842,271.7867,689.52,335.33,1711.36
2005-06-23,564.53,262.0391,394.827,362.9514,159.1239,127.3398,170.4188,273.4591,683.32,330.99,1715.71
2005-06-24,559.91,259.8881,394.278,361.1935,157.9332,126.5402,168.4136,274.1716,676.43,327.04,1718.95
2005-06-27,559.46,258.663,394.1034,359.7298,158.8475,126.4871,167.8464,273.4767,677.58,326.97,1713.32
2005-06-28,563.99,262.0987,397.4055,363.3929,160.449,127.1911,170.1898,267.4445,686.01,332.8,1709.37
2005-06-29,563.8,260.5077,398.9171,362.6221,160.0101,127.0392,169.6598,266.2544,687.78,334.07,1715.25
2005-07-05,563.34,262.2031,399.6649,361.3484,161.9905,129.6887,167.2049,272.2456,696.53,340.38,1723.89
2005-07-06,558.58,260.0381,397.1564,358.7511,159.2877,129.1276,166.5029,275.4043,692.03,337.74,1725.54
2005-07-07,559.09,260.5449,397.9054,358.9253,160.4751,129.7721,166.848,274.2725,694.59,338.8,1726.2
2005-07-08,566.47,264.2298,401.4791,363.3529,162.1387,131.8434,170.0304,272.4393,702.83,344.63,1731.99
2005-07-11,569.61,266.2257,403.1406,364.3723,163.3797,133.7888,172.4656,271.6389,708.63,348.54,1727.88
2005-07-12,570.73,267.6049,404.0266,364.3249,163.8211,134.0431,172.0033,274.1009,709.69,348.64,1724.26
2005-07-13,571.96,267.1475,405.1118,362.1116,164.1124,133.3847,171.5433,274.0006,707.63,346.77,1716.31
2005-07-14,574.96,268.1886,406.9329,363.9292,162.5204,131.7219,171.7922,271.8882,705.23,344.71,1710.97
2005-07-15,575.53,269.7705,407.956,365.3296,162.4678,132.3697,171.3661,272.3221,706.39,344.84,1719.91
2005-07-18,571.01,269.6715,403.7282,363.1938,162.0804,132.9229,170.9238,270.0648,704.73,342.32,1717.94
2005-07-19,574.31,271.2694,404.0187,363.6309,162.5852,133.8263,173.8306,268.2114,712.32,347.67,1728.02
2005-07-20,576.47,272.5222,405.2067,368.4534,163.2882,134.9426,176.6268,266.9834,716.44,352.37,1745.39
2005-07-21,572.47,271.7332,403.125,364.9716,160.4814,133.0523,175.7916,264.7068,709.44,346.56,1755.5
2005-07-22,574.42,273.388,405.2945,364.7031,162.0179,133.8873,176.9087,267.8028,715.71,351.87,1771.2
2005-07-25,572.13,271.337,403.783,362.4249,161.6655,134.2725,175.4796,268.798,711.63,348.89,1772.89
2005-07-26,572.62,272.9987,404.2236,363.4009,161.824,136.0162,172.8385,269.5571,714.11,349.82,1765.55
2005-07-27,575.08,273.8454,404.4465,366.9142,162.4884,136.2057,174.5355,270.4396,715.74,350.27,1774.43
2005-07-28,577.51,276.4402,405.304,370.267,163.5854,138.4357,176.6145,273.4804,722.25,354.93,1783.75
2005-07-29,572.61,273.7606,401.5966,368.0887,163.5171,138.3606,175.9138,274.8058,720.38,353.25,1803.73
2005-08-02,577.02,275.0279,404.3513,371.6622,165.0784,138.9193,177.5849,279.8106,725.02,358.2,1806.4
2005-08-03,577.43,274.1313,405.0121,372.1613,165.7218,138.341,178.3355,277.8595,723.12,356.14,1821.78
2005-08-04,573.44,271.5062,402.3467,368.7303,164.3889,135.4963,176.5215,278.2463,716.32,351.2,1826.8
2005-08-05,570.32,269.3701,397.5956,365.7897,161.4796,130.4755,175.5441,279.1022,708.49,346.59,1832.11
2005-08-08,568.77,268.7898,395.8925,364.3334,158.1987,125.2749,175.5994,280.5755,704.83,344.98,1839.29
2005-08-09,573.15,271.6355,398.0982,368.436,159.7395,126.8264,176.4556,277.4427,707.31,345.38,1832.75
2005-08-10,571.12,271.2839,397.6562,367.6978,159.7616,127.7961,176.997,282.1209,708.2,346.36,1835.95
2005-08-11,575.3,272.7211,399.8871,370.1413,160.8575,129.34,178.5831,284.4769,713.25,349.43,1908.69
2005-08-12,570.65,272.0682,398.1071,367.661,160.3507,129.5334,177.0197,284.8306,711.77,346.11,1916.77
2005-08-15,572.04,273.6011,400.1664,368.0628,160.8631,130.2504,176.9387,281.3465,713.18,347.98,1910.67
2005-08-16,566.32,268.7013,398.2463,365.3094,158.5911,130.9557,173.8661,281.9678,703.53,342.85,1901.09
2005-08-17,567.28,269.7745,398.1461,366.261,158.17,129.4181,173.1962,276.7812,703.27,342.11,1888.83
2005-08-18,567.02,269.0015,398.4018,366.5427,158.856,128.249,172.044,275.1042,701.65,340.83,1891.32
2005-08-19,566.67,267.6187,398.894,363.6207,159.8387,127.8071,172.3368,278.1648,702.95,341.18,1909.73
2005-08-23,565.41,266.4797,397.6827,361.1425,162.0562,128.2513,169.5453,280.3712,703.16,341.82,1922.26
2005-08-24,560.96,264.3028,393.6205,359.9745,161.1869,128.6071,167.9352,282.5674,702.36,341.24,1918.38
2005-08-25,561.89,265.3545,394.8678,360.6834,162.755,129.3999,167.971,281.1024,704.85,342.31,1916.93
2005-08-26,558.79,263.7551,391.2612,359.056,162.1321,127.982,166.9658,280.0468,698.24,337.92,1914.34
2005-08-29,562.23,264.6274,393.3322,362.64,163.0481,127.7756,167.9557,285.5438,702.94,341.2,1914.84
2005-08-30,560.11,262.1512,390.865,362.102,162.9275,128.1141,166.6336,292.6054,700.15,340.46,1912.25
2005-09-01,564.38,261.5481,394.7485,365.8283,166.538,131.6853,168.8478,297.0867,711.46,348.63,1944.5
2005-09-02,563.17,260.5658,394.3279,365.9011,166.3729,131.3553,168.2999,292.8315,707.56,345.84,1951.63
2005-09-06,570.63,264.9858,398.7647,371.6033,168.2449,134.3791,169.5222,291.1872,715.21,351.02,1949.73
2005-09-07,572.15,267.2542,398.9401,374.1984,168.0967,133.4036,170.6112,286.6413,718.35,352.1,1952.45
2005-09-08,570.33,264.8016,396.7565,373.2111,166.5406,132.8899,169.8502,287.1243,714.81,350.16,1972.27
2005-09-09,574.13,266.6084,399.6505,374.982,168.5323,133.6704,171.5876,285.9288,720.56,353.1,1991.22
2005-09-12,573.53,267.4519,400.2894,373.7026,168.203,132.7369,172.1076,283.0537,720.85,354.02,1998.16
2005-09-13,569.51,263.7954,398.0089,369.162,166.998,131.527,170.1524,281.3335,715.65,350.71,1987.78
