Date,Instrument,Close Price
2020-10-09,.5SP40,419.1164
2020-10-12,.5SP40,423.8917
2020-10-13,.5SP40,415.9884
2020-10-14,.5SP40,411.551
2020-10-15,.5SP40,414.8722
2020-10-16,.5SP40,415.2065
2020-10-19,.5SP40,408.6698
2020-10-20,.5SP40,412.0102
2020-10-21,.5SP40,410.2826
2020-10-22,.5SP40,417.9868
2020-10-23,.5SP40,419.4731
2020-10-26,.5SP40,410.1017
2020-10-27,.5SP40,402.2696
2020-10-28,.5SP40,392.345
2020-10-29,.5SP40,395.0069
2020-10-30,.5SP40,396.0946
2020-11-02,.5SP40,403.783
2020-11-03,.5SP40,412.6502
2020-11-04,.5SP40,407.423
2020-11-05,.5SP40,417.4377
2020-11-06,.5SP40,414.074
2020-11-09,.5SP40,447.8857
2020-11-10,.5SP40,451.1426
2020-11-11,.5SP40,448.8866
2020-11-12,.5SP40,441.3518
2020-11-13,.5SP40,448.3499
2020-11-16,.5SP40,458.564
2020-11-17,.5SP40,457.6171
2020-11-18,.5SP40,453.4496
2020-11-19,.5SP40,454.7751
2020-11-20,.5SP40,450.7731
2020-11-23,.5SP40,459.261
2020-11-24,.5SP40,475.4622
2020-11-25,.5SP40,473.5004
2020-11-25,.5SP40,473.5004
2020-11-27,.5SP40,471.519
2020-11-30,.5SP40,462.4505
2020-12-01,.5SP40,469.7073
2020-12-02,.5SP40,474.6635
2020-12-03,.5SP40,474.6878
2020-12-04,.5SP40,480.0539
2020-12-07,.5SP40,476.6747
2020-12-08,.5SP40,476.391
2020-12-09,.5SP40,475.4145
2020-12-10,.5SP40,476.1832
2020-12-11,.5SP40,471.5823
2020-12-14,.5SP40,465.8144
2020-12-15,.5SP40,473.6222
2020-12-16,.5SP40,474.1875
2020-12-17,.5SP40,475.8492
2020-12-18,.5SP40,472.1282
2020-12-21,.5SP40,477.9775
2020-12-22,.5SP40,473.3664
2020-12-23,.5SP40,480.95
2020-12-24,.5SP40,481.3138
2020-12-24,.5SP40,481.3138
2020-12-28,.5SP40,483.7688
2020-12-29,.5SP40,482.1096
2020-12-30,.5SP40,484.0195
2020-12-31,.5SP40,490.4252
2020-12-31,.5SP40,490.4252
2021-01-04,.5SP40,483.8046
2021-01-05,.5SP40,485.5985
2021-01-06,.5SP40,506.7818
2021-01-07,.5SP40,514.2253
2021-01-08,.5SP40,513.2381
2021-01-11,.5SP40,515.4261
2021-01-12,.5SP40,520.9147
2021-01-13,.5SP40,520.1397
2021-01-14,.5SP40,522.7663
2021-01-15,.5SP40,513.3845
2021-01-15,.5SP40,513.3845
2021-01-19,.5SP40,515.6007
2021-01-20,.5SP40,513.1853
2021-01-21,.5SP40,507.7767
2021-01-22,.5SP40,504.1068
2021-01-25,.5SP40,500.2558
2021-01-26,.5SP40,496.2531
2021-01-27,.5SP40,481.6693
2021-01-28,.5SP40,490.9004
2021-01-29,.5SP40,480.9835
2021-02-01,.5SP40,486.3542
2021-02-02,.5SP40,498.2982
2021-02-03,.5SP40,500.8526
2021-02-04,.5SP40,512.2467
2021-02-05,.5SP40,512.687
2021-02-08,.5SP40,518.9537
2021-02-09,.5SP40,519.4923
2021-02-10,.5SP40,519.1723
2021-02-11,.5SP40,518.0167
2021-02-12,.5SP40,522.9182
2021-02-12,.5SP40,522.9182
2021-02-16,.5SP40,532.1874
