,Instrument,Price Close,Date
37031,CPRT.OQ,25.645,2020-02-07T00:00:00Z
37032,CPRT.OQ,25.6325,2020-02-10T00:00:00Z
37033,CPRT.OQ,25.5775,2020-02-11T00:00:00Z
37034,CPRT.OQ,25.6225,2020-02-12T00:00:00Z
37035,CPRT.OQ,25.8375,2020-02-13T00:00:00Z
37036,CPRT.OQ,25.8125,2020-02-14T00:00:00Z
37037,CPRT.OQ,25.605,2020-02-18T00:00:00Z
37038,CPRT.OQ,26.125,2020-02-19T00:00:00Z
37039,CPRT.OQ,24.325,2020-02-20T00:00:00Z
37040,CPRT.OQ,23.8125,2020-02-21T00:00:00Z
37041,CPRT.OQ,23.1925,2020-02-24T00:00:00Z
37042,CPRT.OQ,22.235,2020-02-25T00:00:00Z
37043,CPRT.OQ,22.09,2020-02-26T00:00:00Z
37044,CPRT.OQ,21.1475,2020-02-27T00:00:00Z
37045,CPRT.OQ,21.12,2020-02-28T00:00:00Z
37046,CPRT.OQ,21.6725,2020-03-02T00:00:00Z
37047,CPRT.OQ,20.94,2020-03-03T00:00:00Z
37048,CPRT.OQ,21.7475,2020-03-04T00:00:00Z
37049,CPRT.OQ,20.88,2020-03-05T00:00:00Z
37050,CPRT.OQ,20.0475,2020-03-06T00:00:00Z
37051,CPRT.OQ,18.9775,2020-03-09T00:00:00Z
37052,CPRT.OQ,19.76,2020-03-10T00:00:00Z
37053,CPRT.OQ,18.9325,2020-03-11T00:00:00Z
37054,CPRT.OQ,17.2125,2020-03-12T00:00:00Z
37055,CPRT.OQ,18.46,2020-03-13T00:00:00Z
37056,CPRT.OQ,16.6425,2020-03-16T00:00:00Z
37057,CPRT.OQ,17.3825,2020-03-17T00:00:00Z
37058,CPRT.OQ,16.7975,2020-03-18T00:00:00Z
37059,CPRT.OQ,17.4975,2020-03-19T00:00:00Z
37060,CPRT.OQ,15.0375,2020-03-20T00:00:00Z
37061,CPRT.OQ,14.695,2020-03-23T00:00:00Z
37062,CPRT.OQ,17.245,2020-03-24T00:00:00Z
37063,CPRT.OQ,17.8975,2020-03-25T00:00:00Z
37064,CPRT.OQ,18.14,2020-03-26T00:00:00Z
37065,CPRT.OQ,17.575,2020-03-27T00:00:00Z
37066,CPRT.OQ,17.96,2020-03-30T00:00:00Z
37067,CPRT.OQ,17.13,2020-03-31T00:00:00Z
37068,CPRT.OQ,16.1975,2020-04-01T00:00:00Z
37069,CPRT.OQ,16.1025,2020-04-02T00:00:00Z
37070,CPRT.OQ,15.45,2020-04-03T00:00:00Z
37071,CPRT.OQ,16.3475,2020-04-06T00:00:00Z
37072,CPRT.OQ,17.475,2020-04-07T00:00:00Z
37073,CPRT.OQ,17.995,2020-04-08T00:00:00Z
37074,CPRT.OQ,18.7475,2020-04-09T00:00:00Z
37075,CPRT.OQ,17.6675,2020-04-13T00:00:00Z
37076,CPRT.OQ,17.785,2020-04-14T00:00:00Z
37077,CPRT.OQ,17.5225,2020-04-15T00:00:00Z
37078,CPRT.OQ,17.2875,2020-04-16T00:00:00Z
37079,CPRT.OQ,18.025,2020-04-17T00:00:00Z
37080,CPRT.OQ,17.1575,2020-04-20T00:00:00Z
37081,CPRT.OQ,16.53625,2020-04-21T00:00:00Z
37082,CPRT.OQ,17.02,2020-04-22T00:00:00Z
37083,CPRT.OQ,17.21,2020-04-23T00:00:00Z
37084,CPRT.OQ,18.4575,2020-04-24T00:00:00Z
37085,CPRT.OQ,19.0175,2020-04-27T00:00:00Z
37086,CPRT.OQ,20.1625,2020-04-28T00:00:00Z
37087,CPRT.OQ,20.7525,2020-04-29T00:00:00Z
37088,CPRT.OQ,20.0275,2020-04-30T00:00:00Z
37089,CPRT.OQ,19.6375,2020-05-01T00:00:00Z
37090,CPRT.OQ,19.5,2020-05-04T00:00:00Z
37091,CPRT.OQ,19.905,2020-05-05T00:00:00Z
37092,CPRT.OQ,20.0325,2020-05-06T00:00:00Z
37093,CPRT.OQ,20.3875,2020-05-07T00:00:00Z
37094,CPRT.OQ,20.9475,2020-05-08T00:00:00Z
37095,CPRT.OQ,20.7,2020-05-11T00:00:00Z
37096,CPRT.OQ,20.62875,2020-05-12T00:00:00Z
37097,CPRT.OQ,19.9275,2020-05-13T00:00:00Z
37098,CPRT.OQ,20.08,2020-05-14T00:00:00Z
37099,CPRT.OQ,19.885,2020-05-15T00:00:00Z
37100,CPRT.OQ,20.995,2020-05-18T00:00:00Z
37101,CPRT.OQ,20.9825,2020-05-19T00:00:00Z
37102,CPRT.OQ,21.6725,2020-05-20T00:00:00Z
37103,CPRT.OQ,21.6,2020-05-21T00:00:00Z
37104,CPRT.OQ,21.5625,2020-05-22T00:00:00Z
37105,CPRT.OQ,22.07,2020-05-26T00:00:00Z
37106,CPRT.OQ,22.1125,2020-05-27T00:00:00Z
37107,CPRT.OQ,22.28,2020-05-28T00:00:00Z
37108,CPRT.OQ,22.3475,2020-05-29T00:00:00Z
37109,CPRT.OQ,22.42,2020-06-01T00:00:00Z
37110,CPRT.OQ,22.035,2020-06-02T00:00:00Z
37111,CPRT.OQ,22.4925,2020-06-03T00:00:00Z
37112,CPRT.OQ,22.435,2020-06-04T00:00:00Z
37113,CPRT.OQ,22.955,2020-06-05T00:00:00Z
37114,CPRT.OQ,22.56,2020-06-08T00:00:00Z
37115,CPRT.OQ,22.275,2020-06-09T00:00:00Z
37116,CPRT.OQ,22.35,2020-06-10T00:00:00Z
37117,CPRT.OQ,21.15,2020-06-11T00:00:00Z
37118,CPRT.OQ,21.26,2020-06-12T00:00:00Z
37119,CPRT.OQ,21.6225,2020-06-15T00:00:00Z
37120,CPRT.OQ,22.0725,2020-06-16T00:00:00Z
37121,CPRT.OQ,21.8375,2020-06-17T00:00:00Z
37122,CPRT.OQ,21.6075,2020-06-18T00:00:00Z
37123,CPRT.OQ,21.1025,2020-06-19T00:00:00Z
37124,CPRT.OQ,21.165,2020-06-22T00:00:00Z
37125,CPRT.OQ,21.1325,2020-06-23T00:00:00Z
37126,CPRT.OQ,20.3275,2020-06-24T00:00:00Z
37127,CPRT.OQ,20.375,2020-06-25T00:00:00Z
37128,CPRT.OQ,19.905,2020-06-26T00:00:00Z
37129,CPRT.OQ,20.485,2020-06-29T00:00:00Z
37130,CPRT.OQ,20.8175,2020-06-30T00:00:00Z
37131,CPRT.OQ,21.1475,2020-07-01T00:00:00Z
37132,CPRT.OQ,20.965,2020-07-02T00:00:00Z
37133,CPRT.OQ,21.23,2020-07-06T00:00:00Z
37134,CPRT.OQ,21.28,2020-07-07T00:00:00Z
37135,CPRT.OQ,21.3,2020-07-08T00:00:00Z
37136,CPRT.OQ,20.845,2020-07-09T00:00:00Z
37137,CPRT.OQ,20.7625,2020-07-10T00:00:00Z
37138,CPRT.OQ,20.375,2020-07-13T00:00:00Z
37139,CPRT.OQ,20.8875,2020-07-14T00:00:00Z
37140,CPRT.OQ,21.645,2020-07-15T00:00:00Z
37141,CPRT.OQ,21.6325,2020-07-16T00:00:00Z
37142,CPRT.OQ,21.81,2020-07-17T00:00:00Z
37143,CPRT.OQ,21.8475,2020-07-20T00:00:00Z
37144,CPRT.OQ,21.9825,2020-07-21T00:00:00Z
37145,CPRT.OQ,22.39,2020-07-22T00:00:00Z
37146,CPRT.OQ,22.56,2020-07-23T00:00:00Z
37147,CPRT.OQ,22.38,2020-07-24T00:00:00Z
37148,CPRT.OQ,22.8125,2020-07-27T00:00:00Z
37149,CPRT.OQ,22.41,2020-07-28T00:00:00Z
37150,CPRT.OQ,23.18,2020-07-29T00:00:00Z
37151,CPRT.OQ,23.1825,2020-07-30T00:00:00Z
37152,CPRT.OQ,23.3125,2020-07-31T00:00:00Z
37153,CPRT.OQ,23.3225,2020-08-03T00:00:00Z
37154,CPRT.OQ,24.21,2020-08-04T00:00:00Z
37155,CPRT.OQ,24.3925,2020-08-05T00:00:00Z
37156,CPRT.OQ,24.705,2020-08-06T00:00:00Z
37157,CPRT.OQ,24.81,2020-08-07T00:00:00Z
37158,CPRT.OQ,24.715,2020-08-10T00:00:00Z
37159,CPRT.OQ,24.985,2020-08-11T00:00:00Z
37160,CPRT.OQ,24.995,2020-08-12T00:00:00Z
37161,CPRT.OQ,25.0025,2020-08-13T00:00:00Z
37162,CPRT.OQ,25.0025,2020-08-14T00:00:00Z
37163,CPRT.OQ,25.29,2020-08-17T00:00:00Z
37164,CPRT.OQ,25.25,2020-08-18T00:00:00Z
37165,CPRT.OQ,25.1275,2020-08-19T00:00:00Z
37166,CPRT.OQ,25.0975,2020-08-20T00:00:00Z
37167,CPRT.OQ,25.1725,2020-08-21T00:00:00Z
37168,CPRT.OQ,25.2075,2020-08-24T00:00:00Z
37169,CPRT.OQ,25.47,2020-08-25T00:00:00Z
37170,CPRT.OQ,25.6075,2020-08-26T00:00:00Z
37171,CPRT.OQ,25.77,2020-08-27T00:00:00Z
37172,CPRT.OQ,26.02,2020-08-28T00:00:00Z
37173,CPRT.OQ,25.83,2020-08-31T00:00:00Z
37174,CPRT.OQ,26.005,2020-09-01T00:00:00Z
37175,CPRT.OQ,26.2,2020-09-02T00:00:00Z
37176,CPRT.OQ,25.735,2020-09-03T00:00:00Z
37177,CPRT.OQ,25.8725,2020-09-04T00:00:00Z
37178,CPRT.OQ,25.3925,2020-09-08T00:00:00Z
37179,CPRT.OQ,25.76,2020-09-09T00:00:00Z
37180,CPRT.OQ,25.4875,2020-09-10T00:00:00Z
37181,CPRT.OQ,25.5025,2020-09-11T00:00:00Z
37182,CPRT.OQ,25.96375,2020-09-14T00:00:00Z
37183,CPRT.OQ,26.27,2020-09-15T00:00:00Z
37184,CPRT.OQ,26.3125,2020-09-16T00:00:00Z
37185,CPRT.OQ,25.5625,2020-09-17T00:00:00Z
37186,CPRT.OQ,25.915,2020-09-18T00:00:00Z
37187,CPRT.OQ,25.6575,2020-09-21T00:00:00Z
37188,CPRT.OQ,26.265,2020-09-22T00:00:00Z
37189,CPRT.OQ,25.58,2020-09-23T00:00:00Z
37190,CPRT.OQ,25.5025,2020-09-24T00:00:00Z
37191,CPRT.OQ,26.065,2020-09-25T00:00:00Z
37192,CPRT.OQ,26.54,2020-09-28T00:00:00Z
37193,CPRT.OQ,26.435,2020-09-29T00:00:00Z
37194,CPRT.OQ,26.29,2020-09-30T00:00:00Z
37195,CPRT.OQ,26.805,2020-10-01T00:00:00Z
37196,CPRT.OQ,26.835,2020-10-02T00:00:00Z
37197,CPRT.OQ,27.4225,2020-10-05T00:00:00Z
37198,CPRT.OQ,27.42,2020-10-06T00:00:00Z
37199,CPRT.OQ,27.83,2020-10-07T00:00:00Z
37200,CPRT.OQ,28.5,2020-10-08T00:00:00Z
37201,CPRT.OQ,28.8025,2020-10-09T00:00:00Z
37202,CPRT.OQ,29.2725,2020-10-12T00:00:00Z
37203,CPRT.OQ,29.0925,2020-10-13T00:00:00Z
37204,CPRT.OQ,28.95,2020-10-14T00:00:00Z
37205,CPRT.OQ,29.41,2020-10-15T00:00:00Z
37206,CPRT.OQ,29.295,2020-10-16T00:00:00Z
37207,CPRT.OQ,28.815,2020-10-19T00:00:00Z
37208,CPRT.OQ,28.745,2020-10-20T00:00:00Z
37209,CPRT.OQ,28.65,2020-10-21T00:00:00Z
37210,CPRT.OQ,28.5225,2020-10-22T00:00:00Z
37211,CPRT.OQ,28.5725,2020-10-23T00:00:00Z
37212,CPRT.OQ,27.995,2020-10-26T00:00:00Z
37213,CPRT.OQ,28.025,2020-10-27T00:00:00Z
37214,CPRT.OQ,27.1175,2020-10-28T00:00:00Z
37215,CPRT.OQ,27.82,2020-10-29T00:00:00Z
37216,CPRT.OQ,27.59,2020-10-30T00:00:00Z
37217,CPRT.OQ,28.35,2020-11-02T00:00:00Z
37218,CPRT.OQ,29.095,2020-11-03T00:00:00Z
37219,CPRT.OQ,30.335,2020-11-04T00:00:00Z
37220,CPRT.OQ,30.9875,2020-11-05T00:00:00Z
37221,CPRT.OQ,30.93,2020-11-06T00:00:00Z
37222,CPRT.OQ,30.3325,2020-11-09T00:00:00Z
37223,CPRT.OQ,29.2475,2020-11-10T00:00:00Z
37224,CPRT.OQ,29.45,2020-11-11T00:00:00Z
37225,CPRT.OQ,29.3325,2020-11-12T00:00:00Z
37226,CPRT.OQ,29.4275,2020-11-13T00:00:00Z
37227,CPRT.OQ,29.0125,2020-11-16T00:00:00Z
37228,CPRT.OQ,29.0475,2020-11-17T00:00:00Z
37229,CPRT.OQ,28.9925,2020-11-18T00:00:00Z
37230,CPRT.OQ,28.4575,2020-11-19T00:00:00Z
37231,CPRT.OQ,28.6175,2020-11-20T00:00:00Z
37232,CPRT.OQ,28.2875,2020-11-23T00:00:00Z
37233,CPRT.OQ,28.3,2020-11-24T00:00:00Z
37234,CPRT.OQ,28.69,2020-11-25T00:00:00Z
37235,CPRT.OQ,28.8025,2020-11-27T00:00:00Z
37236,CPRT.OQ,28.8625,2020-11-30T00:00:00Z
37237,CPRT.OQ,28.8125,2020-12-01T00:00:00Z
37238,CPRT.OQ,28.325,2020-12-02T00:00:00Z
37239,CPRT.OQ,28.75,2020-12-03T00:00:00Z
37240,CPRT.OQ,28.0225,2020-12-04T00:00:00Z
37241,CPRT.OQ,28.6525,2020-12-07T00:00:00Z
37242,CPRT.OQ,28.89,2020-12-08T00:00:00Z
37243,CPRT.OQ,28.52,2020-12-09T00:00:00Z
37244,CPRT.OQ,28.6875,2020-12-10T00:00:00Z
37245,CPRT.OQ,29.245,2020-12-11T00:00:00Z
37246,CPRT.OQ,29.5725,2020-12-14T00:00:00Z
37247,CPRT.OQ,30.34,2020-12-15T00:00:00Z
37248,CPRT.OQ,30.23,2020-12-16T00:00:00Z
37249,CPRT.OQ,30.42,2020-12-17T00:00:00Z
37250,CPRT.OQ,30.59,2020-12-18T00:00:00Z
37251,CPRT.OQ,30.545,2020-12-21T00:00:00Z
37252,CPRT.OQ,30.76,2020-12-22T00:00:00Z
37253,CPRT.OQ,30.8375,2020-12-23T00:00:00Z
37254,CPRT.OQ,30.9275,2020-12-24T00:00:00Z
37255,CPRT.OQ,31.68,2020-12-28T00:00:00Z
37256,CPRT.OQ,31.48,2020-12-29T00:00:00Z
37257,CPRT.OQ,31.635,2020-12-30T00:00:00Z
37258,CPRT.OQ,31.8125,2020-12-31T00:00:00Z
37259,CPRT.OQ,30.1625,2021-01-04T00:00:00Z
37260,CPRT.OQ,30.0325,2021-01-05T00:00:00Z
37261,CPRT.OQ,29.45,2021-01-06T00:00:00Z
37262,CPRT.OQ,30.2175,2021-01-07T00:00:00Z
37263,CPRT.OQ,30.545,2021-01-08T00:00:00Z
37264,CPRT.OQ,30.2175,2021-01-11T00:00:00Z
37265,CPRT.OQ,30.4575,2021-01-12T00:00:00Z
37266,CPRT.OQ,29.775,2021-01-13T00:00:00Z
37267,CPRT.OQ,29.315,2021-01-14T00:00:00Z
37268,CPRT.OQ,28.945,2021-01-15T00:00:00Z
37269,CPRT.OQ,29.0225,2021-01-19T00:00:00Z
37270,CPRT.OQ,29.0975,2021-01-20T00:00:00Z
37271,CPRT.OQ,28.925,2021-01-21T00:00:00Z
37272,CPRT.OQ,28.6475,2021-01-22T00:00:00Z
37273,CPRT.OQ,28.225,2021-01-25T00:00:00Z
37274,CPRT.OQ,27.5675,2021-01-26T00:00:00Z
37275,CPRT.OQ,27.0625,2021-01-27T00:00:00Z
37276,CPRT.OQ,27.48,2021-01-28T00:00:00Z
37277,CPRT.OQ,27.4375,2021-01-29T00:00:00Z
37278,CPRT.OQ,27.715,2021-02-01T00:00:00Z
37279,CPRT.OQ,28.49,2021-02-02T00:00:00Z
37280,CPRT.OQ,28.025,2021-02-03T00:00:00Z
37281,CPRT.OQ,28.5825,2021-02-04T00:00:00Z
37282,CPRT.OQ,29.8475,2021-02-05T00:00:00Z
37283,CPRT.OQ,30.195,2021-02-08T00:00:00Z
37284,CPRT.OQ,30.27,2021-02-09T00:00:00Z
37285,CPRT.OQ,29.5125,2021-02-10T00:00:00Z
37286,CPRT.OQ,28.9925,2021-02-11T00:00:00Z
37287,CPRT.OQ,29.85625,2021-02-12T00:00:00Z
37288,CPRT.OQ,29.535,2021-02-16T00:00:00Z
37289,CPRT.OQ,29.4975,2021-02-17T00:00:00Z
37290,CPRT.OQ,29.6925,2021-02-18T00:00:00Z
37291,CPRT.OQ,29.2675,2021-02-19T00:00:00Z
37292,CPRT.OQ,28.1325,2021-02-22T00:00:00Z
37293,CPRT.OQ,27.8025,2021-02-23T00:00:00Z
37294,CPRT.OQ,27.64,2021-02-24T00:00:00Z
37295,CPRT.OQ,26.73,2021-02-25T00:00:00Z
37296,CPRT.OQ,27.29,2021-02-26T00:00:00Z
37297,CPRT.OQ,27.455,2021-03-01T00:00:00Z
37298,CPRT.OQ,27.3925,2021-03-02T00:00:00Z
37299,CPRT.OQ,26.7525,2021-03-03T00:00:00Z
37300,CPRT.OQ,26.0275,2021-03-04T00:00:00Z
37301,CPRT.OQ,26.5975,2021-03-05T00:00:00Z
37302,CPRT.OQ,25.9975,2021-03-08T00:00:00Z
37303,CPRT.OQ,26.5775,2021-03-09T00:00:00Z
37304,CPRT.OQ,27.1675,2021-03-10T00:00:00Z
37305,CPRT.OQ,27.58,2021-03-11T00:00:00Z
37306,CPRT.OQ,27.4875,2021-03-12T00:00:00Z
37307,CPRT.OQ,27.71,2021-03-15T00:00:00Z
37308,CPRT.OQ,27.2575,2021-03-16T00:00:00Z
37309,CPRT.OQ,27.6325,2021-03-17T00:00:00Z
37310,CPRT.OQ,27.2525,2021-03-18T00:00:00Z
37311,CPRT.OQ,26.64875,2021-03-19T00:00:00Z
37312,CPRT.OQ,27.4475,2021-03-22T00:00:00Z
37313,CPRT.OQ,26.8475,2021-03-23T00:00:00Z
37314,CPRT.OQ,26.475,2021-03-24T00:00:00Z
37315,CPRT.OQ,26.3775,2021-03-25T00:00:00Z
37316,CPRT.OQ,26.8575,2021-03-26T00:00:00Z
37317,CPRT.OQ,26.53,2021-03-29T00:00:00Z
37318,CPRT.OQ,26.5625,2021-03-30T00:00:00Z
37319,CPRT.OQ,27.1525,2021-03-31T00:00:00Z
37320,CPRT.OQ,28.1525,2021-04-01T00:00:00Z
37321,CPRT.OQ,28.4375,2021-04-05T00:00:00Z
37322,CPRT.OQ,28.2125,2021-04-06T00:00:00Z
37323,CPRT.OQ,28.355,2021-04-07T00:00:00Z
37324,CPRT.OQ,28.735,2021-04-08T00:00:00Z
37325,CPRT.OQ,29.5075,2021-04-09T00:00:00Z
37326,CPRT.OQ,29.5775,2021-04-12T00:00:00Z
37327,CPRT.OQ,29.3825,2021-04-13T00:00:00Z
37328,CPRT.OQ,29.7425,2021-04-14T00:00:00Z
37329,CPRT.OQ,30.42,2021-04-15T00:00:00Z
37330,CPRT.OQ,30.87,2021-04-16T00:00:00Z
37331,CPRT.OQ,30.44,2021-04-19T00:00:00Z
37332,CPRT.OQ,30.3225,2021-04-20T00:00:00Z
37333,CPRT.OQ,30.6375,2021-04-21T00:00:00Z
37334,CPRT.OQ,30.7225,2021-04-22T00:00:00Z
37335,CPRT.OQ,31.17,2021-04-23T00:00:00Z
37336,CPRT.OQ,30.8625,2021-04-26T00:00:00Z
37337,CPRT.OQ,30.9925,2021-04-27T00:00:00Z
37338,CPRT.OQ,30.82,2021-04-28T00:00:00Z
37339,CPRT.OQ,31.4175,2021-04-29T00:00:00Z
37340,CPRT.OQ,31.1275,2021-04-30T00:00:00Z
37341,CPRT.OQ,31.125,2021-05-03T00:00:00Z
37342,CPRT.OQ,30.8775,2021-05-04T00:00:00Z
37343,CPRT.OQ,30.6525,2021-05-05T00:00:00Z
37344,CPRT.OQ,30.635,2021-05-06T00:00:00Z
37345,CPRT.OQ,31.14,2021-05-07T00:00:00Z
37346,CPRT.OQ,30.7775,2021-05-10T00:00:00Z
37347,CPRT.OQ,30.26,2021-05-11T00:00:00Z
37348,CPRT.OQ,29.525,2021-05-12T00:00:00Z
37349,CPRT.OQ,30.1225,2021-05-13T00:00:00Z
37350,CPRT.OQ,31.0325,2021-05-14T00:00:00Z
37351,CPRT.OQ,30.7375,2021-05-17T00:00:00Z
37352,CPRT.OQ,30.2925,2021-05-18T00:00:00Z
37353,CPRT.OQ,30.2475,2021-05-19T00:00:00Z
37354,CPRT.OQ,31.0225,2021-05-20T00:00:00Z
37355,CPRT.OQ,31.755,2021-05-21T00:00:00Z
37356,CPRT.OQ,32.035,2021-05-24T00:00:00Z
37357,CPRT.OQ,31.9575,2021-05-25T00:00:00Z
37358,CPRT.OQ,31.9775,2021-05-26T00:00:00Z
37359,CPRT.OQ,32.1225,2021-05-27T00:00:00Z
37360,CPRT.OQ,32.2525,2021-05-28T00:00:00Z
37361,CPRT.OQ,31.45,2021-06-01T00:00:00Z
37362,CPRT.OQ,31.11,2021-06-02T00:00:00Z
37363,CPRT.OQ,30.905,2021-06-03T00:00:00Z
37364,CPRT.OQ,31.2575,2021-06-04T00:00:00Z
37365,CPRT.OQ,31.085,2021-06-07T00:00:00Z
37366,CPRT.OQ,31.0925,2021-06-08T00:00:00Z
37367,CPRT.OQ,30.6325,2021-06-09T00:00:00Z
37368,CPRT.OQ,30.9825,2021-06-10T00:00:00Z
37369,CPRT.OQ,31.21,2021-06-11T00:00:00Z
37370,CPRT.OQ,31.42,2021-06-14T00:00:00Z
37371,CPRT.OQ,31.3925,2021-06-15T00:00:00Z
37372,CPRT.OQ,31.425,2021-06-16T00:00:00Z
37373,CPRT.OQ,32.0175,2021-06-17T00:00:00Z
37374,CPRT.OQ,32.035,2021-06-18T00:00:00Z
37375,CPRT.OQ,32.93,2021-06-21T00:00:00Z
37376,CPRT.OQ,32.8825,2021-06-22T00:00:00Z
37377,CPRT.OQ,32.92,2021-06-23T00:00:00Z
37378,CPRT.OQ,32.8475,2021-06-24T00:00:00Z
37379,CPRT.OQ,33.32,2021-06-25T00:00:00Z
37380,CPRT.OQ,33.4025,2021-06-28T00:00:00Z
37381,CPRT.OQ,33.3275,2021-06-29T00:00:00Z
37382,CPRT.OQ,32.9575,2021-06-30T00:00:00Z
37383,CPRT.OQ,33.605,2021-07-01T00:00:00Z
37384,CPRT.OQ,33.81,2021-07-02T00:00:00Z
37385,CPRT.OQ,34.1475,2021-07-06T00:00:00Z
37386,CPRT.OQ,34.685,2021-07-07T00:00:00Z
37387,CPRT.OQ,34.2125,2021-07-08T00:00:00Z
37388,CPRT.OQ,34.6225,2021-07-09T00:00:00Z
37389,CPRT.OQ,34.7875,2021-07-12T00:00:00Z
37390,CPRT.OQ,34.575,2021-07-13T00:00:00Z
37391,CPRT.OQ,34.8825,2021-07-14T00:00:00Z
37392,CPRT.OQ,34.8725,2021-07-15T00:00:00Z
37393,CPRT.OQ,35.035,2021-07-16T00:00:00Z
37394,CPRT.OQ,34.93,2021-07-19T00:00:00Z
37395,CPRT.OQ,35.8625,2021-07-20T00:00:00Z
37396,CPRT.OQ,36.1,2021-07-21T00:00:00Z
37397,CPRT.OQ,36.38,2021-07-22T00:00:00Z
37398,CPRT.OQ,36.66,2021-07-23T00:00:00Z
37399,CPRT.OQ,36.4875,2021-07-26T00:00:00Z
37400,CPRT.OQ,36.515,2021-07-27T00:00:00Z
37401,CPRT.OQ,36.4,2021-07-28T00:00:00Z
37402,CPRT.OQ,36.675,2021-07-29T00:00:00Z
37403,CPRT.OQ,36.75,2021-07-30T00:00:00Z
37404,CPRT.OQ,36.51,2021-08-02T00:00:00Z
37405,CPRT.OQ,37.0475,2021-08-03T00:00:00Z
37406,CPRT.OQ,37.0825,2021-08-04T00:00:00Z
37407,CPRT.OQ,37.0525,2021-08-05T00:00:00Z
37408,CPRT.OQ,36.4975,2021-08-06T00:00:00Z
37409,CPRT.OQ,36.5075,2021-08-09T00:00:00Z
37410,CPRT.OQ,35.8325,2021-08-10T00:00:00Z
37411,CPRT.OQ,35.8475,2021-08-11T00:00:00Z
37412,CPRT.OQ,35.34,2021-08-12T00:00:00Z
37413,CPRT.OQ,35.375,2021-08-13T00:00:00Z
37414,CPRT.OQ,35.1975,2021-08-16T00:00:00Z
37415,CPRT.OQ,34.7575,2021-08-17T00:00:00Z
37416,CPRT.OQ,34.4425,2021-08-18T00:00:00Z
37417,CPRT.OQ,34.3975,2021-08-19T00:00:00Z
37418,CPRT.OQ,34.995,2021-08-20T00:00:00Z
37419,CPRT.OQ,34.9,2021-08-23T00:00:00Z
37420,CPRT.OQ,35.35,2021-08-24T00:00:00Z
37421,CPRT.OQ,35.9825,2021-08-25T00:00:00Z
37422,CPRT.OQ,35.7425,2021-08-26T00:00:00Z
37423,CPRT.OQ,36.11,2021-08-27T00:00:00Z
37424,CPRT.OQ,36.1125,2021-08-30T00:00:00Z
37425,CPRT.OQ,36.08,2021-08-31T00:00:00Z
37426,CPRT.OQ,36.235,2021-09-01T00:00:00Z
37427,CPRT.OQ,36.265,2021-09-02T00:00:00Z
37428,CPRT.OQ,36.4075,2021-09-03T00:00:00Z
37429,CPRT.OQ,35.75,2021-09-07T00:00:00Z
37430,CPRT.OQ,36.1675,2021-09-08T00:00:00Z
37431,CPRT.OQ,35.5225,2021-09-09T00:00:00Z
37432,CPRT.OQ,35.8075,2021-09-10T00:00:00Z
37433,CPRT.OQ,35.71,2021-09-13T00:00:00Z
37434,CPRT.OQ,36.1475,2021-09-14T00:00:00Z
37435,CPRT.OQ,37.235,2021-09-15T00:00:00Z
37436,CPRT.OQ,38.0675,2021-09-16T00:00:00Z
37437,CPRT.OQ,35.9875,2021-09-17T00:00:00Z
37438,CPRT.OQ,35.2875,2021-09-20T00:00:00Z
37439,CPRT.OQ,35.2575,2021-09-21T00:00:00Z
37440,CPRT.OQ,36.0875,2021-09-22T00:00:00Z
37441,CPRT.OQ,36.4625,2021-09-23T00:00:00Z
37442,CPRT.OQ,36.9525,2021-09-24T00:00:00Z
37443,CPRT.OQ,36.6775,2021-09-27T00:00:00Z
37444,CPRT.OQ,35.285,2021-09-28T00:00:00Z
37445,CPRT.OQ,35.355,2021-09-29T00:00:00Z
37446,CPRT.OQ,34.68,2021-09-30T00:00:00Z
37447,CPRT.OQ,34.9825,2021-10-01T00:00:00Z
37448,CPRT.OQ,34.1425,2021-10-04T00:00:00Z
37449,CPRT.OQ,34.6475,2021-10-05T00:00:00Z
37450,CPRT.OQ,34.415,2021-10-06T00:00:00Z
37451,CPRT.OQ,35.22,2021-10-07T00:00:00Z
37452,CPRT.OQ,35.1,2021-10-08T00:00:00Z
37453,CPRT.OQ,34.69,2021-10-11T00:00:00Z
37454,CPRT.OQ,34.6275,2021-10-12T00:00:00Z
37455,CPRT.OQ,34.955,2021-10-13T00:00:00Z
37456,CPRT.OQ,36.195,2021-10-14T00:00:00Z
37457,CPRT.OQ,36.2475,2021-10-15T00:00:00Z
37458,CPRT.OQ,36.92,2021-10-18T00:00:00Z
37459,CPRT.OQ,37.0325,2021-10-19T00:00:00Z
37460,CPRT.OQ,37.37,2021-10-20T00:00:00Z
37461,CPRT.OQ,37.96,2021-10-21T00:00:00Z
37462,CPRT.OQ,38.0675,2021-10-22T00:00:00Z
37463,CPRT.OQ,38.32,2021-10-25T00:00:00Z
37464,CPRT.OQ,38.305,2021-10-26T00:00:00Z
37465,CPRT.OQ,37.8975,2021-10-27T00:00:00Z
37466,CPRT.OQ,38.2025,2021-10-28T00:00:00Z
37467,CPRT.OQ,38.8225,2021-10-29T00:00:00Z
37468,CPRT.OQ,38.6425,2021-11-01T00:00:00Z
37469,CPRT.OQ,38.5075,2021-11-02T00:00:00Z
37470,CPRT.OQ,38.935,2021-11-03T00:00:00Z
37471,CPRT.OQ,38.8275,2021-11-04T00:00:00Z
37472,CPRT.OQ,38.48,2021-11-05T00:00:00Z
37473,CPRT.OQ,38.5425,2021-11-08T00:00:00Z
