Date,0780.HK,0992.HK,0772.HK,0981.HK,1347.HK,1810.HK,0268.HK,3888.HK,0285.HK,0241.HK,600690.SS,0522.HK,2382.HK,3690.HK,000333.SZ,0700.HK,TCOM.O,BILI.O,JD.O,NTES.O,BIDU.O
2019-01-21,2.0586633608388314,2.638675517319481,0.12995453420854258,4.605130224454481,1.7566323717899064,1.3685453085254229,-0.27173929765000265,-3.523399690945992,-0.9181809037423775,0.5755411570620752,0.26385239581810205,0.19029501460862852,5.366312891130631,0.21929833350100864,0.023761435302498992,0.886268725868781,-2.2472855852058515,-2.3615993071341412,-3.455406089328056,-1.5132923639705143,-3.253211404706717
2019-01-22,-1.8987912244691343,-1.222722656956022,-2.7651531330510006,-2.7086474185571396,-0.3738322110607104,-2.9558802241544506,-0.8196767204178514,-0.41465159618485775,-0.9266896514909454,-1.8827493137973446,-1.3930573535946797,-1.4039796671809524,-3.362791642975445,-2.4391453124159237,-1.894768281549232,-1.2429872967950517,-2.298951822469872,-2.418722561400382,-3.579090962579216,-1.536545236265964,-3.3626143303085074
2019-01-23,2.6794353137520934,-0.08791209357401293,4.439371247358351,-0.7251663395320236,-2.7849901197610913,0.33277900926747456,0.9556386720218228,-1.114217655324185,-0.5491501993675232,1.5234244571847986,-0.6030169026591188,-2.2093166321225826,-3.19693660560587,-2.5001302205417155,0.38666070406465863,-0.7772834350415458,-2.187842368238051,0.1254705308896434,1.3287709825073393,0.4924815098357271,1.7735672673923366
2019-01-24,8.778867978819168,-0.08798944694395038,0.9532960658723687,7.025359996698728,6.220910926454658,0.33167526259938207,2.2835109071017357,2.079076966907369,1.312929144179258,1.5005640617870175,2.84881802646465,-0.39499722193492665,3.060044044871704,0.34462986435876486,0.3130646747186943,-0.9044378807527542,4.518354866368355,5.726290158885512,0.5899722127188322,-2.432930060184949,-0.3436007798217801
2019-01-25,1.6949558313773205,1.0507977598415164,0.9442940800282087,0.2710028758865158,2.383903117605236,0.33057881344994106,0.7936549595736342,-0.20597329630105046,4.360073892720641,-0.711746776886399,0.9749833489683616,7.8620954620703785,4.748468095530162,9.301396754397457,0.7426073173271686,4.036156146442974,1.9375606133577548,3.2044687661124946,6.693948267510931,0.9151771020318391,2.6684421376355982
2019-01-28,-2.5533302005164646,-0.9628083128975664,0.12523483164660953,-2.188869878943698,-3.4754846053048656,-0.9450455811517042,-0.6609409387673852,-0.20639842208515935,-1.78482428247918,-0.7168489478612516,0.7089942686630932,-1.2270092587709205,-0.45826594110922403,-0.8394592843026367,-0.14330071714244377,-0.6419631036002148,-1.3084298814440736,3.04936105626406,0.38014829307082365,-0.5456137207605678,0.23909156637731488
2019-01-29,0.28694424279529607,-0.9721685050900486,-3.0497916412927704,2.4591403137322114,1.212136053234504,-0.9540619693800005,-0.26560440581162964,1.3680103904080176,-0.6376217139275885,-0.7220247973487021,-0.06424670956613869,-0.24721891495552215,-0.46037568980592897,0.10531859846586406,2.7347295936894938,0.23391823523412977,0.8430963288799201,-0.7816901891610905,-0.8467451099098607,-1.3225884844538411,-1.3402851112386245
2019-01-30,0.2861232281032195,0.6197452328370721,-1.4295240186826474,-1.35871655463084,-0.8469500113573833,-0.7088637277734635,1.5395069835546007,0.6095514978977331,-0.6417134320633541,-1.6070470032609034,-0.06428801250023815,3.4066554559719298,-1.5947181809341742,3.1090587070031184,-2.1152375005226682,0.5243239510360075,0.8360476008461128,-0.44943895878392154,4.652001563489291,2.057642999864746,2.432802806139628
2019-01-31,3.7846142490114603,0.6159280360534867,0.9120584396808856,0.22773865456785458,5.323551398328035,3.0032287098875075,1.5161650625114105,0.6058584671706093,3.375847992495445,5.584844148952807,2.852808361453803,0.7745049145872791,3.229275658408428,8.41160330611722,3.3402614875870484,0.5215891280788004,2.647347666717137,3.5945257680962364,0.8486613877318725,3.588408765478821,1.9242047614326203
2019-02-01,8.057161232435975,2.597548640326052,2.5609594204324293,0.22722118387764983,-4.055801246950134,2.915658429145549,1.4935204006903304,1.993421490081711,2.0534602441707737,0.2781642961876771,1.1805045449762603,-0.7147141799666822,-0.12978587155998408,0.9337135995939917,1.6630979058697297,0.5763704716263559,0.6883163491739106,-3.201156336993758,-0.8892540410191113,-0.8530706281698738,-0.7909317184179926
2019-02-04,-1.5345569674660422,-0.17108644036294302,-1.657144358926225,0.22670605946426944,-4.227275642457412,-0.7692345623155614,-0.509555242660017,-0.7926065272420603,0.6079046076382193,-0.557104504945536,0.1748521916298798,-0.780081964032225,1.2903404835907784,1.5675747454808857,0.6830063704017965,-0.11500863812679728,0.3869628284522682,-0.7317792295265544,-1.3900469118365464,0.7339189737522277,1.5469153517341643
2019-02-05,-0.873650598106751,0.3760045448565026,-0.32185415617980934,0.305240189515586,-0.9431066445207852,-0.24160436976054947,0.8583743691391434,0.581858293285597,-0.12634240467721283,0.17442879008286813,0.17454699231077345,-0.4377035135918579,0.9251940297496575,1.4757902082480387,0.6783730215596185,-0.14394705241536881,-0.9552311440011981,-0.33955890011381606,-0.3092467158888711,-1.1742561062883303,-0.5823523823788226
2019-02-06,-0.8813505720584484,0.3745960450490517,-0.3228934029171586,0.3043113083821493,-0.952085897065905,-0.24218951048630435,0.8510689667908611,0.5784922785451909,-0.1265022306586634,0.17412506576055378,0.17424285656824312,-0.4396277829301536,0.9167125995636796,1.4543270087768094,0.673802112399503,-0.14415455868940208,-0.9644438830665958,-0.340715832161442,-0.3102060185807077,-1.1882088838932021,-0.585763600357572
2019-02-07,-0.8891874821999234,0.37319805825396873,-0.3239393827251564,0.30338806348634645,-0.9612377761666022,-0.24277749239479587,0.8438868645864603,0.5751649842964347,-0.12666246151928315,0.17382239732054744,,-0.4415690462788223,0.9083852596493651,1.4334791718321356,,-0.14436266408681897,-0.9738360588774028,-0.34188067487854973,-0.31117129143125843,-1.202497232971477,-0.5892150173841232
2019-02-08,-0.8971650142347977,,-0.32499216124982255,0.302470403684241,-0.9705673083097842,-0.24336833622970858,0.83682496705168,,-0.12682309879952758,0.17352077926639167,,-0.4435275297583206,0.9002078485227237,1.4132206067832143,,-0.1445713712061016,-0.9834129653718673,-0.3430535096789137,-0.31214259034695246,-1.2171334070236846,-0.5927073482527535
2019-02-11,-1.6151091327882845,,3.3293728099463626,2.5183570786960963,4.575130791291949,4.19909017252369,1.348886178594392,,3.6875129591560993,-1.5374167249587964,,4.202298977897572,7.3268842149752,7.484789079643248,,1.8349138667911244,1.896661321699112,-0.978425071625709,1.2015889339694519,0.11249298105243262,-1.0888970177814254
2019-02-12,0.8108152528422525,-1.0984478845298427,4.795018091970685,7.073655109177827,4.017582306351959,-0.9389740349839032,-0.24390255993589696,2.1670701451629375,1.9380451549662374,3.0515543925950626,-1.1681657585585334,-1.1232751866971034,1.8213366306018959,-4.172384337139979,0.8858219314857547,-0.17059998421798547,2.0396627907645652,3.2435275753153956,1.6340232845889493,1.7542499186606921,1.2946886529549475
2019-02-13,2.5250510968887205,-1.1106478968893536,3.769586476503662,0.42592093593963304,3.862387637041985,7.10034275801635,0.1220256405229369,-1.396848108953685,4.50357529098771,0.2728514653203914,-0.12376239203501747,6.055467462676993,5.165983746751468,-2.0253856904497685,0.6645967221107514,-1.029757383379416,0.5625477455554354,1.8858018634396723,-0.2840334634222545,-1.5961405406286582,2.0752335979692162
2019-02-14,0.7843177461025879,1.0256500167189062,-0.9291588334099528,0.4241145405996428,-2.4405627368140745,1.2227226569560121,-2.469261259037141,1.2706651269114662,-2.4142305321599635,5.1770019972906445,2.20462082633713,1.0022355607590656,-4.6596535510968025,3.9286289073826834,0.7450806155865421,-1.7401831240370973,-0.38455897118580096,3.879796954098263,-1.1442707607533205,0.25328557980110167,0.14946826582639064
2019-02-15,-5.623971832287608,0.3395589001138329,-5.763900153928807,-2.944998107692964,-4.8202101817877745,-3.3542420768607153,-2.53178079842899,-0.7922716136748877,-2.473960617575576,0.7089942686630932,-4.522294251430856,-3.6675478554676686,-4.887434279652824,-4.355797433912991,-4.068944763159923,-2.3683759451755404,-1.252625981918037,-6.439758674229895,-1.5324383548182645,-5.770010583542105,-2.336364770993145
2019-02-18,2.449102000829591,0.33840979842404945,-0.7444203111730082,1.8507622655985454,5.873467431777088,0.7155665595412232,4.020642047804039,-0.7985987179845644,2.6617540999955924,0.7040029076354818,2.2557347424074528,1.822373895265218,3.6451822797971123,-0.17137964777347417,2.46548977843422,1.7815198008587698,0.015004876613045648,0.16896652851266736,0.32293376676495344,0.44274044923920336,0.7002357838753714
2019-02-19,-1.8311803642337734,0.3372684478639156,-5.50362806663849,-4.1178618820338615,-2.236703014689603,-3.815176596437629,0.12307693861328883,-0.8050276932652234,-3.047854965741548,-3.1090587070031117,-0.49689543231872896,-3.854374145150716,-0.6269613013595374,-4.025040262129736,-0.38868543859749066,-0.8867926870522465,0.015002625487586178,0.16868151314795696,0.32189426060371407,0.44078889533002363,0.6953665586449725
2019-02-20,-1.8653390591133812,0.33613477027049277,1.6960615307045197,1.2658396871923465,0.9478743954543739,0.3696861881325981,0.12292564547296897,-0.8115610197922822,3.2352964451765667,2.0834086902842053,-0.24937668784023506,-0.17610805843115762,2.985296314968113,1.3303965626362886,-0.39020209925527766,1.2393194916548358,1.400291016932464,2.8248901388379806,0.32086142520251476,1.2807374785127987,-0.739170492938621
2019-02-21,0.4175371410480592,11.254937885027399,1.6677743841784585,1.1257154524634247,0.47058910374124924,4.861443268668459,3.0250340464665832,1.680711831638119,0.18709079358116024,2.0408871631207033,-0.2500001302084449,-0.11757790850611312,4.609110720026709,3.122543368221419,-0.39173064239234845,0.643089033196242,-3.860551780936302,-0.9327913999428674,0.31983519655495346,-6.0659553638925585,0.36735806204119764
2019-02-22,4.481401578979264,4.829028912778086,0.12714559881968876,5.328136661293678,11.412481365141474,4.636023293901883,7.351184694977919,1.273902577742971,10.461257246663857,0.6293286975789142,-0.12523483164658375,2.784402617128202,4.659227780206679,0.3410062980541964,-0.5466286706149264,0.23282897587604373,0.8268306176946875,7.126885352739855,6.693058987338765,1.694034532207285,-2.737795635933634
2019-02-25,0.9253205480483176,-1.1494379425735133,-0.19077907217273263,-0.8288975818955057,2.3798329554086903,2.6491615446976287,-0.1108033354361733,2.376597159742442,2.0000666706669437,-1.3897886361008438,4.532312740104659,-3.789436202082331,-2.044015976362105,-0.21299262578248535,7.5156690700239075,-0.1454545711659871,3.888049529325497,3.9260200606148343,0.9206048907722879,0.6892874842597171,-1.3065784813958714
2019-02-26,-0.6600684031352024,2.144471027890322,-0.19114373452680397,-0.8358257614201359,2.2245608947319737,-0.4093333590999741,-2.6967926427507,-3.138989670808382,-4.903771956121486,0.6341175338447247,-1.5083242211328476,-2.9546918774978037,-0.8815198385168598,-0.2134472528632681,-3.750569084809781,-0.1456664497131594,0.2929117501398029,-2.6508178786013383,1.5157546735307936,0.28506544626024444,-1.8472603079736865
2019-02-27,-2.141982830082297,1.8220546113528315,-0.5115100666770489,-3.2909734088797866,-5.975000440577405,-0.4110157861827986,-2.071420438756322,-1.801850550267825,-10.401345493262646,-1.0165271776850835,1.2685159527315861,2.4184975633592742,-2.585213874773761,0.6814336419730188,0.5894753911349232,-0.8196767202850954,-0.7928392727507502,0.6567338582502605,-2.3593179580271304,0.35076071038632567,0.11722969104392396
2019-02-28,1.2773282911481247,0.4158010148663677,-0.836824967051669,0.30931048477407935,-2.580788395587259,-1.076614953945996,-1.1696039763191188,-0.9132483563272586,-3.5228691883743943,2.770958142776043,-1.0863112257371017,-0.6592771864589545,-0.5896559566842656,3.3392084058310414,0.29343974105641746,-0.5896243496777941,0.6171951994913463,-4.532186543524465,6.485133320023002,-1.0694335949205462,0.2278957593775761
2019-03-01,1.2612181782688658,0.4140792666031387,-0.8438868645864483,0.3083567043988066,4.889390399005526,-1.0883322157393367,3.6955706522429117,2.9698761144749426,4.860042884963309,9.021534851761603,4.101615042805858,2.0827887686461635,1.9169916107720124,-1.4888612493750637,1.6398914459989984,-0.5931215489455373,0.6716334197438931,-0.42238711161851716,3.614851411631115,-2.651085809252799,-0.2772388800974576
2019-03-04,-1.0610179112015572,-0.4140792666031277,4.212492630067115,1.5883046173003152,-1.0427623162259276,2.5759629558681363,1.574835696813933,8.997559681834698,-0.7619084476439293,4.440241031912734,1.502918462254531,5.722384815278409,0.9971218799779377,1.3245226750020505,0.7997581846417199,3.1042023929551243,1.8169209263542152,-0.42417879083630294,0.5553641486945659,0.7242090597382793,-0.7244389442496733
2019-03-05,-3.390155167568134,0.1382170226951674,0.9950330853168092,2.276910826127606,-1.05375053027858,2.511270081507507,0.22296553272690683,3.8773385925960664,0.3816798526700811,3.1001948339279686,0.5720839401213712,-0.5577259290617237,1.400074723652386,0.08220304614148796,0.08166599065559653,4.123713325165648,18.04621555573834,1.6860251867574647,1.5797031795961747,4.470192587318207,4.150781447467813
2019-03-06,4.319159858277396,-0.2766253492890185,3.1671343837651404,-2.155772107497899,2.9229638314938526,-1.1263192278710827,5.101485919154311,-1.8059181538397417,2.817087696669644,-1.3778702356164396,-1.5522013277861184,-0.5046268067624272,2.7426808020139104,0.5735370084744348,0.2038736689848309,0.1658833667803711,1.6095021998142203,-2.539819060561046,-1.0962768237566962,1.2240798730980034,1.4794044597014082
2019-03-07,1.0512580389086987,-2.2409901399584164,-4.6634216514363915,-2.5752496102414626,-6.48129072004809,-2.623101214886976,-1.2779726646398881,-1.8391322971423545,-2.8170876966696334,-0.8574543424583683,-4.563754908377434,-1.8723951266287526,-5.774800173510085,-2.649161544697634,-3.186696297789375,-1.8963200705539036,-5.576441608476061,-1.9481135571822426,-4.185594257031957,-3.2223378453814635,-2.690958894407861
2019-03-08,0.8460837976679663,-3.752243932308968,-4.891580020201128,2.7566829832654594,-1.5487035201162114,-2.5232625480724473,-3.157584045516739,-3.5422829842484544,-2.8987536873252413,-2.506943277085899,-4.7820349570447105,-0.689657905906044,-1.4434893783602627,-4.7239353874759065,-3.7707980702441946,-2.3356231171308903,1.30720815673527,-1.9868203216725173,-2.8786830173728344,0.9445537066591384,-1.256961626201154
2019-03-11,0.8389852375176023,0.6595846558351173,-0.06598482588474314,2.682724223314406,6.6835212824641985,1.353658571753332,6.218509027352994,7.96728167871293,2.3256862164267185,0.44052934679161976,0.47596472529879125,0.5176888179533727,-0.9196710749674444,-4.038233744568569,1.6887173336055668,2.222947048759251,2.683589059507233,3.6128724088505484,2.0853142688655533,2.7769890313443053,2.0024261821755727
2019-03-12,11.176668747023765,0.6552626285154983,-0.06602839460753947,-0.5899722127188383,-0.10432969125776746,-0.7309563048713169,-0.9399547011504351,-1.0039125028328653,-1.3500687218902463,1.52674721307886,0.47371002842690746,-0.11481057595657776,0.8658062743114531,-4.208194543431346,-0.9057642256350812,1.7323707898100176,-1.2965367695389722,1.60003413464409,1.7585236937294542,-0.0944854906232131,0.017966761539570938
2019-03-13,0.8013780723553616,-0.7283353391108046,-3.2217551550797396,-1.7910926566530105,-2.3232301493268537,-0.7363386427468146,1.2513197684784003,1.667631753512722,-2.9558802241544506,1.0764366587158485,0.7220247973487097,0.7439233167834841,1.868215531231168,-4.993695328593875,0.15153158002899947,-0.722827723178678,0.6263571429371172,-1.0638398205055755,0.07112375833249435,3.433686847576017,0.7041442150317421
2019-03-14,-5.2674551550974416,-1.6212587977822557,-2.486315919264383,-1.82375875497809,-6.510848410540901,-0.7418008338010583,2.658643299100198,-1.0529329752702636,-1.4098924379501647,-2.0552372953321236,0.7168489478612717,-4.251003952768441,-3.333642026759172,-3.058342337208028,0.38860152529504016,-0.22346378036509149,-0.8683122573460881,-1.0752791776261736,-0.856842086236788,-0.9553083518726685,0.6844572566308718
2019-03-15,2.9605477776571147,1.3284328198734248,-2.9810582187203067,-0.7389196182371088,-0.5717568463203296,-0.5167970158442673,6.919466747189612,-1.0641377370263803,0.8080852053938674,1.7335212001545686,4.612468058329192,2.2353871982243727,5.011709719791402,11.062613104561684,3.2226659918455574,0.3907345191312787,0.9403324261054866,1.1287408201719218,0.1433178317687768,1.5720193977778025,0.6798042689394295
2019-03-18,-0.23364496610194874,3.3168144968806526,2.2793009528556567,0.3085469896154223,1.7055558400599788,-0.6497748657520119,-15.336630454192587,1.1198325310029316,-0.302267232658601,0.42872520116197704,0.6797720871050653,0.23242311372656826,2.262307280027928,2.5618967450502184,2.8588065124603665,2.6932103192753987,1.7602738052137117,-0.16047074853017684,0.7490671729157659,0.4651841334338649,0.403922691721113
2019-03-19,1.1628037995118994,-1.2848142477849025,3.1880731851290345,0.3075979047894507,1.676953775304424,-0.6540245680609879,-3.008583462231485,-0.16717752570121155,0.4028202828604788,2.221138376271429,0.6751823682739674,2.1814871976091226,-1.1247562336512318,-6.339494160940945,-0.1420310678045613,0.32485139561429327,-1.1144158012725442,-0.16072867108720265,0.6023047437565184,0.332124052142595,-0.25738534244307104
2019-03-20,-2.3392879574705576,0.4301081899390702,3.0895674292881465,-3.7551345652132593,-0.8908744889109554,-0.6583302249197448,3.6650409618821502,-0.1674574770332077,-0.706003941072503,-0.9458819865323053,-2.188788947094402,-1.3146802678616094,-1.7112162441200083,-3.825871211709043,-0.713197113727159,-0.9504484311491892,-1.1028642112447296,-4.946063016839966,-0.8157519966197827,-3.0295903012018504,-0.328542389979699
2019-03-21,-5.2228019490659365,-0.8620743043907089,-1.26457592002878,-0.06379585543322953,-0.22396425935046868,-0.6626929487609072,1.5151805020602247,0.557104504945543,-0.7110238182504548,-0.9549144179853506,-0.2395210725954822,-0.4613618329657044,-3.0265118569810983,-2.2245608947319737,-1.358884406189626,-0.9595687061782018,0.7445693098497533,-0.22560641266825385,2.3927953695235558,1.2662112068164215,0.9358435265588771
2019-03-22,-1.5075662405447272,2.141409450381657,-1.2807724789908557,-0.06383658052724418,4.9217149658412795,-1.6987444707637154,-2.28146777661714,1.6529301951210507,1.115064771950974,-0.5344748158880929,-0.059970016789795064,4.520543676449913,-0.053922891573497146,1.6227536621756755,0.743497848751799,0.5494519317173949,-3.7298656248178594,-2.8638841571294167,-2.6781022677641952,-3.247739767230786,-2.978063507656665
2019-03-25,-4.39915692815343,0.3759402923905746,-1.9870472202749456,-1.2853647403381063,-3.6960728821436737,-1.7281012127177622,-2.334736399699106,-4.470017891790682,-0.8097210232619362,-3.601043752303305,-1.9382799419440278,-4.4627569076222935,-1.7410668305896888,0.6018072325562945,-4.009352192360255,-3.11655718578045,0.6560647410094387,2.183994852601873,1.3832460309675978,0.596453097402355,0.08992536800949492
2019-03-26,1.964699738379664,0.37453227301621134,-2.027332629286755,-0.7792247220165879,-0.33277900926745796,1.8182319083190548,-1.0175328041652452,0.5698021114637575,-0.8163310639160981,-0.5571045049455472,0.4881034705914167,0.6334602232374172,0.7245913170987086,0.5982071677547469,-0.2573451988559737,0.1129943624178917,0.6517885707727356,0.9618178814557213,1.4685578611557282,0.7034326535224737,0.19157093981389614
2019-03-27,6.890639995764855,0.3731347612858184,1.680711831638119,0.9085072222471057,-0.7808182447811699,1.7857617400006471,0.9049835519917856,11.778303565638327,1.6260520871780326,-0.5040615545139051,2.9387422128900544,-0.172364305817188,0.7193787385796027,4.280809249188465,2.1245753449904354,0.11286682925021345,3.6586511402509183,0.9526550053017436,1.2075358044020181,-0.06374434484805108,-1.7557541732355804
2019-03-28,0.60350213344703,-0.9824640428518204,1.6529301951210507,0.9003276249958793,1.500444931840674,-1.0676257991341869,0.5614837884328759,0.4032263527938451,1.600034134644112,-0.5066152124635379,0.5598953774791824,1.540686680968166,0.714240621406832,-0.9569451016150673,-0.9080412936205,-0.16934805064937306,2.704758026872456,0.9436650654738717,0.8536845425446322,0.43689492836289845,-0.10962242267088212
2019-03-29,4.701218199705469,-0.518502222204707,0.4089985251525066,1.6508311407449794,1.4782639848180188,0.801786032473183,1.6657797724794194,0.4016069654889965,0.39604012160969143,2.3425499510055854,0.5567779951232887,-0.8530048878086153,0.7091753813756104,1.7159620282826284,3.317295934742969,1.123607326697713,0.5048197962643737,4.589199325665513,2.4850170607290862,2.168719344416675,0.44990348262033814
2019-04-01,1.0279930619749273,-0.5212046861708314,0.6779686985378769,-0.7585371389256612,1.6172859245600968,0.7954085241320358,2.930215068739355,-1.1083236877982345,1.698277262914622,-0.8303396724548693,5.514326705992824,1.8670980854173835,3.304785404620042,-0.378788331693698,8.267542901448138,1.1111225425120914,3.37565804598439,-0.7947061692531722,3.6154401820136,5.855409389709196,3.3112644877475415
2019-04-02,-1.2578782206860297,-0.5239354685999601,-3.0180617149991287,3.1233019689931583,5.10793677635665,-1.0619568827460262,1.5915455305899582,6.425352612305487,1.6699167757632318,-0.8372920810578499,-1.1683025792693629,2.6004231530976103,0.10314596066622124,-1.8191023401838222,-1.9651495698053225,1.098912157564436,-1.2693634418801831,-4.071118505701358,-3.1521699954184594,0.886647846285866,0.3397976202872145
2019-04-03,6.568860752080844,-0.2151309542512133,3.018061714999124,-0.3079768372079868,1.0111309604320475,2.634041661440835,-1.271203558836175,1.1806512586989044,1.642487966740033,0.7816901891610862,1.6648553236743266,1.517644305066561,1.3313048649738,1.0571938925398676,0.5763704716750134,3.226086221549275,1.1365024834523496,0.16606701851403183,0.06600660305659663,3.5298229666724223,2.2724965320884114
2019-04-04,0.7514796502486364,-0.21559476550682527,2.9296369488430973,-0.3089282654635488,-2.135312447056883,2.5664368375906124,-2.4825883730703366,1.1668743834377424,-3.8318864302136655,2.2003087884066646,0.38451022381054184,1.0168672039630944,1.364001950568304,-2.0280753052359586,2.7398974188114344,-0.5305052229250461,-1.5632296891092827,-4.81543044241921,-0.19815065928613498,0.8151460467264899,2.384024330803887
2019-04-05,0.7989390033478861,0.28735651957317787,-1.1881327886752562,-0.43410920886575394,-1.24096732157127,-0.33840979842404567,0.5087220273655187,0.23174981403624823,1.646526301551579,2.152935685257602,-0.38451022381052885,-0.8556201929480324,2.1591606875672613,0.5351508758005173,0.49272632573281644,0.5569567507532196,1.762454990200673,1.954085165916759,0.8886021939405784,1.6489192635087297,1.5620124831158122
2019-04-08,0.7926065272420723,0.2865331473286427,-1.2024192966801814,-0.4360019364078721,-1.2565610360364508,-0.33955890011382717,0.5061471398491787,0.23121397583796005,1.6198543803275727,2.107559567517522,-0.385994413629977,-0.8630042772469648,2.1135245606896333,0.532302248891472,0.4903104322913345,0.553871915797506,1.7319297317553484,1.9166313873614633,0.8807755520152578,1.6221703872752835,1.53798843088928
2019-04-09,1.0991997614024875,0.2857144800779744,0.8476517405530641,-0.2500001302084449,1.7755035602590137,-0.34071583216141976,0.5035981866170167,0.9195467093100395,7.815055952149841,2.064056764707214,2.0235855939368337,1.1311728479007277,3.030534949532906,2.5727955522519563,1.5203150230417728,0.8902912953920549,-1.422810474788056,-0.784757390606043,0.356622196729079,-0.7237406692417516,-2.061477710123593
