Date,.OEX,.5SP25,.5SP40,.5SP35,.5SP55,.5SP60,.5SP15,.TRCCRBTR,.MID,.SPCY,.SPCDNX,.OEX squared,.5SP25 squared,.5SP40 squared,.5SP35 squared,.5SP55 squared,.5SP60 squared,.5SP15 squared,.TRCCRBTR squared,.MID squared,.SPCY squared,.SPCDNX squared
2004-09-02,1.0251763764571986,1.6385039488703217,1.1413924207338428,1.0465812654513789,0.46456786684914014,0.67782743392317,1.2730390747513876,-0.5650172928352617,0.8904625854030086,1.4122223136099545,-0.28017351194814866,1.0509866028459118,2.684695190463638,1.3027766581086617,1.0953323451938095,0.2158233029087604,0.45945003017886943,1.6206284858438689,0.31924454120288787,0.7929236160026104,1.9943718630578529,0.07849719679735939
2004-09-03,-0.569476571504559,-0.16814904373975903,-0.02080063446867081,-0.10169969302077872,-0.32348295500897223,0.7174278189826255,-0.15462931658491524,-1.2945329751463337,-0.47164256331661614,-0.4944909765285494,-0.09552973925828319,0.3243035654925871,0.028274100910595394,0.0004326663942992561,0.010342827560520627,0.10464122218133676,0.5147026754501669,0.023910225547517944,1.6758156237412183,0.22244670753186827,0.2445213258681584,0.009125931082755572
2004-09-07,0.7255616236219182,0.8321953670125429,1.142888552364215,0.5928148000350941,0.5470922798804854,0.905338599802688,0.7992373845268553,-0.9811527693566153,0.7423432300135593,1.21418373871006,-1.4486556630059182,0.5264396696728741,0.692549128877141,1.306194243125171,0.35142938714064864,0.29930996270482735,0.8196379802926917,0.6387803968253284,0.9626607568161556,0.5510734711469641,1.4742421513479393,2.0986032299591164
2004-09-08,-0.34555046698524466,-0.3457401095099363,-0.7423007073413047,-0.1841782816077386,-0.912147283782396,-0.52645869552011,-1.0769288137662867,-0.2388918636234776,-0.9601167117159068,-0.9207262120090833,0.32160871727188317,0.11940512523372067,0.11953622332394273,0.5510103401194013,0.03392163941597946,0.8320126673116027,0.2771587580887359,1.1597756699200614,0.057069322505498225,0.9218241001161658,0.8477367574805955,0.10343216702526609
2004-09-09,0.14167305338323674,-0.5599195795153888,-0.1334876681187955,-0.38724953007923124,0.31655244081894796,-2.249931547107198,0.3787365650002907,1.5998484377033833,0.7081673768446025,1.2699251560904072,-0.2857495239850874,0.020071254054929447,0.31350993552468986,0.017818957539793692,0.14996219854658543,0.10020544778843354,5.062191966668189,0.1434413856682194,2.559515023621956,0.5015010336269653,1.6127099020712452,0.08165279045770404
2004-09-10,0.4329725882576056,0.9086297554350085,0.45461181120738753,-0.25677169922658183,0.22821352462049238,-0.05671601421726282,-0.9019209816147702,-1.4595601309317894,0.4031543313573781,0.622037347039786,0.9686297644461748,0.18746526218249007,0.8256080324618833,0.20667189888926135,0.0659317055237062,0.05208141281970808,0.0032167062686927583,0.8134614570769506,2.1303157758056224,0.16253341489221462,0.3869304611122951,0.938243620571052
2004-09-13,-0.025632575481803768,0.29960436071972074,-0.1851577080701916,0.39189435517577437,-0.6901649903398309,-0.8445867573594273,-0.20152963687815173,1.3349691954449618,0.6177299101664337,0.5975322156608335,-0.4725710482270511,0.0006570289258303677,0.08976277296227254,0.034283376857806296,0.15358118561863598,0.4763277138907789,0.7133267907069122,0.04061419454023969,1.7821427527869687,0.3815902419142303,0.3570447487525448,0.22332339562241385
2004-09-14,0.15004028285012352,0.4900620795942945,0.14001644959680112,0.5279790057130318,-0.04020189636156783,-1.386437229718219,-0.15411276558301623,0.36139739732938686,-0.23986903171612445,-0.3311375520735596,0.26259549015949274,0.02251208647774507,0.2401608418562846,0.01960460615769355,0.27876183047372166,0.001616192471066241,1.9222081919487297,0.02375074451564571,0.13060807879645472,0.05753715237643112,0.1096520783932694,0.06895639145210425
2004-09-15,-0.7893135439465746,-0.5271034371190181,-0.49403236489465796,-0.33185433612759696,-0.036971518497795064,0.018448026541417067,-0.3415508958444107,-0.8034092892049822,-0.5375673244386348,-0.49529914393443103,0.5355847212142921,0.6230158706575012,0.27783803342268265,0.24406797756340848,0.11012730040668811,0.0013668931800328026,0.00034032968327282856,0.11665701445211947,0.6454664859808548,0.2889786283041124,0.24532124198218022,0.286850993598191
2004-09-16,0.13259914648431248,0.5053845879388779,0.6250132950264304,-0.0985208499012032,0.8622149981413885,1.5766467363239784,0.3876450848906751,-0.017155012736783316,0.6879750590760769,0.9709652827629127,0.03079917325290817,0.01758253364836816,0.25541358172614936,0.39064161895979577,0.009706357865255411,0.7434147030199545,2.4858149311610527,0.1502687118398987,0.0002942944619991978,0.47330968191073153,0.942773580330863,0.000948589073062654
2004-09-17,0.44989287653774185,0.15144922508528008,0.08823506391959705,0.2932514003944348,0.31641540661616846,-0.16092866222913138,-0.378038111076961,1.4283219506873723,-0.011821628527525798,-0.06535610710251742,0.4373713737702841,0.20240360035940383,0.02293686777893183,0.007785426504895378,0.08599638383329712,0.10011870954407523,0.025898034326857857,0.1429128134266367,2.0401035948153803,0.00013975090104281177,0.004271420735595728,0.1912937185937056
2004-09-20,-0.7115766466850987,-0.5957006241360365,-0.9546168737563905,-0.982859422862435,-0.28446979708010395,-0.9140783262576285,0.10451561576105275,0.42067483836659564,-0.45365369968108316,-0.3550442363916425,-0.31492384883734115,0.5063413241076098,0.3548592335960635,0.9112933756604243,0.9660126451094788,0.08092306545079551,0.8355391865339475,0.010923513937912018,0.17696731963476137,0.2058016792343344,0.12605640979492452,0.0991770305665245
2004-09-21,0.5171774804333873,0.5921933409800201,0.8119504707204547,0.46874833647717734,0.36167764607732644,0.2016907161256829,0.4018766949416848,1.6399594977994918,0.8278892302631178,1.2457050981485271,0.1307942009206985,0.26747254626742667,0.35069295310107834,0.6592635669031679,0.21972500295012107,0.1308107196720358,0.040679144971290805,0.161504877937252,2.6894671544227613,0.6854005775856576,1.5517811915532316,0.017107122994484046
2004-09-22,-1.4608518082115587,-1.1564249122996213,-1.835436880571805,-1.3730254312916323,-0.3720372661710796,-0.7665814225640267,-0.8151948304093558,1.613090620531182,-1.2188666606743523,-1.9526422350355268,0.5507249906132271,2.1340880055549807,1.3373185777871868,3.3688285425631586,1.885198834973573,0.1384117274200507,0.5876470774202869,0.6645426115261384,2.6020613500456733,1.4856359365034468,3.8128116980445377,0.3032980152859391
2004-09-23,-0.4929797853744629,0.07383114448115759,-0.9584723744351425,-0.5580582308639909,-0.7889849931435912,-0.7198778683537069,-0.8503654919105864,0.022821745962610964,-0.3121777341011391,0.03477051495390657,0.3782071800498363,0.24302906878785152,0.005451037895397567,0.9186692925553401,0.31142898903504734,0.6224973194057926,0.518224145345477,0.7231214698323336,0.0005208320887819498,0.0974549376685215,0.0012089887101598403,0.1430406710412493
2004-09-24,0.03181822462434811,0.43949251045059323,0.4719060930494199,0.23752587317429205,0.031321754559065246,0.5542848834978344,0.8636220924589157,-0.6196627226519879,0.5469475804535476,0.10771182917996489,0.6158155753514714,0.0010123994182454723,0.1931536667421648,0.22269536065716775,0.056418540427209875,0.0009810523086583244,0.3072317320742079,0.745843118583116,0.3839818898444744,0.29915165576398994,0.011601838145293935,0.3792288228454637
2004-09-27,-0.6288797606037861,-0.7678082020408027,-0.6607055882949938,-0.5667987520208637,0.18993493092802027,0.13666493081749875,-0.04364294006617526,1.1488053420688118,-0.9801488914536263,-1.2580540539819687,0.14147548403561652,0.39548975329707536,0.5895294351211301,0.43653187440423386,0.32126082529240857,0.036075277986631835,0.01867730331535172,0.0019047062176197657,1.3197537139658397,0.9606918494177724,1.582700002740466,0.020015312583111986
2004-09-28,0.5951895603899499,-0.02846149681702712,0.5254231440660219,0.8421122926756947,0.606257527759518,0.2897587262111157,2.193807763040798,0.18789842817981542,0.6857482431740877,1.1885758326086102,1.7340775340061385,0.3542506127971818,0.0008100568010656448,0.27606948032022355,0.7091531134755148,0.36754818996508276,0.08396011941548831,4.812792501178071,0.03530581931244525,0.47025065301634766,1.412712509861251,3.0070248939448105
2004-09-29,0.4426810871516068,0.4965034722856037,0.3058865347243469,0.3310916936691934,-0.3550930210168932,-0.5383708342347203,0.5163530393563829,0.6468390459639165,0.38272187149488496,1.1814833257811408,0.951026229144118,0.1959665449217285,0.24651569799166126,0.09356657212566909,0.109621709616735,0.12609105357490377,0.2898431551545887,0.26662046125257427,0.4184007513835097,0.14647603092054723,1.3959028490988652,0.9044508885200805
2004-09-30,-0.3173361383238162,0.343414757615955,-0.12490735534739687,-1.971751652263826,0.3148370932195618,0.8685393683842123,1.3694108717814977,0.19115243395565815,0.7071471331292123,0.14070733484738462,1.91401407288995,0.1007022246862722,0.11793369574842513,0.015601847419880873,3.8878045782051283,0.09912239526694307,0.7543606344332464,1.8752861357533614,0.03653925300717225,0.5000570678928639,0.01979855407985402,3.6634498712207746
2004-10-01,1.5306847278361846,1.2776131900277976,1.4779490520506593,1.000168616700164,0.7964494439193814,2.0072154419568937,0.5385112904956487,0.23882809326030166,1.4376936977888857,2.0132743623161047,1.2363569837264488,2.3429957360309346,1.6322954633330053,2.1843334004574424,1.0003372618319195,0.634331716719492,4.028913830430208,0.28999440999128895,0.057038858130351346,2.06696316866188,4.053273657959318,1.5285785912091623
2004-10-05,0.2519333065990387,0.6165018268881488,-0.4021749770344556,0.023986013604022735,0.5101899324427674,0.5080236697581542,0.139547413396458,0.7035429367181664,0.05482137506371672,0.29199060869062804,0.5597615989345426,0.06347039097392522,0.380074502556425,0.1617447121526649,0.0005753288486123637,0.2602937671659556,0.2580880490345421,0.019473480585641943,0.49497266380602184,0.003005383163876701,0.08525851556352347,0.3133330476417557
2004-10-06,0.6243326119464478,0.642423982837396,0.656941070423054,-0.1759422005136374,0.5978928268256586,0.646222586188275,1.5319911341762784,0.8114389497349849,0.6258194958640122,0.8708909045154869,0.660897257203014,0.38979121033987385,0.41270857372466285,0.4315715700085881,0.03095565792158099,0.357475832369577,0.4176036308998625,2.34699683519472,0.6584331691470153,0.39165004140348636,0.758450967567803,0.43678518457846677
2004-10-07,-1.0292063660871464,-0.73774038753992,-0.33758672925082966,-2.32971565064335,-0.7133100254818108,-1.4230783449851692,-1.2290791029710773,0.4574326892428136,-1.2572514742832634,-1.6142887139518465,0.43500412176892717,1.0592657439943094,0.5442608794075513,0.11396479976627297,5.427575012852568,0.5088111924528615,2.025151975965728,1.510635441360188,0.2092446651879125,1.5806812695874395,2.6059280519923065,0.18922858595595562
2004-10-08,-0.7050688473028671,-0.8148023762588666,-0.3398139549851808,-1.089034716716612,0.4048850186216644,0.9117036237621614,-0.5114849243115424,1.0104684975202627,-0.6993797847069816,-1.2673665720322553,1.1241202876504592,0.49712207943699377,0.6639029123570956,0.11547352400267048,1.185996614214031,0.16393187830426556,0.8312034975810567,0.26161682779798423,1.0210465844808572,0.4891320832567839,1.60621802790479,1.2636464211073513
2004-10-12,0.13918661601772409,0.2048849327587689,0.32782987168506245,0.37072214020369254,0.4626275166593718,0.9552099088861301,-1.1488502718579925,-1.5858431721958097,-0.28652831792174926,0.13668206467565516,-1.2028543435987504,0.019372914078465368,0.04197783567156525,0.1074724247690445,0.13743490523720628,0.21402421917041733,0.912425970034249,1.3198569471481834,2.5148985668000687,0.08209847697106702,0.018681986803999982,1.4468585719143807
2004-10-13,-0.696010998064014,-0.22809986335678775,-0.7526210241907143,-0.9980148827038545,-1.2187683374533107,-0.5468918724545974,-2.323431891653077,-0.5100507455716186,-0.8526270198478156,-1.2196320553701905,-0.8100169505672482,0.48443130942606494,0.052029547663385245,0.5664384060538797,0.9960337060983885,1.485396260378707,0.2990907201568956,5.398335755150596,0.26015176305816395,0.7269728349745674,1.4875023504865155,0.6561274602062638
