"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"m226",14.882321,0.17718,83.995679,0,"Canada DefaultSpread",80948.505453
"theta226",0.404389,0.007748,52.194608,0,"Canada DefaultSpread",80986.685508
"w2226",1.939183,0.059059,32.834818,0,"Canada DefaultSpread",-40468.2527265244
"alpha227",0.011596,0.000848,13.67115,0,"Canada EquityVolMeasure",269.023337839829
"gamma227",-0.177682,0.150701,-1.179038,0.238383,"Canada EquityVolMeasure",0.446532323430375
"beta227",0.001002,0.01348,0.074307,0.940766,"Canada EquityVolMeasure",1.20127616102614
"m227",18.109913,0.233601,77.525009,0,"Canada EquityVolMeasure",80649.532187
"theta227",-5.256348,0.451261,-11.648144,0,"Canada EquityVolMeasure",80687.712242
"w2227",1.11714,0.072755,15.354716,0,"Canada EquityVolMeasure",-40318.7660937418
"alpha228",0.000107,5e-06,22.30901,0,"Canada RecessionSpread",13.7358357098898
"gamma228",0.004162,0.00016,25.93235,0,"Canada RecessionSpread",0.0931430291355095
"beta228",0.996812,9.1e-05,10921.014213,0,"Canada RecessionSpread",0.0127939734572684
"m228",15.816443,0.038735,408.322217,0,"Canada RecessionSpread",81473.100787
"theta228",5.68219,0.183413,30.980341,0,"Canada RecessionSpread",81511.280842
"w2228",1.073873,0.081174,13.229289,0,"Canada RecessionSpread",-40730.5503933739
"alpha229",0.034746,0.00152,22.852177,0,"Canada CitiSurprise",405.242213287755
"gamma229",1.80401,0.045224,39.890538,0,"Canada CitiSurprise",0.163324781956417
"beta229",0.01647,0.018567,0.887037,0.375059,"Canada CitiSurprise",0.661860961247585
"m229",17.378486,0.026351,659.494476,0,"Canada CitiSurprise",81485.774476
"theta229",-0.067728,0.008548,-7.923535,0,"Canada CitiSurprise",81523.954531
"w2229",1.001,0.094045,10.643853,0,"Canada CitiSurprise",-40736.8872382204
"alpha230",0.000568,6.8e-05,8.372286,0,"Canada MOVE",56.292573002302
"gamma230",0.063954,0.005004,12.77934,0,"Canada MOVE",0.442932968608262
"beta230",0.965916,0.002487,388.420433,0,"Canada MOVE",0.249338364705069
"m230",15.374016,0.196945,78.062448,0,"Canada MOVE",80698.751396
"theta230",0.030439,0.000497,61.259218,0,"Canada MOVE",80736.931451
"w2230",1.259597,0.17832,7.063703,0,"Canada MOVE",-40343.3756980175
"alpha231",0.126769,0.018397,6.890721,0,"NASDAQ HousingStart",8.21064990325224
"gamma231",0.703304,0.023807,29.541427,0,"NASDAQ HousingStart",0.261797075164508
"beta231",0.043347,0.137604,0.315012,0.752752,"NASDAQ HousingStart",0.0214952412987119
"m231",16.803684,0.128989,130.271973,0,"NASDAQ HousingStart",83549.807995
"theta231",-0.059247,0.001657,-35.748942,0,"NASDAQ HousingStart",83587.988049
"w2231",1.001,0.064136,15.60757,0,"NASDAQ HousingStart",-41768.9039972677
"alpha232",0.087993,0.013448,6.54304,0,"NASDAQ IndProd",1.43130855841439
"gamma232",0.73127,0.129764,5.635375,0,"NASDAQ IndProd",0.215703634440909
"beta232",0.319149,0.104284,3.060369,0.002211,"NASDAQ IndProd",0.00308738458056362
"m232",17.318151,0.073876,234.421409,0,"NASDAQ IndProd",83696.18467
"theta232",-0.093498,0.00782,-11.956171,0,"NASDAQ IndProd",83734.364724
"w2232",1.001,0.082044,12.200721,0,"NASDAQ IndProd",-41842.0923348064
"alpha233",0.079172,0.003432,23.068026,0,"NASDAQ CoreInflation",0.881837302348488
"gamma233",0.673085,0.021732,30.972464,0,"NASDAQ CoreInflation",0.204814012916386
"beta233",0.378953,0.02262,16.753268,0,"NASDAQ CoreInflation",0.00180612636633354
"m233",17.344919,0.061796,280.678435,0,"NASDAQ CoreInflation",83711.710083
"theta233",-0.008129,0.000907,-8.967092,0,"NASDAQ CoreInflation",83749.890138
"w2233",2.316525,0.038888,59.568635,0,"NASDAQ CoreInflation",-41849.8550417112
"alpha234",0.120753,0.050161,2.407323,0.01607,"NASDAQ PPI",1.5088226330588
"gamma234",0.569827,0.184945,3.081066,0.002063,"NASDAQ PPI",0.204256956989321
"beta234",0.006302,0.415264,0.015175,0.987892,"NASDAQ PPI",0.00308187519665205
"m234",16.740934,0.047434,352.933216,0,"NASDAQ PPI",83706.682317
"theta234",0.060795,0.009954,6.107669,0,"NASDAQ PPI",83744.862372
"w2234",1.001,0.477114,2.098033,0.035902,"NASDAQ PPI",-41847.341158447
"alpha235",0.00862,0.008974,0.960641,0.336733,"NASDAQ GDP",5.10817074600552
"gamma235",0.084104,0.091126,0.922942,0.356038,"NASDAQ GDP",0.228218173308972
"beta235",0.939896,0.063716,14.751268,0,"NASDAQ GDP",0.0116577739660371
"m235",18.26073,0.159537,114.460527,0,"NASDAQ GDP",83696.643877
"theta235",-0.256768,0.04173,-6.153063,0,"NASDAQ GDP",83734.823932
"w2235",1.001001,0.185343,5.400807,0,"NASDAQ GDP",-41842.3219384324
"alpha236",0.125596,0.0075,16.746794,0,"NASDAQ UMich",1.74100528288421
"gamma236",0.51965,0.074015,7.02083,0,"NASDAQ UMich",0.215893611401183
"beta236",0.002058,0.054585,0.037701,0.969926,"NASDAQ UMich",0.0037587191799041
"m236",16.715332,0.037095,450.602989,0,"NASDAQ UMich",83701.980021
"theta236",-0.136761,0.012807,-10.678929,0,"NASDAQ UMich",83740.160076
"w2236",1.001004,0.079331,12.61812,0,"NASDAQ UMich",-41844.9900104045
"alpha237",0.000609,1.4e-05,43.592351,0,"NASDAQ StLouisStress",4.21977429474907
"gamma237",0.002878,0.000126,22.929747,0,"NASDAQ StLouisStress",0.260487874179755
"beta237",0.996952,7.4e-05,13538.295246,0,"NASDAQ StLouisStress",0.0109920003555756
"m237",16.999994,0.014983,1134.653798,0,"NASDAQ StLouisStress",83504.805538
"theta237",0.217832,0.006392,34.076983,0,"NASDAQ StLouisStress",83542.985593
"w2237",1.001,0.113456,8.822783,0,"NASDAQ StLouisStress",-41746.4027690856
"alpha238",0.002352,0.000329,7.142203,0,"NASDAQ GEPU",0.630832853837362
"gamma238",0.020251,0.003075,6.586292,0,"NASDAQ GEPU",0.215650388994961
"beta238",0.98279,0.002496,393.673214,0,"NASDAQ GEPU",0.00136039350320829
"m238",17.504758,0.044698,391.626189,0,"NASDAQ GEPU",83713.527574
"theta238",0.022387,0.004159,5.382607,0,"NASDAQ GEPU",83751.707629
"w2238",2.409853,0.059582,40.445897,0,"NASDAQ GEPU",-41850.7637871901
"alpha239",0.1179,0.06428,1.83415,0.066632,"NASDAQ GPR",10.4521919398823
"gamma239",0.54262,0.587114,0.924217,0.355374,"NASDAQ GPR",0.218159367476047
"beta239",0.001389,0.54415,0.002554,0.997963,"NASDAQ GPR",0.0228024358234297
"m239",16.920864,0.241281,70.12942,0,"NASDAQ GPR",83662.471568
"theta239",0.117309,0.006976,16.816694,0,"NASDAQ GPR",83700.651622
"w2239",1.118455,0.090855,12.31036,0,"NASDAQ GPR",-41825.2357838327
"alpha240",0.003577,0.001032,3.465944,0.000528,"NASDAQ BKK",0.152384624598192
"gamma240",0.032667,0.01058,3.087583,0.002018,"NASDAQ BKK",0.207087472235585
"beta240",0.972962,0.008013,121.422316,0,"NASDAQ BKK",0.000315569467156082
"m240",17.557493,0.11986,146.483082,0,"NASDAQ BKK",83719.295343
"theta240",0.041275,0.017979,2.295753,0.02169,"NASDAQ BKK",83757.475398
"w2240",1.001002,0.047683,20.992637,0,"NASDAQ BKK",-41853.6476714994
"alpha241",0.134857,0.026751,5.0412,0,"NASDAQ Unemployment",9.88795166813424
"gamma241",0.773779,0.195958,3.948706,7.9e-05,"NASDAQ Unemployment",0.272030716821401
"beta241",0.002079,0.192776,0.010785,0.991395,"NASDAQ Unemployment",0.0268982658017793
"m241",16.887569,0.357299,47.264544,0,"NASDAQ Unemployment",83613.21553
"theta241",2.240259,0.119341,18.771907,0,"NASDAQ Unemployment",83651.395585
"w2241",1.001,0.169344,5.911041,0,"NASDAQ Unemployment",-41800.6077651266
"alpha242",0.002816,0.000513,5.494825,0,"NASDAQ CFNAI",10.204979085447
"gamma242",0.027896,0.005556,5.020941,1e-06,"NASDAQ CFNAI",0.286479092882691
"beta242",0.980914,0.003588,273.352862,0,"NASDAQ CFNAI",0.0292351315128568
"m242",17.974156,0.097773,183.83636,0,"NASDAQ CFNAI",83517.861174
"theta242",-0.542062,0.018077,-29.986929,0,"NASDAQ CFNAI",83556.041229
"w2242",1.001,0.306013,3.271099,0.001071,"NASDAQ CFNAI",-41752.930586946
"alpha243",0.001861,0.000187,9.959639,0,"NASDAQ VIX",17.2496713495214
"gamma243",0.019174,0.002143,8.947886,0,"NASDAQ VIX",0.35701628651485
"beta243",0.987552,0.001273,775.883993,0,"NASDAQ VIX",0.0615841360880772
"m243",16.86638,0.162278,103.93537,0,"NASDAQ VIX",83390.194792
"theta243",0.08011,0.00273,29.343429,0,"NASDAQ VIX",83428.374847
"w2243",1.061237,0.158637,6.689713,0,"NASDAQ VIX",-41689.0973959312
"alpha244",0.002843,0.000437,6.509707,0,"NASDAQ VXN",14.5354373890737
"gamma244",0.033315,0.005422,6.144536,0,"NASDAQ VXN",0.360351222924445
"beta244",0.978809,0.00332,294.832949,0,"NASDAQ VXN",0.0523786263889442
"m244",16.907338,0.132594,127.511706,0,"NASDAQ VXN",83450.902546
"theta244",0.075104,0.002225,33.760662,0,"NASDAQ VXN",83489.082601
"w2244",1.001,0.164107,6.099671,0,"NASDAQ VXN",-41719.451273246
"alpha245",0.000496,1e-05,51.337471,0,"NASDAQ TermSpread",2.45480719464913
"gamma245",0.002092,5.6e-05,37.639304,0,"NASDAQ TermSpread",0.231494959301878
"beta245",0.997458,4.4e-05,22561.918015,0,"NASDAQ TermSpread",0.0056827549161926
"m245",16.918536,0.010258,1649.228808,0,"NASDAQ TermSpread",83543.915923
"theta245",2.691074,0.083931,32.062917,0,"NASDAQ TermSpread",83582.095978
"w2245",1.168583,0.125427,9.316875,0,"NASDAQ TermSpread",-41765.9579617439
"alpha246",0.004188,0.000869,4.817354,1e-06,"NASDAQ NewOrders",0.253130557330328
"gamma246",0.03838,0.008343,4.60034,4e-06,"NASDAQ NewOrders",0.210955014170526
"beta246",0.968958,0.006566,147.581572,0,"NASDAQ NewOrders",0.000533991603086126
"m246",17.601277,0.093669,187.908831,0,"NASDAQ NewOrders",83715.692181
"theta246",-0.016543,0.00364,-4.545261,5e-06,"NASDAQ NewOrders",83753.872236
"w2246",1.048884,0.124985,8.392058,0,"NASDAQ NewOrders",-41851.8460904155
"alpha247",0.000713,7.2e-05,9.969569,0,"NASDAQ DefaultSpread",7.88465696185114
"gamma247",0.003904,0.000681,5.729918,0,"NASDAQ DefaultSpread",0.274685427360321
"beta247",0.996335,5e-04,1991.349236,0,"NASDAQ DefaultSpread",0.0216580036715561
"m247",16.468701,0.074987,219.620898,0,"NASDAQ DefaultSpread",83453.116179
"theta247",0.116602,0.021264,5.483481,0,"NASDAQ DefaultSpread",83491.296234
"w2247",1.001,2.103771,0.475812,0.634208,"NASDAQ DefaultSpread",-41720.5580894311
"alpha248",0.069574,0.003834,18.144754,0,"NASDAQ EquityVolMeasure",141.496376132616
"gamma248",-0.217108,0.028008,-7.751595,0,"NASDAQ EquityVolMeasure",0.431424004836031
"beta248",0.007682,0.02555,0.30065,0.763681,"NASDAQ EquityVolMeasure",0.610449332609186
"m248",18.146875,0.083593,217.085235,0,"NASDAQ EquityVolMeasure",83122.97341
"theta248",-3.718084,0.138189,-26.905813,0,"NASDAQ EquityVolMeasure",83161.153465
"w2248",1.413968,0.073792,19.161655,0,"NASDAQ EquityVolMeasure",-41555.4867052107
"alpha249",0.069574,0.003834,18.144754,0,"NASDAQ EquityVolMeasure",141.496376132616
"gamma249",-0.217108,0.028008,-7.751595,0,"NASDAQ EquityVolMeasure",0.431424004836031
"beta249",0.007682,0.02555,0.30065,0.763681,"NASDAQ EquityVolMeasure",0.610449332609186
"m249",18.146875,0.083593,217.085235,0,"NASDAQ EquityVolMeasure",83122.97341
"theta249",-3.718084,0.138189,-26.905813,0,"NASDAQ EquityVolMeasure",83161.153465
"w2249",1.413968,0.073792,19.161655,0,"NASDAQ EquityVolMeasure",-41555.4867052107
"alpha250",0.000504,1e-05,48.336003,0,"NASDAQ CitiSurprise",0.407600831204789
"gamma250",0.002066,4.6e-05,44.616885,0,"NASDAQ CitiSurprise",0.229534052628024
"beta250",0.997463,3.6e-05,27403.883516,0,"NASDAQ CitiSurprise",0.000935582706409862
"m250",16.929216,0.009456,1790.392495,0,"NASDAQ CitiSurprise",83593.230035
"theta250",-0.001657,0.000272,-6.080511,0,"NASDAQ CitiSurprise",83631.41009
"w2250",6.91642,0.012563,550.548848,0,"NASDAQ CitiSurprise",-41790.6150174753
"alpha251",0.001905,0.000114,16.674958,0,"NASDAQ MOVE",20.9599035153934
"gamma251",0.024051,0.00138,17.430503,0,"NASDAQ MOVE",0.430471167984918
"beta251",0.98503,0.000778,1265.847643,0,"NASDAQ MOVE",0.0902263414712258
"m251",16.895749,0.096964,174.247496,0,"NASDAQ MOVE",83286.230597
"theta251",0.018311,0.000433,42.299645,0,"NASDAQ MOVE",83324.410652
"w2251",1.257525,0.118235,10.635783,0,"NASDAQ MOVE",-41637.1152986396
"alpha252",0.086422,0.015708,5.501769,0,"SP500 HousingStart",13.7966139656216
"gamma252",0.671525,0.107358,6.255016,0,"SP500 HousingStart",0.192780811244765
"beta252",0.001291,0.180802,0.007142,0.994302,"SP500 HousingStart",0.0265972243272338
"m252",14.07275,0.04146,339.430975,0,"SP500 HousingStart",72674.096768
"theta252",-0.065905,0.002313,-28.493669,0,"SP500 HousingStart",72712.276823
"w2252",1.001,0.086908,11.517964,0,"SP500 HousingStart",-36331.0483839725
"alpha253",0.086536,0.014907,5.804947,0,"SP500 IndProd",4.4570621472627
"gamma253",0.759168,0.134315,5.652128,0,"SP500 IndProd",0.162430861984182
"beta253",0.001896,0.17103,0.011089,0.991153,"SP500 IndProd",0.00723964446496949
"m253",14.254733,0.021648,658.465731,0,"SP500 IndProd",72805.573135
"theta253",-0.143174,0.010296,-13.906169,0,"SP500 IndProd",72843.75319
"w2253",1.001,0.174953,5.721531,0,"SP500 IndProd",-36396.786567369
"alpha254",0.0836,0.003876,21.565892,0,"SP500 CoreInflation",2.44179279730398
"gamma254",0.758282,0.013053,58.094398,0,"SP500 CoreInflation",0.143135232538533
"beta254",0.003242,0.037326,0.086843,0.930796,"SP500 CoreInflation",0.0034950657985302
"m254",14.290552,0.020914,683.290795,0,"SP500 CoreInflation",72847.90023
"theta254",-0.009904,0.001153,-8.58813,0,"SP500 CoreInflation",72886.080285
"w2254",5.398341,0.098015,55.076524,0,"SP500 CoreInflation",-36417.9501152349
"alpha255",0.082749,0.004366,18.955029,0,"SP500 PPI",0.481540631827767
"gamma255",0.650905,0.060988,10.672689,0,"SP500 PPI",0.137409151256814
"beta255",0.001898,0.044319,0.042817,0.965847,"SP500 PPI",0.000661680895151232
"m255",14.205413,0.028286,502.21414,0,"SP500 PPI",72861.646194
"theta255",-0.020325,0.015232,-1.334367,0.182084,"SP500 PPI",72899.826249
"w2255",5.82343,19.808172,0.293991,0.768765,"SP500 PPI",-36424.8230971497
"alpha256",0.036416,0.085627,0.425287,0.670628,"SP500 GDP",20.6237233990894
"gamma256",0.538528,1.109716,0.485284,0.627475,"SP500 GDP",0.191231528531481
"beta256",0.641419,0.848765,0.755709,0.449824,"SP500 GDP",0.0394390614961834
"m256",15.877346,1.599928,9.923786,0,"SP500 GDP",72808.499727
"theta256",-0.472276,0.064345,-7.33977,0,"SP500 GDP",72846.679782
"w2256",1.001007,0.332823,3.00763,0.002633,"SP500 GDP",-36398.2498634497
"alpha257",0.081195,0.0034,23.877951,0,"SP500 UMich",1.19045551944157
"gamma257",0.525618,0.03407,15.427444,0,"SP500 UMich",0.140469119881074
"beta257",0.001428,0.032617,0.043782,0.965078,"SP500 UMich",0.00167222239073524
"m257",14.097022,0.032797,429.820667,0,"SP500 UMich",72857.992103
"theta257",-0.09122,0.018697,-4.878916,1e-06,"SP500 UMich",72896.172158
"w2257",1.001,0.13379,7.48187,0,"SP500 UMich",-36422.996051522
"alpha258",0.003869,0.000859,4.505602,7e-06,"SP500 StLouisStress",17.1862045152406
"gamma258",0.062506,0.017395,3.593344,0.000326,"SP500 StLouisStress",0.231813377190351
"beta258",0.960957,0.008637,111.256263,0,"SP500 StLouisStress",0.0398399210976197
"m258",15.642998,0.537605,29.097569,0,"SP500 StLouisStress",72591.136266
"theta258",0.414709,0.011121,37.289642,0,"SP500 StLouisStress",72629.316321
"w2258",1.001,0.078869,12.691997,0,"SP500 StLouisStress",-36289.5681331812
"alpha259",0.081037,0.004118,19.676517,0,"SP500 GEPU",0.00058425540043516
"gamma259",0.620914,0.19629,3.163257,0.00156,"SP500 GEPU",0.133678136798369
"beta259",0.001732,0.03858,0.044906,0.964182,"SP500 GEPU",7.81021733445573e-07
"m259",14.180885,0.179484,79.008983,0,"SP500 GEPU",72866.096219
"theta259",0.000446,0.004747,0.093888,0.925198,"SP500 GEPU",72904.276274
"w2259",3.29915,0.193604,17.040682,0,"SP500 GEPU",-36427.0481094873
"alpha260",0.075501,0.00745,10.134257,0,"SP500 GPR",15.9074836854895
"gamma260",0.496484,0.06978,7.115041,0,"SP500 GPR",0.156409739232399
"beta260",0.00118,0.096369,0.012245,0.99023,"SP500 GPR",0.0248808537509105
"m260",14.274035,0.052766,270.516119,0,"SP500 GPR",72802.93606
"theta260",0.122556,0.007639,16.042939,0,"SP500 GPR",72841.116114
"w2260",1.001001,0.057942,17.275783,0,"SP500 GPR",-36395.4680298351
"alpha261",0.077261,0.012768,6.051299,0,"SP500 BKK",2.20813399874988
"gamma261",0.690065,0.335488,2.056898,0.039696,"SP500 BKK",0.137913425896762
"beta261",0.002037,0.1644,0.012393,0.990112,"SP500 BKK",0.00304531324606712
"m261",14.288071,0.222783,64.134614,0,"SP500 BKK",72850.303975
"theta261",0.128221,0.018057,7.100691,0,"SP500 BKK",72888.48403
"w2261",1.001,0.393171,2.54597,0.010897,"SP500 BKK",-36419.1519876954
"alpha262",0.091776,0.02363,3.883887,0.000103,"SP500 Unemployment",17.7197414579129
"gamma262",0.873866,0.252006,3.467644,0.000525,"SP500 Unemployment",0.220820297136039
"beta262",0.001506,0.253072,0.005951,0.995251,"SP500 Unemployment",0.0391287857391011
"m262",14.270983,0.15064,94.735736,0,"SP500 Unemployment",72713.264592
"theta262",2.701993,0.152254,17.746556,0,"SP500 Unemployment",72751.444647
"w2262",1.001,0.201674,4.963466,1e-06,"SP500 Unemployment",-36350.6322961365
"alpha263",0.005343,0.0015,3.563386,0.000366,"SP500 CFNAI",18.1132123153869
"gamma263",0.088991,0.033333,2.669735,0.007591,"SP500 CFNAI",0.228993696285503
"beta263",0.943852,0.015812,59.693164,0,"SP500 CFNAI",0.0414781143970455
"m263",15.416801,0.76182,20.236814,0,"SP500 CFNAI",72584.229113
"theta263",-0.645663,0.021717,-29.731188,0,"SP500 CFNAI",72622.409168
"w2263",1.001,0.227192,4.405962,1.1e-05,"SP500 CFNAI",-36286.1145565621
"alpha264",0.00335,0.000556,6.02497,0,"SP500 VIX",29.7876240491128
"gamma264",0.061812,0.011242,5.498328,0,"SP500 VIX",0.330134917609102
"beta264",0.964184,0.005838,165.149947,0,"SP500 VIX",0.0983393481122474
"m264",14.429693,0.446043,32.350417,0,"SP500 VIX",72407.601074
"theta264",0.101237,0.002316,43.705721,0,"SP500 VIX",72445.781129
"w2264",1.055434,0.147604,7.150439,0,"SP500 VIX",-36197.8005369651
"alpha265",0.006449,0.001354,4.764931,2e-06,"SP500 VXN",25.7154035783879
"gamma265",0.129661,0.026943,4.812394,1e-06,"SP500 VXN",0.332078413748527
"beta265",0.924093,0.015775,58.578734,0,"SP500 VXN",0.0853953042921425
"m265",14.085326,0.108873,129.3744,0,"SP500 VXN",72447.785608
"theta265",0.095896,0.002044,46.922223,0,"SP500 VXN",72485.965663
"w2265",1.001,0.087499,11.440119,0,"SP500 VXN",-36217.8928039223
"alpha266",0.000288,6e-06,44.915174,0,"SP500 TermSpread",3.43142808477795
"gamma266",0.001991,4.8e-05,41.232171,0,"SP500 TermSpread",0.153426011773481
"beta266",0.997717,4.1e-05,24562.875381,0,"SP500 TermSpread",0.00526470325734994
"m266",14.236695,0.011704,1216.372501,0,"SP500 TermSpread",72705.711881
"theta266",2.582599,0.207608,12.439806,0,"SP500 TermSpread",72743.891936
"w2266",1.210492,0.096152,12.589351,0,"SP500 TermSpread",-36346.8559405626
"alpha267",0.085199,0.003806,22.383182,0,"SP500 NewOrders",1.74644849559359
"gamma267",0.713424,0.044755,15.940653,0,"SP500 NewOrders",0.146579287305767
"beta267",0.002458,0.033993,0.072324,0.942344,"SP500 NewOrders",0.00255993175800338
"m267",14.234664,0.021908,649.739088,0,"SP500 NewOrders",72841.775112
"theta267",-0.035984,0.004276,-8.414567,0,"SP500 NewOrders",72879.955166
"w2267",1.234028,0.15411,8.007475,0,"SP500 NewOrders",-36414.8875558229
"alpha268",0.003312,0.000495,6.69249,0,"SP500 DefaultSpread",24.0370359458094
"gamma268",0.052413,0.008278,6.331266,0,"SP500 DefaultSpread",0.256014418995383
"beta268",0.967918,0.004731,204.604597,0,"SP500 DefaultSpread",0.0615382779203752
"m268",14.654034,0.199231,73.553112,0,"SP500 DefaultSpread",72518.340245
"theta268",0.195801,0.003901,50.193044,0,"SP500 DefaultSpread",72556.5203
"w2268",1.215447,0.05956,20.406995,0,"SP500 DefaultSpread",-36253.1701225271
"alpha269",0.044126,0.002354,18.745613,0,"SP500 EquityVolMeasure",174.194227142674
"gamma269",-0.460312,0.110782,-4.155135,3.3e-05,"SP500 EquityVolMeasure",0.417169743270548
"beta269",0.001022,0.012684,0.080592,0.935767,"SP500 EquityVolMeasure",0.726685610163208
"m269",15.606643,0.162338,96.136873,0,"SP500 EquityVolMeasure",72138.259025
"theta269",-4.081578,0.256901,-15.887774,0,"SP500 EquityVolMeasure",72176.43908
"w2269",1.200932,0.072122,16.651343,0,"SP500 EquityVolMeasure",-36063.1295124746
"alpha270",0.076708,0.007319,10.480903,0,"SP500 RecessionSpread",6.52516030170218
"gamma270",0.86212,0.026724,32.260223,0,"SP500 RecessionSpread",0.149168029699154
"beta270",0.008715,0.090129,0.096698,0.922966,"SP500 RecessionSpread",0.00973345305676051
"m270",14.177778,0.068189,207.920337,0,"SP500 RecessionSpread",72814.262586
"theta270",4.826474,0.075236,64.151222,0,"SP500 RecessionSpread",72852.442641
"w2270",1.422328,0.113256,12.558527,0,"SP500 RecessionSpread",-36401.1312931921
"alpha271",0.002556,0.00066,3.870739,0.000109,"SP500 CitiSurprise",6.60179458697407
"gamma271",0.030182,0.016959,1.779746,0.075118,"SP500 CitiSurprise",0.150199007247537
"beta271",0.972209,0.007534,129.034957,0,"SP500 CitiSurprise",0.0099158299301567
"m271",14.630385,0.456355,32.059218,0,"SP500 CitiSurprise",72845.093877
"theta271",-0.008172,0.000944,-8.658143,0,"SP500 CitiSurprise",72883.273932
"w2271",1.378162,0.258914,5.322861,0,"SP500 CitiSurprise",-36416.5469386982
"alpha272",0.001915,0.000205,9.331185,0,"SP500 MOVE",34.3444347194247
"gamma272",0.045635,0.003903,11.692478,0,"SP500 MOVE",0.419562159449177
"beta272",0.973041,0.002359,412.508664,0,"SP500 MOVE",0.144096251959431
"m272",13.718769,0.091308,150.24759,0,"SP500 MOVE",72230.052031
"theta272",0.023187,0.000551,42.043086,0,"SP500 MOVE",72268.232086
"w2272",1.001,0.147959,6.765382,0,"SP500 MOVE",-36109.0260155727
"alpha273",0.066382,0.005741,11.561926,0,"DowJones HousingStart",21.6943636916617
"gamma273",0.841372,0.13986,6.015834,0,"DowJones HousingStart",0.160050029386292
"beta273",0.001707,0.084818,0.020123,0.983946,"DowJones HousingStart",0.0347218354636737
"m273",18.259092,0.091245,200.109995,0,"DowJones HousingStart",90032.140034
"theta273",-0.075301,0.00245,-30.734334,0,"DowJones HousingStart",90070.320089
"w2273",1.001,0.078568,12.740505,0,"DowJones HousingStart",-45010.0700169581
"alpha274",0.003998,0.002087,1.916146,0.055347,"DowJones IndProd",7.14830562273095
"gamma274",0.087116,0.049887,1.746273,0.080764,"DowJones IndProd",0.115383578343062
"beta274",0.939387,0.031856,29.488545,0,"DowJones IndProd",0.00824797081840527
"m274",19.246218,0.286059,67.280675,0,"DowJones IndProd",90192.243902
"theta274",-0.15282,0.010454,-14.617928,0,"DowJones IndProd",90230.423957
"w2274",1.001,0.125443,7.979735,0,"DowJones IndProd",-45090.1219508546
"alpha275",0.001933,0.00046,4.200717,2.7e-05,"DowJones CoreInflation",4.34038037738179
"gamma275",0.040113,0.010981,3.652923,0.000259,"DowJones CoreInflation",0.0949283794288515
"beta275",0.969854,0.007113,136.340137,0,"DowJones CoreInflation",0.0041202527532964
"m275",19.059712,0.112718,169.091377,0,"DowJones CoreInflation",90236.517242
"theta275",-0.012238,0.001276,-9.593939,0,"DowJones CoreInflation",90274.697297
"w2275",2.375522,0.059571,39.876844,0,"DowJones CoreInflation",-45112.25862112
"alpha276",0.000204,6e-06,35.21765,0,"DowJones PPI",0.00839767809553309
"gamma276",0.002176,3.3e-05,66.640991,0,"DowJones PPI",0.0932255122583695
"beta276",0.997708,3.3e-05,29949.583648,0,"DowJones PPI",7.82877842236961e-06
"m276",18.36898,0.014305,1284.087416,0,"DowJones PPI",90112.350576
"theta276",0.003064,0.009283,0.33006,0.741355,"DowJones PPI",90150.53063
"w2276",1.003318,0.167336,5.995838,0,"DowJones PPI",-45050.1752878318
"alpha277",0.005302,0.002807,1.888487,0.058961,"DowJones GDP",20.2878825408424
"gamma277",0.105266,0.051961,2.025852,0.04278,"DowJones GDP",0.132072697437669
"beta277",0.932386,0.035649,26.154611,0,"DowJones GDP",0.0267947537246764
"m277",19.924824,0.371766,53.595056,0,"DowJones GDP",90225.015733
"theta277",-0.385734,0.062881,-6.134316,0,"DowJones GDP",90263.195788
"w2277",1.313611,0.749065,1.753668,0.079487,"DowJones GDP",-45106.5078666422
"alpha278",0.058117,0.015384,3.77768,0.000158,"DowJones UMich",1.55012538276883
"gamma278",0.683869,0.117119,5.83911,0,"DowJones UMich",0.0870993056054649
"beta278",0.005394,0.26199,0.02059,0.983573,"DowJones UMich",0.00135014844440571
"m278",18.309504,0.071213,257.110468,0,"DowJones UMich",90255.31894
"theta278",-0.081966,0.019325,-4.241559,2.2e-05,"DowJones UMich",90293.498995
"w2278",1.001,0.175695,5.697366,0,"DowJones UMich",-45121.6594699511
"alpha279",0.001695,0.000149,11.389754,0,"DowJones StLouisStress",22.9618822597802
"gamma279",0.035269,0.00294,11.997232,0,"DowJones StLouisStress",0.186088125549648
"beta279",0.978668,0.001728,566.201258,0,"DowJones StLouisStress",0.0427293362881421
"m279",19.743997,0.065376,302.007484,0,"DowJones StLouisStress",89976.561982
"theta279",0.429484,0.007322,58.65852,0,"DowJones StLouisStress",90014.742037
"w2279",1.001,0.056751,17.638556,0,"DowJones StLouisStress",-44982.2809909695
"alpha280",0.000199,5e-06,42.259601,0,"DowJones GEPU",1.15147910702014
"gamma280",0.002188,3.3e-05,65.443282,0,"DowJones GEPU",0.0974193364545879
"beta280",0.997707,3.3e-05,30436.228416,0,"DowJones GEPU",0.00112176330547223
"m280",18.389202,0.013529,1359.223441,0,"DowJones GEPU",90103.262913
"theta280",0.010933,0.002132,5.127741,0,"DowJones GEPU",90141.442968
"w2280",7.314311,0.010966,666.989694,0,"DowJones GEPU",-45045.6314566011
"alpha281",0.055353,0.00656,8.437743,0,"DowJones GPR",18.1106768271535
"gamma281",0.667527,0.065689,10.161856,0,"DowJones GPR",0.10291307247369
