Date,Instrument,Close Price
2006-02-02,.MOVE,72.14
2006-02-03,.MOVE,68.74
2006-02-06,.MOVE,67.3
2006-02-07,.MOVE,68.04
2006-02-08,.MOVE,70.0
2006-02-09,.MOVE,71.4
2006-02-10,.MOVE,72.4
2006-02-13,.MOVE,71.14
2006-02-14,.MOVE,71.4
2006-02-15,.MOVE,67.0
2006-02-16,.MOVE,62.5
2006-02-17,.MOVE,62.53
2006-02-17,.MOVE,62.53
2006-02-21,.MOVE,60.4
2006-02-22,.MOVE,57.5
2006-02-23,.MOVE,57.8
2006-02-24,.MOVE,55.24
2006-02-27,.MOVE,56.22
2006-02-28,.MOVE,56.86
2006-03-01,.MOVE,58.31
2006-03-02,.MOVE,62.66
2006-03-03,.MOVE,63.11
2006-03-06,.MOVE,66.31
2006-03-07,.MOVE,68.5
2006-03-08,.MOVE,69.5
2006-03-09,.MOVE,66.6
2006-03-10,.MOVE,62.5
2006-03-13,.MOVE,63.2
2006-03-14,.MOVE,64.4
2006-03-15,.MOVE,63.36
2006-03-16,.MOVE,65.43
2006-03-17,.MOVE,64.51
2006-03-20,.MOVE,63.2
2006-03-21,.MOVE,64.6
2006-03-22,.MOVE,63.2
2006-03-23,.MOVE,64.21
2006-03-24,.MOVE,65.7
2006-03-27,.MOVE,64.0
2006-03-28,.MOVE,62.5
2006-03-29,.MOVE,65.97
2006-03-30,.MOVE,69.9
2006-03-31,.MOVE,68.6
2006-04-03,.MOVE,68.6
2006-04-04,.MOVE,67.0
2006-04-05,.MOVE,68.3
2006-04-06,.MOVE,68.6
2006-04-07,.MOVE,70.8
2006-04-10,.MOVE,67.77
2006-04-11,.MOVE,69.8
2006-04-12,.MOVE,69.4
2006-04-13,.MOVE,71.7
2006-04-13,.MOVE,71.7
2006-04-17,.MOVE,69.7
2006-04-18,.MOVE,68.83
2006-04-19,.MOVE,67.95
2006-04-20,.MOVE,66.5
2006-04-21,.MOVE,66.0
2006-04-24,.MOVE,64.4
2006-04-25,.MOVE,67.1
2006-04-26,.MOVE,66.8
2006-04-27,.MOVE,65.1
2006-04-28,.MOVE,63.0
2006-05-01,.MOVE,63.9
2006-05-02,.MOVE,66.1
2006-05-03,.MOVE,70.6
2006-05-04,.MOVE,69.1
2006-05-05,.MOVE,65.6
2006-05-08,.MOVE,64.5
2006-05-09,.MOVE,65.1
2006-05-10,.MOVE,63.2
2006-05-11,.MOVE,63.8
2006-05-12,.MOVE,65.8
2006-05-15,.MOVE,65.8
2006-05-16,.MOVE,64.4
2006-05-17,.MOVE,65.2
2006-05-18,.MOVE,65.2
2006-05-19,.MOVE,68.8
2006-05-22,.MOVE,71.1
2006-05-23,.MOVE,68.3
2006-05-24,.MOVE,71.9
2006-05-25,.MOVE,68.7
2006-05-26,.MOVE,67.1
2006-05-26,.MOVE,67.1
2006-05-30,.MOVE,66.0
2006-05-31,.MOVE,67.1
2006-06-01,.MOVE,66.5
2006-06-02,.MOVE,65.5
2006-06-05,.MOVE,64.3
2006-06-06,.MOVE,64.0
2006-06-07,.MOVE,66.4
2006-06-08,.MOVE,67.1
2006-06-09,.MOVE,66.1
2006-06-12,.MOVE,64.3
2006-06-13,.MOVE,64.6
2006-06-14,.MOVE,64.3
2006-06-15,.MOVE,64.2
2006-06-16,.MOVE,65.4
2006-06-19,.MOVE,66.3
2006-06-20,.MOVE,66.8
2006-06-21,.MOVE,67.0
2006-06-22,.MOVE,69.3
2006-06-23,.MOVE,70.7
2006-06-26,.MOVE,69.0
2006-06-27,.MOVE,67.5
2006-06-28,.MOVE,67.2
2006-06-29,.MOVE,65.1
2006-06-30,.MOVE,65.5
2006-07-03,.MOVE,65.5
2006-07-03,.MOVE,65.5
2006-07-05,.MOVE,67.6
2006-07-06,.MOVE,66.9
2006-07-07,.MOVE,64.0
2006-07-10,.MOVE,65.0
2006-07-11,.MOVE,64.3
2006-07-12,.MOVE,64.9
2006-07-13,.MOVE,68.0
2006-07-14,.MOVE,68.9
2006-07-17,.MOVE,69.5
2006-07-18,.MOVE,69.8
2006-07-19,.MOVE,66.1
2006-07-20,.MOVE,66.4
2006-07-21,.MOVE,66.1
2006-07-24,.MOVE,64.9
2006-07-25,.MOVE,63.7
2006-07-26,.MOVE,63.7
2006-07-27,.MOVE,63.6
2006-07-28,.MOVE,63.7
2006-07-31,.MOVE,63.4
2006-08-01,.MOVE,61.8
2006-08-02,.MOVE,66.2
2006-08-03,.MOVE,66.1
2006-08-04,.MOVE,62.5
2006-08-07,.MOVE,61.6
2006-08-08,.MOVE,59.2
2006-08-09,.MOVE,58.4
2006-08-10,.MOVE,60.7
2006-08-11,.MOVE,58.8
2006-08-14,.MOVE,58.0
2006-08-15,.MOVE,59.4
2006-08-16,.MOVE,59.9
2006-08-17,.MOVE,59.9
2006-08-18,.MOVE,59.3
2006-08-21,.MOVE,58.0
2006-08-22,.MOVE,59.6
2006-08-23,.MOVE,59.4
2006-08-24,.MOVE,58.7
2006-08-25,.MOVE,58.3
2006-08-28,.MOVE,57.1
2006-08-29,.MOVE,57.7
2006-08-30,.MOVE,58.1
2006-08-31,.MOVE,59.8
2006-09-01,.MOVE,56.7
2006-09-01,.MOVE,56.7
2006-09-05,.MOVE,55.1
2006-09-06,.MOVE,57.4
2006-09-07,.MOVE,55.8
2006-09-08,.MOVE,56.4
2006-09-11,.MOVE,56.3
2006-09-12,.MOVE,56.9
2006-09-13,.MOVE,57.5
2006-09-14,.MOVE,57.5
2006-09-15,.MOVE,55.9
2006-09-18,.MOVE,56.2
2006-09-19,.MOVE,56.2
2006-09-20,.MOVE,55.0
2006-09-21,.MOVE,59.5
2006-09-22,.MOVE,69.5
2006-09-25,.MOVE,70.2
2006-09-26,.MOVE,66.7
2006-09-27,.MOVE,65.8
2006-09-28,.MOVE,63.5
2006-09-29,.MOVE,63.1
2006-10-02,.MOVE,62.6
2006-10-03,.MOVE,61.0
2006-10-04,.MOVE,66.3
2006-10-05,.MOVE,66.0
2006-10-06,.MOVE,63.7
2006-10-06,.MOVE,63.7
2006-10-10,.MOVE,63.1
2006-10-11,.MOVE,62.0
2006-10-12,.MOVE,60.7
2006-10-13,.MOVE,60.3
2006-10-16,.MOVE,59.1
2006-10-17,.MOVE,61.1
2006-10-18,.MOVE,59.1
2006-10-19,.MOVE,58.4
2006-10-20,.MOVE,56.6
2006-10-23,.MOVE,58.6
2006-10-24,.MOVE,57.7
2006-10-25,.MOVE,57.1
2006-10-26,.MOVE,58.3
2006-10-27,.MOVE,59.5
2006-10-30,.MOVE,58.5
2006-10-31,.MOVE,60.9
2006-11-01,.MOVE,63.8
2006-11-02,.MOVE,63.5
2006-11-03,.MOVE,60.9
2006-11-06,.MOVE,58.9
2006-11-07,.MOVE,60.9
2006-11-08,.MOVE,63.5
2006-11-09,.MOVE,62.0
2006-11-10,.MOVE,63.5
2006-11-13,.MOVE,65.1
2006-11-14,.MOVE,66.3
2006-11-15,.MOVE,66.2
2006-11-16,.MOVE,64.5
2006-11-17,.MOVE,65.0
2006-11-20,.MOVE,63.6
2006-11-21,.MOVE,62.7
2006-11-22,.MOVE,62.9
2006-11-22,.MOVE,62.9
2006-11-24,.MOVE,63.0
2006-11-27,.MOVE,65.1
2006-11-28,.MOVE,67.1
2006-11-29,.MOVE,66.9
2006-11-30,.MOVE,68.5
2006-12-01,.MOVE,72.25
2006-12-04,.MOVE,70.1
2006-12-05,.MOVE,71.6
2006-12-06,.MOVE,75.0
2006-12-07,.MOVE,75.6
2006-12-08,.MOVE,71.1
2006-12-11,.MOVE,68.3
2006-12-12,.MOVE,64.7
2006-12-13,.MOVE,65.2
2006-12-14,.MOVE,64.5
2006-12-15,.MOVE,64.25
2006-12-18,.MOVE,62.7
2006-12-19,.MOVE,63.4
2006-12-20,.MOVE,61.5
2006-12-21,.MOVE,61.8
2006-12-22,.MOVE,65.3
2006-12-22,.MOVE,65.3
2006-12-26,.MOVE,64.6
2006-12-27,.MOVE,65.1
2006-12-28,.MOVE,65.9
2006-12-29,.MOVE,66.8
2006-12-29,.MOVE,66.8
2007-01-02,.MOVE,67.6
2007-01-03,.MOVE,70.9
2007-01-04,.MOVE,72.0
2007-01-05,.MOVE,67.4
2007-01-08,.MOVE,64.3
2007-01-09,.MOVE,61.8
2007-01-10,.MOVE,62.2
2007-01-11,.MOVE,63.0
2007-01-12,.MOVE,61.2
2007-01-12,.MOVE,61.2
2007-01-16,.MOVE,60.9
2007-01-17,.MOVE,60.1
2007-01-18,.MOVE,58.0
2007-01-19,.MOVE,57.2
2007-01-22,.MOVE,57.2
2007-01-23,.MOVE,57.2
2007-01-24,.MOVE,57.5
2007-01-25,.MOVE,60.75
2007-01-26,.MOVE,60.3
2007-01-29,.MOVE,60.0
2007-01-30,.MOVE,61.9
2007-01-31,.MOVE,61.6
2007-02-01,.MOVE,61.3
2007-02-02,.MOVE,56.1
2007-02-05,.MOVE,54.9
2007-02-06,.MOVE,56.3
2007-02-07,.MOVE,60.5
2007-02-08,.MOVE,58.9
2007-02-09,.MOVE,60.1
2007-02-12,.MOVE,60.0
2007-02-13,.MOVE,59.8
2007-02-14,.MOVE,59.8
2007-02-15,.MOVE,61.1
2007-02-16,.MOVE,60.7
2007-02-16,.MOVE,60.7
2007-02-20,.MOVE,60.9
2007-02-21,.MOVE,57.8
2007-02-22,.MOVE,57.5
2007-02-23,.MOVE,57.8
2007-02-26,.MOVE,61.6
2007-02-27,.MOVE,70.3
2007-02-28,.MOVE,69.8
2007-03-01,.MOVE,72.9
2007-03-02,.MOVE,76.7
2007-03-05,.MOVE,74.5
2007-03-06,.MOVE,67.1
2007-03-07,.MOVE,71.3
2007-03-08,.MOVE,69.8
2007-03-09,.MOVE,63.6
2007-03-12,.MOVE,65.3
2007-03-13,.MOVE,72.2
2007-03-14,.MOVE,69.7
2007-03-15,.MOVE,67.9
2007-03-16,.MOVE,67.0
2007-03-19,.MOVE,66.0
2007-03-20,.MOVE,66.0
2007-03-21,.MOVE,66.2
2007-03-22,.MOVE,67.2
2007-03-23,.MOVE,68.7
2007-03-26,.MOVE,68.2
2007-03-27,.MOVE,69.7
2007-03-28,.MOVE,69.9
2007-03-29,.MOVE,65.9
2007-03-30,.MOVE,67.9
2007-04-02,.MOVE,65.9
2007-04-03,.MOVE,63.8
2007-04-04,.MOVE,66.1
2007-04-05,.MOVE,64.0
2007-04-05,.MOVE,64.0
2007-04-09,.MOVE,58.3
2007-04-10,.MOVE,60.2
2007-04-11,.MOVE,58.7
2007-04-12,.MOVE,57.9
2007-04-13,.MOVE,57.8
2007-04-16,.MOVE,58.7
2007-04-17,.MOVE,59.3
2007-04-18,.MOVE,59.2
2007-04-19,.MOVE,59.4
2007-04-20,.MOVE,59.1
2007-04-23,.MOVE,57.8
2007-04-24,.MOVE,58.8
2007-04-25,.MOVE,57.8
2007-04-26,.MOVE,58.7
2007-04-27,.MOVE,57.8
2007-04-30,.MOVE,59.8
2007-05-01,.MOVE,58.9
2007-05-02,.MOVE,61.1
2007-05-03,.MOVE,60.8
2007-05-04,.MOVE,57.1
2007-05-07,.MOVE,54.5
2007-05-08,.MOVE,54.3
2007-05-09,.MOVE,53.3
2007-05-10,.MOVE,52.8
2007-05-11,.MOVE,52.4
2007-05-14,.MOVE,52.5
2007-05-15,.MOVE,51.2
2007-05-16,.MOVE,51.6
2007-05-17,.MOVE,52.7
2007-05-18,.MOVE,56.7
2007-05-21,.MOVE,55.4
2007-05-22,.MOVE,54.6
2007-05-23,.MOVE,56.0
2007-05-24,.MOVE,56.5
2007-05-25,.MOVE,56.9
2007-05-25,.MOVE,56.9
2007-05-29,.MOVE,56.5
2007-05-30,.MOVE,57.6
2007-05-31,.MOVE,58.9
2007-06-01,.MOVE,58.0
2007-06-04,.MOVE,54.7
2007-06-05,.MOVE,55.3
2007-06-06,.MOVE,58.9
2007-06-07,.MOVE,70.8
2007-06-08,.MOVE,79.1
2007-06-11,.MOVE,69.5
2007-06-12,.MOVE,85.2
2007-06-13,.MOVE,84.6
2007-06-14,.MOVE,78.3
2007-06-15,.MOVE,70.6
2007-06-18,.MOVE,68.1
2007-06-19,.MOVE,68.4
2007-06-20,.MOVE,71.4
2007-06-21,.MOVE,76.3
2007-06-22,.MOVE,76.3
2007-06-25,.MOVE,79.0
2007-06-26,.MOVE,77.2
2007-06-27,.MOVE,79.4
2007-06-28,.MOVE,75.5
2007-06-29,.MOVE,77.5
2007-07-02,.MOVE,76.0
2007-07-03,.MOVE,73.5
2007-07-03,.MOVE,73.5
2007-07-05,.MOVE,76.5
2007-07-06,.MOVE,74.4
2007-07-09,.MOVE,74.4
2007-07-10,.MOVE,78.1
2007-07-11,.MOVE,77.0
2007-07-12,.MOVE,75.5
2007-07-13,.MOVE,73.1
2007-07-16,.MOVE,71.1
2007-07-17,.MOVE,69.8
2007-07-18,.MOVE,71.4
2007-07-19,.MOVE,68.9
2007-07-20,.MOVE,72.2
2007-07-23,.MOVE,75.3
2007-07-24,.MOVE,76.7
2007-07-25,.MOVE,78.4
2007-07-26,.MOVE,93.5
2007-07-27,.MOVE,92.6
2007-07-30,.MOVE,97.9
2007-07-31,.MOVE,96.4
2007-08-01,.MOVE,94.3
2007-08-02,.MOVE,92.0
2007-08-03,.MOVE,95.4
2007-08-06,.MOVE,97.5
2007-08-07,.MOVE,86.9
2007-08-08,.MOVE,92.9
2007-08-09,.MOVE,118.5
2007-08-10,.MOVE,116.4
2007-08-13,.MOVE,111.7
2007-08-14,.MOVE,106.8
2007-08-15,.MOVE,102.7
2007-08-16,.MOVE,109.8
2007-08-17,.MOVE,106.9
2007-08-20,.MOVE,109.5
2007-08-21,.MOVE,114.4
2007-08-22,.MOVE,112.6
2007-08-23,.MOVE,111.4
2007-08-24,.MOVE,104.4
2007-08-27,.MOVE,103.9
2007-08-28,.MOVE,106.6
2007-08-29,.MOVE,107.5
2007-08-30,.MOVE,110.3
2007-08-31,.MOVE,111.0
2007-08-31,.MOVE,111.0
2007-09-04,.MOVE,110.24
2007-09-05,.MOVE,113.5
2007-09-06,.MOVE,110.5
2007-09-07,.MOVE,116.9
2007-09-10,.MOVE,120.4
2007-09-11,.MOVE,123.5
2007-09-12,.MOVE,124.5
2007-09-13,.MOVE,122.1
2007-09-14,.MOVE,123.4
2007-09-17,.MOVE,121.6
2007-09-18,.MOVE,114.4
2007-09-19,.MOVE,106.25
2007-09-20,.MOVE,118.8
2007-09-21,.MOVE,103.2
2007-09-24,.MOVE,102.8
2007-09-25,.MOVE,106.5
2007-09-26,.MOVE,104.9
2007-09-27,.MOVE,103.3
2007-09-28,.MOVE,103.7
2007-10-01,.MOVE,104.9
2007-10-02,.MOVE,103.6
2007-10-03,.MOVE,101.8
2007-10-04,.MOVE,102.0
2007-10-05,.MOVE,98.1
2007-10-05,.MOVE,98.1
2007-10-09,.MOVE,91.4
2007-10-10,.MOVE,86.6
2007-10-11,.MOVE,82.4
2007-10-12,.MOVE,79.6
2007-10-15,.MOVE,79.3
2007-10-16,.MOVE,82.8
2007-10-17,.MOVE,93.5
2007-10-18,.MOVE,92.3
2007-10-19,.MOVE,95.8
2007-10-22,.MOVE,97.4
2007-10-23,.MOVE,96.3
2007-10-24,.MOVE,104.9
2007-10-25,.MOVE,103.8
2007-10-26,.MOVE,102.04
2007-10-29,.MOVE,99.1
2007-10-30,.MOVE,96.34
2007-10-31,.MOVE,90.18
2007-11-01,.MOVE,100.25
2007-11-02,.MOVE,103.64
2007-11-05,.MOVE,102.56
2007-11-06,.MOVE,98.4
2007-11-07,.MOVE,107.98
2007-11-08,.MOVE,112.08
2007-11-09,.MOVE,112.08
2007-11-09,.MOVE,112.08
2007-11-13,.MOVE,102.5
2007-11-14,.MOVE,95.36
2007-11-15,.MOVE,102.22
2007-11-16,.MOVE,99.14
2007-11-19,.MOVE,101.04
2007-11-20,.MOVE,109.2
2007-11-21,.MOVE,112.2
2007-11-21,.MOVE,112.2
2007-11-23,.MOVE,112.1
2007-11-26,.MOVE,126.9
2007-11-27,.MOVE,133.4
2007-11-28,.MOVE,127.4
2007-11-29,.MOVE,133.6
2007-11-30,.MOVE,131.5
2007-12-03,.MOVE,136.11
2007-12-04,.MOVE,141.7
2007-12-05,.MOVE,140.4
2007-12-06,.MOVE,138.5
2007-12-07,.MOVE,139.96
2007-12-10,.MOVE,126.89
2007-12-11,.MOVE,140.6
2007-12-12,.MOVE,142.8
2007-12-13,.MOVE,139.2
2007-12-14,.MOVE,139.38
2007-12-17,.MOVE,138.73
2007-12-18,.MOVE,141.5
2007-12-19,.MOVE,147.83
2007-12-20,.MOVE,154.7
2007-12-21,.MOVE,145.5
2007-12-24,.MOVE,144.0
2007-12-24,.MOVE,144.0
2007-12-26,.MOVE,141.3
2007-12-27,.MOVE,140.9
2007-12-28,.MOVE,144.0
2007-12-31,.MOVE,145.4
2007-12-31,.MOVE,145.4
2008-01-02,.MOVE,148.7
2008-01-03,.MOVE,145.6
2008-01-04,.MOVE,138.1
2008-01-07,.MOVE,130.9
2008-01-08,.MOVE,124.0
2008-01-09,.MOVE,128.0
2008-01-10,.MOVE,125.3
2008-01-11,.MOVE,130.9
2008-01-14,.MOVE,130.56
2008-01-15,.MOVE,131.9
2008-01-16,.MOVE,133.0
2008-01-17,.MOVE,135.1
2008-01-18,.MOVE,137.1
2008-01-18,.MOVE,137.1
2008-01-22,.MOVE,147.3
2008-01-23,.MOVE,165.1
2008-01-24,.MOVE,171.7
2008-01-25,.MOVE,178.8
2008-01-28,.MOVE,170.2
2008-01-29,.MOVE,161.8
2008-01-30,.MOVE,146.71
2008-01-31,.MOVE,153.7
2008-02-01,.MOVE,144.7
2008-02-04,.MOVE,142.0
2008-02-05,.MOVE,145.9
2008-02-06,.MOVE,146.2
2008-02-07,.MOVE,150.4
2008-02-08,.MOVE,153.0
2008-02-11,.MOVE,149.8
2008-02-12,.MOVE,148.5
2008-02-13,.MOVE,146.1
2008-02-14,.MOVE,144.2
2008-02-15,.MOVE,146.6
2008-02-15,.MOVE,146.6
2008-02-19,.MOVE,147.5
2008-02-20,.MOVE,154.3
2008-02-21,.MOVE,160.6
2008-02-22,.MOVE,161.5
2008-02-25,.MOVE,158.1
