Date,Close Price
2018-07-19,458.65
2018-07-20,454.97
2018-07-23,450.65
2018-07-24,451.69
2018-07-25,449.69
2018-07-26,450.91
2018-07-27,447.11
2018-07-30,447.23
2018-07-31,446.87
2018-08-01,448.15
2018-08-02,445.59
2018-08-03,447.44
2018-08-06,447.86
2018-08-07,449.78
2018-08-08,448.24
2018-08-09,448.71
2018-08-10,444.34
2018-08-13,446.28
2018-08-14,444.03
2018-08-15,440.19
2018-08-16,439.45
2018-08-17,439.58
2018-08-20,444.5
2018-08-21,446.2
2018-08-22,453.13
2018-08-23,453.97
2018-08-24,456.2
2018-08-27,462.11
2018-08-28,461.83
2018-08-29,462.09
2018-08-30,462.16
2018-08-31,458.06
2018-09-03,458.37
2018-09-04,456.82
2018-09-05,451.55
2018-09-06,450.26
2018-09-07,449.14
2018-09-10,450.63
2018-09-11,453.51
2018-09-12,454.83
2018-09-13,451.64
2018-09-14,454.16
2018-09-17,454.24
2018-09-18,455.45
2018-09-19,454.71
2018-09-20,455.84
2018-09-21,458.23
2018-09-24,458.38
2018-09-25,460.52
2018-09-26,459.74
2018-09-27,460.02
2018-09-28,454.54
2018-10-01,455.55
2018-10-02,454.41
2018-10-03,455.8
2018-10-04,456.28
2018-10-05,450.82
2018-10-08,442.45
2018-10-09,442.11
2018-10-10,432.54
2018-10-11,422.22
2018-10-12,422.89
2018-10-15,420.03
2018-10-16,427.69
2018-10-17,424.85
2018-10-18,425.01
2018-10-19,424.14
2018-10-22,423.62
2018-10-23,416.06
2018-10-24,413.76
2018-10-25,413.51
2018-10-26,411.09
2018-10-29,413.79
2018-10-30,413.75
2018-10-31,420.7
2018-11-01,420.06
2018-11-02,423.47
2018-11-05,417.72
2018-11-06,418.11
2018-11-07,421.78
2018-11-08,420.58
2018-11-09,419.96
2018-11-12,418.86
2018-11-13,421.32
2018-11-14,419.17
2018-11-15,413.71
2018-11-16,419.49
2018-11-19,413.32
2018-11-20,408.37
2018-11-21,414.48
2018-11-22,413.77
2018-11-23,415.59
2018-11-26,416.46
2018-11-27,417.66
2018-11-28,417.09
2018-11-29,416.31
2018-11-30,416.88
2018-12-03,424.58
2018-12-04,420.6
2018-12-05,416.1
2018-12-06,403.02
2018-12-07,404.78
2018-12-10,397.69
2018-12-11,400.76
2018-12-12,403.55
2018-12-13,401.47
2018-12-14,397.42
2018-12-17,390.97
2018-12-18,386.89
2018-12-19,390.77
2018-12-20,387.22
2018-12-21,388.35
2018-12-24,387.58
2018-12-24,387.58
2018-12-24,387.58
2018-12-27,381.42
2018-12-28,388.83
2018-12-31,390.8
2018-12-31,390.8
2019-01-02,390.42
2019-01-03,387.0
2019-01-04,397.52
2019-01-07,398.78
2019-01-08,401.6
2019-01-09,405.9
2019-01-10,408.02
2019-01-11,408.42
2019-01-14,405.66
2019-01-15,409.29
2019-01-16,416.0
2019-01-17,416.62
2019-01-18,423.26
2019-01-21,424.1
2019-01-22,419.98
2019-01-23,421.05
2019-01-24,422.89
2019-01-25,425.0
2019-01-28,423.19
2019-01-29,425.76
2019-01-30,426.06
2019-01-31,426.53
2019-02-01,426.33
2019-02-04,424.83
2019-02-05,429.67
2019-02-06,428.54
2019-02-07,421.95
2019-02-08,414.08
2019-02-11,418.74
2019-02-12,419.15
2019-02-13,422.89
2019-02-14,416.84
2019-02-15,421.61
2019-02-18,423.15
2019-02-19,420.72
2019-02-20,423.53
2019-02-21,423.72
2019-02-22,425.07
2019-02-25,424.42
2019-02-26,425.04
2019-02-27,421.61
2019-02-28,425.55
2019-03-01,429.71
2019-03-04,428.58
2019-03-05,428.78
2019-03-06,429.97
2019-03-07,426.73
2019-03-08,425.76
2019-03-11,427.46
2019-03-12,428.19
2019-03-13,431.96
2019-03-14,432.83
2019-03-15,436.27
2019-03-18,436.41
2019-03-19,440.31
2019-03-20,434.29
2019-03-21,429.22
2019-03-22,425.93
2019-03-25,423.49
2019-03-26,428.56
2019-03-27,431.74
2019-03-28,430.25
2019-03-29,433.09
2019-04-01,436.98
2019-04-02,439.79
2019-04-03,445.0
2019-04-04,443.97
2019-04-05,444.21
2019-04-08,443.73
2019-04-09,440.25
2019-04-10,440.39
2019-04-11,441.25
2019-04-12,443.65
2019-04-15,443.09
2019-04-16,451.25
2019-04-17,450.45
2019-04-18,452.82
2019-04-18,452.82
2019-04-18,452.82
2019-04-23,454.15
2019-04-24,452.77
2019-04-25,450.17
2019-04-26,451.85
2019-04-29,453.05
2019-04-30,454.7
2019-05-01,454.7
2019-05-02,452.98
2019-05-03,454.32
2019-05-06,452.11
2019-05-07,450.74
2019-05-08,450.1
2019-05-09,438.21
2019-05-10,441.26
2019-05-13,435.72
2019-05-14,443.86
2019-05-15,446.41
2019-05-16,451.92
2019-05-17,450.58
2019-05-20,447.26
2019-05-21,448.33
2019-05-22,451.85
2019-05-23,444.91
2019-05-24,449.75
2019-05-27,452.7
2019-05-28,451.85
2019-05-29,446.74
2019-05-30,450.4
2019-05-31,445.41
2019-06-03,441.85
2019-06-04,447.14
2019-06-05,449.26
2019-06-06,448.54
2019-06-07,452.36
2019-06-10,454.6
2019-06-11,457.3
2019-06-12,455.41
2019-06-13,452.39
2019-06-14,450.0
2019-06-17,448.73
2019-06-18,455.82
2019-06-19,456.24
2019-06-20,455.28
2019-06-21,456.61
2019-06-24,454.73
2019-06-25,455.33
2019-06-26,450.51
2019-06-27,450.06
2019-06-28,453.78
2019-07-01,461.87
2019-07-02,462.37
2019-07-03,466.79
2019-07-04,468.69
2019-07-05,464.49
2019-07-08,464.38
2019-07-09,461.89
2019-07-10,461.63
2019-07-11,461.36
2019-07-12,460.47
2019-07-15,461.58
2019-07-16,462.12
2019-07-17,459.68
2019-07-18,459.7
2019-07-19,460.84
2019-07-22,458.67
2019-07-23,461.25
2019-07-24,462.9
2019-07-25,461.88
2019-07-26,464.39
2019-07-29,459.35
2019-07-30,453.33
2019-07-31,457.14
2019-08-01,470.99
2019-08-02,457.43
2019-08-05,447.83
2019-08-06,444.04
2019-08-07,447.3
2019-08-08,453.22
2019-08-09,448.94
2019-08-12,447.56
2019-08-13,449.44
2019-08-14,441.71
2019-08-15,441.45
2019-08-16,446.96
2019-08-19,451.9
2019-08-20,449.23
2019-08-21,457.68
2019-08-22,456.67
2019-08-23,455.51
2019-08-26,455.32
2019-08-27,454.31
2019-08-28,450.82
2019-08-29,455.13
2019-08-30,465.54
2019-09-02,471.53
2019-09-03,470.29
2019-09-04,473.53
2019-09-05,473.92
2019-09-06,476.03
2019-09-09,475.65
2019-09-10,471.98
2019-09-11,473.32
2019-09-12,476.86
2019-09-13,479.54
2019-09-16,478.28
2019-09-17,479.19
2019-09-18,480.08
2019-09-19,482.6
2019-09-20,482.84
2019-09-23,480.0
2019-09-24,480.96
2019-09-25,480.03
2019-09-26,486.89
2019-09-27,491.2
2019-09-30,492.62
2019-10-01,485.9
2019-10-02,474.88
2019-10-03,473.83
2019-10-04,480.41
2019-10-07,480.11
2019-10-08,477.13
2019-10-09,480.6
2019-10-10,483.33
2019-10-11,488.26
2019-10-14,492.03
2019-10-15,497.94
2019-10-16,491.73
2019-10-17,492.58
2019-10-18,489.81
2019-10-21,487.65
2019-10-22,488.73
2019-10-23,484.08
2019-10-24,488.98
2019-10-25,489.06
2019-10-28,494.18
2019-10-29,488.81
2019-10-30,490.94
2019-10-31,492.44
2019-11-01,498.09
2019-11-04,497.74
2019-11-05,495.61
2019-11-06,496.61
2019-11-07,496.37
2019-11-08,495.83
2019-11-11,495.44
2019-11-12,497.34
2019-11-13,494.14
2019-11-14,494.27
2019-11-15,497.79
2019-11-18,502.8
2019-11-19,503.2
2019-11-20,500.84
2019-11-21,495.8
2019-11-22,497.06
2019-11-25,499.19
2019-11-26,500.83
2019-11-27,502.71
2019-11-28,500.22
2019-11-29,499.76
2019-12-02,491.24
2019-12-03,491.18
2019-12-04,498.0
2019-12-05,496.15
2019-12-06,498.82
2019-12-09,497.11
2019-12-10,495.88
2019-12-11,498.91
2019-12-12,500.12
2019-12-13,499.04
2019-12-16,506.71
2019-12-17,506.01
2019-12-18,504.8
2019-12-19,501.72
2019-12-20,509.13
2019-12-23,506.85
2019-12-24,506.6
2019-12-24,506.6
2019-12-24,506.6
2019-12-27,507.65
2019-12-30,504.21
2019-12-31,503.95
2019-12-31,503.95
2020-01-02,508.86
2020-01-03,503.98
2020-01-06,499.89
2020-01-07,502.38
2020-01-08,507.32
2020-01-09,512.82
2020-01-10,513.14
2020-01-13,511.84
2020-01-14,513.72
2020-01-15,515.98
2020-01-16,519.44
2020-01-17,522.93
2020-01-20,524.38
2020-01-21,527.78
2020-01-22,532.02
2020-01-23,526.87
2020-01-24,532.9
2020-01-27,522.58
2020-01-28,527.13
2020-01-29,528.63
2020-01-30,523.26
2020-01-31,517.6
2020-02-03,522.75
2020-02-04,530.38
2020-02-05,532.09
2020-02-06,535.04
2020-02-07,535.25
2020-02-10,539.06
2020-02-11,543.0
2020-02-12,544.56
2020-02-13,544.49
2020-02-14,543.71
2020-02-17,547.01
2020-02-18,545.95
2020-02-19,550.92
2020-02-20,542.96
2020-02-21,541.49
2020-02-24,525.21
2020-02-25,515.82
2020-02-26,519.12
2020-02-27,503.42
2020-02-28,488.98
2020-03-02,493.14
2020-03-03,503.72
2020-03-04,510.89
2020-03-05,510.12
2020-03-06,491.32
2020-03-09,463.66
2020-03-10,451.77
2020-03-11,446.66
2020-03-12,394.26
2020-03-13,399.99
2020-03-16,372.43
2020-03-17,367.48
2020-03-18,349.67
2020-03-19,353.43
2020-03-20,357.93
2020-03-23,354.84
2020-03-24,394.88
2020-03-25,408.64
2020-03-26,420.07
2020-03-27,400.85
2020-03-30,410.3
2020-03-31,411.66
2020-04-01,396.9
2020-04-02,395.87
2020-04-03,401.48
2020-04-06,425.7
2020-04-07,431.62
2020-04-08,431.79
2020-04-09,436.43
2020-04-09,436.43
2020-04-09,436.43
2020-04-14,442.36
2020-04-15,429.35
2020-04-16,434.03
2020-04-17,443.87
2020-04-20,441.54
2020-04-21,426.05
2020-04-22,434.31
2020-04-23,439.74
2020-04-24,434.89
2020-04-27,447.22
2020-04-28,448.44
2020-04-29,459.11
2020-04-30,453.14
2020-05-01,453.14
2020-05-04,439.83
2020-05-05,452.28
2020-05-06,453.39
2020-05-07,461.32
2020-05-08,464.4
2020-05-11,464.06
2020-05-12,465.09
2020-05-13,455.22
2020-05-14,445.72
2020-05-15,450.21
2020-05-18,468.44
2020-05-19,464.82
2020-05-20,462.26
2020-05-21,459.61
2020-05-22,463.7
2020-05-25,473.72
2020-05-26,469.74
2020-05-27,473.65
2020-05-28,478.06
2020-05-29,472.56
2020-06-01,474.38
2020-06-02,483.79
2020-06-03,496.6
2020-06-04,494.86
2020-06-05,503.42
2020-06-08,497.02
2020-06-09,492.07
2020-06-10,488.04
2020-06-11,471.88
2020-06-12,470.86
2020-06-15,472.14
2020-06-16,487.32
2020-06-17,490.39
2020-06-18,488.62
2020-06-19,492.38
2020-06-22,486.83
2020-06-23,498.2
2020-06-24,479.64
2020-06-25,490.81
2020-06-26,486.83
2020-06-29,491.11
2020-06-30,493.03
2020-07-01,493.14
2020-07-02,505.08
2020-07-03,503.67
2020-07-06,510.8
2020-07-07,508.36
2020-07-08,503.81
2020-07-09,498.25
2020-07-10,501.8
2020-07-13,508.66
2020-07-14,502.5
2020-07-15,505.47
2020-07-16,503.91
2020-07-17,500.57
2020-07-20,509.37
2020-07-21,512.31
2020-07-22,515.15
2020-07-23,512.07
2020-07-24,504.53
2020-07-27,505.64
2020-07-28,499.17
2020-07-29,501.49
2020-07-30,483.48
2020-07-31,480.16
2020-08-03,490.18
2020-08-04,484.83
2020-08-05,489.56
2020-08-06,485.86
2020-08-07,488.16
2020-08-10,484.13
2020-08-11,491.34
2020-08-12,498.36
2020-08-13,497.93
2020-08-14,492.44
2020-08-17,495.63
2020-08-18,494.8
2020-08-19,498.68
2020-08-20,490.93
2020-08-21,491.04
2020-08-24,502.1
2020-08-25,500.99
2020-08-26,505.89
2020-08-27,502.63
2020-08-28,500.0
2020-08-31,497.77
2020-09-01,495.38
2020-09-02,502.35
2020-09-03,489.9
2020-09-04,480.31
2020-09-07,486.92
2020-09-08,477.97
2020-09-09,487.24
2020-09-10,485.0
2020-09-11,486.98
2020-09-14,483.27
2020-09-15,482.93
2020-09-16,477.78
2020-09-17,476.84
2020-09-18,475.0
2020-09-21,465.04
2020-09-22,469.27
2020-09-23,466.55
2020-09-24,463.69
2020-09-25,461.08
2020-09-28,475.82
2020-09-29,471.15
2020-09-30,470.49
2020-10-01,469.54
2020-10-02,471.28
2020-10-05,474.29
2020-10-06,477.83
2020-10-07,468.14
2020-10-08,474.53
2020-10-09,470.95
2020-10-12,471.53
2020-10-13,467.12
2020-10-14,467.61
2020-10-15,456.57
2020-10-16,463.57
2020-10-19,464.66
2020-10-20,457.96
2020-10-21,449.72
2020-10-22,449.05
2020-10-23,451.23
2020-10-26,441.29
2020-10-27,435.05
2020-10-28,420.04
2020-10-29,420.62
2020-10-30,416.09
2020-11-02,420.28
2020-11-03,428.0
2020-11-04,440.9
2020-11-05,446.32
2020-11-06,445.18
2020-11-09,460.25
2020-11-10,455.99
2020-11-11,460.59
2020-11-12,459.98
2020-11-13,467.18
2020-11-16,470.6
2020-11-17,469.44
2020-11-18,477.81
2020-11-19,471.83
2020-11-20,472.22
2020-11-23,470.2
2020-11-24,473.65
2020-11-25,475.24
2020-11-26,477.02
2020-11-27,479.36
2020-11-30,480.31
2020-12-01,480.6
2020-12-02,482.95
2020-12-03,481.76
2020-12-04,480.78
2020-12-07,478.11
2020-12-08,480.71
2020-12-09,479.23
2020-12-10,479.62
2020-12-11,475.83
2020-12-14,479.73
2020-12-15,483.8
2020-12-16,483.62
2020-12-17,487.78
2020-12-18,486.4
2020-12-21,475.7
2020-12-22,483.87
2020-12-23,488.22
2020-12-24,488.26
2020-12-24,488.26
2020-12-28,491.78
2020-12-29,494.75
2020-12-30,492.2
2020-12-31,490.61
2020-12-31,490.61
2021-01-04,495.85
2021-01-05,491.74
2021-01-06,497.23
2021-01-07,493.63
2021-01-08,495.52
2021-01-11,490.93
2021-01-12,490.08
2021-01-13,490.74
2021-01-14,490.63
2021-01-15,486.38
2021-01-18,488.65
2021-01-19,489.38
2021-01-20,490.08
2021-01-21,489.08
2021-01-22,483.36
2021-01-25,478.72
2021-01-26,483.84
2021-01-27,475.76
2021-01-28,479.99
2021-01-29,473.08
2021-02-01,484.52
2021-02-02,496.25
2021-02-03,493.9
2021-02-04,500.53
2021-02-05,499.06
2021-02-08,501.09
2021-02-09,501.26
2021-02-10,499.55
2021-02-11,500.96
2021-02-12,502.3
2021-02-15,504.27
2021-02-16,506.69
2021-02-17,498.49
2021-02-18,494.52
2021-02-19,498.41
2021-02-22,496.06
2021-02-23,496.36
2021-02-24,494.11
2021-02-25,493.49
2021-02-26,491.13
2021-03-01,497.99
2021-03-02,495.25
2021-03-03,492.87
2021-03-04,491.69
2021-03-05,488.8
2021-03-08,494.3
2021-03-09,502.97
2021-03-10,504.12
2021-03-11,511.91
2021-03-12,512.83
2021-03-15,514.38
2021-03-16,517.36
2021-03-17,512.71
2021-03-18,513.94
2021-03-19,507.16
2021-03-22,509.2
2021-03-23,508.24
2021-03-24,508.99
2021-03-25,510.04
2021-03-26,515.7
2021-03-29,515.41
2021-03-30,520.32
2021-03-31,518.53
2021-04-01,524.45
2021-04-01,524.45
2021-04-01,524.45
2021-04-06,526.62
2021-04-07,527.44
2021-04-08,532.42
2021-04-09,535.28
2021-04-12,534.25
2021-04-13,538.05
2021-04-14,537.32
2021-04-15,536.84
2021-04-16,538.07
2021-04-19,538.46
2021-04-20,532.07
2021-04-21,529.13
2021-04-22,531.32
2021-04-23,530.2
2021-04-26,530.48
2021-04-27,528.99
2021-04-28,525.3
2021-04-29,528.4
2021-04-30,530.01
2021-05-03,533.22
2021-05-04,520.84
2021-05-05,525.61
2021-05-06,524.51
2021-05-07,531.6
2021-05-10,532.79
2021-05-11,524.49
2021-05-12,523.66
2021-05-13,522.86
2021-05-14,528.99
2021-05-17,528.42
2021-05-18,528.96
2021-05-19,523.17
2021-05-20,526.33
2021-05-21,526.63
2021-05-24,527.9
2021-05-25,528.87
2021-05-26,528.41
2021-05-27,525.29
2021-05-28,528.53
2021-05-31,527.52
2021-06-01,529.9
2021-06-02,530.14
2021-06-03,529.58
2021-06-04,532.1
2021-06-07,534.29
2021-06-08,535.02
2021-06-09,532.64
2021-06-10,531.24
2021-06-11,535.04
2021-06-14,538.44
2021-06-15,539.91
2021-06-16,541.77
2021-06-17,546.47
2021-06-18,546.64
2021-06-21,552.24
2021-06-22,553.2
2021-06-23,547.94
2021-06-24,553.13
2021-06-25,554.03
2021-06-28,552.51
2021-06-29,555.42
2021-06-30,551.49
2021-07-01,551.85
2021-07-02,553.68
2021-07-05,555.68
2021-07-06,553.55
2021-07-07,557.13
2021-07-08,543.61
2021-07-09,547.67
2021-07-12,554.18
2021-07-13,554.82
2021-07-14,551.06
2021-07-15,546.34
2021-07-16,546.24
2021-07-19,537.74
2021-07-20,539.59
2021-07-21,547.37
2021-07-22,554.15
2021-07-23,559.39
2021-07-26,555.38
2021-07-27,551.35
2021-07-28,550.98
2021-07-29,556.95
2021-07-30,557.28
2021-08-02,560.54
2021-08-03,559.33
2021-08-04,565.89
2021-08-05,567.31
2021-08-06,568.09
2021-08-09,568.0
2021-08-10,570.58
2021-08-11,574.46
2021-08-12,575.99
2021-08-13,576.86
2021-08-16,574.79
2021-08-17,577.06
2021-08-18,578.48
2021-08-19,572.27
2021-08-20,573.65
2021-08-23,574.18
2021-08-24,571.63
2021-08-25,570.67
2021-08-26,570.15
2021-08-27,572.5
2021-08-30,573.82
2021-08-31,570.77
2021-09-01,574.08
2021-09-02,572.78
2021-09-03,573.25
2021-09-06,576.53
2021-09-07,574.38
2021-09-08,569.56
2021-09-09,571.44
2021-09-10,566.03
2021-09-13,564.32
2021-09-14,562.85
2021-09-15,562.17
2021-09-16,565.92
2021-09-17,560.62
2021-09-20,552.62
2021-09-21,563.58
2021-09-22,565.4
2021-09-23,571.16
2021-09-24,566.36
2021-09-27,563.58
2021-09-28,553.03
2021-09-29,556.39
2021-09-30,559.6
2021-10-01,563.44
2021-10-04,559.52
2021-10-05,565.89
2021-10-06,560.85
2021-10-07,572.4
2021-10-08,573.81
2021-10-11,570.4
2021-10-12,573.77
2021-10-13,571.25
2021-10-14,572.89
2021-10-15,576.43
2021-10-18,574.4
2021-10-19,582.08
2021-10-20,577.67
2021-10-21,578.49
2021-10-22,579.38
2021-10-25,580.13
2021-10-26,579.22
2021-10-27,579.1
2021-10-28,578.87
2021-10-29,578.97
2021-11-01,583.62
2021-11-02,587.2
2021-11-03,590.0
2021-11-04,596.44
2021-11-05,593.64
2021-11-08,594.1
2021-11-09,592.16
2021-11-10,592.18
2021-11-11,591.89
2021-11-12,589.85
2021-11-15,592.53
2021-11-16,590.4
2021-11-17,585.16
2021-11-18,583.47
2021-11-19,582.1
2021-11-22,574.07
2021-11-23,566.45
2021-11-24,566.92
2021-11-25,570.29
2021-11-26,554.64
2021-11-29,558.08
2021-11-30,547.89
2021-12-01,553.73
2021-12-02,551.06
2021-12-03,546.67
2021-12-06,551.65
2021-12-07,562.51
2021-12-08,557.41
2021-12-09,557.41
2021-12-10,555.95
2021-12-13,553.05
2021-12-14,549.64
2021-12-15,553.53
2021-12-16,561.69
2021-12-17,562.35
2021-12-20,553.23
2021-12-21,564.29
2021-12-22,566.0
2021-12-23,571.66
2021-12-24,571.26
2021-12-27,574.02
2021-12-28,578.92
2021-12-29,576.35
2021-12-30,577.71
2021-12-31,578.86
2022-01-03,579.52
2022-01-04,580.98
2022-01-05,580.78
2022-01-06,574.19
2022-01-07,570.19
2022-01-10,565.1
2022-01-11,569.35
2022-01-12,575.23
2022-01-13,581.19
2022-01-14,575.8
2022-01-17,579.63
2022-01-18,574.28
2022-01-19,577.33
2022-01-20,579.5
2022-01-21,575.27
2022-01-24,551.89
2022-01-25,548.46
2022-01-26,552.45
2022-01-27,553.0
2022-01-28,547.49
2022-01-31,556.32
2022-02-01,558.09
2022-02-02,560.63
2022-02-03,553.38
2022-02-04,549.49
2022-02-07,551.98
2022-02-08,552.21
2022-02-09,563.11
2022-02-10,560.51
2022-02-11,557.48
2022-02-14,550.38
2022-02-15,557.39
2022-02-16,558.07
2022-02-17,551.41
2022-02-18,547.26
2022-02-21,535.83
2022-02-22,536.61
2022-02-23,532.29
2022-02-24,522.0
2022-02-25,528.58
2022-02-28,529.06
2022-03-01,510.03
2022-03-02,510.07
2022-03-03,504.96
2022-03-04,484.75
2022-03-07,479.52
2022-03-08,472.45
2022-03-09,506.63
2022-03-10,501.33
2022-03-11,509.26
2022-03-14,524.64
2022-03-15,526.39
2022-03-16,548.53
2022-03-17,543.95
2022-03-18,550.59
2022-03-21,548.2
2022-03-22,553.4
2022-03-23,541.98
2022-03-24,534.37
2022-03-25,539.94
2022-03-28,542.81
2022-03-29,554.08
2022-03-30,552.46
2022-03-31,546.08
2022-04-01,550.15
2022-04-04,548.38
2022-04-05,551.86
2022-04-06,540.29
2022-04-07,538.69
2022-04-08,546.04
2022-04-11,542.38
2022-04-12,538.86
2022-04-13,541.67
2022-04-14,548.56
2022-04-14,548.56
2022-04-14,548.56
2022-04-19,540.35
2022-04-20,547.05
2022-04-21,545.73
2022-04-22,537.77
2022-04-25,530.45
2022-04-26,525.25
2022-04-27,522.55
2022-04-28,525.57
2022-04-29,532.5
2022-05-02,528.37
2022-05-03,529.85
2022-05-04,525.4
2022-05-05,520.94
2022-05-06,511.08
2022-05-09,498.87
2022-05-10,506.94
2022-05-11,512.59
2022-05-12,511.62
2022-05-13,518.32
2022-05-16,516.82
2022-05-17,523.79
2022-05-18,519.63
2022-05-19,507.61
2022-05-20,516.4
2022-05-23,515.27
2022-05-24,514.85
2022-05-25,512.73
2022-05-26,516.42
2022-05-27,520.84
2022-05-30,518.89
2022-05-31,510.25
2022-06-01,503.32
2022-06-02,508.36
2022-06-03,505.73
2022-06-06,511.22
2022-06-07,505.97
2022-06-08,500.35
2022-06-09,493.92
2022-06-10,488.21
2022-06-13,476.98
2022-06-14,473.86
2022-06-15,481.92
2022-06-16,472.48
2022-06-17,473.62
2022-06-20,474.76
2022-06-21,476.51
2022-06-22,477.24
2022-06-23,476.04
2022-06-24,485.28
2022-06-27,488.86
2022-06-28,487.28
2022-06-29,485.41
2022-06-30,481.34
2022-07-01,475.32
2022-07-04,475.98
2022-07-05,468.95
2022-07-06,481.53
2022-07-07,484.5
2022-07-08,489.45
2022-07-11,486.66
2022-07-12,492.83
2022-07-13,490.95
2022-07-14,478.47
2022-07-15,480.92
2022-07-18,486.37
2022-07-19,492.43
2022-07-20,493.24
2022-07-21,498.51
2022-07-22,493.8
2022-07-25,493.39
2022-07-26,488.38
2022-07-27,494.91
2022-07-28,507.1
2022-07-29,518.43
2022-08-01,516.03
2022-08-02,510.65
2022-08-03,516.29
2022-08-04,517.15
2022-08-05,513.36
2022-08-08,517.23
2022-08-09,514.88
2022-08-10,517.0
2022-08-11,513.09
2022-08-12,505.53
2022-08-15,511.48
2022-08-16,511.38
2022-08-17,507.59
2022-08-18,510.96
2022-08-19,504.73
2022-08-22,500.97
2022-08-23,498.06
2022-08-24,501.27
2022-08-25,503.04
2022-08-26,493.34
2022-08-29,491.72
2022-08-30,489.95
2022-08-31,488.31
2022-09-01,478.12
2022-09-02,493.89
2022-09-05,485.46
2022-09-06,486.25
2022-09-07,488.85
2022-09-08,490.93
2022-09-09,495.43
2022-09-12,502.9
2022-09-13,497.36
2022-09-14,495.62
2022-09-15,496.2
2022-09-16,492.02
2022-09-19,493.67
2022-09-20,485.02
2022-09-21,488.02
2022-09-22,478.85
2022-09-23,467.39
2022-09-26,468.37
2022-09-27,469.18
2022-09-28,470.12
2022-09-29,466.3
2022-09-30,473.45
2022-10-03,476.87
2022-10-04,488.51
2022-10-05,488.63
2022-10-06,483.57
2022-10-07,473.41
2022-10-10,471.42
2022-10-11,468.78
2022-10-12,460.36
2022-10-13,464.03
2022-10-14,465.18
2022-10-17,470.57
2022-10-18,475.55
2022-10-19,471.67
2022-10-20,465.08
2022-10-21,466.4
2022-10-24,471.62
2022-10-25,476.87
2022-10-26,482.49
2022-10-27,482.42
2022-10-28,482.64
2022-10-31,481.19
2022-11-01,479.77
2022-11-02,478.72
2022-11-03,472.15
2022-11-04,476.49
2022-11-07,484.19
2022-11-08,487.73
2022-11-09,490.3
2022-11-10,499.2
2022-11-11,504.13
2022-11-14,503.0
