Date,.OEX,.5SP25,.5SP40,.5SP35,.5SP55,.5SP60,.5SP15,.TRCCRBTR,.MID,.SPCY,.SPCDNX
2010-12,0.46735888319549485,0.45152102453038523,1.5818180499359908,0.40496427350537334,0.2589149187472068,1.3516501242030834,0.8951652780553471,1.2220476972712448,0.5493292676376433,0.7021192681741942,1.0982710954623862
2011-01,0.463897464930025,0.7952140875776365,1.418793548039315,0.3907688267176501,0.2788145160665577,0.8874027422543161,1.1829005757145312,1.0219419996148629,0.6895540181938226,1.1439171058242448,1.3836610807209029
2011-02,0.6076557206025631,1.1871074633869996,1.4012972668381398,0.5914569306871118,0.23027947439267088,0.617044193072599,1.8412947634642913,0.520288299598633,1.232096735817129,1.8165971859144396,1.0340497797947807
2011-03,1.210110960511152,1.1562816167128098,1.5002689377917915,0.9115416830406489,0.7793760723660272,1.6701628545981033,2.3154400665206847,1.804671216876087,1.478876658864912,1.8204718528980148,4.316015617669215
2011-04,0.6048124468977515,0.7314343915338244,0.7327203669400492,0.6267501820036746,0.542010246384479,1.0980680146311004,1.9013673051370508,0.7623217931058675,1.0697249272788785,1.1284444077819404,1.657972038449935
2011-05,0.5111202843308174,0.729000025666054,0.8434564314732138,0.39384257639819653,0.418175087473732,0.8791028998402117,1.8831238149451561,3.118682364210074,1.2282890803128415,1.810576901802136,3.970633690023479
2011-06,0.8119818031538858,1.1693628594726615,1.7012970660264244,0.6707408365968198,0.336626315731302,1.1442375046476094,1.4991718329488206,1.038192643465799,0.9454515633721857,1.0560284023018536,2.3588391049837933
2011-07,1.165408838680922,1.6083288067087231,2.059582675072977,1.0113036834160787,0.6132398953553526,1.9664134069276349,1.5951825236179253,0.8392101718174587,2.1047864761085475,2.356394108901079,1.925179882765319
2011-08,9.424956985896522,11.250880243699404,25.519285444755706,7.634740749370004,5.55875191476724,19.956175741138406,13.952925948475276,1.9421546182527392,17.832107713805453,18.223822455344052,10.201879679518582
2011-09,5.395815123087131,6.606709053010259,10.572695049288507,3.9373913897337456,1.6790462371900627,6.500881644198061,16.5508055680918,6.4853889064203045,8.357921159582244,9.31338443532324,13.363450340795586
2011-10,4.7967628955854025,6.44408832698552,15.007381904379839,3.089294882234038,1.1600985092377536,8.569354531460407,13.289655710083263,2.3297592836710423,10.51743439265091,14.198025792667536,6.264769377789471
2011-11,6.81491943606483,5.982160021666427,13.450327801455547,4.987051115151532,3.3385537125411635,8.816242530397622,11.05607079416903,2.013037542661119,9.56060291807749,11.954104140473108,4.9541512713802796
2011-12,1.6128386670112895,1.8743176912518935,4.615347886832089,1.2783301709830626,2.0672219302003363,3.0441971371067478,2.8164907423644423,2.2790204494474122,2.5768459232281775,2.7423132601594244,3.8342423356731934
2012-01,0.4655858155992722,0.5575473456675958,1.8914478699675998,0.30788541577323414,0.6228437877710526,1.2285781193715442,1.7521554579293306,1.3388169717987404,0.7897024443156719,0.961309906240403,1.199099081418129
2012-02,0.382483228957573,0.5024683009952174,1.4425977316861702,0.19983947936381496,0.2151961490762805,0.825654524203947,0.7173169156275935,0.46886979321644606,0.6703616306373652,1.3125777273485708,0.533335921468224
2012-03,0.571556680177671,0.5678181538022237,2.0128248901102683,0.526781953903929,0.32288010740652956,0.7466219538092206,1.3051561063461532,0.8219641179039965,0.9698072311964759,1.4643497695252878,1.9795444686627988
2012-04,0.8359159129559853,1.7026712353961282,1.3615947423653325,0.4982835838984123,0.47328634313459617,1.605072643379547,1.935937643010481,0.8647974793162172,1.3760868798874977,2.004370608272818,3.2853569021527242
2012-05,0.8767196843913287,1.8414949904360516,2.1519694435965233,0.4925026716370695,0.24091972071069817,2.142126559086823,2.1885369671112067,1.2629841201850458,2.2263691559803247,1.4981272642322412,4.5167618209733895
2012-06,1.6090443797418246,1.7912291387858177,2.5953831720058065,0.9963635701385013,0.44716222119698007,1.4874234705670653,2.2833072145452715,2.192547277767372,2.3103944424106015,2.5766859353546625,1.9148122179646154
2012-07,0.7561350976809484,1.0349623290016499,1.7533774599743714,1.1621368054995223,0.4668030389018201,1.0072276214391505,0.814010895368625,2.353364777634032,1.2338845618802234,1.32555595597652,1.3898882618621833
2012-08,0.29981222895304094,0.44123805284236406,0.49529482422382526,0.2401293138158389,0.30040454288632035,0.29684198089391955,0.9655334410256721,0.6640461146898027,0.5658197454845545,0.9401234408729702,0.838122200900797
2012-09,0.6748396841996147,1.058016793249756,1.6162185100301694,0.32310382213417693,0.3614453585743972,0.8201730134694293,2.945303999292864,1.1275532104357986,1.0765665884740425,1.1408765660306044,1.5318208235583604
2012-10,0.7756372863253647,0.8849988762002639,0.791693781146695,0.90667471603816,0.3537575228721717,0.6045349301563412,1.7347362150804884,0.6591170653993687,0.6132067688989695,0.670675482497196,1.2673545147228213
2012-11,0.9682910938890593,0.8662973593195324,1.323038920156741,0.5837731752508105,0.9182886239491921,0.5589000563012368,1.0070162646629277,0.6501422029430819,0.9181993687439565,1.0658254731178765,1.6399549144573435
2012-12,0.6157633806267685,0.8842336480448031,1.6053276887582408,0.45712183012479535,0.7280743512939989,1.0360196291812902,1.8328778554608136,0.2620959116204286,0.9000737721247,1.3151838528149085,0.6038914301671633
2013-01,0.46551874348514455,0.4490439338098889,0.7038125164828439,0.45890124081131944,0.4028012936307134,0.2854987134539808,0.6313600478342926,0.2416275861154238,0.5138487186729526,0.6231787980798542,0.45542943522145407
2013-02,0.6440122435847593,0.8001365053426039,1.2187588369667879,0.46762429073181483,0.3839697953909,0.5804204641690145,1.4159968611160763,0.23442188910825765,0.8479887302598527,1.0550591824755025,1.151479449656868
2013-03,0.2347180937995516,0.4496701530926089,0.388459674857535,0.3533887757438998,0.3095690024841632,0.26858365203250145,0.3810951198614032,0.26214152964450926,0.32637757410594936,0.3006921647992203,0.4770546026486251
2013-04,0.7742281258725433,1.1137605378973947,1.3166125354567164,1.1906208928101236,0.5333952027624759,0.999913882027594,1.9719091336510624,0.8125119392430701,1.4943200444725466,1.6684306614088087,4.33897647387784
2013-05,0.4820442623138761,0.6525428316583323,1.0912278789202214,0.915694264607554,1.0993533700499107,1.5401531626220033,0.828886983840181,0.4919720209282414,0.8449024989969319,1.2306686594922918,0.44255650810058367
2013-06,1.04149858235342,1.3261008545175041,1.7059219654103233,1.3032217022449446,1.5074129227565942,3.8291645142199893,1.239950954550371,0.7546235275980876,1.4196333118367683,1.3517751866913892,1.953316095555541
2013-07,0.22775262652887718,0.35927723339988854,0.5422205964265029,0.4380375347211971,0.8470652330420747,0.9454525556109009,0.43440523009855114,0.4629007327773123,0.39910597596560793,0.47061195003421813,0.5869403330961589
2013-08,0.41161582526036,0.7428551267880632,0.8737512076874675,0.41785720906329515,0.585638551196326,0.9706073785841735,0.6431752843897048,0.4071051400649052,0.9765354467438004,0.9543084975645927,0.6431875174464475
2013-09,0.3277480161701815,0.4216417823362242,0.5392503262473533,0.35423693411946955,0.9451351174082222,1.658650480354529,0.8753534758384901,0.35459102771412354,0.4106654207162526,0.3668175408657028,0.4321575302889875
2013-10,0.5791383113308393,0.8496782558933118,1.0323157901345559,0.9348887993241336,0.7736360194943214,1.2474367237457185,0.7740250485918755,0.2824144983425495,0.7653412176300087,0.952246206864074,0.6848625980145903
2013-11,0.33296928241863233,0.7856025827961008,0.7068168688327505,0.4312570583011583,0.5088951409060039,0.7744724340532422,0.5552504210819589,0.19121844280263844,0.6034857924912662,0.7001088321249743,0.4756733742512922
2013-12,0.37429996331111925,0.34925340499727275,0.6455111512841456,0.6497117974923327,0.4226972497984791,0.6875587134426068,0.6002003164576272,0.18594349768845672,0.4347414348234957,0.6706628766680491,0.7650124207024223
2014-01,0.6575483853615612,0.8615969285297902,1.0288822355066067,1.0755686603311296,0.8209873329377108,0.8102569061183748,1.1031028350376886,0.377115881306724,1.2433622733979324,1.3562940687758838,0.875286034055966
2014-02,0.9231209611340768,1.143859100415289,1.0906985382304522,1.4737048638990258,0.5989285086683587,0.6258288013617971,1.33488361514025,0.4133610400851934,1.4821078751385672,1.2063546766024775,0.9807469779628354
2014-03,0.4296100243639581,0.6252139196535675,0.9041369466947651,0.8163976277257694,0.48996318733487,0.4650065242901111,0.5472283815209171,0.2943860330352042,0.5747866016083873,1.0182766793544815,0.7141968919174247
2014-04,0.6454927213526421,1.3297132985262614,0.8591062010674952,1.552407774644279,0.5814195837481847,0.29512954291036225,0.9848856902836148,0.28828615674779373,1.010782865591758,1.316288283742571,0.3133594672857594
2014-05,0.24732296008887764,0.46087589441324717,0.43404935975114645,0.3318549351039733,0.8401729577467526,0.3228076716875739,0.40217996818590035,0.14005408837014802,0.36872549255368686,0.9770328395532261,0.3728509678961209
2014-06,0.12604381777013018,0.22997940408112205,0.2377025661047593,0.1860976978796016,0.5846658497957737,0.3222347852306023,0.24202032016335803,0.23097486698945655,0.2249038659400921,0.46426079559861505,0.2851574805521407
2014-07,0.4822261666092761,0.6530686904667155,0.5385136560145137,0.7820632104954313,1.1922390884460992,0.32110056594484543,0.3756642979041946,0.2080940433815361,0.5121898312187503,0.835123911871567,0.3338230202376439
2014-08,0.20183539561871383,0.3117078495364715,0.33771561973252145,0.4094520159254328,0.7402176446764505,0.2263424221627607,0.155192585677785,0.19246867962437852,0.25447481114319687,0.3730195880801149,0.14291555933948707
2014-09,0.3796844203849906,0.541601665358983,0.4214636072244196,0.5942089831501496,0.583209144041742,0.9229869068142621,0.435302160630978,0.5174640760205279,0.5128617539466642,0.79557073899899,1.0147316088198044
2014-10,0.9911990735983449,1.0427607503768601,1.0971164774964925,1.8784059882130624,0.6006847591240175,0.6371307332379518,1.9059976980943572,0.5059994167136193,1.182242734574484,1.41488973339923,2.650996251884315
2014-11,0.06287778699479836,0.3664171922500945,0.10005285157368922,0.4368108609591259,1.1142978909881864,0.2881320946365247,0.7394504880135508,1.7530708796837413,0.1519775670878937,0.3364402408353161,1.8601640518824416
2014-12,0.953478892146595,0.8571011254343766,1.1245700291618754,1.439632575321308,1.343730114772366,0.5670495694478495,1.7466428358200576,1.2670907860922145,0.9579353700020035,1.4209818713086402,2.4140088496789955
2015-01,1.2246206468719705,1.2472692851830525,1.7536340760847802,1.0994844709035942,0.8165595400189392,0.8119661472059382,1.5299437883262712,2.061000440869053,1.1545718167049044,1.6253774320183738,1.5607094573770655
2015-02,0.4287456208258552,0.5796845705787933,0.5714654631753158,0.6315890045168744,2.372694275983206,1.3111325530859526,0.909529793259634,2.107990762235972,0.443416436326864,0.5296966164769568,0.44707569630671623
2015-03,0.7527893810198278,0.8480137079404629,0.9794554609798636,1.1102372958265498,1.6274103642639606,1.488563052272879,0.9275855143221895,1.0463114320800782,0.6905183712706782,0.844072128575324,0.5405430780191827
2015-04,0.20873250130252624,0.379523751496991,0.17900066494542805,0.5551189987052367,0.6540612747405745,0.7156319047962663,0.2605987173751067,1.3480982283034717,0.2618577184326922,0.42202898503968456,0.3296561211967286
2015-05,0.4297732032503568,0.3729935396681676,0.5083524997392375,0.6862821030784021,0.6551535269491167,0.8613084346353184,0.6867059436798941,1.123981023353549,0.4340546656659237,0.48915954199005446,0.43693248830307896
2015-06,0.5059254278084422,0.4761307777280123,0.6821205763921167,0.607545962182039,0.7706135239921681,0.7824599072639453,0.6114646416800303,0.6749693532867623,0.48931474248388723,0.57675201442388,0.23993074300714384
2015-07,0.6499198026055637,0.6322277479714258,0.614911037525706,0.8720193794554195,0.9511828637042793,0.4139686912968716,1.3044630027540114,1.2280053773510975,0.4993565464647463,0.5259737668360849,1.4742521531150532
2015-08,5.054194711918401,5.017361847384362,5.408017803010552,5.12965452348003,2.7414041296350256,4.1437908956880385,4.8885950937335725,3.3292475827327785,3.7289935713246822,2.638509119483304,3.2885046908304556
2015-09,2.259869918767473,2.290131841090753,2.1653586739399113,4.743698737820351,1.3262850256340053,1.4032838044418068,3.4966927823945664,1.3168110448700272,1.938758154829927,1.7893100219269604,1.1429384986579807
2015-10,0.8966286962860499,0.7045236247300485,1.3303463822693993,1.6161817582924034,0.8262635968557376,0.7897297933446392,1.593231908831079,0.9354046763065055,1.0147879272669296,1.7777667748716368,0.6163685674613876
2015-11,0.7915174737999674,1.278874951190809,0.8973591177952455,1.1453505564081379,1.462701099810805,1.590995089809811,0.4582858682099919,0.8058138716715862,0.9499887322966182,1.0250254177155405,0.30022509303027106
2015-12,2.0062574774904376,1.836295862058569,2.9684543311472225,1.9162390579125197,1.3742278228360356,1.6638932948733844,3.046338816064846,1.448221411834708,1.5092086319998035,1.790969237045209,1.0392267828606359
2016-01,2.5246668809920183,2.338501762270948,3.154466155620498,2.518105802318026,0.898378626056324,2.3352774113691046,3.510591998067031,2.4432162309955103,2.853720158574683,3.05086181224857,1.4774310954345398
2016-02,1.1522260699936246,1.988987719113171,2.9866889681798474,1.3955264229021354,1.0835316831296566,1.8670536158762545,3.104752301074272,2.5581465450773693,1.5518483179604192,1.2914892395752933,0.6105892593280677
2016-03,0.5505532410050831,0.633006424746578,1.2913767652462442,0.9215607089037099,0.423202577987662,1.171553317733046,1.4068720561961063,1.3457817445975382,1.05663604684086,1.605091943561576,0.7024122493883402
2016-04,0.445052576391189,0.5099311509317116,1.0735558989761333,1.2710915177610387,0.9337614670968593,0.3640931544159557,0.9783471463675648,2.1657656843983757,0.7285782766729118,1.0404187825423061,1.5113650618403023
2016-05,0.4992374199041771,0.7143412650180585,0.9546931246875017,0.5995958422758438,0.6812325273588534,1.126769043332761,1.1663507067619314,0.8689657229571711,0.6885314515552363,0.9215632201030973,1.52381713962576
2016-06,1.072535784020547,1.1595863171580365,2.815298781069058,1.1564012399953854,0.4200063762162561,0.8325158179884058,2.362361108108759,1.6000889425489773,1.6725486120541653,1.8976358197492535,1.1564940313172554
2016-07,0.2357122991677065,0.3492010774319286,0.3801441427416423,0.33334384931252076,1.0787051514527728,0.5898357918408204,0.6818585501131716,1.202638034239466,0.4041998071134666,0.6325385257420928,1.7999305589799672
2016-08,0.09562955402433414,0.3263162489815995,0.4381899504947656,0.29520858013736206,0.8886219443200651,0.39442131897397553,0.4629577154473732,1.0915901581537457,0.35161177819280687,0.3974383649039538,1.6656047472670963
2016-09,0.7253215192032817,0.7853373432607262,0.9051164295949332,0.9040585590779747,1.6233856787096017,1.7459227139495699,0.9479883664393737,1.0244287974399215,1.1233769470446595,1.3119427806418835,1.036393718694202
2016-10,0.1054056582831696,0.40430355999249157,0.34534037369474624,0.7504337516992965,0.8018893753624149,1.1781657960736063,0.5411417210098346,0.3411381900021645,0.29116571931684004,0.36525591460398654,1.4276824348274222
2016-11,0.5662982311869871,0.7042581298780852,2.875289443900125,1.615114536376248,2.700494994246949,1.5525927535017499,0.7558000311466259,1.51782179487222,1.0675226326671472,2.3254631698722052,1.1245353227329753
2016-12,0.23674280161858063,0.4761344538523452,0.74952002787315,0.29929681171943556,0.7931785476082722,1.0365234489734136,0.33736719632566253,0.36191819749864135,0.44994206760142347,0.7781322985176059,1.1295969366785692
2017-01,0.15011383283018248,0.20536374390739356,0.8458083184407759,0.47530502532750896,0.40328025674133927,0.45284170114645406,0.6654551284749313,0.5921829709786123,0.5299526641057842,0.9710162896566523,0.589190223733923
2017-02,0.13547337780376575,0.217569966549059,0.6089402090663355,0.3005984764987766,0.48743077992702954,0.35437769298176097,0.1584727020523379,0.26500765788468617,0.36713636825227397,0.7109230875820903,0.5259472027648544
2017-03,0.2358251079219568,0.20022123593146282,1.1411003778909437,0.3224417064272591,0.5247461475648969,0.4426395433739285,0.6449594327255083,0.3874124633251179,0.5613992814458125,0.8979476493851055,0.8325241782359281
2017-04,0.20406975952702436,0.259781331189318,0.8751893115377448,0.1859367335711191,0.17104530840486698,0.2508904759210632,0.48610328650288126,0.30167919819952543,0.4973415720678512,0.9446771471911528,0.3973304269116673
2017-05,0.2667015297617933,0.3131465059929474,0.7705539818721271,0.2150955933535951,0.29615006406198063,0.32459805782385776,0.5835329856792124,0.7147096774066655,0.47150978061763543,0.6295525769590011,0.8697658797505939
2017-06,0.20236957749806703,0.38827992266524675,0.6596601146105814,0.4003839219490674,0.37959378953423883,0.20890679123974143,0.6924661454234825,0.7260175069748978,0.43711266478553024,0.6776275946770661,0.4047104384317964
2017-07,0.13539164369724088,0.2613282197778241,0.3787112614423064,0.3072984715428172,0.29739282992749666,0.48429812268094474,0.3918251387962119,0.46692012894028084,0.3231846691173718,0.40961602516705264,0.27207300538299956
2017-08,0.3380267666862406,0.4753024681285724,0.5357351666533968,0.4737329123346707,0.17759713191415075,0.4346968074289972,0.4592281171456462,0.6311253144766266,0.5038297158114186,0.6810503783898831,0.1811651798345554
2017-09,0.19836319959748833,0.22886370531130248,1.1893759835114954,0.24496688723769092,0.43725449584908205,0.2830055561616666,0.5084560605576653,0.3093139567336237,0.36567781167449825,0.6197993057834019,0.18874007622475425
2017-10,0.13437769852076126,0.25002370057133017,0.3006248119111947,0.31136280024228197,0.2675048206558261,0.17090994347092464,0.2845594917038494,0.32627167686646985,0.16258405170225063,0.3614341837653293,0.21359863028460224
2017-11,0.18298472996732926,0.2338963806463711,0.6566897915108332,0.2507872246092715,0.35893899253307393,0.3150393691965161,0.38671164997169527,0.4221461616126478,0.24955253650617215,0.5553439835273275,0.3888048997060091
2017-12,0.1400698490202758,0.2489136419488359,0.5742633908454933,0.4023928962446501,0.9105680230479011,0.7409198749902086,0.4289772139525848,0.6918050205468135,0.28887978205440046,0.5851310003953938,0.662354751616142
2018-01,0.4222163609183676,0.7556648599324549,0.4885500654058184,0.9925137265393251,0.7449930362400224,1.299025202796086,0.4980909731204197,0.3460048867104356,0.3843847443772285,0.5556092697660717,2.92590124138926
2018-02,3.4348221072014966,3.0413977450893337,4.450950239292411,2.965295485994253,2.030642554789572,2.5351663009531755,3.3200264666480175,0.6249583842041111,2.422653751178043,2.370462992474608,2.4461867848676557
2018-03,1.9141233359256453,1.6142125806800298,2.908694354535535,1.7892492619671283,0.7569205885002959,0.6498721144152798,2.1382855957483393,0.377734929200218,1.4140088614846458,1.5859571337911864,1.0744333400891724
2018-04,1.698566643391989,2.490778645891649,1.9048432406439542,1.8321676413266426,0.7487743410487347,1.154869671336963,2.4994594936057872,0.6520422908402264,1.3297871531937597,1.5453307053468635,1.1306102037215158
2018-05,0.5681111284108437,0.3354275527250957,1.5242057312490411,0.9438344952946132,0.6637703274361535,0.6515357036641743,0.7811589839317362,0.34435100562561305,0.4282915503907837,0.5077503771379478,0.4057240291031995
2018-06,0.309916411196487,0.680611870566965,0.565074858756516,0.31418494019086357,0.9654304920522243,0.5643794368498602,0.6864642052400577,0.46764911400574316,0.3102085141228007,0.5241882438066121,0.34714559290705976
2018-07,0.3721514165395388,0.2531183738397675,0.8245608455306203,0.5406778812822564,0.9544790654299466,0.5842977230939042,0.6514092310047184,0.785674682203627,0.36748538650892904,0.6388810137227151,0.32331958325387966
2018-08,0.35652038677968917,0.5766313803270013,0.5470778373453637,0.18161421424414265,0.46039486224185744,0.501444800382191,0.9986947001466021,0.6514333545769692,0.38404782785865677,0.43120302753591094,1.137770011511097
2018-09,0.19002039060191428,0.4621047510830757,0.6144275107186018,0.3176842566667711,1.0091845982134389,0.791799023698275,0.525111868463584,0.26908679482478887,0.1949431167371243,0.3423630856006969,0.7573352843999652
2018-10,3.100699543672309,4.578867643205374,3.2269997017320087,2.9660613226773265,1.3963860265494947,2.4041985401446757,3.215949863036722,0.9145283761800755,2.537528391133183,3.4772299683636003,2.34039111712426
2018-11,1.6911798279241754,3.0688017059962944,1.4701531153766494,1.3773811627386867,0.7948403525706805,0.6201901358143479,2.1514414819574657,1.4112276789789648,1.2439447348649235,1.3943977010411068,2.007390774860594
2018-12,4.425198194254468,5.995847788185915,4.2450090409035015,4.108453236778061,2.183191450561578,3.4126383391828554,4.504526972746219,1.6097748201010944,3.9095230892308805,4.517309035910383,1.4118858429556902
2019-01,1.5638422261167595,1.8265063756734445,1.392094297079003,1.5367378552884294,1.2722654840988272,1.0362589470564543,2.2058664732835083,0.8907444974134104,1.3431926162862038,1.563967740433643,1.14487865605352
2019-02,0.3444770437691734,0.5705846029280589,0.5728626676498795,0.42350810665006977,0.2359682329017816,0.3130856336809326,0.9061611032332232,0.4799437378389675,0.34626060286234045,0.5137441032227369,0.36154825571482646
2019-03,0.5572477219317529,0.7759015895499661,1.0627274864904155,0.9276234112883284,0.38787421758242085,0.43573360440849773,0.8470032866019255,0.2653274903737392,0.9492634975707445,1.4008561386024363,0.36898344438324965
2019-04,0.1628857192259002,0.41360263638191835,0.8417901804511981,1.1358214114140273,0.4475823372090384,0.9989366782439963,0.651468641051415,0.3157903673509653,0.683212998893911,0.8394818081652727,0.2518550877539525
2019-05,0.8835186525792957,1.1416975794674062,1.1329791203626927,0.6695889926526267,0.7475625327131157,0.5118086895295525,1.2056623511635363,0.7736570469632928,1.2132507458894861,1.5714774146315744,0.5649262207513752
2019-06,0.6154102278803848,0.8738226395241929,0.9702909124675565,0.562143085971242,0.8859889192553666,0.8711531437003303,1.4025452963859621,0.6652783212100986,0.9173049650264604,1.3824352173406862,0.5774296248106566
2019-07,0.3678395907579148,0.4923930888577864,0.45809147785569165,0.3629388736811992,0.22294700335710962,0.7349835288753969,0.6534292707472644,0.7160125096376077,0.5003043806453956,0.5295648924366856,0.298605223988417
2019-08,1.9101798982302853,2.1475291755139216,2.975726834092459,1.3441139417485095,0.5110086011026048,0.7965593691813705,1.8664345391078414,1.8336890405727055,2.3730771092856497,2.6466111044517553,0.7278170724187107
2019-09,0.4589531623348108,0.6887387643121962,0.7386773509592907,0.41110603172970245,0.5419472082618424,0.5585076966523288,0.5185238849785389,0.9325411476340052,0.785745769611601,1.2990010232314646,0.75662450632062
2019-10,0.7688472780143141,0.5745222332335574,1.3031337039168371,0.9055706064525326,0.6276064112931647,0.44405504772088333,1.1229395928270665,0.3122913369111763,0.8330106805762126,0.9779799224217369,0.35649957805642896
2019-11,0.1807256109353302,0.3693086124679161,0.2947041967529184,0.49615398143289846,0.4522406102638909,0.7580371225370258,0.3533038339360085,0.790079754288601,0.3895673139758739,0.610211334379759,0.3187065486495169
2019-12,0.3089656343547715,0.3818243820345976,0.5066626250456805,0.2954410466510288,0.33379162365710346,0.8536015347917782,0.5231006162233579,0.24474267058302432,0.2903910669883863,0.39930137904839996,0.5581144037064476
2020-01,0.5625248822222776,0.4943537706666017,0.9089625792734899,0.5546646001820849,0.46686815642619356,0.653132956829594,1.1544222219855964,0.7852137474567833,0.5994011871391345,0.7667834451295267,0.6740860616568087
2020-02,3.3078201848508715,3.359721537416582,3.9409085634980148,2.77670325241327,3.2825008259445485,4.219998297653681,4.313666908261807,1.710134700122666,3.9100092583412684,3.761225315643619,4.2490569611804005
2020-03,34.04289400254534,28.56801634804886,57.471005602261265,26.836753093595423,46.832392702594504,46.17011314875835,37.95668512374834,14.00988964656043,45.735653323309215,46.89865857790729,25.913582643935094
2020-04,6.062947368891564,7.131463891341241,13.345881686385393,5.271959949697601,11.917104809234974,12.886050910977483,12.171564435148278,13.23891271606696,12.666097318527967,16.06356952091312,3.9050380350504645
2020-05,1.4380412785471481,2.7761815988235483,5.953437919516414,1.22507108280054,2.554025387676578,3.8331367889405628,2.8862362076277006,3.302643249220955,5.3180116969296565,7.754431504496151,1.8009340103414218
2020-06,4.425364100906835,3.6388797470922434,12.702178580782832,3.7812224662859024,2.806408125598101,7.222697722020447,7.448808279501814,2.3363478205188546,8.183837539240916,13.563465942108373,3.4855502307105604
2020-07,0.7963927055989884,1.5670642718666186,2.001830978425229,0.7984338571477593,1.4500014797349619,1.271053310535303,1.9140980339407772,0.6278801347065183,1.5756777135991298,2.6032397551625643,3.756056928657063
2020-08,0.6805247150874697,0.8326979594942151,1.1707842111875657,0.34503958512499,0.9263776872251865,1.0086895104634312,0.5784984820342418,0.7985745466431836,0.596672726582475,1.0520542806414799,2.810937350997938
2020-09,2.769160892920154,2.9489736427891993,1.9825859698856927,1.7512911333583756,1.6008722996117872,2.7837993642146204,3.2786865463799693,1.2304823812110892,2.3231906451234314,2.6668533158326837,3.228900758790128
2020-10,2.3760721622367154,3.2167814528173526,1.411032931460203,1.5212205994098815,1.323440952238132,1.7471759080391531,2.3690299145901883,1.5148102070781426,1.5398207362043095,2.0034319882883667,2.4020305247244744
2020-11,1.4817593832182703,1.76783971550964,6.26892975428874,1.954492433300813,2.129324945511346,1.7971598728564715,3.7828791801539925,1.0794181104874485,2.9599423902112263,5.357913723768375,2.1063612164585708
2020-12,0.33850374711821885,0.4950016419932117,1.0102136208337333,0.48585245809167055,1.0432230839933971,1.3743831642398794,0.8751381788221684,0.5103195807822538,0.9854370746857195,1.4971743327061893,1.2829137501664463
2021-01,1.275537012983558,1.9550499228559062,2.7071354402965726,1.162845960167196,1.9984881408584418,1.6191194338796802,2.8383355644734314,0.7653888339810214,2.183169980241823,2.6945406197143718,2.8535725002953187
2021-02,0.8538259969462375,1.9824129889795339,1.5646111970782697,0.332712162079299,0.8004044526179228,0.5997774526726352,1.0644556565860845,0.8320945425498485,1.6105202846315885,2.155800566344574,6.276511988414955
2021-03,1.0257502796573958,2.3209778112825457,1.2732134646760027,0.7093659358404452,0.8790606533662996,1.1174499267206155,1.4424994606519606,1.7541752638536763,2.4016835099257476,3.382990207491492,4.940152330897887
2021-04,0.7334298417158368,1.1380155273648078,1.1487083080763354,0.4150932717176351,0.599142405220234,0.5437800670633163,1.3578304934043957,0.7833493405058723,0.9382026981302283,1.3180979210936759,1.0718564638209482
