Date,.DJI,.IXIC,.INX,.NDX,.SPX,.SPSUPX,.GSPTSE,.DJI squared,.IXIC squared,.INX squared,.NDX squared,.SPX squared,.SPSUPX squared,.GSPTSE squared
2011-01-05,1.247957620402496,1.8424183219508976,1.493201131727331,2.341326041547527,1.493201131727331,1.4199644667145006,-0.3519481292643671,1.5573982223206604,3.3945052730603624,2.229649619791782,5.481807632828613,2.229649619791782,2.016299086731796,0.1238674856926876
2011-01-07,-0.4114486898192112,0.0358902354663119,-0.3971654239997507,0.2770998672198542,-0.3971654239997507,-0.4245569763400872,-0.927625182921206,0.1692900243539455,0.0012881090018273,0.1577403740209017,0.0767843364132608,0.1577403740209017,0.1802486261590373,0.8604884799896011
2011-01-10,-0.3201062257295376,0.1711338680488884,-0.1377275180819885,0.3367626640260951,-0.1377275180819885,-0.0646907633939136,-0.2049973905335992,0.1024679957508097,0.0292868007933743,0.0189688692370244,0.1134090918819526,0.0189688692370244,0.0041848948684873,0.042023930125585
2011-01-11,0.2954691923827668,0.3329262397877537,0.3718221583284993,0.1902425837982717,0.3718221583284993,0.3671600249050034,1.1703879390335448,0.0873020436473245,0.1108398811392128,0.1382517174240636,0.0361922406902424,0.1382517174240636,0.1348064838882427,1.3698079278351885
2011-01-12,0.7133102886724378,0.7517233280933899,0.896726885011282,0.703153578179409,0.896726885011282,0.8784137025605349,0.4404863781959213,0.5088115679259566,0.5650879619998024,0.8041191063020369,0.4944249545065063,0.8041191063020369,0.7716106328461078,0.1940282493761602
2011-01-13,-0.2004272970432143,-0.0745529598067668,-0.1712249223647914,0.0281970585829329,-0.1712249223647914,-0.1548509028205624,-0.4372777258781253,0.0401711014000488,0.0055581438159493,0.0293179740388288,0.0007950741127293,0.0293179740388288,0.0239788021043432,0.1912118095491449
2011-01-14,0.471749071860691,0.7288866438816732,0.7357425505636377,0.7733957183730523,0.7357425505636377,0.7384318453395252,0.4658764587406386,0.2225471868014233,0.5312757396290891,0.5413171007098869,0.5981409371977696,0.5413171007098869,0.5452815902115364,0.217040874808718
2011-01-19,0.3211613425204808,-1.0925800117253257,-0.8791743359341917,-0.8692981742734646,-0.8791743359341917,-0.9238949660594415,-0.1860009234128058,0.1031446079295576,1.1937310820217124,0.7729475129653269,0.7556793157951788,0.7729475129653269,0.8535819083099766,0.0345963435104164
2011-01-20,-0.0211226371541402,-0.7761128530464618,-0.1295771750825511,-0.7512999996869547,-0.1295771750825511,-0.2094807672144416,-0.8047749928254309,0.0004461658003454,0.6023511606639188,0.0167902443023741,0.5644516895296181,0.0167902443023741,0.043882191832751,0.6476627890771723
2011-01-24,1.325247054657268,0.4891338157276404,0.8229986945341005,0.6240113392105634,0.8229986945341005,0.7782664823841624,0.1218940961829895,1.756279755877764,0.2392518896882813,0.6773268512048336,0.3893901514633608,0.6773268512048336,0.6056987176026177,0.0148581706842679
