Date,.DJI,.IXIC,.INX,.NDX,.SPX,.SPSUPX,.GSPTSE
2010-01,0.9282319294887199,1.4972571016173883,1.094526782336595,1.884368076291452,1.094526782336595,1.0947431286269824,0.7084679080190133
2010-02,1.1729508843220922,1.201792253849588,1.3920739231219526,1.1785020642028539,1.3920739231219526,1.392714824549895,1.3601865157191086
2010-03,0.2362208863204324,0.5285576230420789,0.3403576853115478,0.5090513073322845,0.3403576853115478,0.3785254228719957,0.36577037863789985
2010-04,0.5806010711820133,0.7675845526366074,0.9484009907218292,0.6565331888405987,0.9484009907218292,0.9663251087779123,0.4565409774050111
2010-05,3.758616873659567,5.839810093340809,4.548300624872657,5.751412091010899,4.548300624872657,4.763101651429863,1.5122095424200672
2010-06,2.079330523674885,3.1760695908596883,2.671778169313145,2.9742600470488774,2.671778169313145,2.778081971518318,1.3573293066057852
2010-07,1.8366440057540265,2.4457685276481156,2.106608982374034,1.9476246507553678,2.106608982374034,2.2492984781317005,0.8471476520586707
2010-08,1.422233120845274,2.188070308235962,1.717198836058393,1.800829553065947,1.717198836058393,1.8260671394296546,0.9368003967565003
2010-09,0.849548707107357,1.3298876827206583,1.147234158965168,1.1984405320789566,1.147234158965168,1.2268075192910233,0.26171374135648096
2010-10,0.20982605362271592,0.5257833722306485,0.22142850279425583,0.7302796375697955,0.22142850279425583,0.22664561312620454,0.21786131490577781
2010-11,1.0314583009751013,1.3712192986757477,1.1827805876885376,1.451196636884842,1.1827805876885376,1.2026705075727997,0.9218451416048917
2010-12,0.3588410082078391,0.4666319893364828,0.4574096398087478,0.4127617290737671,0.4574096398087478,0.4630868347163416,0.3364776867790344
2011-01,0.5033231986324941,0.6423164565142245,0.5620090527191751,0.84112944012136,0.5620090527191751,0.5326304394666507,0.5098948473978171
2011-02,0.37212353550657973,0.9332715618207079,0.5620681106968872,0.9213613669118836,0.5620681106968872,0.6050722034148054,0.5497228290463972
2011-03,1.0027725562228158,1.1743615466547728,1.0315036592889946,1.3537071470842266,1.0315036592889946,1.0370126256804146,0.6660947969416853
2011-04,0.39594582652609084,0.4794222713150108,0.3339468284062268,0.45754388685326386,0.3339468284062268,0.36410017645415876,0.4499080298413627
2011-05,0.37783515205901463,0.7315704091539649,0.4245128396033383,0.6664207707076995,0.42452836194821436,0.46001204865258366,0.6230970113906781
2011-06,0.9223745869861342,1.4690056703453171,1.1374120341321299,1.4593934400968223,1.1374120341321299,1.1640001176922488,1.2169270170060438
2011-07,0.7515820431324703,1.6821404878473596,1.0308877731678312,1.732858669706178,1.0308877731678312,1.0965983969506237,0.7768579430726067
2011-08,6.7818542175345415,12.149761159598091,9.340680603557221,10.2078674888119,9.340680603557221,10.046467622107828,5.98022925819496
2011-09,3.3927384446367768,3.301227969080755,3.688451268269989,2.7398934758255358,3.688451268269989,3.865683546283175,2.271155660159093
2011-10,3.526867082317472,5.301226493526456,4.571848122560175,4.489721045108154,4.571848122560175,4.916056720198767,2.3808874548815453
2011-11,2.7018659965864007,3.614840050114295,3.136748604040208,3.3003466302538325,3.136748604040208,3.283444744844508,1.534390437063154
2011-12,2.457599037955465,3.0737529472453593,2.8687016864604864,2.7566994855992246,2.8687016864604864,3.013344894875724,2.5681821660950526
2012-01,0.3167483065402971,0.6509722533362833,0.4089418317244101,0.6541117195215368,0.4089418317244101,0.42429982728419263,0.4735295073945614
2012-02,0.28289683225995016,0.6473158007765818,0.38345579577696787,0.5496934644764562,0.38345579577696787,0.4249539505733949,0.3116282667168466
2012-03,0.5519011210729554,0.8033903502591797,0.6492654747205028,0.79859972359912,0.6492654747205028,0.6840471952692537,0.5692788399482914
2012-04,0.8025373353105876,1.4125158621873144,0.9480041425583396,1.4672787987159273,0.9480041425583396,1.0126960190096623,0.9772484713927102
2012-05,0.5077524649829418,1.0720867886192624,0.7236388260585791,1.1514951913802332,0.7236388260585791,0.7646370454933182,0.8940556324016181
2012-06,1.5513367645714373,2.726023563306545,1.9044675655591579,2.7041238778337706,1.9044675655591579,1.9870778099376811,1.3313741033630282
2012-07,0.776554438651964,1.4289120544479308,0.9487409714318713,1.6828026782402365,0.9487409714318713,0.9694327598594124,0.8180789778568123
2012-08,0.33542880304507244,0.5017743466278418,0.34685731265705444,0.4780637648357212,0.34685731265705444,0.36096123641738503,0.49453585146359735
2012-09,0.4799028568366617,0.8328302137160263,0.634593081843582,0.9241484263180166,0.634593081843582,0.6376580853513245,0.4713474041207746
2012-10,0.6138980552880188,0.9470846354668647,0.6344026622099802,1.2655196165180225,0.6344026622099802,0.616979114748079,0.52825752351216
2012-11,0.9508915418620476,1.2398769320997218,1.0051690594257976,1.3410343217547918,1.0051690594257976,1.0338366670217212,0.5625249466186303
2012-12,0.5488148582066181,0.6167542179170576,0.5210874003735987,0.7762621817699515,0.5210874003735987,0.5059770748376187,0.1507682757530781
2013-01,0.8225175319310384,1.4340130749481812,1.051456600542716,1.66236454251587,1.051456600542716,1.0526962329840233,0.3452739888575436
2013-02,0.5009560334184007,0.7317545118461021,0.6697203784440198,0.8089657354485885,0.6697203784440198,0.6807813636169701,0.22055027142344596
2013-03,0.2104300933590958,0.33255318324159133,0.29033446892089815,0.3697155211867431,0.29033446892089815,0.293140974694265,0.18753612076272294
