"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"gamma33",0.290426,0.036804,7.891098,0,"SP1500 US_EPU",0.751710354806481
"beta33",0.811255,0.019989,40.586052,0,"SP1500 US_EPU",1709.90208438152
"m33",-1.006798,0.314829,-3.197923,0.001384,"SP1500 US_EPU",9186.693594
"theta33",0.008555,0.001978,4.324835,0.000015,"SP1500 US_EPU",9223.731662
"w233",6.290874,0.918545,6.84874,0,"SP1500 US_EPU",-4587.34679697069
"alpha32",0.0001,0.019678,0.005086,0.995942,"SP1500 St_Louis_Stress_Index",2.47050704960231
"gamma32",0.293366,0.039495,7.427846,0,"SP1500 St_Louis_Stress_Index",0.760961075284048
"beta32",0.808008,0.021252,38.019907,0,"SP1500 St_Louis_Stress_Index",1721.02374569795
"m32",0.314763,0.16783,1.875487,0.060726,"SP1500 St_Louis_Stress_Index",9218.851669
"theta32",0.663626,0.220344,3.01177,0.002597,"SP1500 St_Louis_Stress_Index",9255.889737
"w232",3.684275,0.963936,3.822114,0.000132,"SP1500 St_Louis_Stress_Index",-4603.42583437202
"alpha31",0.0001,0.015427,0.006484,0.994827,"SP1500 CFNAI",2.74504841802594
"gamma31",0.286646,0.037016,7.743957,0,"SP1500 CFNAI",0.758026842419385
"beta31",0.81585,0.01995,40.893869,0,"SP1500 CFNAI",1721.58181547054
"m31",0.115278,0.160574,0.717913,0.472811,"SP1500 CFNAI",9208.816237
"theta31",-0.711039,0.210679,-3.374982,0.000738,"SP1500 CFNAI",9245.854305
"w231",1.625958,0.529324,3.071765,0.002128,"SP1500 CFNAI",-4598.40811842781
"alpha30",0.009354,0.021388,0.437363,0.661848,"SP1500 BKK_Leading_Index",1.26767961599648
"gamma30",0.265573,0.042738,6.213944,0,"SP1500 BKK_Leading_Index",0.76627397400059
"beta30",0.819532,0.02614,31.35203,0,"SP1500 BKK_Leading_Index",1701.62219891756
"m30",0.157837,0.193097,0.817399,0.4137,"SP1500 BKK_Leading_Index",9237.220862
"theta30",-0.210539,0.10178,-2.06857,0.038586,"SP1500 BKK_Leading_Index",9274.25893
"w230",1.294701,0.586398,2.207888,0.027252,"SP1500 BKK_Leading_Index",-4612.61043091691
"alpha29",0.0001,0.020628,0.00485,0.99613,"SP1500 UMich",3.31337342177503
"gamma29",0.294754,0.039265,7.506845,0,"SP1500 UMich",0.758585994380843
