,Overall NFCI,Leverage,Risk,Credit,UMich,BKK Leading Index,CFNAI,St Louis Stress Index,China EPU,US EPU,Global GPR,China GPR,USA GPR,GER GPR,Saudi GPR,Global Sustainability Index,US Sustainability Index,GER Sustainability Index,China Sustainability Index,.CESICNY,.CESIEUR,.CESIGL
2015-10,-0.4451319999999999,0.0316459999999999,-0.591944,0.052894,90.0,0.7254020504067302,-0.04,0.16394,87.33976499,102.89402,-6.8355712890625,-0.1418701708316803,-0.2484924793243408,-0.1776328086853027,-0.0511849224567413,0.0319660520614339,0.0319448142623139,0.0936844135736325,0.0642787073804518,-32.5,32.7,-0.8
2015-11,-0.4707425,-0.0629375,-0.6478175,0.0756425,91.3,0.686943599115547,-0.3,0.023725,96.07801009,92.10044,58.78399658203125,0.2128454744815827,1.1292920112609863,0.372732400894165,-0.0159066617488861,-0.1061435795124758,-0.2226800872038391,-0.1519939165583651,-0.0578143917471212,-9.1,23.1,2.3
2015-12,-0.39558,-0.0590399999999999,-0.5962825,0.1522075,92.6,0.7336498973068217,-0.22,0.34805,94.53806507,99.34261,-2.47900390625,-0.0213407278060913,0.1804502010345459,-0.1853604316711425,0.0991297960281372,0.0089286358109086,0.062808734640438,0.0031397277271845,0.053999148459878,2.3,15.4,0.4
2016-01,-0.318032,0.0079599999999999,-0.545186,0.241916,92.0,0.6631166771597083,0.28,0.65334,127.4782714,119.01519,-30.025733947753903,0.2279731333255767,-0.8419845104217529,-0.0587184727191925,0.0726592540740966,0.1187816635255827,0.2406062222306995,0.0631438630146741,0.0576166591556226,-10.4,-25.1,-20.1
2016-02,-0.295055,0.0673025,-0.5469725,0.26522,91.7,0.5351753073996556,-0.29,0.7444,108.0552358,114.62456,-14.46149444580078,-0.1961465477943421,-0.2615988254547119,0.183152049779892,-0.0797713696956634,-0.0112576298227344,-0.040273167606604,0.4330102153303099,-0.0781150134831619,-22.6,-71.1,-22.5
2016-03,-0.360745,0.0595225,-0.579515,0.1919175,91.0,0.4550482751029522,-0.44,0.184725,155.2279389,104.19081,5.970642089843764,0.0124501585960388,0.2031443119049072,-0.185227632522583,-0.185394823551178,-0.0711825516093098,-0.096044142832813,-0.0585298386568235,-0.1226576816361257,-47.0,-22.3,-9.2
2016-04,-0.383868,-0.0386079999999999,-0.572822,0.14979,89.0,0.4636575115270261,0.1,0.15028,165.2380053,84.25134,-24.498840332031264,-0.1490164399147033,-0.4365987777709961,-0.16857248544693,0.0434592962265014,0.0145344179444659,0.0268181372606672,0.1347182963719104,0.0496695916508884,15.6,-13.0,-0.8
2016-05,-0.38345,-0.1410874999999999,-0.5548325,0.1588824999999999,94.7,0.3962433400381988,-0.51,0.1089,117.5464314,82.04127,3.1109695434570312,0.0836196541786193,-0.0912988185882566,0.0938667058944702,-0.0330259948968888,-0.050502476158744,-0.0934274946450802,-0.0183626161899965,-0.0066435562114094,3.2,4.8,3.8
2016-06,-0.3564575,-0.09478,-0.533925,0.174085,93.5,0.3525934488339269,0.16,0.2547999999999999,131.4570154,162.62912,1.8357086181640625,-0.1440517008304596,-0.1463903188705446,-0.0418903827667236,-0.0759077668190001,-0.0097544715523503,-0.0070971066497597,-0.0573953858969231,-0.1319864805434739,-36.5,5.0,-2.7
2016-07,-0.33846,-0.010904,-0.505502,0.165084,90.0,0.275182246983722,0.27,0.1846,112.3994755,121.96465,24.44232177734375,0.076064795255661,0.6856716871261592,0.2895240187644959,0.0216083228588103,0.2448113429720111,0.3848565653783204,-0.0063128360284001,0.0255511088881321,-30.9,28.3,12.8
2016-08,-0.3453825,-0.0222925,-0.46424,0.1316825,89.8,0.1290225862566733,-0.55,0.2392999999999999,116.325771,91.8289,-15.871963500976562,-0.0887012183666229,-0.3102517127990722,-0.3019455373287201,0.0100473910570144,-0.1016278862175983,-0.3168315013784967,0.2012662500640278,-0.0294313613582047,-13.9,-3.1,2.7
2016-09,-0.31747,-0.08591,-0.43884,0.155582,91.2,0.007547151593501,-0.14,0.3247799999999999,147.5645526,79.80896,5.806739807128892,0.2953597009181977,0.4613204002380375,-0.0740567147731781,0.1210744678974151,-0.009460729780905,0.0425552623037988,-0.0088758535763271,0.0027026081635084,21.1,2.6,-2.6
2016-10,-0.340715,-0.210035,-0.458515,0.152995,87.2,-0.1200696593783396,-0.08,0.131975,106.809263,92.51785,-18.7974395751953,-0.3197516202926636,-0.6137694120407104,0.0762510597705841,-0.0330609381198883,-0.0055421605427142,-0.0016111658330909,-0.005734828258764,0.0207048176572446,-17.8,40.8,3.1
2016-11,-0.3896874999999999,-0.3418125,-0.490075,0.111415,93.8,-0.2398105956131357,-0.27,0.0606499999999999,133.0970927,169.37782,-2.8290328979492188,0.2118549346923828,-0.0797936916351318,0.0617520213127135,-0.1408744305372238,0.2090976654787697,0.6241406702398888,0.0713791433017494,0.0275701321262158,5.5,56.9,17.1
2016-12,-0.430226,-0.416348,-0.4969039999999999,0.0523519999999999,98.2,-0.2875612027665629,0.14,-0.13074,130.5673617,115.15205,19.261711120605483,0.1081477999687194,0.3793960809707637,0.2767916023731232,0.0767204016447067,0.0992540290940449,0.2357536143637879,-0.0256572834537217,-0.0286092029844353,28.6,53.1,27.0
2017-01,-0.4580725,-0.428815,-0.491655,0.0008624999999999,98.5,-0.4498016564890996,-0.05,-0.1341999999999999,306.037496,134.86953,3.020767211914034,0.0581869482994079,0.2756869792938237,-0.2311922907829285,0.0531349182128907,0.079670062586832,0.2132242777267363,0.065272516446889,0.0502239467817506,29.2,55.3,37.0
2017-02,-0.4703225,-0.4259175,-0.4868475,-0.0247399999999999,96.3,-0.4685248007915313,0.34,-0.216525,176.3995805,133.33148,9.005126953125,0.0782117247581482,0.4505271911621094,0.1664805412292481,-0.0032049119472504,0.0111677490695425,-0.026511944049678,0.0724953846905089,0.0190150801974637,16.6,71.1,43.8
2017-03,-0.4649739999999999,-0.412744,-0.49723,-0.009514,96.9,-0.4197888658280986,0.08,-0.37912,349.0531329,119.77617,-17.570480346679673,-0.0917584896087646,-0.8796422481536865,-0.2906482517719269,-0.0734764784574509,-0.0663720300222475,-0.1816126075688726,-0.0216879709882135,0.0592721657950301,3.8,54.1,38.8
2017-04,-0.4786924999999999,-0.39191,-0.52992,-0.013255,97.0,-0.5515610170941883,0.49,-0.379925,174.1927712,121.57059,22.82404327392578,0.4473334550857544,0.934882879257202,0.1254098415374755,-0.0180027782917021,-0.1086313987220364,-0.2082022414944465,-0.0833821095474522,-0.0445488853100389,70.8,70.4,31.5
2017-05,-0.5246850000000001,-0.4275525,-0.6033175,-0.022465,97.1,-0.6517740383985471,-0.26,-0.575425,130.7553519,104.17097,-16.8799591064453,-0.386524498462677,-0.5604233741760254,0.0303317904472351,0.2629097551107406,0.0336611320424735,0.1695218669246492,-0.0662562276223128,-0.0764518804789871,23.2,40.6,4.2
2017-06,-0.5636319999999999,-0.4727179999999999,-0.64,-0.04988,95.0,-0.7516689842780827,0.13,-0.6335200000000001,227.6597283,98.75896,24.209053039550756,-0.1486998796463012,0.340339183807373,0.007947415113449,0.2910828590393067,0.0123479143991276,0.0273572250935567,0.0893280059374821,0.0265174020783833,18.7,30.3,-7.3
2017-07,-0.57502,-0.426375,-0.6381074999999999,-0.0790225,93.4,-0.9302304373393973,-0.01,-0.659675,228.2414925,110.7536,-23.97555541992186,0.3642606139183044,-0.2358226776123047,0.2252501249313354,-0.3881681561470032,-0.0291654333659606,-0.0029376779796117,-0.0977294565412429,0.0557521799461881,34.7,19.1,-0.1
2017-08,-0.56105,-0.384525,-0.630055,-0.0742625,96.8,-1.1076228350359385,-0.31,-0.509275,164.6848328,109.17827,35.71815490722656,0.3490173816680908,0.9341378211975098,-0.2666433155536651,-0.1360763609409331,-0.0928704802706137,-0.1871736942366563,-0.2307649082392319,-0.0853657589009064,27.1,28.0,8.6
2017-09,-0.5650499999999999,-0.46033,-0.6213219999999999,-0.076786,95.1,-1.1730494441411252,0.17,-0.61198,206.3844492,96.75077,-22.997169494628903,-0.0367184877395629,-0.6758217811584473,0.0403698086738586,-0.0838048309087754,0.0775975187945094,0.1950229961114493,-0.0346398946603301,0.0769504685174986,-5.3,50.2,17.5
2017-10,-0.600725,-0.5707025,-0.63725,-0.10768,100.7,-1.1993050679475226,0.65,-0.7332,142.533602,102.16057,-24.0728759765625,-0.6136964559555054,-0.7830665111541748,0.073803037405014,0.1014876514673233,-0.0015263987230631,0.0014971024258989,0.382439979044396,-0.0409959288427119,-31.2,59.0,33.0
2017-11,-0.624685,-0.6182275,-0.677005,-0.1100375,98.5,-1.2665818558562714,0.15,-0.73925,206.0377588,94.48961,1.1344451904296875,0.1485814452171325,0.077515840530395,-0.2693644165992737,0.3746461868286134,-0.0296421967435769,-0.0673151495741063,-0.0393846010543511,-0.0006728729123328,-21.7,71.3,26.7
2017-12,-0.629818,-0.62905,-0.69722,-0.104454,95.9,-1.3476265429041134,0.27,-0.66536,167.6842327,111.49723,-9.877761840820312,-0.0221791863441467,-0.1742804050445552,-0.0520381927490234,-0.3592255115509033,0.0105308841766467,-0.0042590961315156,0.1933325974938673,0.0521342892338638,4.4,49.3,29.6
2018-01,-0.6359925,-0.610135,-0.6837,-0.1197675,95.7,-1.4172268480590184,0.12,-0.6696249999999999,265.0796087,123.65156,9.708534240722656,-0.0455946326255798,0.2026252746582031,0.1784296333789825,0.0612929463386535,-0.0112426109753526,0.0191497848888382,-0.1290170835630739,-0.0025032975912174,19.2,35.6,20.0
2018-02,-0.5693825,-0.6219875,-0.5897675,-0.0973074999999999,99.7,-1.3422423717676355,0.88,-0.259325,149.602152,94.00742,-27.93541717529297,-0.3925248384475708,-0.6136507987976072,-0.1229214668273925,-0.1685300618410111,0.0175660900191423,-0.010224303751677,-0.0935481779750719,0.1151694144629864,2.0,2.4,9.1
2018-03,-0.514586,-0.728482,-0.5066499999999999,-0.048558,101.4,-1.3236135773281967,0.1,0.06454,254.1363255,136.33432,47.470924377441406,0.6527986526489258,1.158804416656494,0.3990491330623626,0.1089612096548081,-0.0196225264079938,-0.0427762747780524,0.0031559532252753,0.0189317456230895,93.1,-56.8,11.9
